Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.16222,-0.433794,0.168871,0.199758,0.279737;-0.316897,-1.058,-0.557799,2.0554
1;-0.16222,-0.433794,0.168871,0.199758,0.279737;-0.316897,-1.058,-0.557799,2.0554
2;-0.16222,-0.433794,0.168871,0.199758,0.279737;-0.316897,-1.058,-0.557799,2.0554
3;-0.16222,-0.433794,0.168871,0.199758,0.279737;-0.316897,-1.058,-0.557799,2.0554
4;-0.16222,-0.433794,0.168871,0.199758,0.279737;-0.316897,-1.058,-0.557799,2.0554
5;-0.16222,-0.433794,0.168871,0.199758,0.279737;-0.316897,-1.058,-0.557799,2.0554
6;0.238915,-0.216879,0.52731,0.527198,-0.211385;2.53656,-1.04573,0.397492,0.510002
7;-0.406521,-0.474735,-0.102729,0.346037,0.137403;-1.75428,-0.814647,-1.75492,3.75383
8;-0.406521,-0.474735,-0.102729,0.346037,0.137403;-1.75428,-0.814647,-1.75492,3.75383
9;-0.0241427,-0.265469,0.302995,0.631983,-0.348503;1.11521,-1.00498,-0.764415,2.28641
10;-0.0198167,-0.473588,0.428172,0.0808437,-0.573382;1.39695,-3.7768,-2.91331,3.31393
11;0.499154,-0.0649897,0.738176,0.580561,-0.15266;4.06067,-0.628121,1.94181,-1.30789
12;-0.459842,-0.299847,0.239713,0.512677,-0.284172;-0.783359,-1.53155,-1.24828,4.39184
13;-0.0198167,-0.473588,0.428172,0.0808437,-0.573382;1.39695,-3.7768,-2.91331,3.31393
14;0.345085,0.135452,0.698262,0.658573,-0.630803;3.90014,-1.41756,1.13145,0.206742
15;0.0707683,0.139341,0.625064,0.817304,0.203584;2.05296,1.06135,3.80813,-0.456649
16;-0.16222,-0.433794,0.168871,0.199758,0.279737;-0.316897,-1.058,-0.557799,2.0554
17;-0.16222,-0.433794,0.168871,0.199758,0.279737;-0.316897,-1.058,-0.557799,2.0554
18;-0.16222,-0.433794,0.168871,0.199758,0.279737;-0.316897,-1.058,-0.557799,2.0554
19;-0.16222,-0.433794,0.168871,0.199758,0.279737;-0.316897,-1.058,-0.557799,2.0554
20;-0.16222,-0.433794,0.168871,0.199758,0.279737;-0.316897,-1.058,-0.557799,2.0554
21;-0.16222,-0.433794,0.168871,0.199758,0.279737;-0.316897,-1.058,-0.557799,2.0554
22;-0.16222,-0.433794,0.168871,0.199758,0.279737;-0.316897,-1.058,-0.557799,2.0554
23;-0.16222,-0.433794,0.168871,0.199758,0.279737;-0.316897,-1.058,-0.557799,2.0554
24;-0.16222,-0.433794,0.168871,0.199758,0.279737;-0.316897,-1.058,-0.557799,2.0554
25;-0.16222,-0.433794,0.168871,0.199758,0.279737;-0.316897,-1.058,-0.557799,2.0554
26;0.303733,-0.584911,0.365908,-0.275543,-0.0728062;2.04691,-3.57895,-2.38277,0.976789
27;0.238915,-0.216879,0.52731,0.527198,-0.211385;2.53656,-1.04573,0.397492,0.510002
28;-0.406521,-0.474735,-0.102729,0.346037,0.137403;-1.75428,-0.814647,-1.75492,3.75383
29;-0.406521,-0.474735,-0.102729,0.346037,0.137403;-1.75428,-0.814647,-1.75492,3.75383
30;-0.0241427,-0.265469,0.302995,0.631983,-0.348503;1.11521,-1.00498,-0.764415,2.28641
31;-0.459842,-0.299847,0.239713,0.512677,-0.284172;-0.783359,-1.53155,-1.24828,4.39184
32;0.0707683,0.139341,0.625064,0.817304,0.203584;2.05296,1.06135,3.80813,-0.456649
33;-0.16222,-0.433794,0.168871,0.199758,0.279737;-0.316897,-1.058,-0.557799,2.0554
34;-0.16222,-0.433794,0.168871,0.199758,0.279737;-0.316897,-1.058,-0.557799,2.0554
35;-0.406521,-0.474735,-0.102729,0.346037,0.137403;-1.75428,-0.814647,-1.75492,3.75383
