Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.16222,-0.433794,0.168871,0.199758,0.279737;1.98136,-2.154,3.55099,8.24355
1;-0.16222,-0.433794,0.168871,0.199758,0.279737;1.98136,-2.154,3.55099,8.24355
2;-0.16222,-0.433794,0.168871,0.199758,0.279737;1.98136,-2.154,3.55099,8.24355
3;-0.16222,-0.433794,0.168871,0.199758,0.279737;1.98136,-2.154,3.55099,8.24355
4;-0.16222,-0.433794,0.168871,0.199758,0.279737;1.98136,-2.154,3.55099,8.24355
5;-0.16222,-0.433794,0.168871,0.199758,0.279737;1.98136,-2.154,3.55099,8.24355
6;0.238915,-0.216879,0.52731,0.527198,-0.211385;4.94833,-0.254991,3.49974,3.82921
7;-0.406521,-0.474735,-0.102729,0.346037,0.137403;3.83455,-1.99225,-1.57822,13.9798
8;-0.406521,-0.474735,-0.102729,0.346037,0.137403;3.83455,-1.99225,-1.57822,13.9798
9;-0.0241427,-0.265469,0.302995,0.631983,-0.348503;6.3625,0.196052,-1.45296,9.50885
10;-0.0198167,-0.473588,0.428172,0.0808437,-0.573382;3.90772,-1.34238,-4.13219,7.683
11;0.499154,-0.0649897,0.738176,0.580561,-0.15266;4.54298,0.0584679,7.88213,-1.06761
12;-0.406521,-0.474735,-0.102729,0.346037,0.137403;3.83455,-1.99225,-1.57822,13.9798
13;-0.0241427,-0.265469,0.302995,0.631983,-0.348503;6.3625,0.196052,-1.45296,9.50885
14;-0.459842,-0.299847,0.239713,0.512677,-0.284172;4.74723,2.01679,-4.16981,15.4344
15;0.0707683,0.139341,0.625064,0.817304,0.203584;3.60323,3.1689,9.36893,4.9481
16;-0.16222,-0.433794,0.168871,0.199758,0.279737;1.98136,-2.154,3.55099,8.24355
17;-0.16222,-0.433794,0.168871,0.199758,0.279737;1.98136,-2.154,3.55099,8.24355
18;-0.16222,-0.433794,0.168871,0.199758,0.279737;1.98136,-2.154,3.55099,8.24355
19;-0.16222,-0.433794,0.168871,0.199758,0.279737;1.98136,-2.154,3.55099,8.24355
20;-0.16222,-0.433794,0.168871,0.199758,0.279737;1.98136,-2.154,3.55099,8.24355
21;-0.16222,-0.433794,0.168871,0.199758,0.279737;1.98136,-2.154,3.55099,8.24355
22;-0.16222,-0.433794,0.168871,0.199758,0.279737;1.98136,-2.154,3.55099,8.24355
23;-0.16222,-0.433794,0.168871,0.199758,0.279737;1.98136,-2.154,3.55099,8.24355
24;-0.16222,-0.433794,0.168871,0.199758,0.279737;1.98136,-2.154,3.55099,8.24355
25;-0.16222,-0.433794,0.168871,0.199758,0.279737;1.98136,-2.154,3.55099,8.24355
26;0.303733,-0.584911,0.365908,-0.275543,-0.0728062;1.0477,-5.71402,3.20716,-0.0269144
27;-0.406521,-0.474735,-0.102729,0.346037,0.137403;3.83455,-1.99225,-1.57822,13.9798
28;-0.406521,-0.474735,-0.102729,0.346037,0.137403;3.83455,-1.99225,-1.57822,13.9798
29;-0.0241427,-0.265469,0.302995,0.631983,-0.348503;6.3625,0.196052,-1.45296,9.50885
30;-0.459842,-0.299847,0.239713,0.512677,-0.284172;4.74723,2.01679,-4.16981,15.4344
31;0.0707683,0.139341,0.625064,0.817304,0.203584;3.60323,3.1689,9.36893,4.9481
32;-0.16222,-0.433794,0.168871,0.199758,0.279737;1.98136,-2.154,3.55099,8.24355
33;-0.16222,-0.433794,0.168871,0.199758,0.279737;1.98136,-2.154,3.55099,8.24355
34;-0.16222,-0.433794,0.168871,0.199758,0.279737;1.98136,-2.154,3.55099,8.24355
35;-0.16222,-0.433794,0.168871,0.199758,0.279737;1.98136,-2.154,3.55099,8.24355
36;-0.16222,-0.433794,0.168871,0.199758,0.279737;1.98136,-2.154,3.55099,8.24355
37;-0.406521,-0.474735,-0.102729,0.346037,0.137403;3.83455,-1.99225,-1.57822,13.9798
38;-0.406521,-0.474735,-0.102729,0.346037,0.137403;3.83455,-1.99225,-1.57822,13.9798
