Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.496479,-0.289807,0.304544,0.250612,0.371766,0.536581,0.397557,-0.32589,0.193486,0.433462,-0.270041,0.477329,0.437556,-0.0681524,-0.40107,-0.362889,-0.288383,-0.0129429,-0.158637,-0.348388,-0.333902,-0.23929,0.141181,0.522488,-0.100593,0.397157,-0.115029,0.476012,0.291792,0.514128;0.898815,-5.16538,-5.86972,2.7825
1;-0.120187,0.0590991,-0.0938891,0.197567,0.195084,0.454817,0.586528,-0.0574559,0.717643,0.494103,-0.497074,0.240434,0.60085,-0.0779444,-0.136782,-0.18082,-0.0823691,0.460013,-0.503819,-0.348388,-0.0610482,-0.343474,0.497464,0.269443,-0.107956,0.256701,-0.247993,0.612114,-0.109505,0.573046;0.0850426,-3.26133,-2.51435,4.38519
2;0.217575,0.161267,0.27536,0.259005,0.105553,0.482741,0.678866,-0.309592,0.433499,0.799445,-0.183761,0.289794,0.769567,-0.158779,-0.075158,-0.0726903,-0.555631,0.328123,-0.330397,-0.348388,-0.201851,-0.110051,0.446207,0.633098,-0.104839,0.229588,-0.086337,0.533913,-0.3045,0.594001;0.412724,-0.610386,-1.03185,1.98236
3;0.115346,-0.104218,0.234032,0.289419,0.0610787,0.520798,0.565102,-0.202827,0.601982,0.723856,-0.289727,0.242306,0.692619,-0.492224,-0.0818409,-0.0705754,-0.240245,0.40123,-0.135746,-0.348388,-0.282049,-0.0529647,0.674786,0.482944,-0.103039,0.215709,-0.448131,0.591297,-0.257199,0.567273;1.42902,-2.70003,-3.40142,2.15787
4;0.119992,-0.510901,0.221173,0.282819,0.115819,0.507145,0.605824,-0.285224,0.634843,0.779104,-0.394829,0.21475,0.764922,-0.16118,-0.112119,-0.138697,-0.366674,0.449815,-0.256782,-0.348388,-0.283583,-0.0821064,0.541108,0.191384,-0.0976801,0.208781,-0.32637,0.635609,-0.212423,0.575499;1.44408,-3.47131,-4.36257,2.59585
5;0.172429,-0.151283,0.278723,0.28437,0.096288,0.504504,0.634434,-0.497867,0.56257,0.784747,-0.553296,0.221558,0.791654,0.00862732,-0.103803,-0.0954554,-0.485374,0.442018,-0.411356,-0.348388,-0.233482,-0.0737836,0.567152,0.037562,-0.102562,0.217305,-0.37467,0.625859,-0.21945,0.582365;1.69469,-1.68505,-3.83008,2.21142
6;-0.0043625,0.0387088,0.159285,0.329185,-0.314812,0.662536,0.606831,-0.678278,0.506009,0.721533,-0.196417,-0.126013,0.927009,-0.43396,-0.382036,-0.412616,-0.777439,0.0301166,-0.0568944,-0.0870237,-0.626792,-0.536638,0.572884,0.667787,0.271249,-0.362868,-0.250172,0.841441,0.00425661,0.654761;4.35792,0.257755,-5.26745,1.66331
7;-0.480805,-0.529695,0.475502,0.607519,0.562056,0.0559364,0.559744,0.293311,0.847627,0.441334,-0.56753,-0.317122,0.740485,-0.0216006,0.4023,-0.445776,0.440412,0.49845,-0.799369,-0.720307,-0.240848,-0.418705,0.8522,0.0931562,-0.0424721,-0.0909781,-0.894596,0.655437,-0.324183,0.392339;1.45556,-10.4674,-8.6792,6.69299
8;-0.188399,0.764312,0.266876,0.576095,0.577481,0.0119526,0.812829,-0.0262769,0.276737,0.693893,-0.771923,-0.418582,0.814014,0.816122,0.132776,-0.575575,-0.215252,0.161951,-0.676816,-0.720307,-0.216072,0.0180012,-0.17004,-0.425067,-0.0545829,-0.332005,-0.467006,0.524095,-0.229558,0.549292;0.655861,0.0673891,-3.49229,5.55006
9;-0.441046,0.919284,0.150442,0.616598,0.126634,0.287899,0.701156,-0.616154,0.342063,0.255673,0.00250468,-0.64484,0.898553,-0.265446,-0.0426159,-0.715567,-0.509645,-0.298942,-0.47357,-0.559372,-0.523651,-0.618068,0.23672,0.899968,0.310938,-0.735401,-0.625458,0.749954,0.0227118,0.631688;3.58591,-0.381809,-3.6316,4.37848
10;0.343986,-0.250904,-0.36302,0.808533,-0.273704,0.527908,-0.207488,0.86808,0.670681,-0.0412298,-0.10275,-0.935872,0.608066,-0.789092,0.369895,-0.572548,0.213713,-0.717038,0.0457188,-0.814828,0.157973,-0.624822,0.33151,0.731492,-0.00324974,0.12532,-0.988152,0.208964,0.574483,0.788796;1.81331,-5.79102,1.58075,5.31088
11;0.258273,-0.93904,-0.815544,0.631952,-0.0377857,0.60653,0.0709578,0.78477,-0.0483712,0.551956,0.0478715,-0.881564,0.85119,0.0304665,0.252839,-0.722655,-0.538626,-0.559483,0.909764,-0.829325,0.347552,-0.661647,0.41326,0.0163082,-0.497358,0.135965,-0.936456,-0.168821,0.461865,0.935115;3.12821,-2.38724,6.667,5.28732
12;-0.790848,-0.595755,-0.564154,0.61652,0.714239,0.182358,0.281267,-0.0867111,0.394314,-0.12276,-0.524605,-0.500699,0.877647,0.635746,0.480218,-0.296664,0.013891,0.288436,0.194807,-0.720307,-0.00124966,-0.0416173,0.735196,0.0311694,-0.0602144,-0.470913,-0.81387,0.171364,-0.715745,0.646157;3.66723,-5.84964,0.464325,6.21407
13;-0.612695,0.717293,0.241298,0.570171,0.367195,0.246407,0.770127,0.0204792,0.338397,0.463031,-0.318095,-0.677082,0.944177,0.625641,0.0139268,-0.710194,-0.498105,-0.260318,-0.49853,-0.559372,-0.66473,-0.244353,0.142728,0.749454,0.316112,-0.724988,-0.52943,0.740497,-0.2184,0.614692;2.06247,-1.83104,-5.13483,5.05201
14;0.00258567,0.840979,0.139684,0.822123,-0.404887,0.251559,0.330461,0.696076,0.759988,0.431081,-0.483965,-0.821383,0.851462,-0.532717,0.336843,-0.403336,-0.00420321,-0.543922,-0.658987,-0.813308,0.0266773,-0.755869,0.175233,0.772455,0.442244,-0.339972,-0.966791,0.648661,0.399966,0.493355;3.0652,-2.5484,-2.71231,5.94294
15;0.162534,-0.524315,-0.276309,0.64519,-0.391797,0.299816,0.420123,0.545402,0.0623916,0.828145,0.0328564,-0.690668,0.904371,-0.429488,-0.00535762,-0.509077,-0.674086,-0.429421,0.416477,-0.827912,0.100527,-0.785904,0.312447,0.490491,-0.047578,-0.38244,-0.850938,0.368463,0.385901,0.743033;4.73898,-2.26,1.0776,5.07424
16;-0.127743,-0.855113,-0.163749,0.643254,-0.427975,0.341837,0.082019,0.198407,0.435743,0.538444,-0.383124,-0.618167,0.953575,-0.0476247,0.237027,-0.376297,-0.461881,-0.475626,0.420954,-0.827912,0.182174,-0.874476,0.814886,-0.0762234,-0.0482528,-0.388415,-0.907313,0.337527,0.150593,0.813805;7.1101,-4.41009,-1.63868,5.37427
17;-0.372307,-0.541426,-0.27654,0.828139,0.303078,0.122407,-0.076683,0.258934,0.723972,0.480684,-0.87668,-0.706584,0.923701,0.526983,0.648762,0.234253,-0.356229,-0.365146,-0.283552,-0.888148,0.223754,-0.303955,0.402947,-0.52823,0.0939523,-0.0541804,-0.912757,-0.160289,-0.409662,0.561645;5.1761,-4.64704,1.33543,4.68649
