0.185846 0.683450 -0.561534 -0.986326 0.418663 0.312284 0.005814 -0.450986 0.565310 0.755552 -0.855301 0.722465 0.092910 -0.207668 0.570858 0.459154 0.734444 -0.960748 -1.423791 0.373631 0.731652 0.376752 -0.133473 0.736139 0.650329 -0.903232 0.665685 -0.776339 0.867977 0.294580 0.723185 -0.040863 0.949220 0.305632 0.473563 -0.586638 -0.934928 0.076892 0.710445 -0.826716 0.893737 -0.389320 -0.953663 0.067155 -0.633868 0.516299 -0.833965 0.341232 0.165208 0.991438 0.985848 0.476986 0.315464 -0.875957 -0.525295 -0.627530 0.356114 0.413348 0.077252 0.445431 0.981044 0.703813 0.574305 0.571751 0.660982 0.320529 -0.231838 0.448062 -0.907098 -0.854369 -0.294572 -0.147676 0.367464 0.112306 -0.006480 -0.621230 -0.001578 -0.718837 0.987459 0.405184 -0.498959 0.958913 0.193823 0.272921 -0.845819 0.273387 0.020983 0.571843 -0.879321 -0.197639 -0.475433 -0.435445 -0.072446 0.825036 -0.650058 -0.115085 0.068630 0.752250 -0.141315 -0.328380 0.997045 -0.480350 0.955232 0.568356 0.341617 0.423299 -0.123387 -0.224152 -0.296054 0.168830 0.621106 0.085560 -0.258261 -0.589847 0.505065 -0.791473 -0.871342 0.653734 -0.756226 0.575845 -0.991405 0.398789 -0.416400 -0.700299 
-0.783398 -0.873831 -0.100005 0.519266 -0.461987 -0.095621 -0.744893 -0.293345 0.184404 -0.234106 -0.780395 0.895449 -0.897746 -0.321917 -0.663580 0.684775 -0.778827 -0.125325 -0.894945 0.126046 -0.448391 -0.491386 -0.947818 -0.543549 0.864632 0.416345 -0.420817 -0.812979 -0.191750 -0.100799 -0.302031 -0.345835 0.460704 -0.223886 -0.788667 0.439411 0.746057 0.664764 0.021922 -0.808440 -0.553161 -0.070482 0.873077 -0.590947 0.772399 -0.588228 0.848805 0.905745 -0.335091 -0.269724 -0.195887 0.979559 0.839635 0.241408 0.887812 -0.648882 0.577195 -0.243143 -0.290315 -0.704010 -0.236470 -0.434942 0.129807 0.364667 0.658921 -0.968427 0.919851 0.947486 0.674464 1.376839 -0.051756 -0.255079 -0.067960 0.702856 -0.133335 -0.823516 -0.340143 0.235693 0.055653 0.301172 -0.765224 0.555173 0.234557 -0.635352 -0.987227 0.765272 -0.418233 0.057505 -0.072404 0.871531 0.381086 0.709224 0.803954 0.805703 -0.715011 -0.929746 -0.841175 -0.303607 0.819044 -0.537169 0.624733 -0.530321 -0.143878 -0.332119 -0.462120 0.587571 -0.165535 -0.552914 -0.154254 -0.000514 -0.358852 -0.287584 -0.652335 0.405328 0.312926 -0.458110 0.364327 -0.252350 0.577370 0.990287 -0.757721 0.748695 0.673152 0.298548 
-0.678153 0.947515 -0.578508 -0.206381 0.493280 -0.418909 0.657867 0.159658 0.676740 0.319097 0.329667 0.367858 0.591719 0.275813 -0.030522 0.352244 -0.973172 -0.416765 -0.346622 -0.375555 -0.060571 -0.751722 -0.712681 -0.443738 -0.549666 -0.208625 -0.511381 0.284136 0.867977 0.294580 0.723185 -0.040863 0.949220 0.305632 0.473563 -0.586638 -0.934928 0.076892 0.710445 -0.826716 0.893737 -0.389320 -0.953663 0.067155 -0.633868 0.516299 -0.833965 0.341232 0.165208 0.991438 0.985848 0.476986 0.315464 -0.875957 -0.525295 -0.627530 0.356114 0.413348 0.077252 0.445431 0.981044 0.703813 0.574305 0.571751 0.660982 0.320529 -0.231838 0.448062 -0.907098 -0.854369 -0.434605 0.226725 -0.085099 -1.968428 -0.388691 0.458553 0.327658 -0.557559 0.357426 0.596038 -0.735168 -0.359959 -0.389843 0.172445 -0.417788 -0.905541 0.331170 -0.728524 -0.524299 -0.387620 -0.700872 0.679285 -0.396362 0.631930 0.664107 0.361820 -0.304547 -0.407601 -0.347557 0.100380 -0.232727 0.405546 0.657567 0.375677 -0.998205 -0.682789 0.067047 0.628371 -0.834183 0.273807 0.859124 0.348707 0.303485 0.945132 -0.265703 -0.989665 0.876768 -0.741398 0.839214 0.839321 -0.894702 0.441382 0.286821 0.504440 
-0.783398 -0.873831 -0.100005 0.519266 -0.461987 -0.095621 -0.744893 -0.293345 0.184404 -0.234106 -0.780395 0.895449 -0.897746 -0.321917 -0.663580 0.684775 -0.778827 -0.125325 -0.894945 0.126046 -0.448391 -0.491386 -0.947818 -0.543549 0.864632 0.416345 -0.420817 -0.812979 -0.191750 -0.100799 -0.302031 -0.345835 0.460704 -0.223886 -0.788667 0.439411 0.746057 0.664764 0.021922 -0.808440 -0.553161 -0.070482 0.873077 -0.590947 0.772399 -0.588228 0.848805 0.905745 -0.335091 -0.707789 -0.195887 0.979559 0.839635 0.241408 0.887812 -0.648882 -0.452892 -0.243143 -0.290315 -0.704010 -0.236470 -0.434942 0.129807 0.364667 0.658921 -0.968427 0.919851 0.947486 0.674464 1.376839 -0.051756 -0.255079 -0.067960 0.702856 -0.133335 -0.823516 -0.340143 0.235693 0.055653 0.301172 -0.765224 0.555173 0.234557 -0.635352 -0.987227 0.765272 -0.418233 0.057505 -0.072404 0.871531 0.381086 0.709224 0.803954 0.805703 -0.715011 -0.929746 -0.841175 -0.303607 0.819044 -0.537169 0.624733 -0.530321 -0.143878 -0.332119 -0.462120 0.587571 -0.165535 -0.552914 -0.154254 -0.000514 -0.358852 -0.287584 -0.652335 0.405328 0.312926 -0.458110 0.364327 -0.252350 0.577370 0.990287 -0.757721 0.748695 0.673152 0.298548 
-0.678153 0.947515 -0.578508 -0.206381 0.493280 -0.418909 0.657867 0.159658 0.676740 0.319097 0.329667 0.367858 0.591719 0.275813 -0.030522 0.352244 -0.973172 -0.416765 -0.346622 -0.375555 -0.060571 -0.751722 -0.712681 -0.443738 -0.549666 -0.208625 -0.511381 0.284136 0.867977 0.294580 0.723185 -0.040863 0.949220 0.305632 0.473563 -0.586638 -0.934928 0.076892 0.710445 -0.826716 0.893737 -0.389320 -0.953663 0.067155 -0.633868 0.516299 -0.833965 0.341232 0.165208 0.991438 0.985848 0.476986 0.315464 -0.875957 -0.525295 -0.627530 0.356114 0.413348 0.077252 0.445431 0.981044 0.703813 0.574305 0.571751 0.660982 0.320529 -0.231838 0.448062 -0.907098 -0.854369 -0.434605 0.226725 -0.085099 -1.968428 -0.388691 0.458553 0.327658 -0.557559 0.357426 0.596038 -0.735168 -0.359959 -0.389843 -0.236086 -0.417788 -0.905541 0.331170 -0.728524 -0.524299 -0.387620 -0.700872 0.679285 -0.396362 0.631930 0.664107 0.361820 -0.304547 -0.407601 -0.347557 0.100380 -0.232727 0.405546 0.657567 0.375677 -0.998205 -0.682789 0.067047 0.628371 -0.834183 0.273807 0.859124 0.348707 0.303485 0.945132 -0.265703 -0.989665 0.876768 -0.741398 0.839214 0.839321 -0.894702 0.441382 0.286821 0.504440 
-0.678153 0.947515 -0.578508 -0.206381 0.493280 -0.418909 0.657867 0.159658 0.676740 0.319097 0.329667 0.367858 0.591719 0.275813 -0.030522 0.352244 -0.973172 -0.416765 -0.346622 -0.375555 -0.060571 -0.751722 -0.712681 -0.443738 -0.549666 -0.208625 -0.511381 0.284136 0.867977 0.294580 0.723185 -0.040863 0.949220 0.305632 0.473563 -0.586638 -0.934928 0.076892 0.710445 -0.826716 0.893737 -0.389320 -0.953663 0.067155 -0.633868 0.516299 -0.833965 0.341232 0.165208 0.991438 0.985848 0.476986 0.315464 -0.875957 -0.525295 -0.627530 0.356114 0.413348 0.077252 0.445431 0.981044 0.703813 0.574305 0.571751 0.660982 0.320529 -0.231838 0.448062 -0.907098 -0.854369 -0.434605 0.226725 -0.085099 -1.968428 -0.388691 0.458553 0.327658 -0.557559 0.357426 0.596038 -0.735168 -0.359959 -0.389843 -0.236086 -0.417788 -0.905541 0.331170 -0.728524 -0.524299 -0.387620 -0.700872 0.679285 -0.396362 0.631930 0.664107 0.437823 -0.304547 -0.407601 -0.347557 0.100380 -0.232727 0.405546 0.657567 0.375677 -0.998205 -0.682789 0.067047 0.628371 -0.834183 0.273807 0.859124 0.348707 0.303485 0.945132 -0.265703 -0.989665 0.876768 -0.741398 0.839214 0.839321 -0.894702 0.441382 0.286821 0.504440 
-0.678153 0.947515 -0.578508 -0.206381 0.493280 -0.418909 0.657867 0.159658 0.676740 0.319097 0.329667 0.367858 0.591719 0.275813 -0.030522 0.352244 -0.973172 -0.416765 -0.346622 -0.375555 -0.060571 -0.751722 -0.712681 -0.443738 -0.549666 -0.208625 -0.511381 0.284136 0.867977 0.294580 0.723185 -0.040863 0.949220 0.305632 1.350225 -0.586638 -0.934928 0.076892 0.710445 -0.826716 0.893737 -0.389320 -0.953663 0.067155 -0.633868 0.516299 -0.833965 0.341232 0.165208 0.991438 0.985848 0.476986 0.315464 -0.875957 -0.525295 -0.627530 0.356114 0.413348 0.077252 0.445431 0.981044 0.703813 0.574305 0.571751 0.660982 0.320529 -0.231838 0.448062 -0.907098 -0.854369 -0.434605 0.226725 -0.085099 -1.968428 -0.388691 0.458553 0.327658 -0.557559 0.357426 0.596038 -0.735168 -0.359959 -0.389843 -0.236086 -0.417788 -0.905541 0.331170 -0.728524 -0.524299 -0.387620 -0.700872 0.679285 -0.396362 0.631930 0.664107 0.361820 -0.304547 -0.407601 -0.347557 0.100380 -0.232727 0.405546 0.657567 0.375677 -0.998205 -0.682789 0.067047 0.628371 -0.834183 0.273807 0.859124 0.348707 0.303485 0.945132 -0.265703 -0.989665 0.876768 -0.741398 0.839214 0.839321 -0.894702 0.441382 0.286821 0.504440 
-0.678153 0.947515 -0.578508 -0.206381 0.493280 -0.418909 0.657867 0.159658 0.676740 0.319097 0.329667 0.367858 0.591719 0.275813 -0.030522 0.352244 -0.973172 -0.416765 -0.346622 -0.375555 -0.060571 -0.751722 -0.712681 -0.443738 -0.549666 -0.208625 -0.511381 0.284136 0.867977 0.294580 0.723185 -0.040863 0.949220 0.305632 1.350225 -0.586638 -0.934928 0.076892 0.710445 -0.826716 0.893737 -0.389320 -0.953663 0.067155 -0.633868 0.516299 -0.833965 0.341232 0.165208 0.991438 0.985848 0.476986 0.315464 -0.875957 -0.525295 -0.627530 0.356114 0.413348 0.077252 0.445431 0.981044 0.703813 0.574305 0.571751 0.660982 0.320529 -0.231838 0.448062 -0.907098 -0.854369 -0.434605 0.226725 -0.085099 -1.968428 -0.388691 0.458553 0.327658 -0.557559 0.357426 0.596038 -0.735168 -0.359959 -0.389843 -0.236086 -0.417788 -0.905541 0.331170 -0.728524 -0.524299 -0.387620 -0.700872 0.679285 -0.396362 0.631930 0.664107 0.361820 -0.304547 -0.407601 -0.347557 0.100380 -0.232727 0.405546 0.657567 0.375677 -0.998205 -0.682789 0.067047 0.628371 -0.834183 0.273807 0.859124 0.348707 0.303485 0.945132 -0.265703 -0.989665 0.876768 -0.741398 0.839214 0.839321 -0.894702 0.441382 0.286821 0.504440 
-0.678153 0.947515 -0.578508 -0.206381 0.493280 -0.418909 0.657867 0.159658 0.676740 0.319097 0.329667 0.367858 0.591719 0.275813 -0.030522 0.352244 -0.973172 -0.416765 -0.346622 -0.375555 -0.060571 -0.751722 -0.712681 -0.443738 -0.549666 -0.208625 -0.511381 0.284136 0.867977 0.294580 0.723185 -0.040863 0.949220 0.305632 1.350225 -0.586638 -0.934928 0.076892 0.710445 -0.826716 0.893737 -0.389320 -0.953663 0.067155 -0.633868 0.516299 -0.833965 0.341232 0.165208 0.991438 0.985848 0.476986 0.315464 -0.875957 -0.525295 -0.627530 0.356114 0.413348 0.077252 0.445431 0.981044 0.703813 0.574305 0.571751 0.660982 0.320529 -0.231838 0.448062 -0.907098 -0.854369 -0.434605 0.226725 -0.085099 -1.968428 -0.388691 0.458553 0.327658 -0.557559 0.357426 0.596038 -0.735168 -0.359959 -0.389843 -0.236086 -0.417788 -0.905541 0.331170 -0.728524 -0.524299 -0.387620 -0.700872 0.679285 -0.396362 0.631930 0.664107 0.361820 -0.304547 -0.407601 -0.347557 0.100380 -0.232727 0.405546 0.657567 0.375677 -0.998205 -0.682789 0.067047 0.628371 -0.834183 0.273807 0.859124 0.348707 0.303485 0.945132 -0.265703 -0.989665 0.876768 -0.741398 0.839214 0.839321 -0.894702 0.441382 0.286821 0.504440 
-0.678153 0.947515 -0.578508 -0.206381 0.493280 -0.418909 0.657867 0.159658 0.676740 0.319097 0.329667 0.367858 0.591719 0.275813 -0.030522 0.352244 -0.973172 -0.416765 -0.346622 -0.375555 -0.060571 -0.751722 -0.712681 -0.443738 -0.549666 -0.208625 -0.511381 0.284136 0.867977 0.294580 0.723185 -0.040863 0.949220 0.305632 0.473563 -0.586638 -0.934928 0.076892 0.710445 -0.826716 0.893737 -0.389320 -0.953663 0.067155 -0.633868 0.516299 -0.833965 0.341232 0.165208 0.991438 0.985848 0.476986 0.315464 -0.875957 -0.525295 -0.627530 0.356114 0.413348 0.077252 0.445431 0.981044 0.703813 0.574305 0.571751 0.660982 0.320529 -0.231838 0.448062 -0.907098 -0.854369 -0.434605 0.226725 -0.085099 -1.968428 -0.388691 0.458553 0.327658 -0.557559 0.357426 0.596038 -0.735168 -0.359959 -0.389843 -0.236086 -0.417788 -0.905541 0.331170 -0.728524 -0.524299 -0.387620 -0.700872 0.679285 -0.396362 0.631930 0.664107 0.361820 -0.304547 -0.407601 -0.347557 0.100380 -0.232727 0.405546 0.657567 0.375677 -0.998205 -0.682789 0.067047 0.628371 -0.834183 0.273807 0.859124 0.348707 0.303485 0.945132 -0.265703 -0.989665 0.876768 -0.741398 0.839214 0.839321 -0.894702 0.441382 0.286821 0.504440 
