Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.372725,-0.0802927,0.0702716,-0.0884931,-0.415001,0.324177,-0.421939,0.314551,-0.108282,-0.397648,0.392521,0.216064,-0.213697,-0.515408,0.428899,-0.484518,0.223693,-0.416237,-0.0880725,-0.251605,-0.254096,-0.0225936,0.36678,-0.228645,0.411647,-0.499805,0.391813,-0.249855,0.236478,-0.424174,-0.230176,0.245087,-0.534735,-0.069062,-0.133303,0.372121,0.500455,-0.0252179,-0.205356,-0.531286,0.0577244,0.248402,0.0351555,-0.338354,-0.367558,-0.231058,0.476371,0.115143,0.0116725,0.188183;3.64393,-5.36757,-3.07114,0.979751
1;-0.320546,-0.0105453,0.131036,0.216989,-0.0126232,0.492279,0.149976,0.683449,0.231685,-0.550204,0.667374,0.0780289,0.0140981,-0.634394,0.196871,-0.49625,-0.277807,-0.384595,0.422272,-0.154989,0.167416,-0.0884073,0.319331,0.0470718,0.455739,-0.514222,0.241852,-0.0106634,0.320057,-0.531423,-0.701069,0.229952,-0.802679,-0.039805,-0.0329908,0.40497,0.618914,-0.13223,0.167881,-0.0268073,0.159513,-0.0872179,0.303115,0.117579,-0.136158,-0.254114,0.486389,-0.120905,-0.244773,-0.042285;3.22549,-2.15075,-4.86852,4.04294
2;-0.432103,-0.173226,0.406799,0.366595,-0.122648,0.389234,-0.575965,0.570047,-0.250756,-0.321368,0.383376,-0.0390668,-0.260211,-0.672844,0.156471,-0.528747,-0.320458,-0.489612,0.556791,-0.328631,-0.118982,-0.29737,0.0586409,-0.0322738,0.539224,-0.650533,0.197035,0.0704522,0.362977,-0.463695,-0.780572,0.0419101,-0.706259,0.274218,-0.0390064,0.228888,0.849685,-0.213375,-0.476259,-0.345931,-0.108849,-0.143277,0.14419,0.206571,-0.345702,0.149572,0.564084,0.197329,-0.503821,-0.203358;6.11233,-4.49729,-7.75818,6.78092
3;-0.437283,-0.145957,0.391629,0.206176,0.301286,0.388163,-0.491878,0.795826,0.170614,-0.0668321,0.666267,0.233993,-0.537125,-0.449363,-0.0444628,-0.563637,-0.361767,-0.536529,0.550014,-0.0213063,-0.0739679,-0.358209,0.0899513,-0.144101,0.552397,-0.486392,0.189034,0.102096,0.411979,-0.764606,-0.830748,0.557968,-0.704878,0.149106,0.169471,0.215955,0.780127,-0.335751,-0.550624,-0.293811,-0.0327834,-0.241338,0.0768398,-0.156957,-0.228394,0.0470918,0.584351,-0.205119,-0.348561,-0.167037;6.42428,-2.65203,-8.25235,4.53146
4;-0.340749,-0.24975,0.519913,0.518108,0.205595,0.496624,-0.708458,0.796133,0.198196,-0.157371,0.564695,0.328997,-0.447533,-0.537793,-0.00842676,-0.542551,-0.559047,-0.486103,0.666405,-0.0184799,-0.0941536,-0.368801,0.222461,-0.13464,0.560572,-0.461285,0.273916,0.149403,0.376165,-0.714584,-0.80804,0.312701,-0.779463,0.144439,0.13591,0.226584,0.884874,-0.333277,-0.647799,-0.33988,-0.0244596,-0.295453,0.406826,0.259542,-0.26196,0.0424712,0.60301,-0.159437,0.017741,-0.305508;5.78769,-5.83804,-9.01016,6.85746
5;0.0385327,-0.108532,0.828971,0.376662,0.618571,-0.245685,-0.85685,0.93955,-0.00258732,-0.0952252,0.100558,0.696718,-0.41617,-0.054595,-0.318561,-0.10526,-0.20523,-0.805759,0.707981,-0.402671,-0.558671,-0.13707,0.117414,-0.303392,0.377805,-0.0989187,-0.341448,-0.243715,0.0317669,-0.21946,-0.544438,-0.0945241,-0.488035,0.415599,-0.180807,-0.00337156,0.956631,0.162459,-0.670564,-0.00100592,-0.614237,-0.697061,0.522132,-0.191316,-0.443005,0.473785,0.843123,0.154483,-0.271902,-0.421841;3.02315,-1.4878,-10.419,6.78687
6;0.167427,-0.329379,0.913825,-0.147235,0.883826,-0.75353,-0.706224,0.78294,0.523829,0.177751,0.0923179,0.642506,-0.735828,-0.707493,0.035273,-0.585666,0.313831,-0.88401,-0.279259,-0.346313,0.0994156,0.191328,0.610336,0.619018,-0.320522,-0.587393,0.134036,-0.161632,0.5926,0.118767,-0.438143,0.281607,-0.674367,0.810511,0.25888,0.447009,0.975502,0.680903,-0.792197,-0.435112,-0.308957,-0.859282,0.733995,-0.930886,-0.778677,-0.62391,0.900695,-0.712236,-0.357511,0.155018;0.687084,0.38814,-13.2699,3.37007
7;-0.0640402,-0.108927,0.960645,-0.102238,0.821577,-0.669137,-0.215872,0.850402,0.799998,0.00083004,0.144844,0.880086,0.350028,-0.953515,0.00924814,-0.742497,0.868571,-0.942731,0.112245,-0.20909,0.347433,0.718489,0.599216,0.768622,-0.729915,-0.920625,0.386712,0.018418,0.0240719,0.452677,-0.589292,-0.454288,-0.608927,0.942085,-0.152283,0.694493,0.930941,0.892084,-0.632229,-0.604785,0.272518,-0.775027,0.920626,-0.449107,-0.73699,0.173975,0.929736,-0.32954,-0.597759,0.368759;-5.42113,2.55598,-9.00656,5.49181
8;-0.200304,0.210828,0.9472,-0.439612,0.581216,-0.756754,0.53422,0.822904,0.762378,0.278858,-0.398452,0.843656,0.150239,-0.978389,-0.0779765,-0.775148,0.918668,-0.944825,-0.472548,-0.36745,0.501828,0.594007,0.661775,0.769035,-0.712809,-0.950836,0.231112,0.0527252,0.117884,0.605897,-0.793514,0.00527163,-0.698878,0.942423,0.293716,0.806371,0.941857,0.959108,-0.638172,-0.631041,0.13385,-0.80589,0.87086,-0.905603,-0.704457,0.0133164,0.886042,-0.0666066,-0.887177,0.350461;-5.98675,8.43911,-12.2601,0.195787
9;0.670463,0.572368,0.862769,-0.452642,0.0643502,-0.755927,0.759823,0.801152,0.44197,0.0452719,0.229734,0.935741,0.552182,-0.923618,-0.085013,-0.468298,0.404216,-0.86783,-0.174703,-0.930845,0.804968,0.70594,0.576633,0.474762,-0.448295,-0.814355,0.0778076,-0.079876,0.202729,-0.649036,-0.958255,0.436732,-0.789406,0.889629,0.499019,0.644739,0.927487,0.912993,0.362933,-0.150276,-0.535092,-0.78562,0.925377,-0.959471,-0.387937,-0.109842,0.853079,0.562764,-0.0364949,0.740382;-0.848632,3.24149,-14.0305,3.41184
10;0.347296,0.570447,0.945317,-0.298022,0.562171,-0.147652,-0.350972,0.696391,0.308145,0.0971847,0.711863,0.889145,0.872753,-0.980658,-0.0176874,-0.470393,0.366773,-0.957087,-0.0529538,-0.899384,0.530491,0.827874,0.095218,0.42855,-0.767786,-0.985992,0.54515,-0.206398,-0.248688,0.0357509,-0.619002,0.701194,-0.703069,0.981941,0.250558,0.616368,0.828983,0.957129,0.215666,-0.29179,-0.395547,-0.937275,0.936944,-0.48892,-0.612149,0.156953,0.820405,0.842116,-0.592806,0.539998;-5.32196,0.991081,-9.27766,4.41522
11;0.239478,0.5547,0.884394,-0.20531,0.79418,-0.468359,-0.244805,0.866478,0.541204,-0.151383,0.840885,0.7945,0.777094,-0.974396,-0.318646,-0.556246,0.569423,-0.962283,0.0246386,-0.769104,0.606072,0.775174,0.0480168,0.314802,-0.798689,-0.982831,0.490021,-0.353853,-0.132225,-0.348457,-0.800373,0.855146,-0.681273,0.970937,0.368224,0.599079,0.867127,0.976461,-0.221033,-0.602495,-0.648667,-0.94137,0.877518,-0.722529,-0.571322,-0.00714991,0.826164,0.53994,-0.742456,0.101003;-2.04571,7.04596,-10.293,2.65208
12;0.219655,0.248198,0.569508,0.0955144,0.47278,-0.0836438,0.522741,0.621875,0.531492,-0.388698,0.780581,0.582805,0.258831,-0.962866,0.351279,-0.678634,-0.403285,-0.75002,0.0296146,-0.699074,0.818617,0.409472,0.271652,0.422382,-0.245046,-0.959722,0.588717,0.170385,0.61363,-0.929895,-0.95442,0.814902,-0.877237,0.778134,0.635031,0.651977,0.913948,0.817061,-0.295458,-0.77954,-0.567737,-0.701371,0.728274,-0.694653,-0.206032,-0.591316,0.672402,-0.234797,-0.182568,0.298987;3.23849,0.447182,-15.7452,3.86687
13;0.196367,0.236028,0.539992,-0.0106307,0.39797,0.310488,0.136627,0.305128,0.480642,-0.511185,0.79087,0.670296,0.200306,-0.968212,0.649633,-0.610127,-0.442626,-0.800903,0.354213,-0.831772,0.788754,0.406459,0.00492106,0.420918,-0.210579,-0.93433,0.6547,0.0255457,0.56642,-0.875407,-0.904113,0.507757,-0.841728,0.698408,0.477888,0.224982,0.954786,0.469508,-0.369749,-0.69733,-0.401811,-0.642232,0.746857,-0.162666,-0.0883646,-0.125338,0.797874,0.189816,-0.300831,0.263192;3.19737,-5.48057,-16.7472,6.67251
