Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.157133,0.277741,0.427179,-0.359755,0.0940781,0.518664,0.495737,0.494133,-0.352015,0.000787377,0.43973,0.234461,-0.415644,-0.432702,0.0399153,-0.365893,0.045691,0.277031,-0.10597,0.257307,-0.401888,-0.440468,0.456876,-0.349992,0.353009;-0.747874,-3.51906,-1.51436,0.540002
1;-0.154686,0.0239166,0.180899,-0.250659,0.651802,-0.395874,0.57821,0.406543,-0.22057,-0.25405,0.43973,0.585723,-0.800071,-0.0904472,-0.0286333,-0.447219,0.259916,-0.0816715,0.526324,0.322813,-0.470097,-0.0116005,-0.435994,-0.0995646,0.585013;-1.20858,-3.15648,-1.51681,3.62934
2;-0.346965,-0.14675,0.348619,-0.403604,-0.0144807,-0.750355,0.577278,0.60892,-0.341143,-0.426611,0.43973,-0.0899479,-0.489175,0.041968,-0.344116,-0.59976,-0.0362591,0.221777,0.341973,-0.295218,0.0143372,0.0823823,0.0925416,-0.374989,-0.55875;-4.47862,-3.43631,-1.89252,3.38541
3;-0.16866,0.603631,0.491847,-0.560057,-0.247713,-0.528819,0.663526,0.640567,-0.416588,0.416471,0.43973,-0.31627,-0.754965,-0.00382707,-0.489488,-0.473818,-0.353052,0.180676,0.314731,-0.625698,-0.147852,0.20922,-0.199715,-0.157579,-0.463669;-4.33617,-4.49759,-0.894852,0.853445
4;-0.100671,0.556989,0.684596,-0.653625,-0.120749,-0.761807,0.584105,-0.0235498,-0.055834,0.352189,0.43973,-0.159152,-0.649913,0.0556419,0.173414,-0.39982,-0.023736,0.440526,0.166061,0.129568,-0.183074,0.130188,-0.10485,-0.355749,-0.00385961;-1.19928,-9.00803,-0.576558,1.87615
5;0.212752,0.143012,0.744932,0.167483,-0.0876269,-0.277067,0.362665,0.313715,0.39668,0.106962,0.685947,0.14559,-0.780086,0.427963,0.430952,-0.326615,0.836134,-0.107685,-0.358448,0.586861,-0.0823626,0.0519564,-0.430668,-0.714758,-0.252088;0.493273,-5.7499,-2.89833,1.89217
6;-0.382316,0.0407167,-0.348425,-0.0568885,0.624545,-0.6812,0.116625,0.337922,-0.415706,0.0198804,0.761781,0.23692,-0.962128,-0.201252,-0.395677,-0.962181,0.969618,-0.0130047,-0.417637,0.810901,-0.575234,0.530001,0.813742,-0.947387,0.703828;-0.619869,-6.75866,-3.94899,3.60789
7;-0.838183,-0.26816,-0.474111,-0.536353,0.827115,-0.293052,0.534612,0.240784,-0.350526,-0.836411,0.82335,-0.0487515,-0.98686,-0.476692,-0.465716,-0.960392,0.399684,-0.176571,0.504513,0.769148,-0.856533,0.625749,-0.0375722,-0.72026,-0.802351;-5.16728,-5.35344,-2.6482,2.7565
8;-0.88045,0.685836,0.552044,-0.613026,0.91112,-0.62714,0.729891,0.690859,-0.482023,-0.0508029,0.82335,0.238128,-0.922332,-0.069768,-0.819687,-0.949782,-0.135697,-0.479147,0.802433,0.535945,-0.503709,0.695585,0.290497,-0.828906,-0.921379;-8.85562,-7.9394,4.91527,1.32401
9;-0.754575,0.617872,0.848986,-0.800197,0.295643,-0.932742,0.783546,-0.404624,-0.246934,0.503937,0.766882,-0.228353,-0.834072,0.0301699,0.0373999,-0.730596,-0.00400504,0.661037,0.605014,-0.17328,-0.119979,0.585198,0.713924,0.244007,-0.932123;-4.98319,-12.7015,1.35615,2.55913
10;-0.401399,0.526592,0.915912,0.289088,0.186784,-0.804953,0.618728,-0.608406,0.209296,0.603447,0.881193,0.0363721,-0.681432,0.477917,0.186639,-0.704018,0.944877,0.279282,0.296539,0.753144,-0.0663106,0.468123,-0.0781979,0.0661849,-0.950405;-1.19919,-11.7977,-0.778958,3.07061
11;-0.511042,0.506239,-0.13144,-0.168501,0.43231,-0.742939,0.512491,-0.543407,-0.239575,0.521286,0.761781,-0.134443,-0.907926,-0.0136863,-0.20444,-0.983025,0.974112,-0.129541,-0.0891977,0.802251,-0.116433,0.756946,0.711274,-0.829504,-0.688912;-2.33963,-11.3526,-1.40006,2.05455
12;-0.830748,0.536837,-0.269933,-0.139544,0.0739731,-0.878877,0.367211,0.0139771,0.115426,-0.109716,0.931016,0.100747,-0.98482,0.182359,-0.153626,-0.965607,0.552335,-0.15286,-0.339299,0.663766,-0.0541363,0.290935,0.690155,-0.957019,-0.707727;-1.968,-8.34375,-0.680938,2.16549
13;-0.744336,0.546677,-0.0858354,-0.0994551,-0.0604613,-0.868116,0.549661,0.43847,0.130994,-0.0963656,0.931016,-0.0655967,-0.990794,0.167387,0.00963129,-0.956736,0.284197,-0.74335,-0.51989,0.100205,-0.269746,0.236445,0.728409,-0.984359,-0.777703;-3.05124,-6.13554,0.341161,-0.781378
14;-0.54371,0.517152,-0.534645,-0.341189,-0.42983,-0.967081,0.438798,0.137364,-0.00544277,0.636675,0.776531,-0.65224,-0.9917,0.481547,-0.262849,-0.840984,0.65753,0.180144,-0.328277,-0.747654,-0.670676,0.106601,0.942306,-0.821039,-0.429972;-2.61458,-5.56992,-7.83276,-0.1895
15;-0.499199,0.305016,-0.660588,-0.322286,-0.548578,-0.959458,0.313227,-0.470415,-0.020693,0.482127,0.776531,-0.683334,-0.982752,0.346636,-0.221499,-0.680593,0.604998,0.293371,-0.593331,-0.515073,-0.564462,-0.0250567,0.754209,-0.52829,-0.0646105;0.931809,-6.4844,-8.78202,0.25106
16;-0.0276205,0.321267,-0.681994,-0.459309,-0.378975,-0.736764,0.721282,-0.313009,-0.207123,0.0641531,0.43973,-0.518453,-0.961234,-0.151591,0.176193,-0.323453,-0.20508,-0.16234,-0.172044,-0.363609,-0.707629,0.1991,-0.0947993,-0.489145,-0.347307;-0.388312,-3.34813,-4.1764,-0.79278
17;-0.316603,0.462927,-0.114701,-0.637078,-0.222319,-0.905859,0.582149,0.390421,-0.54509,0.144047,0.09101,-0.522942,-0.911374,-0.331074,-0.543631,-0.768308,0.12376,0.0552552,0.332047,0.547906,-0.393909,0.518101,0.695765,-0.763004,0.488907;-4.89761,-7.50236,-2.54162,0.52308
