-0.767166 -0.058523 -0.860831 -0.267692 0.788064 0.086482 -0.487297 0.005220 -0.172820 -0.144142 0.188972 0.107679 0.670741 0.582077 0.900098 0.625521 -0.527309 0.270539 -0.245769 -0.602774 -0.614597 -0.412337 -0.818620 0.225064 -0.666682 0.842243 0.901350 -0.039344 -0.416123 -0.393543 -0.011646 -0.150533 -0.737802 -0.649528 -0.029813 -0.831242 -0.277578 0.653493 0.739785 0.888486 0.730282 0.897329 -0.596197 -0.146272 -0.679827 -0.757031 0.985279 -0.579362 -0.720228 0.139302 0.123057 -0.632982 
0.180833 -0.832890 -0.608351 0.418081 0.680561 -0.149201 0.521125 0.292611 -0.997498 -0.371675 -0.562949 -0.234231 0.286714 0.908615 -0.602564 -0.359869 0.379582 -0.725401 -0.561728 0.985534 -0.882763 0.922763 0.409732 -0.988972 -0.902459 -0.318216 0.729518 -0.579940 0.368223 -0.393543 -0.011646 -0.150533 -0.737802 -2.833530 -0.029813 -0.831242 -0.277578 0.653493 0.739785 0.888486 0.730282 0.897329 -0.596197 -0.146272 -0.679827 0.242763 0.712059 -0.479409 0.121623 0.123610 0.184753 -0.680215 
0.031780 0.939246 -0.530468 0.540682 -0.274302 -0.654003 -0.851584 0.947257 -0.893568 -0.120695 -0.234264 0.303100 0.348854 0.661229 0.136581 0.795301 0.250966 0.877759 -0.889721 0.489944 -0.892504 0.566202 -0.585213 0.539426 0.267766 -0.299250 -0.397711 0.583200 -0.315315 0.262399 -0.389468 -0.940154 0.103495 -0.867688 -0.031468 -0.611759 0.346308 0.925789 0.444309 0.164714 -0.079350 0.764925 -0.645882 -0.674048 0.629095 0.088108 0.403798 0.901149 -0.733326 0.025637 -0.441453 0.580801 
0.031780 0.939246 -0.530468 0.540682 -0.274302 -0.654003 -0.851584 0.947257 -0.893568 -0.120695 -0.234264 0.303100 0.348854 0.661229 0.136581 0.795301 0.250966 -0.871505 -0.659145 0.052468 -0.171419 -0.432740 -0.231979 -0.367042 0.791073 -0.241948 -0.904331 -0.198517 0.493048 -0.826407 0.877774 -0.014229 -0.856761 -0.274215 -0.281196 -0.923736 -0.692190 -0.767877 0.628151 0.631603 -0.253461 0.764925 -0.645882 -0.674048 0.629095 0.088108 0.403798 0.901149 -0.733326 0.025637 -0.878583 0.580801 
0.031780 0.406712 -0.530468 0.540682 -0.274302 -0.654003 -0.851584 0.972824 -0.893568 -0.120695 -0.234264 -0.234231 0.286714 -0.364741 0.735828 0.047490 -0.807616 0.877759 -0.889721 0.489944 -0.892504 0.566202 -0.585213 0.539426 0.267766 -0.299250 -0.397711 0.583200 -0.315315 0.262399 -0.389468 -0.940154 0.103495 -0.867688 -0.031468 -0.611759 0.346308 0.925789 0.444309 0.164714 -0.079350 0.764925 -0.645882 -0.674048 0.629095 0.088108 0.403798 0.901149 -0.730788 1.500620 -0.441453 0.580801 
0.031780 0.939246 -0.530468 0.540682 -0.274302 -0.654003 -0.851584 0.947257 -0.893568 -0.413738 -0.234264 0.303100 0.348854 0.661229 0.136581 0.795301 0.250966 -0.611852 -0.659145 0.052468 -0.171419 -0.432740 -0.231979 0.742627 0.484628 -0.484205 0.005226 -0.273951 0.493048 -0.826407 0.877774 -0.014229 -0.856761 -0.274215 -0.281196 -0.923736 -0.692190 -0.767877 0.628151 0.631603 -0.253461 0.764925 -0.645882 -0.674048 0.629095 0.088108 0.403798 0.901149 -0.733326 0.025637 -0.878583 0.580801 
0.031780 0.939246 -0.530468 0.540682 0.263739 -0.654003 -0.851584 0.947257 -0.893568 -0.120695 -0.234264 0.303100 0.286714 0.908615 -0.744997 0.795301 0.250966 -0.871505 -0.659145 0.052468 -0.171419 -0.432740 0.409732 -0.367042 -0.810142 -0.241948 -0.904331 -0.198517 0.493048 -1.401183 0.877774 -0.014229 -0.856761 -0.274215 -0.281196 0.291192 -0.692190 -0.767877 0.628151 0.631603 -0.253461 0.764925 -0.645882 -0.674048 0.629095 0.342272 0.955471 0.519857 -0.720228 0.025637 -0.878583 0.580801 
0.031780 0.939246 -0.530468 0.540682 -0.274302 -0.654003 -0.851584 0.292611 -0.997498 -0.371675 -0.562949 -0.234231 0.348854 0.661229 0.136581 0.795301 0.250966 0.877759 -0.889721 0.489944 -0.892504 0.566202 -0.585213 1.749656 0.267766 -0.299250 -0.397711 0.583200 -0.315315 0.262399 -0.389468 -0.940154 0.103495 -0.867688 -0.031468 -0.611759 0.346308 0.925789 0.444309 0.164714 -0.079350 0.764925 -0.645882 -0.674048 0.629095 0.088108 0.403798 0.901149 -0.733326 0.025637 -0.441453 0.580801 
0.031780 0.939246 -0.530468 0.540682 -0.274302 -0.654003 -0.851584 0.292611 -0.997498 -0.371675 -0.562949 -0.234231 0.348854 0.661229 0.136581 0.795301 0.250966 0.877759 -0.889721 0.489944 -0.892504 0.566202 -0.585213 1.749656 0.267766 -0.299250 0.605210 0.583200 -0.315315 0.262399 -0.389468 -0.940154 0.103495 -0.867688 -0.031468 -0.611759 0.346308 0.925789 0.444309 0.164714 -0.079350 0.764925 -0.645882 -0.674048 0.629095 0.088108 0.403798 0.901149 -0.733326 0.025637 -0.441453 0.580801 
0.031780 0.939246 -0.530468 0.503790 -0.274302 -0.654003 -0.851584 0.947257 -0.893568 -0.120695 -0.234264 0.303100 0.286714 0.908615 -0.744997 -0.359869 0.379582 -0.993148 -0.561728 0.985534 -0.874586 0.922763 0.409732 -0.367042 0.791073 -0.241948 -0.904331 -0.198517 0.493048 -0.826407 1.547168 -0.014229 -0.856761 -1.743059 -0.460833 -0.923736 -0.692190 -0.767877 0.628151 0.631603 -0.253461 0.764925 -0.645882 -0.674048 0.629095 0.088108 0.403798 0.901149 -0.733326 0.025637 -0.878583 0.580801 
