Passo;A  o
0;1
1;1
2;3
3;3
4;3
5;3
6;1
7;3
8;4
9;1
10;3
11;3
12;3
13;3
14;3
15;3
16;3
17;3
18;4
19;1
20;4
21;1
22;1
23;1
24;3
25;3
26;3
27;1
28;1
29;4
30;4
31;1
32;1
33;3
34;3
35;3
36;4
37;1
38;4
39;1
40;1
41;1
42;3
43;3
44;3
45;1
46;1
47;4
48;4
49;1
50;1
51;3
52;3
53;3
54;4
55;1
56;4
57;1
58;1
59;1
60;3
61;3
62;3
63;1
64;1
65;4
66;4
67;1
68;1
69;3
70;3
71;3
72;4
73;1
74;4
75;1
76;1
77;1
78;3
79;3
80;3
81;1
82;1
83;4
84;4
85;1
86;1
87;3
88;3
89;3
90;4
91;1
92;4
93;1
94;1
95;1
96;3
97;3
98;3
99;1
100;1
101;4
102;4
103;1
104;1
105;3
106;3
107;3
108;4
109;1
110;4
111;1
112;1
113;1
114;3
115;3
116;3
117;1
118;1
119;4
120;4
121;1
122;1
123;3
124;3
125;3
126;4
127;1
128;4
129;1
130;1
131;1
132;3
133;3
134;3
135;1
136;1
137;4
138;4
139;1
140;1
141;3
142;3
143;3
144;4
145;1
146;4
147;1
148;1
149;1
150;3
151;3
152;3
153;1
154;1
155;4
156;4
157;1
158;1
159;3
160;3
161;3
162;4
163;1
164;4
165;1
166;1
167;1
168;3
169;3
170;3
171;1
172;1
173;4
174;4
175;1
176;1
177;3
178;3
179;3
180;4
181;1
182;4
183;1
184;1
185;1
186;3
187;3
188;3
189;1
190;1
191;4
192;4
193;1
194;1
195;3
196;3
197;3
198;4
199;1
200;4
201;1
202;1
203;1
204;3
205;3
206;3
207;1
208;1
209;4
210;4
211;1
212;1
213;3
214;3
215;3
216;4
217;1
218;4
219;1
220;1
221;1
222;3
223;3
224;3
225;1
226;1
227;4
228;4
229;1
230;1
231;3
232;3
233;3
234;4
235;1
236;4
237;1
238;1
239;1
240;3
241;3
242;3
243;1
244;1
245;4
246;4
247;1
248;1
249;3
250;3
251;3
252;4
253;1
254;4
255;1
256;1
257;1
258;3
259;3
260;3
261;1
262;1
263;4
264;4
265;1
266;1
267;3
268;3
269;3
270;4
271;1
272;4
273;1
274;1
275;1
276;3
277;3
278;3
279;1
280;1
281;4
282;4
283;1
284;1
285;3
286;3
287;3
288;4
289;1
290;4
291;1
292;1
293;1
294;3
295;3
296;3
297;1
298;1
299;4
300;-1.83255e-06
