Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.297527,-0.445979,-0.234729,0.372014,0.195674;-3.68781,1.40654,0.0209181,2.05349
1;0.297527,-0.445979,-0.234729,0.372014,0.199902;-3.6901,1.41173,0.0244175,2.05051
2;0.297527,-0.445979,-0.234729,0.372014,0.199902;-3.6901,1.41173,0.0244175,2.05051
3;0.297527,-0.445979,-0.234729,0.372014,0.199902;-3.6901,1.41173,0.0244175,2.05051
4;0.297527,-0.445979,-0.234729,0.372014,0.199902;-3.6901,1.41173,0.0244175,2.05051
5;0.297527,-0.445979,-0.234729,0.372014,0.199902;-3.6901,1.41173,0.0244175,2.05051
6;0.449923,-0.568845,-0.147805,0.299839,0.344736;-3.76054,1.59557,0.40307,1.94874
7;0.449923,-0.568845,-0.147805,0.299839,0.3433;-3.75976,1.5938,0.401881,1.94975
8;-0.136114,-0.703478,0.0282119,0.0977517,0.324732;-2.62553,1.44753,-0.648353,1.44033
9;0.422819,-0.779642,0.434778,0.447471,0.594474;-2.7624,3.11182,0.815228,0.828801
10;0.0355102,-0.55659,0.0996077,0.230476,0.0456927;-2.58199,1.40249,-0.515722,1.75708
11;0.0355102,-0.55659,0.0996077,0.230476,0.0519609;-2.58537,1.41019,-0.510535,1.75265
12;0.210147,-0.660682,0.18797,0.152087,0.205851;-2.68231,1.5797,-0.090827,1.6998
13;0.210147,-0.660682,0.18797,0.152087,0.204264;-2.68145,1.57775,-0.0921404,1.70092
14;-0.136114,-0.703478,0.0282119,0.0977517,0.319089;-2.62248,1.4406,-0.653023,1.44431
15;-0.136114,-0.703478,0.0282119,0.0977517,0.321777;-2.62393,1.4439,-0.650799,1.44241
16;0.422819,-0.779642,0.434778,0.447471,0.594474;-2.7624,3.11182,0.815228,0.828801
17;0.0355102,-0.55659,0.0996077,0.230476,0.0456927;-2.58199,1.40249,-0.515722,1.75708
18;0.0355102,-0.55659,0.0996077,0.230476,0.0519609;-2.58537,1.41019,-0.510535,1.75265
19;0.0355102,-0.55659,0.0996077,0.230476,0.0519609;-2.58537,1.41019,-0.510535,1.75265
20;0.0355102,-0.55659,0.0996077,0.230476,0.0519609;-2.58537,1.41019,-0.510535,1.75265
21;0.0355102,-0.55659,0.0996077,0.230476,0.0519609;-2.58537,1.41019,-0.510535,1.75265
22;0.0355102,-0.55659,0.0996077,0.230476,0.0519609;-2.58537,1.41019,-0.510535,1.75265
23;0.0355102,-0.55659,0.0996077,0.230476,0.0519609;-2.58537,1.41019,-0.510535,1.75265
24;0.0355102,-0.55659,0.0996077,0.230476,0.0519609;-2.58537,1.41019,-0.510535,1.75265
25;0.0355102,-0.55659,0.0996077,0.230476,0.0519609;-2.58537,1.41019,-0.510535,1.75265
26;0.0355102,-0.55659,0.0996077,0.230476,0.0519609;-2.58537,1.41019,-0.510535,1.75265
27;0.0355102,-0.55659,0.0996077,0.230476,0.0519609;-2.58537,1.41019,-0.510535,1.75265
28;0.0355102,-0.55659,0.0996077,0.230476,0.0519609;-2.58537,1.41019,-0.510535,1.75265
29;0.0355102,-0.55659,0.0996077,0.230476,0.0519609;-2.58537,1.41019,-0.510535,1.75265
30;0.0355102,-0.55659,0.0996077,0.230476,0.0519609;-2.58537,1.41019,-0.510535,1.75265
31;0.210147,-0.660682,0.18797,0.152087,0.205851;-2.68231,1.5797,-0.090827,1.6998
32;0.210147,-0.660682,0.18797,0.152087,0.204264;-2.68145,1.57775,-0.0921404,1.70092
33;-0.136114,-0.703478,0.0282119,0.0977517,0.319089;-2.62248,1.4406,-0.653023,1.44431
34;-0.136114,-0.703478,0.0282119,0.0977517,0.321777;-2.62393,1.4439,-0.650799,1.44241
35;0.422819,-0.779642,0.434778,0.447471,0.594474;-2.7624,3.11182,0.815228,0.828801
36;0.0355102,-0.55659,0.0996077,0.230476,0.0456927;-2.58199,1.40249,-0.515722,1.75708
37;0.0355102,-0.55659,0.0996077,0.230476,0.0519609;-2.58537,1.41019,-0.510535,1.75265
38;0.0355102,-0.55659,0.0996077,0.230476,0.0519609;-2.58537,1.41019,-0.510535,1.75265
39;0.0355102,-0.55659,0.0996077,0.230476,0.0519609;-2.58537,1.41019,-0.510535,1.75265
40;0.0355102,-0.55659,0.0996077,0.230476,0.0519609;-2.58537,1.41019,-0.510535,1.75265
41;0.0355102,-0.55659,0.0996077,0.230476,0.0519609;-2.58537,1.41019,-0.510535,1.75265
42;0.210147,-0.660682,0.18797,0.152087,0.205851;-2.68231,1.5797,-0.090827,1.6998
43;0.210147,-0.660682,0.18797,0.152087,0.204264;-2.68145,1.57775,-0.0921404,1.70092
44;-0.136114,-0.703478,0.0282119,0.0977517,0.319089;-2.62248,1.4406,-0.653023,1.44431
45;-0.136114,-0.703478,0.0282119,0.0977517,0.321777;-2.62393,1.4439,-0.650799,1.44241
46;0.422819,-0.779642,0.434778,0.447471,0.594474;-2.7624,3.11182,0.815228,0.828801
47;0.0355102,-0.55659,0.0996077,0.230476,0.0456927;-2.58199,1.40249,-0.515722,1.75708
48;0.0355102,-0.55659,0.0996077,0.230476,0.0519609;-2.58537,1.41019,-0.510535,1.75265
49;0.0355102,-0.55659,0.0996077,0.230476,0.0519609;-2.58537,1.41019,-0.510535,1.75265
50;0.0355102,-0.55659,0.0996077,0.230476,0.0519609;-2.58537,1.41019,-0.510535,1.75265
51;0.0355102,-0.55659,0.0996077,0.230476,0.0519609;-2.58537,1.41019,-0.510535,1.75265
52;0.0355102,-0.55659,0.0996077,0.230476,0.0519609;-2.58537,1.41019,-0.510535,1.75265
53;0.0355102,-0.55659,0.0996077,0.230476,0.0519609;-2.58537,1.41019,-0.510535,1.75265
54;0.0355102,-0.55659,0.0996077,0.230476,0.0519609;-2.58537,1.41019,-0.510535,1.75265
55;0.0355102,-0.55659,0.0996077,0.230476,0.0519609;-2.58537,1.41019,-0.510535,1.75265
