Passo;A  o
0;3
1;0
2;3
3;3
4;3
5;3
6;0
7;0
8;3
9;3
10;3
11;4
12;4
13;0
14;3
15;2
16;3
17;3
18;0
19;0
20;3
21;3
22;3
23;3
24;3
25;3
26;3
27;3
28;4
29;0
30;4
31;0
32;3
33;3
34;4
35;0
36;0
37;3
38;2
39;3
40;3
41;0
42;0
43;3
44;4
45;4
46;4
47;0
48;4
49;0
50;3
51;3
52;4
53;0
54;0
55;3
56;2
57;3
58;3
59;0
60;0
61;3
62;4
63;4
64;4
65;0
66;4
67;0
68;3
69;3
70;4
71;0
72;0
73;3
74;2
75;3
76;3
77;0
78;0
79;3
80;4
81;4
82;4
83;0
84;4
85;0
86;3
87;3
88;4
89;0
90;0
91;3
92;2
93;3
94;3
95;0
96;0
97;3
98;4
99;4
100;4
101;0
102;4
103;0
104;3
105;3
106;4
107;0
108;0
109;3
110;2
111;3
112;3
113;0
114;0
115;3
116;4
117;4
118;4
119;0
120;4
121;0
122;3
123;3
124;4
125;0
126;0
127;3
128;2
129;3
130;3
131;0
132;0
133;3
134;4
135;4
136;4
137;0
138;4
139;0
140;3
141;3
142;4
143;0
144;0
145;3
146;2
147;3
148;3
149;0
150;0
151;3
152;4
153;4
154;4
155;0
156;4
157;0
158;3
159;3
160;4
161;0
162;0
163;3
164;2
165;3
166;3
167;0
168;0
169;3
170;4
171;4
172;4
173;0
174;4
175;0
176;3
177;3
178;4
179;0
180;0
181;3
182;2
183;3
184;3
185;0
186;0
187;3
188;4
189;4
190;4
191;0
192;4
193;0
194;3
195;3
196;4
197;0
198;0
199;3
200;2
201;3
202;3
203;0
204;0
205;3
206;4
207;4
208;4
209;0
210;4
211;0
212;3
213;3
214;4
215;0
216;0
217;3
218;2
219;3
220;3
221;0
222;0
223;3
224;4
225;4
226;4
227;0
228;4
229;0
230;3
231;3
232;4
233;0
234;0
235;3
236;2
237;3
238;3
239;0
240;0
241;3
242;4
243;4
244;4
245;0
246;4
247;0
248;3
249;3
250;4
251;0
252;0
253;3
254;2
255;3
256;3
257;0
258;0
259;3
260;4
261;4
262;4
263;0
264;4
265;0
266;3
267;3
268;4
269;0
270;0
271;3
272;2
273;3
274;3
275;0
276;0
277;3
278;4
279;4
280;4
281;0
282;4
283;0
284;3
285;3
286;4
287;0
288;0
289;3
290;2
291;3
292;3
293;0
294;0
295;3
296;4
297;4
298;4
299;0
300;-0.446583
