Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.11419,0.311,0.363056,-0.49522,-0.202799,-0.163117,0.00647443,0.00245714,-0.0253763,0.185436,-0.442793,-0.115187,0.341145,0.0266037,-0.228888,0.164655,0.471493,-0.199653,0.238397,-0.177573,0.457997,-0.406799,0.507915,-0.0232761,-0.480856;0.853324,0.0216061,1.17457,2.05114
1;-0.225918,-0.0439452,0.280002,-0.542037,0.00559584,0.068999,-0.168425,-0.518802,-0.390888,-0.0256681,-0.358253,-0.151739,0.431173,0.0509173,-0.208572,0.184114,0.542336,-0.0730788,-0.203857,-0.719477,0.144559,-0.746264,0.206539,-0.203442,-0.349661;0.86264,-0.605761,0.895789,2.67422
2;-0.260308,-0.0919216,0.337384,-0.709999,-0.18336,0.18561,-0.111572,-0.0708552,-0.194089,-0.127864,0.114519,-0.119224,0.423486,0.432851,-0.189845,0.516552,0.498976,0.318283,0.0169526,-0.719972,0.217112,-0.451611,0.11656,-0.229653,-0.395617;0.931198,-0.705896,1.36789,2.81973
3;-0.229746,-0.208824,0.324304,-0.272193,-0.272698,0.281639,0.00708343,0.0736194,-0.229288,0.232836,0.0736725,-0.217585,0.416346,0.219181,0.113668,0.614057,0.528445,0.396452,0.0601092,-0.793393,0.188091,-0.600172,0.12434,-0.213648,-0.252965;0.374895,-0.124801,1.7506,1.85383
4;-0.320575,0.120377,0.329551,-0.15352,-0.0229236,-0.018905,-0.084991,-0.000482592,-0.320321,0.145725,0.113787,-0.135195,0.293847,0.236383,-0.0571547,0.434093,0.237014,0.501576,-0.129125,-0.527843,0.209465,-0.62213,0.131552,-0.224538,-0.518039;-0.111784,-1.08238,0.414346,1.33088
5;-0.244819,0.198859,0.325688,-0.217517,-0.0648015,-0.109965,0.0769184,0.214694,0.0887431,0.327243,-0.0482324,-0.19204,0.364307,0.32523,-0.0433921,0.139078,0.351654,0.467995,-0.109549,-0.547884,0.174035,-0.536334,0.252544,-0.114784,-0.541715;-0.229006,-0.172513,0.416466,1.8297
6;-0.500905,0.613854,0.0924268,-0.371546,0.175856,-0.134217,-0.199042,-0.131096,-0.245486,0.273306,0.354544,-0.478973,0.684955,0.073867,-0.50781,0.531543,0.0684898,-0.214152,-0.664139,-0.1234,-0.22962,-0.489415,-0.186474,0.261346,-0.764298;0.48782,-1.02791,-0.0802807,2.29229
7;-0.684462,0.522487,0.172661,-0.100266,0.221767,0.0853021,0.1013,0.621933,-0.225872,0.671537,0.0757059,-0.418373,0.78311,0.410855,-0.641893,0.63393,-0.322737,0.363151,-0.613928,-0.38753,-0.0109673,0.100897,-0.47615,0.360518,-0.718514;-0.207773,0.308037,-1.74627,2.2169
8;-0.667478,0.822863,-0.246739,0.523813,0.536032,-0.557901,-0.528076,0.554094,-0.0424339,0.485413,0.0596251,-0.698568,0.829129,-0.0423202,-0.556885,-0.349856,-0.969857,0.430942,-0.729646,0.724385,-0.307615,0.741248,-0.765962,-0.200381,-0.72082;-0.434593,1.51896,-6.66961,0.458424
9;-0.927048,0.928092,-0.690684,-0.0369665,0.177302,-0.562844,-0.335488,0.183636,-0.0956099,0.273135,0.333754,-0.783348,0.385791,0.762962,-0.632633,-0.0431795,-0.961299,-0.533914,-0.00151372,0.786437,0.451746,0.792129,-0.880947,0.482965,-0.597754;-0.952606,1.38673,-4.02211,2.52616
10;-0.968256,0.931085,-0.527836,0.241859,-0.510991,-0.34614,0.126703,0.00600303,-0.563206,0.373235,-0.135363,-0.865936,0.372323,0.487332,-0.253218,-0.284258,-0.978305,-0.655374,0.626565,0.589209,0.577687,0.091935,-0.89208,0.179613,-0.587052;-1.47278,2.74528,-2.42164,1.41609
11;-0.915514,0.734589,-0.650408,-0.221556,-0.0672297,-0.531751,-0.243011,-0.801813,-0.896704,0.135633,-0.182478,-0.717693,-0.194139,0.887926,0.260497,-0.531433,-0.915299,-0.271279,0.722235,0.279172,0.818051,-0.590075,-0.490248,0.102414,0.0855631;-1.25332,1.11483,-3.11956,2.28794
12;-0.887987,0.513352,-0.677601,-0.691234,-0.365621,-0.312161,-0.0296028,-0.843971,-0.589792,0.00222502,0.165689,-0.786956,-0.409014,0.949351,0.528417,-0.065535,-0.694927,-0.0487646,0.863754,0.164002,0.835584,-0.616693,0.0453501,0.0781548,0.198369;-0.563996,-0.0271882,-1.42848,2.88002
13;-0.938506,0.6555,-0.793456,-0.459311,-0.43968,-0.0687663,-0.102961,-0.865077,-0.775391,0.213794,0.542413,-0.868542,-0.0952379,0.934061,0.049556,0.720526,-0.402985,-0.23568,0.734561,0.318113,0.696974,-0.737813,-0.107961,0.397025,0.143001;-0.219292,-1.35714,0.353291,1.90347
14;-0.899744,0.366426,-0.866361,-0.29914,0.282586,-0.340126,0.0116517,-0.72283,-0.758518,0.710339,0.147089,-0.891454,0.417389,0.917231,-0.33994,0.597543,-0.798178,0.643717,0.488292,0.734172,0.689764,-0.288808,-0.178842,0.215788,0.468939;0.133089,-0.476127,-3.02067,1.30302
15;-0.939032,0.67121,-0.306518,0.192549,0.646628,0.205149,-0.187431,-0.613991,0.55985,0.269361,-0.238818,-0.951356,0.680944,0.535042,-0.447334,-0.167733,-0.994003,0.525275,0.243526,0.897987,0.800276,0.631154,-0.733238,0.409438,-0.477514;-2.22323,1.79227,-5.89319,2.05649
16;-0.94573,0.82136,-0.326647,-0.394583,0.38099,-0.175139,-0.57245,-0.646599,0.721233,0.106284,-0.289067,-0.92576,0.706712,-0.600641,-0.657221,-0.0574764,-0.99488,-0.304464,0.170535,0.910856,0.61578,0.735488,-0.835588,0.470692,-0.553583;-0.201554,2.675,-5.7391,2.0046
17;-0.97603,0.881769,-0.55137,-0.334517,-0.60861,-0.146104,-0.201897,-0.567519,-0.00392357,-0.170547,-0.190899,-0.67136,0.382084,-0.166492,-0.874655,0.429519,-0.974359,-0.595087,0.541256,0.386061,0.394933,0.133988,-0.942683,0.192198,-0.451947;0.674976,1.67502,-2.62101,1.10407
18;-0.877775,0.451793,-0.628546,0.060909,-0.397632,-0.126114,-0.238268,-0.786343,-0.887634,0.0667095,-0.039582,-0.577709,0.0907705,0.731943,-0.25221,0.0258456,-0.792012,0.332641,0.829738,-0.161666,0.830864,-0.509057,-0.497826,0.100898,0.483701;0.0541938,0.423482,-2.75993,0.0865923
19;-0.599542,0.334745,0.209072,-0.429064,-0.0944223,-0.408269,0.197205,-0.691608,0.0144219,0.35797,-0.406016,-0.355268,0.43992,0.75092,0.339966,-0.0785812,0.0177737,0.0811184,0.509488,0.0713922,0.762989,-0.909403,0.435523,0.276779,-0.463564;-1.43637,0.408597,0.963569,2.73514
20;-0.438182,0.0197604,0.222173,-0.709504,0.0412582,-0.0611738,0.0953989,-0.672506,0.176409,0.0161271,-0.504253,-0.40299,0.195473,0.0890232,0.353358,-0.0477882,0.345291,0.0527854,-0.0886744,-0.681172,0.248096,-0.825541,0.107689,-0.0301711,-0.415138;-0.260432,0.659043,0.244474,3.57789
21;-0.475926,-0.193034,0.31868,-0.794897,-0.258107,0.273567,-0.106127,-0.289076,-0.0185247,-0.214384,0.0912407,-0.153654,0.189504,-0.0699267,-0.16022,0.5192,0.479928,0.199727,0.165097,-0.788034,0.246269,-0.545668,0.344475,-0.156042,-0.350148;0.656181,-0.977303,1.25759,2.21766
