Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.11419,0.311,0.363056,-0.49522,-0.202799,-0.163117,0.00647443,0.00245714,-0.0253763,0.185436,-0.442793,-0.115187,0.341145,0.0266037,-0.228888,0.164655,0.471493,-0.199653,0.238397,-0.177573,0.457997,-0.406799,0.507915,-0.0232761,-0.480856;-0.650743,-1.58448,0.342101,1.5638
1;-0.225918,-0.0439452,0.280002,-0.542037,0.00559584,0.068999,-0.168425,-0.518802,-0.390888,-0.0256681,-0.358253,-0.151739,0.431173,0.0509173,-0.208572,0.184114,0.542336,-0.0730788,-0.203857,-0.719477,0.144559,-0.746264,0.206539,-0.203442,-0.349661;0.202753,-0.00403054,1.17179,1.26245
2;-0.260308,-0.0919216,0.337384,-0.709999,-0.18336,0.18561,-0.111572,-0.0708552,-0.194089,-0.127864,0.114519,-0.119224,0.423486,0.432851,-0.189845,0.516552,0.498976,0.318283,0.0169526,-0.719972,0.217112,-0.451611,0.11656,-0.229653,-0.395617;-0.299967,-0.0908017,0.823411,1.30434
3;-0.229746,-0.208824,0.324304,-0.272193,-0.272698,0.281639,0.00708343,0.0736194,-0.229288,0.232836,0.0736725,-0.217585,0.416346,0.219181,0.113668,0.614057,0.528445,0.396452,0.0601092,-0.793393,0.188091,-0.600172,0.12434,-0.213648,-0.252965;-0.652237,0.0764401,-0.0455856,0.938539
4;-0.320575,0.120377,0.329551,-0.15352,-0.0229236,-0.018905,-0.084991,-0.000482592,-0.320321,0.145725,0.113787,-0.135195,0.293847,0.236383,-0.0571547,0.434093,0.237014,0.501576,-0.129125,-0.527843,0.209465,-0.62213,0.131552,-0.224538,-0.518039;-0.983664,0.297314,0.443798,1.64662
5;-0.244819,0.198859,0.325688,-0.217517,-0.0648015,-0.109965,0.0769184,0.214694,0.0887431,0.327243,-0.0482324,-0.19204,0.364307,0.32523,-0.0433921,0.139078,0.351654,0.467995,-0.109549,-0.547884,0.174035,-0.536334,0.252544,-0.114784,-0.541715;-1.97681,-0.39201,0.0732377,1.88843
6;-0.500905,0.613854,0.0924268,-0.371546,0.175856,-0.134217,-0.199042,-0.131096,-0.245486,0.273306,0.354544,-0.478973,0.684955,0.073867,-0.50781,0.531543,0.0684898,-0.214152,-0.664139,-0.1234,-0.22962,-0.489415,-0.186474,0.261346,-0.764298;-0.336563,0.330382,1.27809,2.09992
7;-0.684462,0.522487,0.172661,-0.100266,0.221767,0.0853021,0.1013,0.621933,-0.225872,0.671537,0.0757059,-0.418373,0.78311,0.410855,-0.641893,0.63393,-0.322737,0.363151,-0.613928,-0.38753,-0.0109673,0.100897,-0.47615,0.360518,-0.718514;-0.427872,1.19604,0.147039,2.27633
8;-0.667478,0.822863,-0.246739,0.523813,0.536032,-0.557901,-0.528076,0.554094,-0.0424339,0.485413,0.0596251,-0.698568,0.829129,-0.0423202,-0.556885,-0.349856,-0.969857,0.430942,-0.729646,0.724385,-0.307615,0.741248,-0.765962,-0.200381,-0.72082;-1.6143,1.88438,-2.14449,1.57834
9;-0.927048,0.928092,-0.690684,-0.0369665,0.177302,-0.562844,-0.335488,0.183636,-0.0956099,0.273135,0.333754,-0.783348,0.385791,0.762962,-0.632633,-0.0431795,-0.961299,-0.533914,-0.00151372,0.786437,0.451746,0.792129,-0.880947,0.482965,-0.597754;-2.57626,-0.390505,0.77967,1.35092
10;-0.968256,0.931085,-0.527836,0.241859,-0.510991,-0.34614,0.126703,0.00600303,-0.563206,0.373235,-0.135363,-0.865936,0.372323,0.487332,-0.253218,-0.284258,-0.978305,-0.655374,0.626565,0.589209,0.577687,0.091935,-0.89208,0.179613,-0.587052;-2.27806,-2.81034,0.972439,1.00318
11;-0.973024,0.956963,-0.54598,-0.0951887,-0.503159,-0.534586,-0.182075,-0.752173,-0.876726,0.00757373,-0.125556,-0.830729,0.212215,0.76409,-0.446182,-0.543954,-0.981237,-0.733925,0.56668,0.726188,0.494644,-0.477228,-0.889221,0.185994,-0.596112;-2.29227,-4.27648,3.29489,0.696216
12;-0.796576,0.477978,0.642407,-0.703263,0.39137,0.207458,0.0694365,-0.552767,-0.242741,0.623606,-0.860829,-0.851219,0.913667,-0.123814,-0.612539,-0.844419,-0.94556,-0.626667,-0.115965,0.484676,0.515115,-0.263589,-0.0110577,0.640924,-0.633089;0.010412,-0.452267,0.938437,1.89603
13;-0.803943,0.0901001,0.639967,-0.827055,0.758625,0.56774,-0.594602,-0.470684,0.441366,-0.106533,-0.717081,-0.689263,0.925531,-0.642097,-0.890666,0.335992,-0.959464,-0.762562,-0.895459,-0.0352966,-0.3312,0.443567,-0.62396,0.632691,-0.762972;1.74467,3.83079,-0.392376,2.27471
14;-0.910013,0.358807,-0.109571,-0.0378248,0.158344,0.699251,-0.798601,-0.00762598,-0.26425,-0.51481,0.455638,-0.830089,0.795339,-0.533525,-0.939298,0.785463,-0.989584,0.279232,-0.296082,0.375416,-0.0930978,0.975743,-0.897179,0.460188,-0.242559;-0.0160202,3.48334,-1.76191,0.549289
15;-0.971048,0.92604,-0.44371,0.647718,-0.833189,-0.209758,-0.282318,0.373057,-0.202901,0.212577,0.193901,-0.59192,0.487723,0.61529,-0.861394,0.761598,-0.927217,-0.105145,0.69606,0.69001,0.327666,0.607879,-0.951994,0.190218,-0.414104;-2.06414,-3.08419,-0.270518,-0.0736799
16;-0.953789,0.974607,-0.509476,0.78528,-0.515806,-0.676159,-0.134659,-0.660409,-0.873187,0.26928,-0.272707,-0.835865,0.45976,0.548109,-0.360353,-0.715017,-0.979243,-0.351422,0.503489,0.890497,0.460984,-0.440054,-0.911566,0.166778,-0.601184;-3.81445,-3.91511,1.7939,0.637719
17;-0.798445,0.825868,0.646392,-0.767317,0.556276,-0.393837,0.0283468,-0.586881,0.0375952,0.549985,-0.892473,-0.838644,0.90686,-0.137186,-0.709515,-0.967504,-0.972894,-0.724941,-0.309491,0.879935,0.482013,-0.193443,-0.259239,0.640468,-0.829837;-0.100089,-1.07851,1.09335,2.16907
18;-0.79945,0.0397739,0.643907,-0.861644,0.738763,0.603992,-0.41806,-0.330449,0.616522,0.036042,-0.83031,-0.738965,0.931707,-0.773899,-0.892862,-0.150114,-0.96779,-0.762698,-0.889552,-0.178539,-0.397542,0.553993,-0.619672,0.639012,-0.724796;1.1731,3.8014,-1.02658,2.36503
19;-0.91818,0.34844,-0.0962828,-0.406112,0.27877,0.720545,-0.834007,-0.100266,-0.36799,-0.595977,0.540442,-0.814408,0.795712,-0.653029,-0.950581,0.807648,-0.991959,-0.242347,-0.394761,0.37339,-0.0995052,0.978185,-0.89841,0.462732,-0.299506;1.28451,3.90017,-1.26004,0.866688
20;-0.970139,0.875184,-0.442668,0.62342,-0.853256,0.0547741,-0.229048,0.504332,-0.401386,0.273479,0.220875,-0.564037,0.491693,0.679573,-0.884173,0.872706,-0.915426,-0.0291592,0.720952,0.427531,0.320454,0.662089,-0.95203,0.191106,-0.277205;-1.54753,-2.92516,-0.337642,-0.211107
21;-0.951203,0.973904,-0.508394,0.843279,-0.47151,-0.665432,-0.252133,-0.662623,-0.8965,0.266948,-0.069039,-0.827832,0.468035,0.660513,-0.314681,-0.538291,-0.981528,-0.29273,0.462882,0.897403,0.480995,-0.444937,-0.912252,0.162325,-0.63599;-3.96664,-3.62289,1.83724,0.720936
