Passo;A  o
0;2
1;3
2;3
3;3
4;1
5;3
6;3
7;3
8;4
9;1
10;1
11;3
12;3
13;3
14;0
15;0
16;3
17;3
18;3
19;4
20;1
21;1
22;3
23;3
24;3
25;3
26;4
27;1
28;1
29;3
30;3
31;3
32;0
33;0
34;3
35;3
36;3
37;4
38;1
39;1
40;3
41;3
42;3
43;3
44;4
45;1
46;1
47;3
48;3
49;3
50;0
51;0
52;3
53;3
54;3
55;4
56;1
57;1
58;3
59;3
60;3
61;0
62;0
63;3
64;3
65;3
66;4
67;1
68;1
69;3
70;3
71;3
72;0
73;0
74;3
75;3
76;3
77;4
78;1
79;1
80;3
81;3
82;3
83;3
84;4
85;1
86;1
87;3
88;3
89;3
90;0
91;0
92;3
93;3
94;3
95;4
96;1
97;1
98;3
99;3
100;3
101;3
102;4
103;1
104;1
105;3
106;3
107;3
108;0
109;0
110;3
111;3
112;3
113;4
114;1
115;1
116;3
117;3
118;3
119;0
120;0
121;3
122;3
123;3
124;4
125;1
126;1
127;3
128;3
129;3
130;0
131;0
132;3
133;3
134;3
135;4
136;1
137;1
138;3
139;3
140;3
141;3
142;4
143;1
144;1
145;3
146;3
147;3
148;0
149;0
150;3
151;3
152;3
153;4
154;1
155;1
156;3
157;3
158;3
159;3
160;4
161;1
162;1
163;3
164;3
165;3
166;0
167;0
168;3
169;3
170;3
171;4
172;1
173;1
174;3
175;3
176;3
177;0
178;0
179;3
180;3
181;3
182;4
183;1
184;1
185;3
186;3
187;3
188;0
189;0
190;3
191;3
192;3
193;4
194;1
195;1
196;3
197;3
198;3
199;3
200;4
201;1
202;1
203;3
204;3
205;3
206;0
207;0
208;3
209;3
210;3
211;4
212;1
213;1
214;3
215;3
216;3
217;3
218;4
219;1
220;1
221;3
222;3
223;3
224;0
225;0
226;3
227;3
228;3
229;4
230;1
231;1
232;3
233;3
234;3
235;0
236;0
237;3
238;3
239;3
240;4
241;1
242;1
243;3
244;3
245;3
246;0
247;0
248;3
249;3
250;3
251;4
252;1
253;1
254;3
255;3
256;3
257;3
258;4
259;1
260;1
261;3
262;3
263;3
264;0
265;0
266;3
267;3
268;3
269;4
270;1
271;1
272;3
273;3
274;3
275;3
276;4
277;1
278;1
279;3
280;3
281;3
282;0
283;0
284;3
285;3
286;3
287;4
288;1
289;1
290;3
291;3
292;3
293;0
294;0
295;3
296;3
297;3
298;4
299;1
300;0
