Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.452519,0.462364,-0.194323,0.388818,0.449601,-0.463975,0.314123,0.10568,-0.493718,0.408835,-0.239266,-0.154882,0.110096,-0.446675,0.327265,0.0414143,0.135488,0.515498,-0.04887,0.101296,0.513883,-0.535144,0.221163,0.47036,-0.39217,0.413612,-0.361093,-0.0682491,0.269032,-0.339958,0.191538,-0.283274,0.191785,0.462134,-0.187018,-0.0102356,-0.382427,-0.443532,-0.186912,-0.115375,-0.194605,-0.317914,-0.15924,0.260314,-0.248256,0.0983958,0.230928,0.0385989,0.529476,0.221442;0.233091,1.34876,4.05464,6.08882
1;0.2243,0.588291,0.038804,0.810335,0.646152,-0.055324,0.392734,0.334993,-0.687169,0.698673,-0.330873,-0.351461,-0.0620022,-0.397577,0.341364,0.244297,0.455237,0.291956,0.065735,0.434373,0.798169,0.138964,0.346699,0.523793,0.0980201,0.545978,-0.224381,-0.0823878,0.0217974,-0.460358,0.338273,-0.615456,-0.380264,0.381611,-0.00423168,0.025072,-0.518369,-0.52636,-0.595873,0.175883,-0.401108,-0.331868,-0.565003,0.246443,-0.407662,0.269275,0.130712,0.0676161,0.46369,0.294924;-3.057,0.324256,2.17648,8.82101
2;0.208998,0.654346,0.286079,0.841762,0.487672,-0.406242,0.418993,0.200877,-0.73348,0.300146,-0.271902,-0.544051,-0.0350081,-0.0603488,0.322133,0.28775,0.291264,0.235952,0.0137685,0.40635,0.811368,0.598108,0.304316,0.220577,0.685144,0.375768,-0.489222,0.0823026,-0.0439207,-0.37749,0.407635,-0.714045,-0.654654,0.297099,-0.00503129,0.124924,-0.53366,-0.393084,-0.788382,0.0841641,-0.29313,-0.198622,-0.0617136,0.327592,-0.57627,0.326374,-0.00478218,-0.0673616,0.599997,0.163075;-2.31736,0.912333,0.685808,7.19247
3;0.4207,0.688004,0.303471,0.786789,0.387232,-0.6012,0.303997,0.0729561,-0.670758,0.198562,-0.321751,-0.540414,0.194253,0.03946,0.359481,0.262884,-0.0194234,0.0217639,0.0131482,0.557091,0.770528,0.811596,0.389322,0.540293,0.766509,0.242071,-0.629776,0.157067,-0.163547,-0.365627,0.478717,-0.548504,-0.585067,0.377983,-0.334394,0.191088,-0.517295,-0.226987,-0.628401,-0.200864,-0.390204,-0.191536,-0.0968815,0.325801,-0.551816,0.395617,0.202648,-0.24661,0.507833,0.204995;-0.97245,1.37615,2.89707,6.04024
4;0.461419,0.662718,0.272924,0.766866,0.459316,-0.676494,0.0132486,0.0699396,-0.669162,0.367767,-0.429266,-0.639948,0.337024,-0.146013,0.437529,0.216488,-0.229683,0.00309898,-0.0646192,0.616876,0.756693,0.729771,0.470981,0.622988,0.761572,0.176229,-0.631298,0.191042,-0.151655,-0.454264,0.478611,-0.468687,-0.521914,0.3945,-0.221135,0.199511,-0.513419,0.0379296,-0.816754,-0.230223,-0.44501,-0.184166,-0.142633,0.209273,-0.529746,0.445268,0.240048,-0.368014,0.473721,0.236481;1.15673,3.04511,3.87396,5.74275
5;0.374314,0.643686,0.261712,0.808916,0.375366,-0.640653,-0.113624,0.0853973,-0.65713,0.359847,-0.436186,-0.673979,0.342899,-0.196156,0.513695,0.0782563,-0.0814226,-0.0764312,-0.0629378,0.628191,0.794249,0.702218,0.519924,0.665633,0.786097,0.201687,-0.682132,0.182107,-0.0798562,-0.459187,0.474045,-0.49262,-0.422407,0.440469,-0.123258,0.197655,-0.559063,-0.0579954,-0.887091,-0.226714,-0.435752,-0.275555,-0.196905,0.286449,-0.52843,0.357288,0.172078,-0.353421,0.365751,0.270228;0.230223,3.76892,4.33184,5.49194
6;-0.2222,0.749526,-0.202332,0.764431,0.0149139,-0.174035,-0.224227,0.471682,-0.573334,0.623649,-0.435954,-0.373146,0.360462,-0.567466,0.422723,-0.317393,-0.44034,-0.038423,-0.172398,0.252552,0.936932,0.721896,0.746546,0.517857,0.869554,0.339263,-0.874996,0.0740951,0.127171,-0.673653,0.677315,-0.0495395,-0.510233,0.180833,-0.294747,0.0757659,-0.397301,-0.419474,-0.968349,-0.204543,0.0797678,-0.562301,0.12784,0.707071,-0.552021,0.524974,0.406435,-0.629861,0.748372,-0.11896;-3.41588,10.2804,-0.974399,7.23344
7;0.469245,0.731275,0.689569,0.588194,0.822489,-0.776106,-0.334953,0.0757026,-0.816101,0.1025,-0.717176,-0.698144,-0.196379,-0.680768,0.754028,0.433257,0.00462228,-0.592336,0.467858,0.375771,0.900241,0.931072,0.557129,0.764957,0.244498,0.0822019,-0.670219,0.451348,-0.380051,-0.447081,0.269043,-0.513433,-0.212943,0.543639,-0.74286,-0.456873,-0.54508,-0.198434,-0.944584,-0.369789,-0.513331,-0.243256,0.443292,0.0953646,-0.753614,0.23487,0.468011,0.178624,0.623811,0.492839;-1.53116,-0.9009,12.56,10.792
8;0.517918,0.546287,0.518252,0.892189,0.598092,-0.815171,0.347842,0.303118,-0.560583,0.944801,-0.626291,-0.638811,-0.0433851,0.0564926,0.746553,0.593344,-0.302748,-0.0498436,-0.288682,0.936238,0.836987,0.671567,0.316968,0.867262,0.855871,-0.152479,-0.242965,0.341389,-0.0852432,-0.776663,0.784578,-0.500879,-0.554383,0.77344,0.520245,-0.357928,-0.645955,0.265993,-0.937647,-0.179037,-0.0940621,0.405815,-0.308778,0.28995,-0.514918,0.491312,-0.0999328,-0.321644,0.658253,0.304652;6.99798,2.2112,5.52276,9.1086
9;0.713939,0.657195,0.640009,0.900799,0.148437,-0.736447,0.557352,0.275021,-0.678228,0.673096,-0.469166,-0.90892,0.646418,-0.202037,0.843185,0.449401,-0.477636,-0.286094,-0.0574949,0.739475,0.6817,0.761852,0.460264,0.923117,0.85897,-0.0698309,-0.623116,0.615782,-0.0803058,-0.812111,0.782777,-0.814349,-0.847907,0.624696,0.450877,-0.317108,-0.816635,-0.488894,-0.889341,-0.52544,-0.00749547,0.375153,0.0870686,0.0105458,-0.769264,0.04582,-0.376166,-0.102301,0.0638105,0.246789;1.41366,-3.55689,6.57939,8.03117
10;0.206852,0.7958,0.258793,0.741695,-0.0636034,-0.475222,0.551437,0.539389,-0.448902,0.917901,-0.471149,-0.61509,0.369553,-0.745919,0.811608,-0.0595162,-0.809699,-0.174145,-0.216497,0.638126,0.934098,0.778033,0.686239,0.863412,0.913192,0.0407794,-0.87428,0.322029,0.199079,-0.906287,0.912247,-0.273175,-0.945512,0.41941,0.0174937,-0.368498,-0.706893,-0.65458,-0.909158,-0.51016,0.328127,-0.0393821,0.385681,0.726422,-0.773134,0.378568,0.0415209,-0.435579,0.820015,0.026669;-1.87891,3.08431,3.21787,11.5721
11;0.0644374,0.625884,0.282042,0.811906,0.415594,-0.504909,-0.193832,0.818711,-0.625202,0.781162,-0.883071,-0.583027,-0.523541,-0.775209,0.936944,0.520936,-0.832509,-0.780475,0.240227,0.324798,0.96618,0.949545,0.426078,0.94958,0.349177,-0.58398,-0.618264,0.864836,-0.0174002,-0.835896,0.551659,-0.348396,-0.885714,0.673658,-0.824047,-0.917165,-0.282121,-0.819211,-0.986412,-0.453017,-0.299617,0.429629,0.534874,0.731235,-0.742216,0.3579,0.259597,-0.311694,0.875137,-0.320053;-0.96716,4.3248,10.8414,13.7002
12;0.2371,0.437706,0.499838,0.916479,-0.121772,-0.247141,-0.765385,0.822046,0.118167,0.831919,-0.880487,0.136662,-0.449494,-0.36196,0.981828,0.79191,-0.809091,-0.917005,-0.00539762,0.854194,0.875808,0.964453,0.0207678,0.962042,0.269466,-0.739393,-0.562956,0.922883,-0.152778,-0.815179,0.864158,-0.307528,-0.691183,0.748274,-0.54997,-0.960568,-0.493528,-0.18773,-0.998232,-0.507607,-0.443649,0.718289,0.691367,0.78118,-0.435663,0.866047,0.371791,-0.0910509,0.978714,0.331355;3.31321,3.571,14.4452,12.2853
13;0.648671,0.535006,0.648618,0.710452,0.319254,-0.761325,-0.301579,0.406502,-0.384279,0.906423,-0.710163,-0.90416,0.547548,-0.243342,0.929354,0.458154,0.113189,-0.265577,0.0126408,0.775895,0.770318,0.810566,0.39944,0.989217,0.862288,-0.162982,-0.538508,0.752093,-0.298869,-0.757284,0.849387,-0.104408,-0.484894,0.828758,0.29782,-0.330668,-0.793034,0.177718,-0.981136,-0.370755,-0.0149844,0.340435,0.513499,-0.127429,-0.878855,0.396989,-0.358241,-0.0604907,0.498121,0.421091;4.80307,-0.955031,10.1531,10.4007
14;0.228258,0.769666,0.148348,0.835377,-0.0702634,-0.460914,0.532072,0.508252,-0.425963,0.942927,-0.485689,-0.8206,0.499665,-0.697876,0.838326,0.161635,-0.583532,-0.233107,-0.282712,0.606555,0.93598,0.697004,0.677137,0.9347,0.902776,0.0250785,-0.866708,0.51561,0.221895,-0.902427,0.89048,-0.0761637,-0.721981,0.618034,0.251648,-0.408819,-0.68299,-0.590966,-0.975644,-0.524269,0.40765,-0.185205,0.210469,0.533691,-0.816355,0.466293,-0.112212,-0.471601,0.746083,0.036705;-1.42733,3.40102,1.31187,11.38
15;-0.239431,0.477794,-0.229809,0.840284,0.0547998,-0.18602,-0.0205477,0.815779,-0.593883,0.761754,-0.724531,-0.740724,0.0561771,-0.573317,0.884672,0.281642,-0.796752,-0.435051,-0.286613,0.0619003,0.943576,0.935903,0.508176,0.938749,0.7847,-0.475917,-0.73851,0.807057,0.108113,-0.693549,0.603186,-0.352895,-0.875709,0.642251,-0.493704,-0.773893,-0.431273,-0.813114,-0.971576,-0.472775,-0.245988,0.299272,-0.013583,0.869217,-0.710046,0.43493,-0.0823149,-0.619361,0.86604,-0.600807;-2.64012,8.29717,3.76092,9.14343
16;-0.0226588,0.117135,-0.0143735,0.839755,-0.447207,0.0358956,-0.593658,0.742096,-0.0633316,0.372352,-0.761366,0.0648436,0.393911,-0.302679,0.962583,0.655493,-0.901434,-0.684848,-0.475063,0.631885,0.810476,0.973709,0.271484,0.938075,0.647411,-0.675121,-0.652876,0.894649,-0.169629,-0.564,0.857716,-0.628263,-0.790613,0.665879,-0.424133,-0.893816,-0.656317,-0.196061,-0.990997,-0.614809,-0.508564,0.651224,0.315941,0.901383,-0.430235,0.901248,0.0278607,-0.374942,0.982378,-0.222981;1.31973,7.49529,9.61977,6.27895
17;0.342176,0.697568,0.302366,0.670514,0.265849,-0.618405,-0.567395,0.103349,-0.312535,0.245354,-0.601275,-0.754497,0.458661,-0.519208,0.794876,0.0824175,0.269301,-0.271705,0.056788,0.546727,0.855754,0.873754,0.518759,0.958646,0.8519,0.125122,-0.799653,0.522571,-0.385548,-0.225093,0.739135,0.0760157,-0.167052,0.60979,-0.398868,0.12015,-0.666766,0.151934,-0.939663,-0.340156,-0.411619,-0.0337552,0.302132,-0.0836927,-0.837706,0.533881,0.21048,-0.0687579,0.560487,0.440518;0.141182,3.56984,8.71769,7.93414
18;0.503296,0.765939,0.65853,0.884911,0.733838,-0.807334,0.00340262,0.00854943,-0.588434,0.683686,-0.666348,-0.762377,-0.442232,-0.596733,0.739944,0.593091,0.346712,-0.643717,0.314625,0.828808,0.925128,0.783093,0.390656,0.802786,0.525192,0.0333763,-0.666017,0.394086,-0.105635,-0.641697,0.489984,-0.300398,0.118791,0.610125,-0.446275,-0.410776,-0.324028,-0.0824039,-0.983655,-0.275874,-0.503637,-0.124847,-0.0690036,-0.178646,-0.666176,0.333236,0.476055,-0.047404,0.50437,0.673471;0.287673,-0.381689,8.77022,12.2549
19;-0.113477,0.881639,0.398243,0.924482,0.456369,-0.428571,-0.418993,0.664422,-0.39799,0.88666,-0.673821,-0.416553,-0.535933,-0.622881,0.766009,0.154051,-0.227651,-0.707634,0.32068,0.680417,0.963801,0.808402,0.629105,0.537752,0.813642,0.199796,-0.884976,0.20822,0.26605,-0.843254,0.711866,0.158681,-0.52822,0.194874,-0.327486,-0.499628,-0.233634,-0.392844,-0.992762,-0.123788,0.163458,-0.244835,0.385225,0.458755,-0.553003,0.436432,0.556659,-0.445273,0.785,0.4434;-0.645313,4.01661,3.97118,11.3777
20;-0.157682,0.84217,0.351402,0.695009,0.44507,-0.713195,-0.777826,0.196995,-0.427426,0.724519,-0.82621,-0.735538,-0.700473,-0.307684,0.926396,-0.325097,0.444087,-0.867004,0.0224764,-0.201031,0.926943,0.924334,0.649974,0.298042,0.423255,0.334408,-0.962257,0.382165,-0.0335036,-0.508654,0.779256,0.401264,0.0677229,0.50868,-0.581088,0.0384319,-0.17962,-0.695497,-0.990165,-0.689104,0.597328,-0.13879,0.862583,0.836717,-0.932676,0.397826,0.698602,-0.382103,0.827263,0.511978;-3.26703,7.39717,9.74025,11.367
21;0.235568,0.716673,0.417454,0.826738,0.452298,-0.627805,-0.727208,-0.151805,-0.252672,0.844034,-0.764881,-0.352359,-0.47763,-0.224327,0.956241,0.737899,0.13055,-0.943715,-0.366599,0.655241,0.787762,0.951763,0.454349,0.53207,0.0507378,0.0848532,-0.947122,0.529069,-0.5075,-0.518577,0.900562,-0.238912,-0.0932228,0.599779,-0.385654,-0.35316,-0.490451,-0.2406,-0.994548,-0.811077,0.14598,0.0494402,0.596972,0.875919,-0.768203,0.77319,0.791042,-0.397612,0.966805,0.843551;-0.903531,2.32213,14.9639,8.37809
22;0.498881,0.591658,0.506551,0.951036,0.0814981,-0.427996,-0.497017,0.864459,-0.42299,0.890496,-0.840253,-0.309283,0.0190401,-0.498087,0.969212,0.949301,-0.563143,-0.923399,0.122535,0.873472,0.852161,0.894551,0.174295,0.972703,0.380004,-0.739718,-0.433495,0.942435,-0.239018,-0.890484,0.802056,-0.810208,-0.840555,0.802048,-0.521123,-0.958034,-0.519932,-0.408264,-0.999634,-0.408829,-0.592444,0.705504,0.4003,0.786479,-0.112948,0.579361,0.304566,-0.544706,0.929045,0.325579;1.83499,2.50609,14.4522,9.65646
23;0.583863,0.631125,0.660587,0.779669,0.318994,-0.744809,-0.0609924,0.426092,-0.341141,0.798416,-0.686202,-0.836566,0.536687,-0.462626,0.925978,0.531059,-0.24978,-0.303648,0.0258059,0.774527,0.792492,0.863886,0.53745,0.970073,0.929422,-0.140949,-0.616088,0.654087,-0.161489,-0.809798,0.892276,-0.14645,-0.764893,0.788547,0.38935,-0.288182,-0.791687,0.134854,-0.974326,-0.368567,0.0390588,0.356792,0.502575,-0.128169,-0.875794,0.405304,-0.378173,0.0127116,0.648925,0.424556;3.90803,-1.73947,8.25488,11.2135
24;0.111486,0.78341,0.189098,0.839575,-0.135061,-0.485948,0.448315,0.532193,-0.491363,0.93999,-0.487815,-0.827483,0.396041,-0.634342,0.828804,-0.0432407,-0.634418,-0.233057,-0.202004,0.588743,0.948829,0.78403,0.666682,0.938833,0.898999,0.0078792,-0.876825,0.488156,0.223609,-0.893265,0.881757,-0.0664338,-0.810484,0.581676,0.201767,-0.35792,-0.693642,-0.609781,-0.961268,-0.550028,0.387363,-0.15398,0.354344,0.609442,-0.828567,0.443142,-0.0259998,-0.493709,0.714428,-0.00649894;-1.77338,4.29965,2.07562,11.609
25;-0.192045,0.41983,-0.227397,0.810709,0.0285816,-0.233419,-0.0388928,0.79765,-0.591737,0.783414,-0.726637,-0.735478,0.0761341,-0.499648,0.88718,0.287138,-0.816089,-0.423418,-0.307577,0.077055,0.941239,0.932229,0.514938,0.943853,0.780099,-0.497345,-0.726719,0.808597,0.062108,-0.66669,0.587953,-0.236459,-0.858704,0.669394,-0.500498,-0.768152,-0.407889,-0.790764,-0.977525,-0.469931,-0.254941,0.256703,0.0173794,0.874235,-0.714307,0.424852,-0.0856973,-0.628222,0.869504,-0.609581;-2.20473,8.35178,3.89938,9.16575
26;0.0206585,0.10895,-0.0322882,0.839773,-0.432142,0.0420337,-0.610257,0.738656,-0.0673951,0.385203,-0.763786,0.0161477,0.422166,-0.345687,0.963672,0.649375,-0.903347,-0.690353,-0.488588,0.635397,0.792185,0.971451,0.273644,0.942147,0.598437,-0.674475,-0.642759,0.895748,-0.174148,-0.580857,0.84956,-0.617506,-0.766575,0.671497,-0.40556,-0.894023,-0.652834,-0.193943,-0.991067,-0.614993,-0.503621,0.648026,0.307995,0.891125,-0.413846,0.902093,0.00300801,-0.364516,0.981605,-0.221404;1.42412,7.4578,9.92872,6.37331
27;0.320612,0.697035,0.302376,0.680063,0.262401,-0.6215,-0.564564,0.0928988,-0.309315,0.252388,-0.596319,-0.752328,0.438559,-0.536944,0.795061,0.0782944,0.286019,-0.265484,0.0667702,0.548347,0.860366,0.865126,0.513777,0.958883,0.858781,0.125839,-0.801204,0.515795,-0.374387,-0.240417,0.73838,0.0607416,-0.151841,0.611113,-0.399977,0.114757,-0.673275,0.140913,-0.939895,-0.325067,-0.407568,-0.0420404,0.295378,-0.0733643,-0.835602,0.53073,0.209681,-0.0662925,0.575817,0.437486;0.058204,3.71057,8.74332,8.0378
28;0.495523,0.766105,0.661795,0.88728,0.736308,-0.804818,0.0147425,0.0107881,-0.592809,0.681719,-0.664254,-0.760954,-0.449597,-0.592853,0.74091,0.596904,0.356359,-0.645233,0.322488,0.82946,0.926883,0.79064,0.390285,0.79844,0.5308,0.036157,-0.668523,0.387239,-0.110171,-0.63528,0.491486,-0.296807,0.10917,0.609004,-0.45104,-0.4137,-0.327665,-0.0851835,-0.983898,-0.279204,-0.503628,-0.130984,-0.0802591,-0.174033,-0.662505,0.336388,0.478037,-0.0507914,0.503482,0.671596;0.23479,-0.452157,8.64038,12.2264
29;-0.112565,0.882433,0.399451,0.924531,0.458409,-0.432627,-0.416926,0.664166,-0.404063,0.886053,-0.673694,-0.419329,-0.532967,-0.619455,0.76552,0.162194,-0.238861,-0.707922,0.319522,0.679182,0.963828,0.809461,0.630358,0.530078,0.814196,0.197457,-0.884087,0.211292,0.265311,-0.842488,0.709625,0.157617,-0.52934,0.190385,-0.330123,-0.498462,-0.228607,-0.388022,-0.992672,-0.125257,0.16142,-0.234533,0.389516,0.459634,-0.554549,0.438961,0.556031,-0.447477,0.786031,0.441379;-0.603039,4.01415,3.95376,11.3419
30;-0.155423,0.842869,0.351428,0.693054,0.439993,-0.713292,-0.781621,0.198919,-0.421484,0.724408,-0.826615,-0.734289,-0.698968,-0.305468,0.926494,-0.329927,0.442583,-0.867041,0.0236747,-0.194761,0.926256,0.924077,0.650318,0.303024,0.425144,0.334104,-0.962278,0.384102,-0.0346853,-0.508826,0.77956,0.40285,0.0673875,0.508949,-0.583021,0.0386904,-0.179614,-0.694517,-0.989952,-0.689164,0.597803,-0.136609,0.862928,0.836613,-0.932478,0.399524,0.698301,-0.383107,0.826677,0.513026;-3.23473,7.41808,9.77706,11.363
