Passo;A  o
0;2
1;3
2;1
3;1
4;3
5;3
6;1
7;3
8;3
9;3
10;3
11;3
12;3
13;3
14;3
15;4
16;1
17;1
18;1
19;1
20;3
21;1
22;1
23;3
24;3
25;3
26;4
27;1
28;1
29;1
30;3
31;3
32;3
33;4
34;1
35;1
36;3
37;1
38;3
39;1
40;3
41;1
42;3
43;3
44;4
45;1
46;1
47;1
48;3
49;3
50;3
51;4
52;1
53;1
54;3
55;1
56;3
57;1
58;1
59;3
60;3
61;3
62;4
63;1
64;1
65;1
66;3
67;3
68;3
69;4
70;1
71;1
72;3
73;1
74;3
75;1
76;3
77;1
78;3
79;3
80;4
81;1
82;1
83;1
84;3
85;3
86;3
87;4
88;1
89;1
90;3
91;1
92;3
93;1
94;3
95;1
96;3
97;3
98;4
99;1
100;1
101;1
102;3
103;3
104;3
105;4
106;1
107;1
108;3
109;1
110;3
111;1
112;1
113;3
114;3
115;3
116;4
117;1
118;1
119;1
120;3
121;3
122;3
123;4
124;1
125;1
126;3
127;1
128;3
129;1
130;3
131;1
132;3
133;3
134;4
135;1
136;1
137;1
138;3
139;3
140;3
141;4
142;1
143;1
144;3
145;1
146;3
147;1
148;1
149;3
150;3
151;3
152;4
153;1
154;1
155;1
156;3
157;3
158;3
159;4
160;1
161;1
162;3
163;1
164;3
165;1
166;3
167;1
168;3
169;3
170;4
171;1
172;1
173;1
174;3
175;3
176;3
177;4
178;1
179;1
180;3
181;1
182;3
183;1
184;1
185;3
186;3
187;3
188;4
189;1
190;1
191;1
192;3
193;3
194;3
195;4
196;1
197;1
198;3
199;1
200;3
201;1
202;3
203;1
204;3
205;3
206;4
207;1
208;1
209;1
210;3
211;3
212;3
213;4
214;1
215;1
216;3
217;1
218;3
219;1
220;3
221;1
222;3
223;3
224;4
225;1
226;1
227;1
228;3
229;3
230;3
231;4
232;1
233;1
234;3
235;1
236;3
237;1
238;1
239;3
240;3
241;3
242;4
243;1
244;1
245;1
246;3
247;3
248;3
249;4
250;1
251;1
252;3
253;1
254;3
255;1
256;3
257;1
258;3
259;3
260;4
261;1
262;1
263;1
264;3
265;3
266;3
267;4
268;1
269;1
270;3
271;1
272;3
273;1
274;1
275;3
276;3
277;3
278;4
279;1
280;1
281;1
282;3
283;3
284;3
285;4
286;1
287;1
288;3
289;1
290;3
291;1
292;3
293;1
294;3
295;3
296;4
297;1
298;1
299;1
300;0
