Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.452519,0.462364,-0.194323,0.388818,0.449601,-0.463975,0.314123,0.10568,-0.493718,0.408835,-0.239266,-0.154882,0.110096,-0.446675,0.327265,0.0414143,0.135488,0.515498,-0.04887,0.101296,0.513883,-0.535144,0.221163,0.47036,-0.39217,0.413612,-0.361093,-0.0682491,0.269032,-0.339958,0.191538,-0.283274,0.191785,0.462134,-0.187018,-0.0102356,-0.382427,-0.443532,-0.186912,-0.115375,-0.194605,-0.317914,-0.15924,0.260314,-0.248256,0.0983958,0.230928,0.0385989,0.529476,0.221442;-4.12213,-3.28192,-2.40518,1.33973
1;0.2243,0.588291,0.038804,0.810335,0.646152,-0.055324,0.392734,0.334993,-0.687169,0.698673,-0.330873,-0.351461,-0.0620022,-0.397577,0.341364,0.244297,0.455237,0.291956,0.065735,0.434373,0.798169,0.138964,0.346699,0.523793,0.0980201,0.545978,-0.224381,-0.0823878,0.0217974,-0.460358,0.338273,-0.615456,-0.380264,0.381611,-0.00423168,0.025072,-0.518369,-0.52636,-0.595873,0.175883,-0.401108,-0.331868,-0.565003,0.246443,-0.407662,0.269275,0.130712,0.0676161,0.46369,0.294924;-0.652981,-3.08847,-4.47238,5.22291
2;0.208998,0.654346,0.286079,0.841762,0.487672,-0.406242,0.418993,0.200877,-0.73348,0.300146,-0.271902,-0.544051,-0.0350081,-0.0603488,0.322133,0.28775,0.291264,0.235952,0.0137685,0.40635,0.811368,0.598108,0.304316,0.220577,0.685144,0.375768,-0.489222,0.0823026,-0.0439207,-0.37749,0.407635,-0.714045,-0.654654,0.297099,-0.00503129,0.124924,-0.53366,-0.393084,-0.788382,0.0841641,-0.29313,-0.198622,-0.0617136,0.327592,-0.57627,0.326374,-0.00478218,-0.0673616,0.599997,0.163075;-0.0673097,-4.58586,-2.20026,5.18806
3;0.4207,0.688004,0.303471,0.786789,0.387232,-0.6012,0.303997,0.0729561,-0.670758,0.198562,-0.321751,-0.540414,0.194253,0.03946,0.359481,0.262884,-0.0194234,0.0217639,0.0131482,0.557091,0.770528,0.811596,0.389322,0.540293,0.766509,0.242071,-0.629776,0.157067,-0.163547,-0.365627,0.478717,-0.548504,-0.585067,0.377983,-0.334394,0.191088,-0.517295,-0.226987,-0.628401,-0.200864,-0.390204,-0.191536,-0.0968815,0.325801,-0.551816,0.395617,0.202648,-0.24661,0.507833,0.204995;-1.21216,-5.88287,0.465694,1.87735
4;0.461419,0.662718,0.272924,0.766866,0.459316,-0.676494,0.0132486,0.0699396,-0.669162,0.367767,-0.429266,-0.639948,0.337024,-0.146013,0.437529,0.216488,-0.229683,0.00309898,-0.0646192,0.616876,0.756693,0.729771,0.470981,0.622988,0.761572,0.176229,-0.631298,0.191042,-0.151655,-0.454264,0.478611,-0.468687,-0.521914,0.3945,-0.221135,0.199511,-0.513419,0.0379296,-0.816754,-0.230223,-0.44501,-0.184166,-0.142633,0.209273,-0.529746,0.445268,0.240048,-0.368014,0.473721,0.236481;-1.05657,-6.9685,1.02069,0.698701
5;0.374314,0.643686,0.261712,0.808916,0.375366,-0.640653,-0.113624,0.0853973,-0.65713,0.359847,-0.436186,-0.673979,0.342899,-0.196156,0.513695,0.0782563,-0.0814226,-0.0764312,-0.0629378,0.628191,0.794249,0.702218,0.519924,0.665633,0.786097,0.201687,-0.682132,0.182107,-0.0798562,-0.459187,0.474045,-0.49262,-0.422407,0.440469,-0.123258,0.197655,-0.559063,-0.0579954,-0.887091,-0.226714,-0.435752,-0.275555,-0.196905,0.286449,-0.52843,0.357288,0.172078,-0.353421,0.365751,0.270228;0.58279,-7.10227,0.505458,0.92297
6;0.345605,0.616912,0.285289,0.82086,0.406155,-0.625062,0.0338986,0.0389974,-0.677397,0.334711,-0.404524,-0.677387,0.272551,-0.239918,0.518504,0.18229,0.0266301,-0.0687845,-0.103796,0.608536,0.81518,0.734815,0.527048,0.584087,0.802945,0.2102,-0.710754,0.12198,-0.120343,-0.430103,0.484376,-0.498132,-0.434914,0.456143,-0.184661,0.179296,-0.560275,-0.12289,-0.91518,-0.232734,-0.445479,-0.327289,-0.241613,0.360192,-0.53291,0.351156,0.182735,-0.31276,0.392418,0.272536;-0.215868,-6.19096,0.000952683,1.09864
7;-0.249124,0.768213,-0.195379,0.788952,0.0735228,-0.189608,-0.208378,0.488691,-0.613016,0.594206,-0.459684,-0.368965,0.319992,-0.550951,0.419705,-0.237711,-0.496498,-0.0531919,-0.179275,0.311846,0.939724,0.751842,0.741803,0.483753,0.871506,0.329923,-0.86466,0.0507997,0.0859328,-0.664576,0.664922,-0.103325,-0.567966,0.140879,-0.320463,0.0774933,-0.396321,-0.3797,-0.958034,-0.20605,0.0635997,-0.518505,0.142643,0.71332,-0.537399,0.557261,0.408591,-0.638357,0.772439,-0.138035;-1.54158,-10.6393,1.83796,5.95159
8;-0.365424,0.720294,-0.213906,0.445717,0.317105,-0.182934,-0.554788,0.472925,-0.75592,0.386583,-0.540186,-0.568514,0.445861,-0.588794,0.472352,-0.414802,-0.511555,-0.0508407,-0.0827356,-0.196989,0.948284,0.910536,0.800958,0.687616,0.781923,0.325018,-0.872407,0.211004,-0.105445,-0.435022,0.519706,0.0105564,-0.354961,0.26874,-0.525725,0.000809766,-0.500422,-0.307046,-0.956328,-0.344102,0.0456231,-0.628234,0.411152,0.780307,-0.750512,0.567518,0.400498,-0.5651,0.843968,-0.288072;-2.63324,-13.0605,4.83262,4.58347
9;0.207919,0.560908,0.0731771,0.665318,0.720851,-0.687752,-0.28175,-0.084452,-0.762691,0.269951,-0.507102,-0.629844,0.300746,-0.237517,0.514692,0.144217,-0.16134,-0.0155556,-0.232945,0.396798,0.87112,0.894583,0.596409,0.804166,0.619091,0.145132,-0.641746,0.250781,-0.453052,-0.00839653,0.332984,-0.359833,0.254994,0.61453,-0.384665,0.0346751,-0.556695,0.180924,-0.855406,-0.336968,-0.497684,-0.348431,-0.342052,0.399632,-0.690426,0.502276,0.214883,-0.263276,0.731217,0.14364;-5.22872,-7.71,0.063641,-0.00334188
