Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.452519,0.462364,-0.194323,0.388818,0.449601,-0.463975,0.314123,0.10568,-0.493718,0.408835,-0.239266,-0.154882,0.110096,-0.446675,0.327265,0.0414143,0.135488,0.515498,-0.04887,0.101296,0.513883,-0.535144,0.221163,0.47036,-0.39217,0.413612,-0.361093,-0.0682491,0.269032,-0.339958,0.191538,-0.283274,0.191785,0.462134,-0.187018,-0.0102356,-0.382427,-0.443532,-0.186912,-0.115375,-0.194605,-0.317914,-0.15924,0.260314,-0.248256,0.0983958,0.230928,0.0385989,0.529476,0.221442;-10.6112,3.4459,5.40854,3.37239
1;0.2243,0.588291,0.038804,0.810335,0.646152,-0.055324,0.392734,0.334993,-0.687169,0.698673,-0.330873,-0.351461,-0.0620022,-0.397577,0.341364,0.244297,0.455237,0.291956,0.065735,0.434373,0.798169,0.138964,0.346699,0.523793,0.0980201,0.545978,-0.224381,-0.0823878,0.0217974,-0.460358,0.338273,-0.615456,-0.380264,0.381611,-0.00423168,0.025072,-0.518369,-0.52636,-0.595873,0.175883,-0.401108,-0.331868,-0.565003,0.246443,-0.407662,0.269275,0.130712,0.0676161,0.46369,0.294924;-14.7633,-3.16072,3.61353,3.06581
2;0.208998,0.654346,0.286079,0.841762,0.487672,-0.406242,0.418993,0.200877,-0.73348,0.300146,-0.271902,-0.544051,-0.0350081,-0.0603488,0.322133,0.28775,0.291264,0.235952,0.0137685,0.40635,0.811368,0.598108,0.304316,0.220577,0.685144,0.375768,-0.489222,0.0823026,-0.0439207,-0.37749,0.407635,-0.714045,-0.654654,0.297099,-0.00503129,0.124924,-0.53366,-0.393084,-0.788382,0.0841641,-0.29313,-0.198622,-0.0617136,0.327592,-0.57627,0.326374,-0.00478218,-0.0673616,0.599997,0.163075;-11.9725,0.242365,0.267006,4.86334
3;0.4207,0.688004,0.303471,0.786789,0.387232,-0.6012,0.303997,0.0729561,-0.670758,0.198562,-0.321751,-0.540414,0.194253,0.03946,0.359481,0.262884,-0.0194234,0.0217639,0.0131482,0.557091,0.770528,0.811596,0.389322,0.540293,0.766509,0.242071,-0.629776,0.157067,-0.163547,-0.365627,0.478717,-0.548504,-0.585067,0.377983,-0.334394,0.191088,-0.517295,-0.226987,-0.628401,-0.200864,-0.390204,-0.191536,-0.0968815,0.325801,-0.551816,0.395617,0.202648,-0.24661,0.507833,0.204995;-10.5609,0.570344,-0.521087,5.82763
4;0.461419,0.662718,0.272924,0.766866,0.459316,-0.676494,0.0132486,0.0699396,-0.669162,0.367767,-0.429266,-0.639948,0.337024,-0.146013,0.437529,0.216488,-0.229683,0.00309898,-0.0646192,0.616876,0.756693,0.729771,0.470981,0.622988,0.761572,0.176229,-0.631298,0.191042,-0.151655,-0.454264,0.478611,-0.468687,-0.521914,0.3945,-0.221135,0.199511,-0.513419,0.0379296,-0.816754,-0.230223,-0.44501,-0.184166,-0.142633,0.209273,-0.529746,0.445268,0.240048,-0.368014,0.473721,0.236481;-11.465,0.93012,0.251016,6.46191
5;0.374314,0.643686,0.261712,0.808916,0.375366,-0.640653,-0.113624,0.0853973,-0.65713,0.359847,-0.436186,-0.673979,0.342899,-0.196156,0.513695,0.0782563,-0.0814226,-0.0764312,-0.0629378,0.628191,0.794249,0.702218,0.519924,0.665633,0.786097,0.201687,-0.682132,0.182107,-0.0798562,-0.459187,0.474045,-0.49262,-0.422407,0.440469,-0.123258,0.197655,-0.559063,-0.0579954,-0.887091,-0.226714,-0.435752,-0.275555,-0.196905,0.286449,-0.52843,0.357288,0.172078,-0.353421,0.365751,0.270228;-10.723,0.706697,2.26114,5.42844
6;0.345605,0.616912,0.285289,0.82086,0.406155,-0.625062,0.0338986,0.0389974,-0.677397,0.334711,-0.404524,-0.677387,0.272551,-0.239918,0.518504,0.18229,0.0266301,-0.0687845,-0.103796,0.608536,0.81518,0.734815,0.527048,0.584087,0.802945,0.2102,-0.710754,0.12198,-0.120343,-0.430103,0.484376,-0.498132,-0.434914,0.456143,-0.184661,0.179296,-0.560275,-0.12289,-0.91518,-0.232734,-0.445479,-0.327289,-0.241613,0.360192,-0.53291,0.351156,0.182735,-0.31276,0.392418,0.272536;-11.3671,0.440921,2.82528,5.01286
7;0.320258,0.643476,0.291926,0.84004,0.454009,-0.634776,0.0504952,0.0610497,-0.70919,0.292513,-0.42905,-0.674755,0.229667,-0.217143,0.515817,0.264322,-0.0453283,-0.0834987,-0.11081,0.647537,0.82287,0.763561,0.519327,0.553289,0.80579,0.200125,-0.689088,0.0988789,-0.161229,-0.416614,0.466928,-0.537713,-0.498578,0.423056,-0.211948,0.180977,-0.559476,-0.0760232,-0.888518,-0.234222,-0.458411,-0.270952,-0.227363,0.371114,-0.517859,0.390536,0.185232,-0.325522,0.439618,0.254488;-11.6647,0.224689,1.78373,5.28698
8;-0.236054,0.782319,-0.184173,0.784998,0.0120234,-0.203307,-0.265055,0.498656,-0.601489,0.577569,-0.469397,-0.369183,0.345156,-0.498372,0.403651,-0.271976,-0.502564,-0.0379087,-0.154937,0.319636,0.938163,0.747563,0.741772,0.518573,0.88437,0.321632,-0.860751,0.0845463,0.0869635,-0.659578,0.661921,-0.108923,-0.555499,0.140003,-0.332859,0.089034,-0.392849,-0.356531,-0.95628,-0.205511,0.0758428,-0.487292,0.191872,0.706242,-0.538957,0.572284,0.42286,-0.646366,0.763835,-0.151254;-13.1927,0.244084,-3.49549,-1.82345
9;0.503081,0.740977,0.696051,0.543843,0.798348,-0.781172,-0.401395,0.0826577,-0.80034,0.0966148,-0.724249,-0.702439,-0.141638,-0.645534,0.748494,0.40441,0.0307812,-0.59196,0.483556,0.393481,0.893327,0.927927,0.557545,0.790435,0.309627,0.0739705,-0.664862,0.490003,-0.374523,-0.445586,0.282577,-0.479644,-0.183119,0.558613,-0.746894,-0.451334,-0.536796,-0.167885,-0.951782,-0.376849,-0.506101,-0.22746,0.479383,0.0718896,-0.756336,0.249537,0.483562,0.16082,0.601336,0.494491;-14.7514,0.222506,4.29927,8.9549
