Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.16277,-0.121771,-0.173122,-0.0780897,0.303443,-0.138874,-0.0591316,0.486432,0.341246,0.489632,0.483403,-0.163828,0.483506,-0.0955679,0.187483,-0.423197,-0.472274,-0.322571,0.115496,-0.444918,0.136092,0.414951,-0.381165,-0.106077,-0.535502,0.332795,0.404826,0.11183,-0.077481,-0.488431,-0.328589,0.531794,-0.504202,0.123554,0.00617053,-0.467082,0.405144,-0.457222,-0.269254,0.515775,-0.154443,-0.428774,0.00792884,0.112739,-0.169336,0.412774,-0.302995,-0.371565,0.267648,-0.335624;0.430561,-7.63306,-1.73502,1.61408
1;-0.13834,-0.428525,0.360128,0.097464,-0.281215,-0.0112438,-0.398789,0.47533,0.169615,0.791689,0.623522,-0.0599576,-0.333512,0.0520664,0.332836,-0.442511,0.0548578,-0.0526876,0.0860737,-0.353111,-0.151439,0.183595,-0.693949,-0.330874,-0.809872,-0.0626056,0.313529,-0.592769,0.180114,-0.283159,0.29412,0.921764,-0.53258,0.485362,-0.00620329,-0.438127,0.258576,-0.711325,-0.0507564,0.515775,-0.0318615,-0.0616614,0.0349652,0.0149797,-0.281589,0.102891,-0.318303,-0.119795,0.480913,0.118189;-0.248466,-7.74458,0.934154,1.3882
2;-0.565729,-0.471742,0.30147,0.0829709,-0.675673,0.0904724,0.137131,0.693101,0.39725,0.856716,0.389387,-0.253603,-0.384548,-0.042162,0.133883,-0.420731,0.0162347,-0.103864,0.11202,-0.344184,-0.256999,0.11382,-0.756726,-0.233508,-0.804462,-0.165663,0.482833,-0.532518,0.474578,-0.060074,0.1191,0.858153,-0.650928,0.597838,-0.359437,-0.60403,0.264865,-0.222825,-0.102507,0.515775,-0.20921,-0.155638,0.141381,0.306511,0.406511,0.192268,-0.362165,-0.410709,0.669138,0.133093;0.92304,-5.99932,2.16714,0.420189
3;-0.545976,-0.515522,0.350659,0.262985,-0.743565,0.141509,0.126658,0.380444,0.404117,0.861201,0.646168,-0.273627,-0.522679,-0.173546,0.12706,-0.348763,-0.215307,0.276191,0.0719699,-0.156043,-0.280122,0.0220693,-0.621164,0.0403836,-0.741541,-0.28728,0.580425,-0.259466,0.552719,-0.0880856,0.113699,0.8642,-0.552058,0.402599,-0.139612,-0.581676,0.253056,-0.456146,-0.164663,0.515775,-0.297559,0.0105081,0.127351,0.121875,0.435363,0.279987,-0.375491,-0.200904,0.621846,0.164812;0.35496,-6.37554,1.86369,1.24232
4;-0.504007,-0.538749,0.118261,0.445854,-0.687072,0.111018,0.119287,0.278133,0.418582,0.85329,0.540671,-0.165514,-0.451215,-0.0944673,0.112502,-0.332679,-0.223591,0.345167,0.0804144,-0.0189209,-0.272245,0.0390389,-0.680121,0.0215821,-0.706113,-0.229747,0.595784,-0.201567,0.445978,-0.481059,-0.0309727,0.830878,-0.3965,0.516918,0.144887,-0.597215,0.41367,-0.703586,-0.259456,0.515775,-0.178597,-0.0544457,0.263561,0.0927017,0.493061,0.278506,-0.352263,-0.285538,0.560603,-0.0796964;0.808371,-6.32094,2.1415,1.70097
5;-0.442029,-0.629452,0.0218469,0.534292,-0.625502,0.0470751,0.0294544,0.113518,0.302033,0.835793,0.500602,-0.159116,-0.295491,0.189038,0.223027,-0.50546,-0.162693,0.379424,0.0695129,-0.124838,-0.320927,0.0353554,-0.555841,-0.174841,-0.810462,-0.249735,0.583034,-0.269817,0.515425,-0.599814,0.0003794,0.833249,-0.460361,0.572994,0.0888444,-0.588532,0.374388,-0.657984,-0.338209,0.515775,-0.0854834,-0.146466,0.309291,0.0090378,0.439813,0.272718,-0.365919,-0.0751286,0.513979,-0.149938;0.34675,-5.63559,1.21744,1.97555
6;-0.408432,-0.475673,0.07768,0.573187,-0.622735,0.0379755,-0.0773227,0.326563,0.266598,0.847578,0.638485,-0.197139,-0.329783,0.224205,0.253873,-0.594015,-0.156536,0.389186,0.0748803,-0.219644,-0.318185,0.0711505,-0.527452,-0.2202,-0.852912,-0.178119,0.568803,-0.321732,0.467709,-0.397128,0.0489102,0.853895,-0.575871,0.457992,-0.1038,-0.636591,0.254212,-0.479736,-0.247298,0.515775,-0.219833,-0.0641328,0.20567,0.0133028,0.383177,0.27203,-0.37256,-0.103312,0.438971,-0.113661;0.285437,-5.98554,0.442986,1.59357
7;-0.36162,-0.648734,0.572245,0.160381,-0.552836,-0.267224,0.1948,0.133944,0.271105,0.856917,0.62829,-0.435478,0.0452673,0.295665,0.392564,-0.460982,-0.0162848,0.0709924,-0.343522,0.216972,0.231022,-0.0253467,-0.654103,0.245551,-0.751336,-0.306814,0.115954,-0.39858,0.0923227,-0.657863,0.286681,0.803704,-0.723108,0.501572,0.275521,-0.619809,-0.130586,-0.430848,-0.650663,0.608545,0.196338,0.354352,-0.258716,0.311203,0.526047,0.0275739,-0.225898,-0.659712,0.466387,0.114168;0.0894266,-6.81383,0.586875,-1.07731
8;-0.262402,-0.157895,0.189747,0.544742,-0.68782,0.0807667,-0.365212,0.614935,0.395389,0.867728,-0.215004,-0.167326,-0.208354,0.361689,0.135721,-0.714985,-0.558037,0.421002,0.255107,0.233097,-0.331549,0.0119793,-0.673069,-0.475091,-0.883891,-0.355848,0.551558,0.0311393,0.519973,-0.812701,-0.528614,0.925492,-0.255538,0.323284,0.331308,-0.580805,0.590166,-0.27002,-0.452382,0.515775,-0.169188,-0.285554,0.370445,0.121707,0.126871,0.548391,-0.364095,-0.666574,0.410524,0.0199334;-0.786355,-4.16145,-0.528138,1.23482
9;-0.0413039,-0.587378,-0.183504,0.0185042,-0.491538,-0.0684781,-0.206792,0.292045,0.350877,0.815974,0.691881,-0.0736366,-0.433804,0.445253,0.178512,-0.608994,0.104944,0.282683,0.0277441,-0.490819,-0.307478,0.107662,0.0146603,-0.304382,-0.848474,-0.363345,0.583205,0.0816704,0.380083,-0.130403,-0.0404078,0.874579,-0.710981,0.585575,-0.033557,-0.576332,-0.107771,-0.533628,-0.420989,0.515775,-0.304834,0.0403602,-0.066481,-0.091483,0.355954,0.528253,-0.3427,-0.0390847,0.75211,-0.101704;-0.427797,-6.12165,-0.217746,1.00345
10;-0.270737,-0.289021,0.463603,0.471648,-0.575741,0.199628,-0.119249,0.82118,0.291015,0.860763,0.599021,-0.48122,-0.408897,-0.179893,0.232742,-0.579544,-0.426896,0.142685,0.149247,-0.189977,-0.305052,0.163781,-0.856224,-0.199431,-0.72876,-0.155775,0.536634,-0.497023,0.184382,-0.175852,-0.0659618,0.849651,-0.665996,0.255504,-0.235964,-0.629675,0.168734,-0.695167,-0.00697848,0.515775,-0.225778,0.0489481,0.512085,-0.263418,0.479305,0.3045,-0.374045,-0.0445083,0.0199639,-0.0236505;0.773155,-7.09394,0.921678,3.21544
11;0.00168165,-0.564534,-0.247744,0.515246,-0.73466,0.12616,0.192215,0.467582,0.329725,0.813775,0.595207,-0.0329647,-0.631534,-0.0525874,0.198087,-0.122455,-0.292075,0.0268731,0.0713155,-0.156481,-0.307681,0.050957,-0.528949,0.280526,-0.855678,-0.183566,0.557046,-0.423075,0.461383,-0.157191,-0.0698687,0.842011,-0.4425,0.414443,0.165744,-0.616901,0.248698,-0.649417,-0.202,0.515775,-0.477494,0.0773897,0.199499,0.382381,0.422671,0.180961,-0.33447,-0.489034,0.179651,-0.0165588;1.17584,-6.51633,1.10351,2.06796
12;-0.126833,-0.83531,0.451393,-0.0415034,-0.537897,-0.261516,0.345015,0.322969,0.31974,0.88012,0.12561,-0.312137,0.168055,0.177735,0.353652,-0.381824,-0.0652991,-0.163532,-0.353287,0.447551,0.257744,0.0986986,-0.686075,0.322632,-0.640177,-0.39274,0.153956,-0.427881,0.133276,-0.916265,0.236158,0.713076,-0.549258,0.72203,0.577137,-0.602287,0.179545,-0.499814,-0.690959,0.608545,0.206547,0.118946,-0.346262,0.422684,0.668135,0.0521747,-0.220223,-0.60813,0.581276,0.312818;0.707477,-6.08015,0.494964,-0.731208
13;-0.328863,-0.597134,-0.140664,0.187974,-0.457442,0.0421365,-0.255172,0.223657,0.257655,0.798619,-0.183112,0.0990996,0.0347327,0.228028,0.301588,-0.531439,-0.791609,-0.209812,0.40826,0.502169,-0.12918,-0.477687,-0.141541,-0.82197,-0.916937,0.0914005,0.271114,0.208467,0.696641,-0.8757,-0.229848,0.977468,-0.685061,0.405142,0.646867,-0.660422,0.422859,-0.30495,-0.531071,0.0800448,0.0510308,-0.73582,0.20319,0.281079,-0.464185,0.820231,-0.23752,-0.263556,0.619758,0.048088;-2.95322,-3.76543,-2.95498,1.29017
14;-0.199547,-0.770491,-0.333435,-0.555213,-0.296841,0.116413,-0.199138,-0.273419,0.11773,0.824838,0.820203,0.186938,0.146748,0.222019,0.409109,-0.24328,-0.425282,-0.104871,0.176973,-0.241004,-0.120289,-0.418039,-0.179993,-0.736622,-0.951184,0.241559,0.245142,0.607843,0.24493,0.0746238,-0.086181,0.943141,-0.951827,0.69207,0.394554,-0.61653,-0.490958,-0.682053,-0.441371,0.0800448,-0.333584,-0.674238,-0.283269,0.014738,-0.27528,0.567221,-0.196113,0.233574,0.817438,0.229152;-0.767107,-4.97103,-2.448,1.07287
15;0.0518534,-0.829849,0.545487,-0.595818,-0.144847,-0.100552,-0.0396314,0.393942,0.199886,0.874041,0.790738,-0.189538,0.558367,-0.356229,0.479549,-0.164214,-0.745888,-0.364343,-0.270775,0.353837,0.417759,-0.530661,-0.946002,-0.285312,-0.785074,0.256114,-0.321775,-0.04903,0.101588,-0.400473,0.00408115,0.951866,-0.968793,0.609802,0.580273,-0.665662,-0.647587,-0.915008,-0.551839,0.212948,0.397864,-0.520923,0.288849,-0.19647,-0.20954,0.053659,-0.092016,-0.611272,0.609717,0.405047;-0.00353379,-6.22205,-1.20046,2.04967
16;-0.0524127,-0.743001,0.323517,-0.817915,-0.307612,0.0792756,-0.550379,0.794723,-0.215085,0.738027,0.194138,0.622951,0.438785,-0.30198,0.761727,-0.389053,-0.866128,-0.711016,-0.272315,0.585226,0.130582,-0.333712,-0.917805,0.26765,-0.981615,0.177882,-0.493825,0.597752,0.50859,-0.842685,-0.812653,0.99191,-0.794066,0.874196,0.910305,-0.607781,-0.326329,-0.878159,-0.788647,0.143827,0.516351,-0.868182,-0.553713,-0.14264,-0.617533,0.284102,-0.492245,-0.779694,0.207655,0.0750322;0.528249,-7.0376,-3.24609,1.56986
