Passo;A  o
0;2
1;3
2;3
3;0
4;3
5;0
6;3
7;3
8;3
9;3
10;3
11;3
12;2
13;3
14;0
15;3
16;2
17;3
18;3
19;3
20;3
21;0
22;3
23;4
24;2
25;3
26;3
27;3
28;3
29;3
30;4
31;2
32;3
33;2
34;3
35;3
36;0
37;0
38;3
39;4
40;2
41;3
42;3
43;4
44;4
45;2
46;3
47;2
48;3
49;3
50;0
51;0
52;3
53;4
54;2
55;3
56;3
57;4
58;4
59;2
60;3
61;2
62;3
63;3
64;0
65;0
66;3
67;4
68;2
69;3
70;3
71;4
72;4
73;2
74;3
75;2
76;3
77;3
78;0
79;0
80;3
81;4
82;2
83;3
84;3
85;4
86;4
87;2
88;3
89;2
90;3
91;3
92;0
93;0
94;3
95;4
96;2
97;3
98;3
99;4
100;4
101;2
102;3
103;2
104;3
105;3
106;0
107;0
108;3
109;4
110;2
111;3
112;3
113;4
114;4
115;2
116;3
117;2
118;3
119;3
120;0
121;0
122;3
123;4
124;2
125;3
126;3
127;4
128;4
129;2
130;3
131;2
132;3
133;3
134;0
135;0
136;3
137;4
138;2
139;3
140;3
141;4
142;4
143;2
144;3
145;2
146;3
147;3
148;0
149;0
150;3
151;4
152;2
153;3
154;3
155;4
156;4
157;2
158;3
159;2
160;3
161;3
162;0
163;0
164;3
165;4
166;2
167;3
168;3
169;4
170;4
171;2
172;3
173;2
174;3
175;3
176;0
177;0
178;3
179;4
180;2
181;3
182;3
183;4
184;4
185;2
186;3
187;2
188;3
189;3
190;0
191;0
192;3
193;4
194;2
195;3
196;3
197;4
198;4
199;2
200;3
201;2
202;3
203;3
204;0
205;0
206;3
207;4
208;2
209;3
210;3
211;4
212;4
213;2
214;3
215;2
216;3
217;3
218;0
219;0
220;3
221;4
222;2
223;3
224;3
225;4
226;4
227;2
228;3
229;2
230;3
231;3
232;0
233;0
234;3
235;4
236;2
237;3
238;3
239;4
240;4
241;2
242;3
243;2
244;3
245;3
246;0
247;0
248;3
249;4
250;2
251;3
252;3
253;4
254;4
255;2
256;3
257;2
258;3
259;3
260;0
261;0
262;3
263;4
264;2
265;3
266;3
267;4
268;4
269;2
270;3
271;2
272;3
273;3
274;0
275;0
276;3
277;4
278;2
279;3
280;3
281;4
282;4
283;2
284;3
285;2
286;3
287;3
288;0
289;0
290;3
291;4
292;2
293;3
294;3
295;4
296;4
297;2
298;3
299;2
300;0
