Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.182543,-0.245591,-0.177795,-0.306429,0.626364,0.247517,0.0842143,-0.447041,-0.0853414,0.189332,0.541141,0.55927,-0.086541,-0.304503,0.0417251,-0.487838,-0.194165,0.0211279,-0.0129635,0.481787,0.301642,-0.368063,-0.34914,0.702191,0.518169,0.659743,0.366257,0.270204,0.288369,-0.261696,0.666269,0.313281,-0.693777,0.256195,0.666473,-0.762901,-0.392836,-0.129605,-0.756349,0.448037,0.206783,-0.515458,-0.200816,-0.0927167,0.165248,-0.549938,-0.417112,-0.0635636,0.473761,-0.726341;-6.9536,2.40861,-3.63496,6.08002
1;0.314979,0.384258,-0.0718961,-0.369414,0.671513,0.147293,-0.223867,-0.422379,-0.100309,0.468392,0.717506,0.767287,-0.15179,-0.322255,0.477925,-0.513883,-0.218173,-0.572664,0.300444,0.525759,0.374965,-0.434523,-0.748775,0.820104,0.638737,0.108236,0.393189,0.12594,0.228471,-0.242069,0.135633,0.323877,-0.868426,0.61526,0.625097,-0.703296,-0.322471,-0.372351,-0.836275,-0.124798,0.0360831,-0.453537,0.31075,0.228863,0.0442335,-0.610748,0.312224,-0.3427,0.387234,-0.653799;-1.07023,5.45049,-2.06878,4.75957
2;0.920909,0.366518,0.0580861,-0.312647,0.798008,-0.390055,0.020165,-0.0774649,0.162221,0.599259,0.839631,0.832766,-0.397513,-0.513994,-0.139484,-0.640758,-0.106278,-0.0579776,0.0733014,0.0325135,0.782301,-0.686396,-0.76144,0.80932,0.807686,-0.436286,0.709682,0.277619,0.537808,-0.508402,-0.00320939,-0.118094,-0.909108,0.321131,0.659513,-0.764799,-0.828142,0.474503,-0.951219,0.592614,0.45289,-0.0946329,0.544509,0.102231,0.317342,-0.302878,0.747781,0.521858,-0.0314879,-0.872014;-0.671155,-0.61983,-2.2539,2.37899
3;0.851641,0.111916,-0.532684,-0.665705,0.560002,0.173868,-0.118766,-0.69036,-0.22303,0.658733,0.6163,0.838646,-0.616554,-0.791404,0.193408,-0.549462,0.358205,-0.206823,-0.48296,0.220339,0.925587,-0.628898,-0.895866,0.536317,0.936916,-0.447635,0.611023,-0.153166,0.741726,-0.648018,0.621026,-0.0724719,-0.976278,0.379779,0.394175,-0.686142,-0.789005,0.416232,-0.942626,0.461482,0.576475,-0.775577,0.860896,-0.37261,0.823222,-0.428088,0.536799,0.780496,-0.234555,-0.90394;-5.30767,-5.18888,-3.03141,4.97266
4;0.0583812,-0.167145,-0.926706,-0.826888,0.666042,0.721119,-0.0219775,-0.480629,-0.0336042,0.122158,0.524569,0.787652,-0.0358733,-0.831954,-0.339776,-0.545042,0.0124812,-0.457688,0.520675,0.835916,0.391221,-0.628257,-0.691526,0.847003,0.95911,0.216646,0.213447,-0.664453,0.951175,-0.908748,0.523559,0.0901515,-0.90522,-0.0723058,0.705085,-0.456696,-0.487823,0.48864,-0.917232,0.204306,0.56974,-0.557498,0.977205,-0.333461,-0.161318,-0.203696,0.89805,0.522157,-0.481555,-0.902603;-7.85663,-1.68388,5.51485,6.83687
5;0.613625,-0.00423275,-0.945244,-0.835328,0.738038,0.398941,-0.0157212,-0.512613,0.0289796,0.0135493,0.207565,0.468824,-0.289754,-0.879764,-0.544896,-0.383477,0.252876,-0.526897,0.580523,0.699544,0.353009,-0.719705,-0.886092,0.776044,0.957471,-0.276066,0.400495,-0.0207452,0.940913,-0.761853,0.538184,-0.00837384,-0.960044,-0.233261,0.700247,-0.392405,0.0549169,0.61237,-0.981593,0.643481,0.216586,-0.779746,0.982468,-0.149882,0.0409783,-0.845275,0.972832,0.535997,-0.602712,-0.937602;-3.60191,-2.47716,4.9423,3.96941
6;0.233528,0.558348,-0.59485,-0.50221,0.480034,0.485819,-0.269297,-0.233462,-0.399946,0.314825,0.312641,0.615723,-0.620522,-0.380187,0.736807,-0.494381,-0.639398,-0.0349188,-0.00245001,0.46315,0.444989,-0.684058,-0.94227,0.00287593,0.871472,0.294307,0.432786,0.595016,-0.0447793,0.0119823,-0.305861,-0.561972,-0.951165,0.0596147,0.564699,-0.70336,-0.323712,-0.439776,-0.923281,0.268807,0.116751,-0.877046,0.830038,-0.906212,0.222201,-0.896576,0.833504,0.258921,0.660568,-0.599114;-1.69732,-2.74182,-1.29415,6.32843
7;0.486115,0.66314,-0.0540689,-0.183782,0.5427,0.283131,-0.225812,-0.103007,-0.64248,0.533896,0.343958,0.785765,-0.0471376,-0.239954,0.302985,-0.522648,-0.542837,-0.562963,0.351698,0.811493,0.337452,-0.421157,-0.30752,0.296284,0.61371,0.0165927,0.416755,0.102182,-0.243739,-0.0771396,-0.0356896,-0.460034,-0.69521,-0.0113555,0.340747,-0.715161,-0.771522,-0.311068,-0.878921,0.274666,0.213885,-0.549043,0.531946,-0.63003,0.50624,-0.586561,0.480643,0.375176,0.360482,-0.605842;-2.94703,-0.0739008,2.84405,3.91525
8;0.812383,0.56695,-0.0177441,-0.493032,0.819013,-0.549927,-0.173279,-0.224886,-0.0770807,0.568163,0.814519,0.92514,-0.117138,-0.519442,0.229633,-0.694541,-0.205241,-0.29086,0.010524,0.639924,0.782835,-0.663433,-0.671234,0.740898,0.88452,-0.494149,0.640941,0.2513,0.529537,-0.756935,0.00314217,-0.40481,-0.934117,0.137948,0.384377,-0.794709,-0.888331,0.295584,-0.94684,0.667681,0.516431,-0.449458,0.680846,-0.37368,0.645472,0.11575,0.557308,0.816004,0.050732,-0.832731;-2.16319,1.17952,-1.0834,3.72683
9;0.845469,-0.0885627,-0.598849,-0.414069,0.672115,0.207365,-0.152434,-0.767543,-0.404953,0.666877,0.594045,0.859334,-0.547293,-0.768081,0.357078,-0.59583,0.175253,-0.308741,-0.312837,0.599062,0.938263,-0.597969,-0.852362,0.560234,0.956099,-0.431809,0.575528,-0.270717,0.782727,-0.761371,0.726254,-0.154129,-0.972157,0.554485,0.185529,-0.606811,-0.936645,0.38439,-0.94116,0.670496,0.643618,-0.79644,0.920219,-0.371425,0.819582,-0.377513,0.464178,0.885255,-0.314205,-0.881988;-6.1905,-3.97422,-3.29196,3.58384
10;0.568715,-0.0298738,-0.808863,-0.764016,0.680279,0.47561,0.377134,-0.700857,-0.168947,0.539682,0.304267,0.791495,-0.46319,-0.873006,-0.267889,-0.594882,0.183102,0.0132325,0.0863251,0.825384,0.700715,-0.824693,-0.527249,0.800264,0.988905,0.303727,0.114803,-0.195597,0.937858,-0.732814,0.129641,-0.0755941,-0.894391,0.382062,0.287579,-0.391968,-0.901371,0.597048,-0.945097,0.293779,0.536292,-0.745341,0.975164,0.0540398,0.402675,-0.167721,0.818521,0.67564,0.095201,-0.757377;-4.44081,-4.0411,2.51178,3.17243
11;0.715309,-0.179209,-0.762867,-0.877514,0.729031,0.167969,0.585134,-0.585184,-0.38847,0.478781,0.23535,0.719081,-0.360065,-0.912753,-0.603822,-0.535241,0.389315,-0.0945629,-0.0748934,0.771721,0.677378,-0.871427,-0.885235,0.765677,0.989763,-0.0843882,0.198134,0.0188292,0.898645,-0.662187,0.310801,-0.162045,-0.917516,0.338662,0.448443,-0.444512,-0.37529,0.708149,-0.965663,0.548264,0.448116,-0.664473,0.958353,0.496405,0.658946,-0.491152,0.846791,0.516252,-0.113999,-0.894843;-2.93145,-5.05424,1.89393,-0.0201225
