0.8893924970 1.2594688920 0.1057876566 1.7022593521 1.9400495522 1.8485493160 -1.7866978097 0.9694614684 -2.0405475530 0.2297349920 -4.0153744314 1.9740736291 3.6710569991 -0.2749728970 -0.2833366836 0.2115198287 -0.3994939615 -2.1774920719 -0.5005618593 -2.8339385064 -0.6327917028 0.5280510967 0.1599564789 2.2349988124 -0.4664568423 0.3207150959 -1.7623114517 -4.2140937173 1.6000633287 0.0501412171 -7.2843728125 1.2529513248 -9.5684635460 -1.2221577684 -2.1157758929 -3.3969341705 -1.5378874292 2.9610300776 -0.2558075884 -4.2609804687 3.4604149466 -8.2017159686 1.9176212058 -0.8465104357 -0.4939576241 4.6788480079 -0.9165230506 0.8143225219 -0.1720227109 1.2369454976 1.0180644138 -8.9908090204 -1.7201711114 -2.1590963861 0.5485864700 1.5370666412 -0.6241330371 0.5797164125 2.1378687647 -0.7784311725 -5.3001791391 -1.4049141014 5.5910494900 3.7840641609 1.0475572211 -2.4912784591 -1.1345733428 1.8916107045 -0.5815085815 2.2077267732 -3.4072669542 2.3096819938 2.1186875391 -2.3151090904 3.7576330253 2.3015387203 2.4864804332 0.8154079047 2.4278569630 -0.7910656883 3.8810374363 0.8117869953 1.4589184474 -0.8357349633 4.4762681510 -3.7981056233 2.3394008100 0.4803280478 -0.9355871236 -1.5687913791 1.4460079371 0.6651148584 0.5961549245 5.9848556743 -3.5696731842 -3.2181101375 -2.7059009151 3.0978843455 0.3768065724 -1.9915221445 -1.8201982808 -0.1222026890 -0.2958705515 -1.5537816271 1.5028880115 -5.6164165431 -1.4143223660 1.0635461296 -2.4935134139 -0.4567922523 3.8479569120 -1.8797233610 2.1014789287 0.4708897213 0.4947897860 4.3783802264 3.3266658210 -1.0559747153 -1.5324086625 -1.4951530811 -0.7750083746 2.5088644431 -3.3187639943 2.3467943782 
-1.1391186873 1.1331976503 0.6741628468 3.5600835124 -0.9441876233 0.6977904296 0.5392374567 1.4443743677 1.4859791303 0.0948275772 -1.5190414643 0.0864394102 0.6114843252 -0.3025882729 1.2086332571 0.1750948540 -1.1857066969 -0.6718562423 -2.1374433235 0.7249383655 -0.1156019837 -0.8403984048 -3.1655079599 0.0199762859 -1.4588217856 -2.5108427649 -5.0903070025 -1.9616566893 0.9532290239 -0.5186923247 -0.5007474934 0.3640931460 1.0254982783 2.2881976739 -0.8638828824 -0.6582044935 -0.5392004313 -0.7889988552 0.3644856478 3.1618635371 -0.6102773092 -1.8367970873 -1.5866733979 -2.8217847670 -0.4108323440 2.0611477707 -0.1287581466 0.2201244781 0.0724338946 -1.0463332703 -1.1602809364 -0.8495517435 2.5180896709 1.0992845087 0.4541809573 0.6065393075 -3.0953214960 0.4117510301 -0.0021260261 2.0638777494 -1.4541660789 -1.1134143833 1.8358332294 -0.2220267805 0.5322672486 0.7585394246 2.1146938281 0.1471433474 0.5841262175 -1.2761081215 -0.6262153772 -0.6851811236 -1.0545498919 -0.2932310679 0.5581400755 -0.3702037648 -0.0275962605 -1.3396033369 -0.8503675320 0.9793730970 -0.1554944033 -1.8215354908 0.1621706822 -0.3929699750 -0.2454169192 -1.4132143525 -3.8643061394 1.2152631382 -0.1250769671 1.7265327899 0.0257667838 -0.9960657499 2.7686912394 2.1717303708 -1.3162288984 -1.7522921741 0.8706448177 0.0335927951 -0.4074722681 -1.0740115138 -0.0204860666 -0.5665388863 -0.9811226131 -0.9316698226 -1.3823480361 -1.3456807690 -1.8343595110 -0.8522174685 -0.4044210377 -0.7912066720 -0.6109476074 0.4017581664 0.4748686872 0.0697082449 3.1807129262 -1.6887281915 0.8914130963 -0.7748617303 -1.7830393325 -1.3131416349 2.8991133570 -1.1944536014 -1.9093742594 -1.3564791200 
-0.6183666353 -0.1537062843 0.6049202254 0.6540753061 -0.9534187130 -0.4454330122 1.5878027529 -1.3272779088 0.4794548255 1.0267352742 2.8922139023 -2.4744269205 -0.1952410078 1.9179107477 -0.4073071669 -0.5723101833 -0.7213462592 -0.4425843514 -0.3417973736 -0.1873511387 -1.0757752584 2.8815559716 -1.9716626292 1.2651622782 -0.7547242896 -1.2105928732 1.4586263376 0.1935656717 -0.2824499057 1.9049462434 -8.1426876774 0.1590891885 -0.8496184945 -4.3153250654 -0.2605586931 -0.3908885028 1.6718596143 -1.0610976963 -0.1305097153 -0.4067491324 0.6773728378 1.5881939253 3.6243997819 -0.5857238734 -0.3449472705 8.0048148220 -3.8703429352 0.9779520383 0.5170044039 0.4269688421 2.4240165740 2.2816240948 -1.7579997723 1.0546891117 -3.5605130631 0.1235139074 1.8011641555 -0.9006255812 -0.7056837869 -2.2366686357 0.1830523576 0.9923645429 -0.3145280896 0.6579786844 1.1743514632 3.3277837317 1.5160413792 0.6533759532 -1.7369485507 -4.1478022169 -1.3705676873 0.3331519477 0.7276698198 -1.8426979220 0.1226196601 -1.4590477422 -0.4495294877 -1.0263711161 0.2770375583 -3.2055896932 -1.7126749416 2.5556356490 -0.4155669888 -6.4947689716 -0.5157081182 1.9008215515 4.1235092868 0.8656980858 -0.3246681165 -1.0140730934 -3.6454753187 0.5751744794 -0.3818861752 3.6228135397 3.1484518972 -0.0023343159 -1.1589618707 -0.0412686442 -0.2478797974 4.6470999118 -0.6728527389 -1.1109982711 -0.5914624756 -1.4841968607 0.8523600928 1.6475563471 -0.9766988675 -1.0183760366 3.5253948364 -0.4341658614 -0.1145323565 -1.5344424847 0.5027137312 0.1562218360 0.9173461351 0.9531389128 1.2280204356 0.0066765013 0.8839861676 -0.8825344245 0.2345926605 -0.7915326501 -0.9717116267 1.7219350245 
-2.2528772226 0.9575233854 0.0714167575 -0.5515780222 -1.3480205662 -2.5731151627 -0.5659427267 0.4015446803 4.5451034212 0.4706874315 1.0730904542 -2.8736476961 0.0087124898 1.0738190279 0.2745437563 -1.7893109542 -0.5378342632 -0.1899502409 0.0261901327 0.9997672885 1.2476782347 2.0948150575 -1.3135976676 0.8934372920 -2.7074018208 0.9317913094 -0.5261090590 0.7762189913 -0.7175157931 1.3874657914 2.1896428723 0.9207711568 1.8356681172 0.4930992556 -0.4558048473 0.4035723797 -0.7864578163 -2.0980327056 0.5189675887 -0.9779481316 0.9170199240 0.7026790878 -0.6463745973 -0.0463451629 0.5218354746 -0.1539461054 -0.0221053834 -0.2675254160 0.2648414111 0.4967235146 2.1184317281 -0.7494748809 -1.5560440951 -0.6647562077 -0.7096345741 1.3906418506 0.6514472951 -0.1123076585 0.6528795571 -1.2968785670 -0.3882484512 1.8402671030 -0.6976516622 -1.1856050482 1.2181815445 -0.0374511279 3.9173165095 0.8457082542 0.3278781426 -0.0391158522 -2.0088500968 -0.0084201573 0.3630555341 1.2812369224 0.1663100448 -1.0771335270 -2.7922536650 -0.3668350530 0.2260488736 0.2891012117 0.2559710654 -1.2596679625 -0.7406080209 -0.5556168281 -0.0995301799 -0.1494151194 -1.0807776251 0.3902889328 -1.5875703196 -0.8972474901 0.0515679809 2.3632158883 -0.1982048511 0.3340922833 0.0796424877 -1.5817969502 -0.0014416438 -0.2408811743 0.7425686053 0.7310603951 -0.6811575740 -0.3550216810 -1.2776525614 0.0265844118 -1.7386117468 -2.5771940602 -0.2617239244 0.7002546694 0.8641570464 -1.1654386185 -0.2503280760 0.8460840163 1.5168290037 -0.1834657978 -2.9047385175 0.2036391644 -0.8802974372 0.4143919374 -0.0476529298 -0.0164916369 1.0373764698 0.5891979360 -2.2278088625 1.7863089422 
-3.2753509497 -0.7456885550 -2.0182833581 2.8446021965 0.7583778199 -0.7378410216 -3.4041906679 -0.2390994848 0.5201188827 0.4022352233 -0.7772526236 1.9465431918 -0.1234527945 0.2147355054 -0.1250893637 -0.3047943601 -1.3087195180 1.3908164284 -0.6461997413 0.7082194404 0.1984773157 -0.6670540740 0.1593614453 0.7223590256 1.6851889315 -1.2871119720 -0.0314162954 1.3463043702 -1.1196437836 0.5151456664 0.8550259048 0.6805811130 2.5975053946 -0.7218041108 1.0630182871 -1.9457197728 -1.0970853356 -0.3032493887 -0.9573961867 -2.5847193311 -0.1154272428 -1.8570075773 0.2118273455 1.6763006776 -1.1459935699 -1.3015485515 0.9613915038 0.5940516070 -0.9061714469 0.3683299077 -3.0471917498 -1.6297919175 0.7199980145 -0.4892188464 1.1257794445 -0.7926171233 -6.5902240802 -0.5671151470 4.7371059624 -0.6538531537 -0.1447476467 -0.4017599602 -2.1938096857 -0.1984923497 -0.8438237356 -0.0860477147 -0.2370058496 -1.6037701179 2.0611108333 0.6819753204 0.9933494765 1.0059649585 0.6101868757 0.8793592050 -1.5917618494 1.0598935784 -0.8182711612 -0.9475061774 -4.9626742120 -2.1193293784 2.3782356250 -3.4197550490 0.4690663102 -0.4585877820 -2.2076960329 2.4352898982 -0.1666669504 0.8442874581 -0.4493355989 2.2305524095 0.5505039446 -0.5957871076 1.4356108750 2.7828338884 1.8326001418 0.4513685057 -3.9809052974 -0.0547961636 0.7401544341 -0.4105273035 0.1216835407 -0.8755161308 -0.2052858369 0.8794219943 0.2737033619 -1.6587116009 -0.0385688791 -0.5954091198 2.3775058276 8.3676509019 -0.7430241676 0.2127144204 0.1440700243 1.3382626048 -0.1862353809 -2.9537759989 -1.5225657690 -0.2709679841 -0.2472399863 0.7073869949 0.3233970128 -0.3477778796 -1.8830795605 0.4147900112 
0.3566882834 0.0151906764 -0.4680633334 1.2756705493 -0.7555195331 1.6841954287 -0.2989453103 -1.8867087406 -0.7483013128 1.2578507483 -2.6863236389 -0.6914426421 -1.8260548232 -2.6115533340 -4.7526948055 -1.4072039354 0.5450827826 -3.4945773491 4.3936596920 6.0825894707 6.3603508582 -2.0636531547 0.3341622397 -0.5686172358 3.0785059139 -2.7766092746 -0.4516053817 3.5412635532 -4.1221583514 0.0652349261 3.2300337071 -0.6674407087 12.0674886968 -0.2293655601 -1.4225450116 -0.7571827396 -2.4379364030 3.1461304863 0.2181757044 1.9641876243 0.7055774177 -2.7484603934 1.4371800574 2.0997498372 1.8563693153 -4.1895911154 3.1194483880 -1.7406747268 -2.4749927738 0.6354136843 2.7565115740 2.6747311144 -0.5293391389 2.2195336136 0.4930303017 4.9022751348 3.5595773117 1.7635360345 -16.4924051392 4.0385341856 -0.6379435188 0.6244075108 -0.0060325642 -0.8771261019 -1.0470105610 0.4455396247 -3.6673712666 0.8466364281 -0.1750795454 -0.7535654615 -0.9605434296 2.4473718723 0.4420598674 -0.7030238879 -1.4918356730 5.1329714005 1.3515639305 -3.5862524531 -0.6868299493 -5.0712335620 1.8592777442 -0.6076144540 -0.9235630108 0.4038682461 3.1116973749 -0.0422448407 -2.5197129281 0.5312984426 -0.3369659349 -0.3103799284 1.1555825776 9.1536192845 1.1864156166 -1.9896865778 -1.8626307725 -0.5734327226 8.4984646376 -1.5961469277 -0.9947169440 -0.0291163940 0.5706813496 0.8724310821 -0.6865189229 4.6558469159 6.7661250279 -3.4485218624 2.3165855908 -2.8810930833 0.5486125235 -1.0993797039 -0.0484608966 -1.6625479013 -4.6285097692 1.4306213930 0.1823939657 -0.9079205332 1.2562438399 1.8094745492 1.3687967250 0.7363316063 0.4281922652 1.6047283213 -1.4336366408 0.1039064694 
-0.9405248019 1.8653351693 -0.3377020855 -0.4470106393 1.0111662182 1.2635438505 2.2082016661 0.5475459345 1.3363934468 -0.1130592491 0.4728115512 3.1539319236 0.3065817406 2.3648975875 -1.9146623102 0.7833217952 0.8252344158 -0.0334623776 0.5900092903 0.1850894073 -0.0139468074 -1.4843978347 0.2295385822 -1.0261463102 -0.0274736778 -0.7613681268 0.0805349085 0.8639379609 -1.1406217359 0.3516352780 -0.0107466869 0.2536008377 0.5526043745 1.9175688379 1.3289008480 -0.7583119624 0.4559040352 1.1812204083 0.9677336144 1.0694648516 -0.1084629694 -0.7734643986 -4.3379542675 0.4468007816 -0.8811996288 -0.1193439835 0.0724616886 0.8511931567 0.0241075725 -0.7306506095 0.8641679358 -1.4354271992 -1.9795367567 -2.1412719945 0.3982754578 -0.8216530276 -0.2717170998 0.8269208037 0.5373355044 -1.9194044095 0.3529208246 -1.0213757327 -2.6088858893 -0.1142713221 1.2929301705 0.7361592825 0.0062148799 -1.0598097636 -0.3784311064 -0.6844739565 1.3652149200 1.1709224017 0.0279312044 -0.8627130289 0.0589731003 -0.8888972110 -0.0160346060 -2.3664569729 0.7864482753 -0.7244054706 -0.5014256056 1.4960100833 0.4453894326 -1.2257657938 -1.9599818237 -0.4104437679 0.0316274476 -2.5738647593 0.0521925628 0.3947495734 -1.3974512365 -1.2887308892 -0.6857726020 -0.2367476926 -2.1309553263 1.2036148325 -0.4326491472 0.5107272386 0.2435846412 0.7877779860 0.3571468091 0.2160949832 0.1890074681 -0.5714239470 0.2579780235 0.3703494944 2.2650749141 -1.6227587273 -0.0457930732 0.9585960427 -0.6660880647 -0.2738272256 3.2603149535 0.6122493996 -0.2526326310 -0.4875028627 0.8417446147 -0.7288123902 -0.2400180780 -2.3067046250 1.9937972489 0.9784979251 -0.1984739939 -0.4494436020 
2.0938368589 -0.2820907220 1.6984833995 5.4058859601 0.2038031801 0.8559863376 -3.0850745282 1.8137645552 0.9876719716 5.8231516006 -0.3355758891 -3.3417793512 -0.0594939216 -2.8563231811 3.4202580401 -2.9108997587 -5.4188454675 0.1886457258 -0.4532440134 -1.3864200496 1.5403943058 -0.9454738902 -1.8735772672 0.5411994804 1.2990868365 2.5276287924 2.4043649307 -2.2066556178 1.7107990616 0.0852767655 0.5780666937 -0.9964290170 0.5673157998 -0.6395048266 0.7833732835 2.5908271589 0.5805809433 -1.5650517369 2.1026019306 -1.0257360225 -12.6435382972 -0.1732412997 0.3755130107 3.5570788673 4.0712539690 -0.0293473114 -1.4394395591 -1.9340746306 0.1836501537 0.3464725502 -0.1672879076 1.3859506124 -1.8576997304 0.2510525615 -1.4657290385 -2.4619062612 -0.5768996888 1.1155205131 -4.4036061874 0.2591563913 -0.8761321795 3.7027720842 -2.1595331950 1.0946176799 3.3200022452 0.2718817436 0.5588380147 0.6646539843 -0.2050168587 -0.0807644973 -0.0394598251 -2.4165894157 0.1230490489 0.7067450053 0.4682881853 0.0572394001 1.2983479081 -0.3221625427 0.0279441170 -0.2036356652 1.1807712257 -0.7711630780 1.8872577558 -0.1834461359 -1.9058786354 -0.4427837810 1.2073984326 -2.3840153818 0.0433876548 3.9818717668 0.2328861227 12.3550384837 1.0319691242 -1.6702829926 -3.2477170006 -1.3885235020 3.3326023581 1.5077967661 -1.9855449846 -1.2703288606 -1.4497073726 0.2023563694 -0.3886732485 2.9312418392 1.3706733508 -0.0850665443 -4.1610258348 -1.4953841973 0.6879658368 1.9085449702 0.4555813528 -1.4129536238 0.5167986122 0.7111851690 0.4693986461 -0.2798942129 0.4529562668 -0.5622399794 0.4524010355 -1.5343564035 -2.4380306035 0.7243327918 -1.7244486083 0.4826106701 
0.1679258627 -0.9831134970 3.3777232817 -0.8643175634 2.1648643432 -1.4291546869 -0.1007484580 1.5915638680 -0.2129628203 0.8950299309 0.7600376718 1.1436262839 -0.4807727974 0.1112586279 2.6042731459 3.9537764472 -0.3393434151 -0.2154882488 1.2871395722 -0.9392521066 -0.9364469735 -0.8758088282 1.5498107278 -1.2816760783 0.8617558457 -0.1668830318 3.2735149251 1.1272157494 2.1377341704 -0.7461699330 0.2682665368 0.0055117515 -0.7288411769 1.6974350143 -0.5323590999 1.2191676606 0.9768984191 -0.0816623433 0.4339021708 -0.2345945309 0.3144259554 -3.1126687869 0.6637668974 -0.9440115085 0.6492014573 1.5616023410 0.1086139932 -1.2440836264 -2.2666560253 0.1937679879 -1.1104230860 -0.1720619662 -0.3496421087 0.0460542497 0.9500526673 1.4977975805 1.0701723806 1.5384498006 -1.3965697622 -0.7190375869 0.7256192143 -0.7444789897 -0.4446376866 -0.1649484822 -0.4073363350 0.9711168293 0.2521097180 1.1376570689 -1.5217650383 1.9947474909 0.9912375112 -0.9944676587 1.4153354071 0.0981950174 0.7672031415 0.5138954368 -1.5859281122 0.2920381003 0.1022390006 -2.4604817429 -0.6819565262 -0.1944165310 -3.3496029693 -1.5246088299 1.7373793064 -2.6791282676 -0.3375087651 1.2227989181 0.3324515429 0.2481510269 0.2301281708 0.5026201957 -2.6889092499 -2.3380676460 2.8975333060 0.1775446059 2.0434655207 1.9031962820 -1.2832281203 -0.1156171117 -0.9181514186 -1.6532571250 -0.2899608325 -0.0064202667 0.1912031649 1.2166386807 2.5706875962 -0.9828777509 -0.0778170205 -0.6201905194 0.8956139535 -0.9820102524 0.2382642095 -0.5310702539 -0.4804304396 -0.5216381286 0.1917586074 -0.5554107874 0.3305978989 -1.4158197470 1.0927566764 -1.2441384996 1.1177452642 1.2580034375 
-0.8002848475 1.0708911704 -0.3020541197 -0.3152525463 0.7704320761 1.7346984086 0.5676337028 -1.3527992167 0.8443770169 -1.5479982282 0.1195239330 0.4247491892 1.0646363311 1.0670235469 1.7638588495 -0.4598399428 1.8803371583 1.7825999337 2.4269183803 -0.3450407616 1.1484558337 1.5413983514 1.0571847662 0.8580945672 -0.7721080883 -3.7179336258 1.0593169896 -0.9610298798 -0.2288074197 0.2507668491 -0.4139234235 1.2140955846 -0.7132742779 1.3757432548 -0.1417630219 -0.4681994523 -0.3125560889 0.8404219281 0.6257190228 1.0306106240 0.9856962016 -1.5781568719 1.0005623630 -0.0005231283 0.8068081515 -0.4813429281 -3.0311856494 -1.1875302579 -2.3986069604 1.0881079673 0.1159948068 2.7809963743 -1.9795086376 -2.9274410975 -3.2206375396 1.3824217469 -0.3861400649 -1.2403182310 -2.7981750143 1.7764864286 0.1832360266 0.5827183171 -0.7540328364 0.8365082122 1.5614448060 1.0021568269 -1.1721355274 0.7087388082 1.5832444501 0.4441533110 -0.7264037754 0.2996376312 -0.1680728112 -1.6257371474 0.0561783265 -0.8696113179 0.3568162608 -1.2285425291 0.4066014318 0.7450732348 -0.0955306069 -1.9355129548 -0.5109488968 1.0942037733 0.4040653751 1.0947632439 -2.3527756544 0.8094729614 0.5108173557 0.0190032579 1.4838891837 1.4844499376 -0.4409907941 1.1872784871 -0.9373840080 0.9380356595 -1.4613027009 0.2877222584 -3.1494502114 2.7722463356 0.1189251934 0.1535289613 3.1886800956 0.0189534308 -2.0386438225 1.4825701268 0.5499111085 1.7933997439 -0.0716523392 1.0406829315 -0.4174703966 0.3806323760 0.8385603682 -0.7918790864 -0.9279014846 -1.3122271511 1.9690216429 0.9861590788 -0.0832082759 -0.1615017004 0.0871685548 -0.0632325810 0.7103992676 -2.0376555817 
