Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.0234904,-0.0236838,0.533204,-0.267938,0.156582,0.521957,-0.499401,0.148717,0.443998,0.531959,-0.290761,0.189418,0.413773,-0.499637,0.405901,0.31283,0.394435,-0.409982,0.202792,0.277125,0.50086,-0.448839,0.0219549,-0.414629,-0.228209,-0.0693959,0.33512,0.0287138,-0.334296,-0.00684172;-4.37262,4.0982,-3.10418,6.3286
1;-0.258893,-0.194336,0.143195,-0.229013,-0.477889,0.67775,-0.817873,0.446217,-0.0179572,0.787728,0.1207,0.0495379,0.549318,-0.425458,0.495204,0.178001,0.315855,-0.0875972,0.192569,0.0867669,0.483263,-0.528227,0.00642593,-0.338183,-0.314659,-0.327862,0.556799,0.353768,-0.519163,-0.163103;-4.5471,4.49011,1.09454,6.34281
2;-0.0539089,-0.359307,-0.0383613,-0.148599,-0.36723,0.817695,-0.902399,0.308155,-0.0365066,0.616772,0.210647,-0.00029205,0.435456,-0.358247,0.425734,0.201585,0.292551,-0.201486,0.312129,-0.00801205,0.490897,-0.125879,-0.0405903,-0.417326,-0.251233,-0.549916,0.543268,0.301388,-0.742533,-0.0404029;-5.21366,4.56037,-0.349967,6.55391
3;0.0442159,-0.191662,0.0376987,0.0569787,-0.246045,0.802383,-0.88217,0.311575,0.0573639,0.507143,0.140903,-0.295419,0.408451,-0.46702,0.450919,0.242738,0.121947,-0.170766,0.226085,0.0554276,0.489567,-0.163,-0.214375,-0.474257,-0.228073,-0.463153,0.551006,-0.0402401,-0.425591,-0.109943;-5.39113,4.35467,-0.558062,7.56261
4;0.00310314,-0.129116,0.231702,-0.159573,-0.27903,0.722721,-0.851524,0.254634,0.0116388,0.555487,0.166388,-0.0647242,0.121312,-0.507896,0.444194,0.347443,0.0622987,-0.0421757,0.183514,0.095907,0.487241,-0.248377,-0.0747834,-0.365973,-0.0864019,-0.419763,0.552081,-0.0388437,-0.462803,-0.0926721;-5.172,5.07506,-0.601938,7.59193
5;-0.101485,-0.137322,0.123348,-0.224155,0.066614,0.793786,-0.855047,0.401917,-0.0301881,0.663038,0.159603,0.00941442,0.345328,-0.451071,0.4155,0.232261,0.162726,-0.0270025,0.201444,0.0780873,0.481292,-0.276986,-0.0346387,-0.365804,-0.197742,-0.234107,0.561024,0.0412641,-0.601692,-0.0346576;-5.57085,4.102,-0.154424,7.18384
6;-0.344577,0.18102,0.388277,-0.0536836,-0.0522815,0.925261,-0.833074,0.299478,0.51015,0.858766,-0.331912,0.0493463,0.723097,-0.543902,0.639086,0.0574199,0.0561945,0.142621,0.438506,0.354792,0.528144,0.0450166,0.357454,-0.518074,0.308574,-0.20093,0.762012,0.381159,-0.784219,-0.105783;-7.11644,-0.285715,2.48708,3.90154
7;-0.464143,-0.187455,0.541915,-0.139934,-0.469906,0.87663,-0.87672,0.170738,0.417187,0.909291,-0.112762,0.0445001,0.749429,-0.313931,0.610796,0.137265,0.153795,0.0638865,0.523017,0.289681,0.537438,-0.48925,0.566976,-0.612654,0.29065,-0.480204,0.793439,0.526266,-0.742953,-0.0202186;-5.12298,1.09442,4.19507,4.16505
8;-0.263283,-0.419257,-0.0729044,0.092211,-0.470218,0.768756,-0.923837,0.274734,0.00790505,0.79064,0.321797,-0.317227,0.432693,-0.099003,0.39119,0.232023,0.131858,-0.146052,0.393442,-0.0531129,0.493188,-0.641734,-0.0811478,-0.656623,-0.248904,-0.645745,0.606202,0.248646,-0.75581,0.0154411;-5.08823,3.34503,1.6207,8.70715
9;0.0628466,-0.0963752,-0.227416,0.197998,-0.182957,0.74671,-0.913306,0.239281,0.188325,0.484052,0.105648,-0.395286,0.0756694,-0.407577,0.438747,0.365275,-0.089863,-0.0220715,0.313923,-0.00909339,0.487847,-0.245624,-0.26562,-0.558489,-0.0757185,-0.483557,0.552134,-0.00115545,-0.685556,-0.0881363;-7.23818,3.30904,-0.821726,10.7929
10;-0.167938,0.202593,0.471465,0.0336087,0.214729,0.858371,-0.775067,0.281748,0.566621,0.752097,-0.310303,-0.0686386,0.454592,-0.669385,0.638286,0.283148,-0.10023,0.370653,0.376478,0.411482,0.520988,-0.178332,0.393599,-0.459026,0.476573,-0.0677111,0.768777,0.016824,-0.749918,-0.0955712;-7.23592,-0.104667,2.3368,7.15784
11;-0.498702,-0.0428838,0.518777,-0.193487,-0.0957023,0.853032,-0.841549,0.315651,0.367919,0.921237,-0.11358,0.109039,0.684156,-0.426831,0.570162,0.180181,0.110612,0.271718,0.462494,0.325545,0.525415,-0.647268,0.568699,-0.558783,0.342974,-0.240972,0.7981,0.561209,-0.867459,0.0767432;-5.95076,0.235336,4.65565,5.65932
12;0.706519,-0.198375,0.678647,-0.649439,-0.331646,0.98662,-0.937728,0.682701,0.775443,0.869415,-0.525578,-0.601216,0.356936,-0.31769,0.195447,0.645712,0.774479,-0.197728,0.447449,0.029327,0.314519,-0.323255,0.765526,-0.508619,-0.583357,-0.0847102,0.822242,-0.0492182,-0.829676,0.569705;-3.66192,8.76918,1.14208,8.98232
13;0.660513,0.584606,0.400908,-0.604998,-0.200359,0.99638,-0.944397,0.761106,0.809056,0.900027,-0.749749,-0.768751,-0.342641,-0.789947,0.315383,0.492516,0.163487,0.309762,-0.0642825,0.0485449,0.283054,-0.724055,0.566994,-0.631456,-0.30705,0.0981086,0.736283,0.0653112,-0.342003,0.3735;-8.85662,8.32861,4.94772,10.9592
14;0.737034,0.411611,0.757401,-0.95172,0.433142,0.996635,-0.947323,0.670995,0.656223,0.841479,-0.690063,0.10013,-0.502388,-0.829243,0.18541,0.505064,0.275286,0.253481,-0.0435065,0.0371961,0.293479,-0.804052,0.857885,-0.384091,-0.230453,0.582127,0.740375,0.263457,-0.792312,0.543928;-7.9459,10.0771,3.29691,9.34079
15;0.27267,0.552459,0.144775,-0.943985,0.117214,0.997537,-0.990147,0.788839,0.751364,0.977144,-0.764121,-0.526889,0.558133,-0.979834,-0.205914,-0.00726413,0.290348,-0.620287,0.27527,0.548462,0.452867,-0.96212,0.508992,0.120967,-0.617076,0.715576,0.804329,0.842278,-0.918798,0.583799;-7.13594,4.81407,5.77878,8.22885
16;0.82383,-0.128224,0.653219,-0.913727,-0.898322,0.994932,-0.980822,0.735014,0.583297,0.917204,-0.926949,-0.67083,0.00741186,-0.924951,-0.0265036,0.282364,0.399622,-0.598881,0.166892,0.0168136,0.608767,-0.734078,0.678817,0.166185,-0.562023,0.116177,0.660139,0.810172,-0.525862,0.597407;-4.76401,9.73725,4.94701,6.23366
17;0.32399,0.400796,-0.144931,-0.80686,-0.588734,0.996619,-0.991538,0.553852,0.710617,0.972572,-0.841321,-0.818398,-0.174604,-0.981881,0.0244404,0.0240126,-0.127444,-0.673089,0.238559,0.528494,0.465908,-0.883198,0.146833,0.238305,-0.327551,0.143418,0.853175,0.678523,-0.768112,0.291559;-8.49618,5.28026,5.79416,10.132
18;0.80034,-0.697402,0.661407,-0.944686,-0.286552,0.997458,-0.973166,0.657328,0.195531,0.886241,-0.735329,-0.395606,-0.690735,-0.845615,-0.171077,0.664583,0.809033,-0.670991,-0.296849,-0.0441456,0.283167,-0.0369239,0.692147,0.339965,-0.704823,0.453062,0.582408,0.647843,-0.0930471,0.305679;-3.37892,12.0258,-0.932107,5.74105
