Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.360808,0.0466248,-0.130838,0.293387,0.437861;0.921491,4.58748,-4.19888,4.67495
1;0.360808,0.0466248,-0.130838,0.293387,0.437861;0.921491,4.58748,-4.19888,4.67495
2;0.360808,0.0466248,-0.130838,0.293387,0.437861;0.921491,4.58748,-4.19888,4.67495
3;0.360808,0.0466248,-0.130838,0.293387,0.437861;0.921491,4.58748,-4.19888,4.67495
4;0.360808,0.0466248,-0.130838,0.293387,0.437861;0.921491,4.58748,-4.19888,4.67495
5;0.360808,0.0466248,-0.130838,0.293387,0.437861;0.921491,4.58748,-4.19888,4.67495
6;0.416697,-0.0639717,-0.613151,0.038539,0.782326;-3.09303,5.82591,-5.32654,5.4278
7;0.508922,-0.17923,-0.198044,-0.173264,0.590922;2.42061,5.27951,-6.96058,6.09727
8;0.508922,-0.17923,-0.198044,-0.173264,0.590922;2.42061,5.27951,-6.96058,6.09727
9;0.556085,-0.283887,-0.654459,-0.412599,0.851295;-1.15714,6.24158,-7.68773,6.72401
10;0.299584,-0.627466,-0.726775,-0.2322,0.736304;-1.8075,6.48739,-3.71137,6.39152
11;0.556085,-0.283887,-0.654459,-0.412599,0.851295;-1.15714,6.24158,-7.68773,6.72401
12;0.556085,-0.283887,-0.654459,-0.412599,0.851295;-1.15714,6.24158,-7.68773,6.72401
13;0.686194,-0.168334,-0.45413,0.125165,0.925463;-1.28994,6.20647,-9.22949,6.04984
14;0.0446921,-0.346574,-0.758429,-0.620135,0.632418;-2.22978,6.01773,-0.996879,6.16256
15;-0.00603838,0.135256,-0.64692,-0.571247,0.722802;-3.3856,5.74656,-1.19447,5.50777
16;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
17;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
18;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
19;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
20;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
21;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
22;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
23;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
24;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
25;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
26;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
27;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
28;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
29;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
30;0.0446921,-0.346574,-0.758429,-0.620135,0.632418;-2.22978,6.01773,-0.996879,6.16256
31;0.299584,-0.627466,-0.726775,-0.2322,0.736304;-1.8075,6.48739,-3.71137,6.39152
32;0.556085,-0.283887,-0.654459,-0.412599,0.851295;-1.15714,6.24158,-7.68773,6.72401
33;0.0446921,-0.346574,-0.758429,-0.620135,0.632418;-2.22978,6.01773,-0.996879,6.16256
34;-0.00603838,0.135256,-0.64692,-0.571247,0.722802;-3.3856,5.74656,-1.19447,5.50777
35;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
36;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
37;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
38;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
39;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
40;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
41;0.0446921,-0.346574,-0.758429,-0.620135,0.632418;-2.22978,6.01773,-0.996879,6.16256
42;0.299584,-0.627466,-0.726775,-0.2322,0.736304;-1.8075,6.48739,-3.71137,6.39152
43;0.556085,-0.283887,-0.654459,-0.412599,0.851295;-1.15714,6.24158,-7.68773,6.72401
44;0.0446921,-0.346574,-0.758429,-0.620135,0.632418;-2.22978,6.01773,-0.996879,6.16256
45;-0.00603838,0.135256,-0.64692,-0.571247,0.722802;-3.3856,5.74656,-1.19447,5.50777
46;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
47;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
48;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
49;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
50;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
51;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
52;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
53;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
54;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
55;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
56;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
57;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
58;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
59;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
60;0.0446921,-0.346574,-0.758429,-0.620135,0.632418;-2.22978,6.01773,-0.996879,6.16256
61;0.299584,-0.627466,-0.726775,-0.2322,0.736304;-1.8075,6.48739,-3.71137,6.39152
62;0.556085,-0.283887,-0.654459,-0.412599,0.851295;-1.15714,6.24158,-7.68773,6.72401
63;0.0446921,-0.346574,-0.758429,-0.620135,0.632418;-2.22978,6.01773,-0.996879,6.16256
64;-0.00603838,0.135256,-0.64692,-0.571247,0.722802;-3.3856,5.74656,-1.19447,5.50777
65;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
66;-0.0211486,-0.245696,-0.388593,-0.431318,0.162232;1.51626,4.3934,0.967832,5.30729
