Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.360808,0.0466248,-0.130838,0.293387,0.437861;-0.247175,-0.956778,-1.1295,0.438412
1;0.360808,0.0466248,-0.130838,0.293387,0.437861;-0.247175,-0.956778,-1.1295,0.438412
2;0.360808,0.0466248,-0.130838,0.293387,0.437861;-0.247175,-0.956778,-1.1295,0.438412
3;0.360808,0.0466248,-0.130838,0.293387,0.437861;-0.247175,-0.956778,-1.1295,0.438412
4;0.360808,0.0466248,-0.130838,0.293387,0.437861;-0.247175,-0.956778,-1.1295,0.438412
5;0.360808,0.0466248,-0.130838,0.293387,0.437861;-0.247175,-0.956778,-1.1295,0.438412
6;0.416697,-0.0639717,-0.613151,0.038539,0.782326;0.209597,-1.2837,-1.31864,0.0535816
7;0.566365,-0.317642,-0.0608692,0.658963,0.582675;-0.653972,-1.42483,-1.15504,0.559024
8;0.566365,-0.317642,-0.0608692,0.658963,0.582675;-0.653972,-1.42483,-1.15504,0.559024
9;0.609439,-0.413429,-0.567148,0.483291,0.847795;-0.33443,-1.79025,-1.28782,0.23095
10;0.634627,-0.718273,-0.803319,-0.402696,0.962849;-0.0963975,-1.76983,-1.33983,-0.101183
11;0.609439,-0.413429,-0.567148,0.483291,0.847795;-0.33443,-1.79025,-1.28782,0.23095
12;0.609439,-0.413429,-0.567148,0.483291,0.847795;-0.33443,-1.79025,-1.28782,0.23095
13;0.686194,-0.168334,-0.45413,0.125165,0.925463;0.129691,-1.37875,-1.28447,0.070753
14;0.51217,-0.589058,-0.777412,0.0503923,0.944055;-0.116125,-1.83391,-1.40797,0.022146
15;0.473759,-0.176713,-0.673036,0.125621,0.959703;0.297076,-1.47438,-1.42683,-0.0140725
16;0.461954,-0.51205,-0.427171,0.304203,0.831299;-0.261196,-1.63178,-1.38774,0.24627
17;0.461954,-0.51205,-0.427171,0.304203,0.831299;-0.261196,-1.63178,-1.38774,0.24627
18;0.461954,-0.51205,-0.427171,0.304203,0.831299;-0.261196,-1.63178,-1.38774,0.24627
19;0.461954,-0.51205,-0.427171,0.304203,0.831299;-0.261196,-1.63178,-1.38774,0.24627
20;0.461954,-0.51205,-0.427171,0.304203,0.831299;-0.261196,-1.63178,-1.38774,0.24627
21;0.461954,-0.51205,-0.427171,0.304203,0.831299;-0.261196,-1.63178,-1.38774,0.24627
22;0.461954,-0.51205,-0.427171,0.304203,0.831299;-0.261196,-1.63178,-1.38774,0.24627
23;0.461954,-0.51205,-0.427171,0.304203,0.831299;-0.261196,-1.63178,-1.38774,0.24627
24;0.461954,-0.51205,-0.427171,0.304203,0.831299;-0.261196,-1.63178,-1.38774,0.24627
25;0.461954,-0.51205,-0.427171,0.304203,0.831299;-0.261196,-1.63178,-1.38774,0.24627
26;0.461954,-0.51205,-0.427171,0.304203,0.831299;-0.261196,-1.63178,-1.38774,0.24627
27;0.461954,-0.51205,-0.427171,0.304203,0.831299;-0.261196,-1.63178,-1.38774,0.24627
28;0.461954,-0.51205,-0.427171,0.304203,0.831299;-0.261196,-1.63178,-1.38774,0.24627
29;0.461954,-0.51205,-0.427171,0.304203,0.831299;-0.261196,-1.63178,-1.38774,0.24627
30;0.51217,-0.589058,-0.777412,0.0503923,0.944055;-0.116125,-1.83391,-1.40797,0.022146
31;0.634627,-0.718273,-0.803319,-0.402696,0.962849;-0.0963975,-1.76983,-1.33983,-0.101183
32;0.609439,-0.413429,-0.567148,0.483291,0.847795;-0.33443,-1.79025,-1.28782,0.23095
33;0.51217,-0.589058,-0.777412,0.0503923,0.944055;-0.116125,-1.83391,-1.40797,0.022146
34;0.473759,-0.176713,-0.673036,0.125621,0.959703;0.297076,-1.47438,-1.42683,-0.0140725
35;0.461954,-0.51205,-0.427171,0.304203,0.831299;-0.261196,-1.63178,-1.38774,0.24627
36;0.461954,-0.51205,-0.427171,0.304203,0.831299;-0.261196,-1.63178,-1.38774,0.24627
37;0.461954,-0.51205,-0.427171,0.304203,0.831299;-0.261196,-1.63178,-1.38774,0.24627
38;0.461954,-0.51205,-0.427171,0.304203,0.831299;-0.261196,-1.63178,-1.38774,0.24627
