Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.0822087,0.531453,-0.499779,-0.166127,-0.455972;-2.08312,-0.0143631,-1.58804,1.15594
1;0.293353,0.531453,-0.285351,-0.166127,-0.455972;-1.34572,-0.537469,-1.59645,0.906513
2;0.293353,0.531453,-0.285351,-0.166127,-0.455972;-1.34572,-0.537469,-1.59645,0.906513
3;0.293353,0.531453,-0.285351,-0.166127,-0.455972;-1.34572,-0.537469,-1.59645,0.906513
4;0.293353,0.531453,-0.285351,-0.166127,-0.455972;-1.34572,-0.537469,-1.59645,0.906513
5;0.293353,0.531453,-0.285351,-0.166127,-0.455972;-1.34572,-0.537469,-1.59645,0.906513
6;0.244698,0.310754,-0.607181,0.321655,-0.534584;-2.0086,-0.140639,-1.32195,0.586729
7;0.279985,0.310754,-0.578624,0.321655,-0.534584;-1.89602,-0.216826,-1.32282,0.540897
8;0.390337,-0.28218,-0.918008,-0.714155,-0.593455;-2.74337,1.11346,-0.509197,-0.536637
9;-0.653571,0.0503657,-0.90625,-0.233282,-0.892104;-5.05156,1.21446,-1.01946,1.65035
10;-0.522939,-0.380651,-0.92756,-0.626398,-0.898887;-5.09276,1.65542,-0.453006,0.928046
11;-0.523961,0.310588,-0.727797,-0.628438,-0.868714;-4.48685,0.827554,-1.33989,1.78616
12;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
13;-0.57086,0.0503657,-0.874497,-0.233282,-0.892104;-4.8392,1.09019,-1.01885,1.52289
14;-0.0444183,0.0823359,-0.913046,-0.680768,-0.740222;-3.69265,1.02891,-1.00389,0.605324
15;-0.137991,0.128354,-0.740849,0.192643,-0.810984;-3.51395,0.313809,-1.11963,0.950387
16;-0.589325,0.0503657,-0.881895,-0.233282,-0.892104;-4.88706,1.11841,-1.01896,1.55117
17;-0.522939,-0.380651,-0.92756,-0.626398,-0.898887;-5.09276,1.65542,-0.453006,0.928046
18;-0.523961,0.310588,-0.727797,-0.628438,-0.868714;-4.48685,0.827554,-1.33989,1.78616
19;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
20;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
21;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
22;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
23;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
24;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
25;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
26;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
27;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
28;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
29;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
30;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
31;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
32;-0.57086,0.0503657,-0.874497,-0.233282,-0.892104;-4.8392,1.09019,-1.01885,1.52289
33;-0.0444183,0.0823359,-0.913046,-0.680768,-0.740222;-3.69265,1.02891,-1.00389,0.605324
34;-0.137991,0.128354,-0.740849,0.192643,-0.810984;-3.51395,0.313809,-1.11963,0.950387
35;-0.589325,0.0503657,-0.881895,-0.233282,-0.892104;-4.88706,1.11841,-1.01896,1.55117
36;-0.522939,-0.380651,-0.92756,-0.626398,-0.898887;-5.09276,1.65542,-0.453006,0.928046
37;-0.523961,0.310588,-0.727797,-0.628438,-0.868714;-4.48685,0.827554,-1.33989,1.78616
38;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
39;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
40;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
41;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
42;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
43;-0.57086,0.0503657,-0.874497,-0.233282,-0.892104;-4.8392,1.09019,-1.01885,1.52289
44;-0.0444183,0.0823359,-0.913046,-0.680768,-0.740222;-3.69265,1.02891,-1.00389,0.605324
45;-0.137991,0.128354,-0.740849,0.192643,-0.810984;-3.51395,0.313809,-1.11963,0.950387
46;-0.589325,0.0503657,-0.881895,-0.233282,-0.892104;-4.88706,1.11841,-1.01896,1.55117
47;-0.522939,-0.380651,-0.92756,-0.626398,-0.898887;-5.09276,1.65542,-0.453006,0.928046
48;-0.523961,0.310588,-0.727797,-0.628438,-0.868714;-4.48685,0.827554,-1.33989,1.78616
49;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
50;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
51;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
52;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
53;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
54;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
55;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
56;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
57;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
58;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
59;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
60;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
61;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
62;-0.57086,0.0503657,-0.874497,-0.233282,-0.892104;-4.8392,1.09019,-1.01885,1.52289
63;-0.0444183,0.0823359,-0.913046,-0.680768,-0.740222;-3.69265,1.02891,-1.00389,0.605324
64;-0.137991,0.128354,-0.740849,0.192643,-0.810984;-3.51395,0.313809,-1.11963,0.950387
65;-0.589325,0.0503657,-0.881895,-0.233282,-0.892104;-4.88706,1.11841,-1.01896,1.55117
66;-0.522939,-0.380651,-0.92756,-0.626398,-0.898887;-5.09276,1.65542,-0.453006,0.928046
67;-0.523961,0.310588,-0.727797,-0.628438,-0.868714;-4.48685,0.827554,-1.33989,1.78616
68;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
69;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
70;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
71;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
72;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
73;-0.57086,0.0503657,-0.874497,-0.233282,-0.892104;-4.8392,1.09019,-1.01885,1.52289
74;-0.0444183,0.0823359,-0.913046,-0.680768,-0.740222;-3.69265,1.02891,-1.00389,0.605324
75;-0.137991,0.128354,-0.740849,0.192643,-0.810984;-3.51395,0.313809,-1.11963,0.950387
76;-0.589325,0.0503657,-0.881895,-0.233282,-0.892104;-4.88706,1.11841,-1.01896,1.55117
77;-0.522939,-0.380651,-0.92756,-0.626398,-0.898887;-5.09276,1.65542,-0.453006,0.928046
78;-0.523961,0.310588,-0.727797,-0.628438,-0.868714;-4.48685,0.827554,-1.33989,1.78616
79;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
80;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
81;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
82;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
83;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
84;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
85;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
86;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
87;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
88;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
89;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
90;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
91;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
92;-0.57086,0.0503657,-0.874497,-0.233282,-0.892104;-4.8392,1.09019,-1.01885,1.52289
93;-0.0444183,0.0823359,-0.913046,-0.680768,-0.740222;-3.69265,1.02891,-1.00389,0.605324
94;-0.137991,0.128354,-0.740849,0.192643,-0.810984;-3.51395,0.313809,-1.11963,0.950387
95;-0.589325,0.0503657,-0.881895,-0.233282,-0.892104;-4.88706,1.11841,-1.01896,1.55117
96;-0.522939,-0.380651,-0.92756,-0.626398,-0.898887;-5.09276,1.65542,-0.453006,0.928046
97;-0.523961,0.310588,-0.727797,-0.628438,-0.868714;-4.48685,0.827554,-1.33989,1.78616
98;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
99;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
100;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
101;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
102;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
103;-0.57086,0.0503657,-0.874497,-0.233282,-0.892104;-4.8392,1.09019,-1.01885,1.52289
104;-0.0444183,0.0823359,-0.913046,-0.680768,-0.740222;-3.69265,1.02891,-1.00389,0.605324
105;-0.137991,0.128354,-0.740849,0.192643,-0.810984;-3.51395,0.313809,-1.11963,0.950387
106;-0.589325,0.0503657,-0.881895,-0.233282,-0.892104;-4.88706,1.11841,-1.01896,1.55117
107;-0.522939,-0.380651,-0.92756,-0.626398,-0.898887;-5.09276,1.65542,-0.453006,0.928046
108;-0.523961,0.310588,-0.727797,-0.628438,-0.868714;-4.48685,0.827554,-1.33989,1.78616
109;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
110;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
111;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
112;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
113;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
114;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
115;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
116;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
117;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
118;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
119;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
120;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
121;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
122;-0.57086,0.0503657,-0.874497,-0.233282,-0.892104;-4.8392,1.09019,-1.01885,1.52289
123;-0.0444183,0.0823359,-0.913046,-0.680768,-0.740222;-3.69265,1.02891,-1.00389,0.605324
124;-0.137991,0.128354,-0.740849,0.192643,-0.810984;-3.51395,0.313809,-1.11963,0.950387
125;-0.589325,0.0503657,-0.881895,-0.233282,-0.892104;-4.88706,1.11841,-1.01896,1.55117
126;-0.522939,-0.380651,-0.92756,-0.626398,-0.898887;-5.09276,1.65542,-0.453006,0.928046
127;-0.523961,0.310588,-0.727797,-0.628438,-0.868714;-4.48685,0.827554,-1.33989,1.78616
128;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
129;-0.534434,0.310588,-0.735652,-0.628438,-0.868714;-4.51935,0.849208,-1.33968,1.80011
