Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.491811,-0.301864,-0.34555,0.413679,-0.0369385,-0.259752,-0.530013,0.121449,0.279715,0.350094,0.150374,-0.298018;3.22637,-5.71951,0.774101,2.80548
1;-0.491811,-0.504133,-0.34555,0.742988,0.0860851,-0.255208,-0.530013,-0.0693033,0.387343,0.493634,0.105826,-0.298018;3.17094,-6.99254,1.12102,2.57152
2;-0.491811,-0.448879,-0.34555,0.742988,0.182352,-0.348392,-0.530013,-0.0126918,0.428782,0.491311,-0.19483,-0.298018;3.43229,-6.45044,0.317304,4.84605
3;-0.491811,-0.445232,-0.34555,0.742988,0.182352,-0.483221,-0.530013,0.354097,0.428124,0.53753,-0.168127,-0.298018;4.03552,-5.91103,-0.225266,5.62721
4;-0.572445,-0.183095,-0.0540551,0.378307,0.253551,-0.164719,-0.71996,0.698359,0.183452,0.653107,-0.00649512,-0.36394;4.44504,-3.34871,-0.947173,2.57136
5;-0.654152,-0.918632,-0.234728,0.0703954,0.574351,-0.474639,-0.830364,0.261866,0.716772,0.678069,-0.807679,0.192652;5.18527,-0.692335,0.556509,8.85509
6;-0.654152,-0.961044,-0.234728,0.328251,0.509646,-0.668658,-0.830364,0.858662,0.720951,0.775783,-0.820797,0.192652;6.59351,-1.2704,-0.883208,10.3975
7;-0.713966,-0.903387,0.0669865,-0.21477,0.613097,-0.418461,-0.906353,0.950109,0.575306,0.849586,-0.798096,0.120426;6.01832,2.5026,-1.21864,8.21906
8;-0.870558,-0.944362,-0.221814,-0.478265,0.748906,-0.0717665,-0.837636,0.983442,0.848262,0.90006,-0.937193,0.561192;7.21272,4.40781,0.179182,9.13455
9;-0.927918,-0.941809,-0.625736,-0.184626,0.587973,-0.652296,-0.924882,0.988943,0.946468,0.840551,-0.850355,0.812497;8.26124,1.22989,1.58762,12.1457
10;-0.927918,-0.867312,-0.625736,0.394951,0.642284,-0.497773,-0.924882,0.986225,0.944277,0.923872,-0.423775,0.812497;8.93379,-2.77378,2.67987,8.18897
11;-0.840441,-0.929267,-0.486785,0.791292,0.792209,-0.563816,-0.714247,0.882795,0.916021,0.893099,-0.67244,0.609828;8.39728,-4.5244,1.56911,8.91009
12;-0.840441,-0.823482,-0.486785,0.699823,0.832253,-0.672704,-0.714247,0.93602,0.914289,0.901769,-0.778674,0.609828;8.27243,-3.87824,1.27315,9.95819
13;-0.840441,-0.857189,-0.486785,0.699823,0.823685,-0.7142,-0.714247,0.950812,0.91478,0.914622,-0.765262,0.609828;8.2377,-3.83605,1.29782,10.0417
14;-0.840441,-0.863736,-0.486785,0.699823,0.823685,-0.710982,-0.714247,0.949146,0.915504,0.919084,-0.778987,0.609828;8.23258,-3.78745,1.24572,10.1316
15;-0.870558,-0.731703,-0.221814,0.298543,0.846298,-0.362037,-0.837636,0.982624,0.854879,0.931546,-0.675822,0.561192;8.06925,-1.38112,1.07544,7.23014
16;-0.654152,-0.976315,-0.234728,0.310902,0.558208,-0.904633,-0.830364,0.807687,0.760519,0.743696,-0.901572,0.192652;6.44376,-1.3433,-0.64056,11.4846
17;-0.713966,-0.894896,0.0669865,-0.21477,0.60986,-0.459104,-0.906353,0.959195,0.567821,0.888323,-0.782543,0.120426;5.87122,2.55908,-1.23413,8.23234
18;-0.870558,-0.95202,-0.221814,-0.478265,0.748906,-0.0707171,-0.837636,0.982779,0.851984,0.905142,-0.943482,0.561192;7.20634,4.45123,0.156093,9.18158
