Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.491811,-0.301864,-0.34555,0.413679,-0.0369385,-0.259752,-0.530013,0.121449,0.279715,0.350094,0.150374,-0.298018;-4.00734,-0.349967,-3.46042,1.17866
1;-0.491811,-0.504133,-0.34555,0.742988,0.0860851,-0.255208,-0.530013,-0.0693033,0.387343,0.493634,0.105826,-0.298018;-5.35723,-0.679822,-3.2526,0.477047
2;-0.491811,-0.448879,-0.34555,0.742988,0.182352,-0.348392,-0.530013,-0.0126918,0.428782,0.491311,-0.19483,-0.298018;-5.87947,-0.962739,-3.29524,0.988216
3;-0.491811,-0.445232,-0.34555,0.742988,0.182352,-0.483221,-0.530013,0.354097,0.428124,0.53753,-0.168127,-0.298018;-6.31792,-0.40259,-3.40331,0.772064
4;-0.491811,-0.514937,-0.34555,0.742988,0.182352,-0.588585,-0.530013,0.32401,0.441113,0.599053,-0.233086,-0.298018;-6.93405,-0.324438,-3.47146,0.735729
5;-0.491811,-0.598073,-0.34555,0.742988,0.182352,-0.580576,-0.530013,0.395945,0.458119,0.64271,-0.345344,-0.298018;-7.18785,-0.065086,-3.17859,0.788915
6;-0.572445,-0.372705,-0.0540551,0.378307,0.253551,-0.181135,-0.71996,0.796781,0.218418,0.689185,-0.226943,-0.36394;-5.94842,2.26131,-1.04477,1.9885
7;-0.631181,-0.919214,-0.399598,0.277541,0.367242,-0.414728,-0.800935,0.519937,0.664691,0.544192,-0.491631,-0.485795;-6.96048,0.825507,2.11153,3.81843
8;-0.631181,-0.886964,-0.399598,0.665197,0.340987,-0.458565,-0.800935,0.722698,0.635707,0.645613,0.0519682,-0.485795;-7.48616,1.02704,0.848507,2.00092
9;-0.694234,-0.667662,-0.116367,0.23837,0.497139,-0.0298443,-0.889309,0.634609,0.460555,0.709588,0.143966,-0.540328;-6.24306,2.8442,3.46854,3.44655
10;-0.713966,-0.89704,0.0669865,-0.375903,0.596108,-0.32475,-0.906353,0.540246,0.55976,0.67699,-0.791491,0.120426;-6.39996,2.86308,3.25953,4.46204
11;-0.870558,-0.923318,-0.221814,-0.478265,0.727055,0.11812,-0.837636,0.983164,0.830618,0.887344,-0.896262,0.561192;-4.54519,4.71884,4.31923,4.88822
12;-0.927918,-0.938922,-0.625736,-0.184626,0.587973,-0.6335,-0.924882,0.987736,0.946007,0.798658,-0.842339,0.812497;-5.75722,2.52452,-0.0703519,3.87535
13;-0.927918,-0.845436,-0.625736,0.394951,0.642284,-0.497405,-0.924882,0.985943,0.942683,0.921992,-0.369813,0.812497;-6.2042,2.26069,-1.53898,1.9544
14;-0.973918,-0.859521,-0.343163,-0.211852,0.853473,-0.0844575,-0.986165,0.964102,0.939029,0.811808,0.0398374,0.86823;-4.24907,3.90443,3.02604,3.28663
15;-0.901286,-0.94403,-0.184094,-0.324298,0.0911408,-0.873871,-0.974653,0.636813,0.626325,0.117525,0.0087799,0.300303;-5.27335,0.390308,0.109715,3.41573
