Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.491811,-0.301864,-0.34555,0.413679,-0.0369385,-0.259752,-0.530013,0.121449,0.279715,0.350094,0.150374,-0.298018;0.802378,0.516132,0.526002,0.509357
1;-0.491811,-0.504133,-0.34555,0.742988,0.0860851,-0.255208,-0.530013,-0.0693033,0.387343,0.493634,0.105826,-0.298018;0.448702,1.87327,0.567264,-0.153262
2;-0.491811,-0.448879,-0.34555,0.742988,0.182352,-0.348392,-0.530013,-0.0126918,0.428782,0.491311,-0.19483,-0.298018;0.506664,1.84409,0.3198,0.45126
3;-0.491811,-0.445232,-0.34555,0.742988,0.182352,-0.483221,-0.530013,0.354097,0.428124,0.53753,-0.168127,-0.298018;0.724436,1.68595,0.455218,1.72807
4;-0.491811,-0.514937,-0.34555,0.742988,0.182352,-0.588585,-0.530013,0.32401,0.441113,0.599053,-0.233086,-0.298018;0.733061,1.89799,0.657979,1.78611
5;-0.491811,-0.598073,-0.34555,0.742988,0.182352,-0.580576,-0.530013,0.395945,0.458119,0.64271,-0.345344,-0.298018;0.771238,2.11386,0.750559,2.22415
6;-0.491811,-0.650291,-0.34555,0.742988,0.182352,-0.599535,-0.530013,0.509285,0.469987,0.639527,-0.431647,-0.298018;0.941288,2.21884,0.839623,2.76572
7;-0.572445,-0.367314,-0.0540551,0.378307,0.253551,-0.225068,-0.71996,0.833539,0.217367,0.695843,-0.243975,-0.36394;0.405869,0.880064,0.759418,4.32699
8;-0.800556,-0.922512,0.00429848,-0.619649,0.777198,0.426656,-0.965261,0.85208,0.717628,0.792302,-0.553271,-0.101831;-1.20156,-2.48915,2.43935,4.33369
9;-0.973918,-0.971883,-0.343163,-0.820348,0.747166,-0.223821,-0.986165,0.977348,0.933487,0.468911,-0.723175,0.86823;0.449954,-6.16309,2.38503,2.67261
10;-0.973918,-0.936143,-0.343163,-0.5635,0.71955,-0.230243,-0.986165,0.985245,0.917469,0.738726,0.162521,0.86823;-0.460456,-5.96724,2.54331,1.32556
11;-0.840441,-0.98078,-0.486785,0.573042,0.659409,-0.635698,-0.714247,0.566113,0.905071,0.850092,-0.788583,0.609828;0.460893,-0.923154,0.931934,1.25113
12;-0.840441,-0.866092,-0.486785,0.699823,0.811155,-0.457031,-0.714247,0.952008,0.91181,0.910445,-0.761595,0.609828;0.0768658,-0.989106,0.305148,2.46321
13;-0.840441,-0.861639,-0.486785,0.699823,0.823685,-0.702054,-0.714247,0.948681,0.91527,0.887396,-0.778051,0.609828;0.344607,-0.998208,0.552349,2.57136
14;-0.840441,-0.849527,-0.486785,0.699823,0.823685,-0.710555,-0.714247,0.950736,0.913964,0.917802,-0.76323,0.609828;0.264551,-1.02322,0.527719,2.54992
15;-0.840441,-0.865312,-0.486785,0.699823,0.823685,-0.710966,-0.714247,0.948889,0.915682,0.918702,-0.779545,0.609828;0.280018,-0.978732,0.553683,2.57738
16;-0.840441,-0.865754,-0.486785,0.699823,0.823685,-0.710597,-0.714247,0.950918,0.915733,0.918745,-0.782758,0.609828;0.282748,-0.976583,0.552008,2.58896
17;-0.870558,-0.731393,-0.221814,0.298543,0.846298,-0.362659,-0.837636,0.982789,0.854847,0.931511,-0.676024,0.561192;-0.231268,-2.20086,0.850732,2.95221
18;-0.912172,-0.93701,-0.280617,-0.313561,0.892254,0.0911136,-0.938373,0.983762,0.914332,0.914961,-0.685971,0.389637;-1.03345,-3.38803,1.63572,3.3765
19;-0.973918,-0.966589,-0.343163,-0.624005,0.784784,-0.42112,-0.986165,0.983791,0.938741,0.626191,-0.537284,0.86823;0.213602,-5.69265,2.42219,2.44113
20;-0.973918,-0.947211,-0.343163,-0.5635,0.746592,-0.283995,-0.986165,0.976418,0.925674,0.793504,-0.0694426,0.86823;-0.471923,-5.78387,2.42664,1.65039
21;-0.840441,-0.984469,-0.486785,0.573042,0.659409,-0.656631,-0.714247,0.733903,0.908445,0.859848,-0.819288,0.609828;0.575026,-0.967072,0.939643,1.87645
22;-0.840441,-0.870797,-0.486785,0.699823,0.811155,-0.509017,-0.714247,0.955537,0.912379,0.912831,-0.768331,0.609828;0.128971,-0.975087,0.365321,2.50746
23;-0.840441,-0.86284,-0.486785,0.699823,0.823685,-0.702777,-0.714247,0.949532,0.915404,0.894625,-0.780264,0.609828;0.330113,-0.992126,0.550737,2.57783
