0.394949 0.567810 -4.459620 -1.326237 -1.119757 -0.564434 0.431263 -3.255061 -0.379323 -1.403217 2.068210 -1.309242 1.843488 -1.595246 -0.875056 -1.768682 0.106204 -1.960747 -0.193423 1.590182 -2.387345 -0.997581 -2.119968 0.229600 0.530390 -0.022451 0.861359 -0.168212 2.230672 -0.553060 -1.170436 -2.047187 -3.346061 0.099012 1.104324 -3.789881 0.635927 0.766852 -1.570686 0.264757 -1.583442 0.934435 2.960267 1.951750 3.323853 -1.271999 -2.040685 1.176698 -0.896821 0.485620 1.563236 -0.276903 0.090587 0.182184 2.801238 3.251694 -3.383998 -0.645977 0.663215 1.459014 0.787869 3.650064 -3.575263 -0.027749 0.185295 -1.429409 -1.015690 2.460539 -0.883134 0.102631 1.832588 0.286908 -0.062131 -1.192343 3.157299 1.281901 0.633250 1.229924 1.926386 -2.477206 0.467030 -1.370363 -1.560705 -0.866367 0.832989 0.374043 0.995895 1.661033 -1.081175 -2.977053 0.728932 0.110415 -2.331649 1.922436 0.666650 1.570976 -0.269443 -0.768620 2.622765 -1.563081 2.050329 -2.451756 -1.382797 3.390421 -0.648899 0.599168 -2.196684 -2.650120 -0.514424 -0.534419 1.950022 -0.471077 -1.666523 -1.772097 1.245076 0.593044 0.694805 -0.852008 -0.622211 -1.026825 -0.290509 -1.160605 -0.164145 0.388794 0.724944 -1.356300 0.005636 0.267744 -0.698129 0.669464 -0.911529 0.073510 1.503383 1.406173 1.955911 -0.794260 -0.357113 0.452757 1.413551 -2.147373 -0.404100 -0.516045 1.046486 1.420509 0.186702 0.233707 1.014028 -1.704884 1.834659 0.589937 1.379325 0.439178 0.245419 -0.820614 0.027331 0.481294 0.079190 -0.294923 1.502508 -0.476235 -0.914150 1.362226 -0.558864 -0.758127 0.200000 
-0.356111 0.567810 -4.061997 -1.326237 -0.641906 -0.448875 0.431263 -3.255061 -0.379323 -1.403217 2.068210 -3.311046 1.843488 0.595057 -1.001047 0.618605 -1.029153 -0.861184 0.255772 1.210713 -3.329296 -0.859916 -2.119968 0.881189 0.530390 0.264559 0.268755 -0.168212 1.016118 -0.717995 -1.170436 -2.851984 -3.144213 0.099012 0.559906 -3.800376 0.635927 0.766852 -0.331097 -1.085539 -1.583442 0.564365 4.154998 1.951750 2.928210 -1.262049 -1.439678 0.804681 0.206925 0.485620 1.563236 -0.276903 1.046581 0.703925 2.801238 3.467579 -3.383998 -0.645977 0.663215 1.459014 0.787869 3.650064 -3.575263 -0.027749 0.185295 -1.429409 -1.015690 2.460539 -0.883134 0.102631 1.832588 0.627530 -0.951108 -1.192343 3.157299 1.281901 0.633250 1.229924 1.926386 -2.477206 0.467030 -1.370363 -1.560705 -0.866367 0.832989 0.374043 -0.171252 1.661033 -1.081175 -3.013665 0.728932 0.110415 -2.430459 1.922436 0.666650 1.570976 -0.269443 -0.768620 2.622765 -0.734062 2.514814 -2.037785 -0.791671 3.390421 -1.268189 0.599168 -2.196684 -2.650120 -2.157027 -0.534419 1.950022 -0.471077 -1.666523 -2.658772 1.245076 0.593044 0.694805 -0.852008 -0.622211 -1.026825 0.214315 -1.453733 -2.628051 0.471107 0.543988 -1.356300 -0.356627 -1.009255 -0.698129 0.669464 -0.911529 0.881566 0.030066 3.244104 1.955911 0.497096 -0.357113 0.313158 0.363950 -2.147373 -0.580053 -1.153926 1.046486 0.377551 0.531081 0.233707 0.428880 0.278142 3.288486 1.148261 0.309682 -0.021096 0.245101 -0.820614 0.027331 0.481294 0.079190 -1.087209 1.502508 -0.476235 -0.914150 0.664497 -0.558864 -0.758127 0.310000 
0.394949 0.567810 -4.130713 -1.326237 -1.119757 -0.564434 0.431263 -3.255061 -0.379323 -1.403217 2.068210 -2.982265 1.843488 0.595057 -1.001047 0.618605 -1.029153 -0.861184 0.255772 1.210713 -3.329296 -0.859916 -2.119968 0.881189 0.530390 0.264559 0.291063 -0.168212 2.230672 -0.717995 -1.170436 -2.851984 -4.281371 0.427239 1.104324 -3.800376 0.351124 0.766852 -0.931689 0.013430 -3.639899 0.564365 3.065052 1.951750 0.547702 -1.725442 -1.439678 0.927788 0.206925 0.485620 2.886491 -0.276903 1.046581 0.182184 2.801238 3.251694 -3.383998 -0.645977 0.663215 1.459014 -0.056386 2.690606 -3.575263 1.144189 -0.379586 -1.429409 -1.015690 2.460539 -0.253613 0.102631 2.002121 0.286908 -0.951108 -1.192343 3.692668 0.589630 0.633250 1.229924 2.641981 -2.240658 -0.335439 0.821579 -1.560705 -2.439663 2.550098 0.374043 -0.171252 0.612197 -1.081175 -3.013665 0.728932 -0.833221 -2.331649 0.755976 -0.555005 -0.630465 -0.269443 1.393485 0.340088 -1.563081 2.050329 -2.451756 -1.382797 3.390421 -0.417619 0.599168 -2.196684 -2.650120 -0.514424 -0.534419 1.950022 -0.471077 -1.666523 -1.772097 1.245076 0.593044 0.694805 -0.852008 -0.622211 -1.026825 -0.290509 -0.245945 -1.072549 0.388794 1.122535 -1.356300 -0.356627 -1.009255 -0.698129 0.669464 -0.911529 0.073510 1.534728 1.406173 1.955911 1.141641 -0.563362 0.452757 0.363950 -2.147373 -0.404100 -0.516045 1.046486 0.377551 1.222982 0.233707 0.428880 -1.704884 1.834659 0.589937 0.325562 0.439178 0.245419 -0.820614 0.027331 0.481294 0.079190 -0.294923 1.502508 -0.476235 -0.914150 1.362226 -0.558864 -0.758127 0.290000 
-0.356111 0.567810 -4.061997 -1.326237 -0.641906 -0.448875 0.431263 -3.255061 -0.379323 -1.403217 2.068210 -3.311046 1.843488 0.292639 -1.237102 -0.259714 1.127936 -0.861184 0.255772 1.210713 -3.329296 -1.826504 -2.119968 0.881189 0.913513 0.264559 0.291063 -0.040799 2.230672 -1.860293 -1.170436 -2.851984 -4.281371 0.427239 1.104324 -3.800376 0.351124 0.766852 -0.931689 1.521739 -3.639899 0.564365 4.079099 1.951750 0.547702 -1.725442 -1.439678 0.927788 0.206925 0.485620 2.886491 1.609567 1.046581 0.182184 2.801238 3.251694 -3.383998 -0.645977 0.663215 1.459014 -0.056386 1.739552 -3.575263 1.144189 -0.379586 -1.429409 -1.015690 2.460539 -0.253613 0.102631 1.748698 0.286908 -0.951108 -1.192343 3.692668 0.589630 0.633250 1.229924 1.926386 -2.240658 -0.335439 0.821579 -1.560705 -2.439663 2.550098 0.374043 -2.183181 0.612197 0.040253 -3.013665 0.728932 0.110415 -2.331649 1.313190 0.666650 1.570976 -0.269443 1.393485 0.811816 -1.563081 3.187505 -2.451756 -1.382797 3.390421 -0.648899 0.599168 -2.196684 -2.650120 -2.157027 -0.534419 1.950022 -0.471077 -1.666523 -2.658772 1.245076 0.593044 0.694805 -0.852008 -0.622211 -2.559831 0.214315 -1.453733 -1.296032 0.471107 0.543988 -1.356300 -0.356627 -1.009255 -0.698129 0.669464 -0.911529 0.881566 0.030066 3.244104 1.955911 0.497096 -0.357113 0.313158 0.363950 -2.147373 -0.580053 -1.153926 1.046486 0.377551 0.531081 0.233707 0.428880 0.278142 1.834659 1.148261 0.309682 -0.021096 0.245101 -0.820614 0.027331 0.481294 0.079190 -1.087209 1.091015 -0.476235 -0.914150 1.362226 -0.558864 -0.758127 -0.033333 
-0.356111 0.567810 -4.061997 -1.326237 -0.641906 -0.448875 0.431263 -3.255061 -0.379323 -1.403217 2.068210 -3.311046 1.843488 0.595057 -1.001047 0.618605 -1.029153 -0.861184 0.255772 1.210713 -3.329296 -0.859916 -2.119968 0.881189 0.530390 0.264559 0.268755 -0.168212 1.016118 -0.717995 -1.170436 -2.851984 -4.281371 0.099012 0.834503 -3.800376 0.635927 0.766852 -1.570686 -0.215131 -1.583442 0.564365 2.960267 1.951750 2.928210 -1.262049 -1.439678 0.927788 0.206925 0.485620 1.563236 -0.276903 1.046581 0.703925 2.801238 3.467579 -3.383998 -0.645977 0.663215 1.459014 0.787869 3.650064 -3.575263 -0.027749 0.185295 -1.429409 -1.015690 2.460539 -0.883134 0.102631 1.832588 0.286908 -0.951108 -1.192343 3.692668 1.019511 0.633250 1.229924 1.926386 -2.240658 -0.335439 0.821579 -1.560705 -2.701009 1.398813 0.374043 -0.171252 0.612197 0.040253 -3.013665 1.802023 1.874693 -2.331649 0.755976 0.666650 1.570976 -0.269443 1.393485 2.622765 -1.563081 3.734019 -2.451756 -1.382797 3.390421 -0.648899 0.599168 -2.196684 -3.321229 -0.514424 -0.534419 1.950022 -0.471077 -1.666523 -0.539759 -3.060383 2.439794 0.425290 -0.533034 -0.622211 -1.026825 -1.955995 -0.927320 -2.660226 0.388794 0.543988 -1.356300 -0.356627 -1.009255 -0.698129 0.669464 -0.911529 0.881566 0.030066 3.244104 2.804290 0.497096 -0.357113 0.313158 0.363950 -2.147373 -0.580053 -1.153926 1.046486 0.377551 0.531081 0.233707 0.428880 0.278142 1.834659 1.148261 0.309682 -0.021096 0.245101 -0.820614 0.027331 0.481294 0.079190 -1.087209 1.502508 -0.476235 -0.914150 0.664497 -0.558864 -0.758127 0.376667 
0.394949 0.567810 -4.459620 -1.326237 -1.119757 -0.448875 0.431263 -3.255061 -0.397101 -1.403217 2.068210 -3.311046 1.843488 0.595057 -1.001047 0.618605 -1.029153 -1.858447 0.255772 0.797888 -1.836057 -0.997581 -3.797278 0.229600 0.913513 0.066941 0.291063 -0.168212 2.230672 -0.553060 -1.170436 -2.047187 -3.346061 0.099012 1.104324 -3.789881 0.635927 0.766852 -1.570686 0.264757 -1.583442 0.934435 2.960267 1.951750 3.323853 -1.271999 -2.040685 1.176698 -0.896821 0.485620 1.563236 -0.276903 0.090587 0.182184 2.801238 3.251694 -3.383998 -0.645977 0.663215 1.459014 0.230487 2.690606 -3.575263 1.144189 -0.379586 -1.429409 1.753455 2.460539 -0.883134 0.102631 1.832588 0.286908 -0.951108 -1.192343 3.692668 1.139190 0.633250 1.229924 1.926386 -2.240658 -0.335439 0.821579 -1.560705 -2.439663 1.398813 0.374043 -0.171252 0.612197 0.040253 -3.013665 0.728932 0.110415 -2.331649 0.755976 0.666650 1.570976 -0.269443 1.393485 0.811816 -1.563081 1.613148 -2.088846 -0.791671 2.809670 -0.648899 0.599168 -2.196684 -3.431834 -0.514424 -0.534419 1.950022 -0.471077 -1.784634 0.135183 -1.878531 1.776776 0.277662 -0.533034 -0.622211 -1.026825 -0.290509 -0.927320 -1.412918 0.471107 0.543988 -1.356300 -0.356627 -1.009255 -0.698129 0.669464 -0.911529 0.073510 1.534728 1.406173 1.955911 1.141641 -0.563362 0.452757 0.363950 -2.147373 -0.404100 -0.516045 1.046486 0.377551 0.531081 0.233707 0.428880 0.278142 1.620652 1.148261 0.309682 0.439178 0.245419 -0.820614 -0.655283 0.481294 0.079190 -1.087209 1.502508 -0.476235 -0.914150 -1.060678 -0.558864 -0.758127 0.320000 
-0.356111 0.567810 -4.061997 -1.326237 -0.641906 -0.448875 0.431263 -3.255061 -0.379323 -1.403217 2.068210 -1.396403 1.843488 0.595057 -1.001047 0.618605 -1.029153 -1.853628 0.255772 1.210713 -3.329296 -0.859916 -2.119968 0.881189 0.530390 0.264559 0.268755 -0.168212 1.016118 -0.717995 -1.170436 -1.755182 -3.144213 0.099012 1.287753 -3.800376 0.635927 0.766852 -0.331097 -1.085539 -1.583442 0.564365 4.154998 1.951750 2.928210 -1.262049 -1.439678 0.804681 0.206925 0.485620 1.563236 -0.276903 1.046581 0.703925 2.385702 3.467579 -3.383998 -0.645977 0.663215 1.459014 0.230487 2.690606 -3.575263 1.144189 0.185295 -1.429409 -1.015690 2.460539 -0.883134 0.102631 1.832588 0.286908 -0.951108 -1.192343 3.692668 1.019511 0.633250 1.229924 1.926386 -2.240658 -0.335439 0.821579 -1.560705 -2.439663 1.398813 0.374043 -0.171252 0.612197 -1.655583 -3.013665 0.728932 0.110415 -2.331649 0.755976 0.666650 1.570976 -0.269443 1.393485 0.811816 -1.563081 2.514814 -2.037785 -0.791671 3.390421 -0.648899 0.599168 -2.196684 -3.321229 -0.514424 -0.534419 1.950022 -0.471077 -1.666523 -1.772097 1.245076 0.593044 1.806212 -0.852008 -0.622211 -1.026825 0.214315 -0.245945 -1.305206 0.388794 0.543988 -1.356300 -0.356627 -1.009255 -0.698129 0.669464 -0.911529 0.073510 1.534728 1.406173 1.955911 1.141641 -0.563362 0.452757 0.363950 -2.147373 -0.404100 -0.516045 1.046486 0.377551 0.531081 0.233707 0.428880 0.278142 1.834659 1.148261 0.309682 -0.021096 0.245101 -0.820614 0.027331 0.481294 0.079190 -1.087209 1.502508 -0.476235 -0.914150 0.664497 -0.558864 -0.758127 0.306667 
0.394949 0.567810 -4.459620 -1.326237 -1.119757 -0.564434 0.431263 -3.255061 -0.379323 -1.403217 2.068210 -1.309242 1.843488 -1.595246 -0.875056 -1.768682 0.106204 -1.960747 -0.193423 1.590182 -2.387345 -0.997581 -2.119968 0.229600 0.530390 -0.022451 0.861359 -0.065897 1.016118 -3.000508 -1.170436 -2.851984 -4.281371 0.099012 0.834503 -3.800376 0.635927 0.766852 -1.570686 -0.215131 -1.583442 0.564365 2.960267 1.951750 2.928210 -1.262049 -1.439678 0.927788 0.206925 0.485620 1.563236 -0.276903 0.088293 0.703925 2.801238 3.467579 -3.383998 -0.645977 0.663215 1.459014 0.787869 3.650064 -3.575263 -0.451294 -0.379586 -1.429409 1.753455 1.768660 -0.883134 0.102631 1.832588 0.286908 -0.951108 -1.192343 3.692668 -2.032598 0.633250 1.229924 1.926386 -2.240658 -0.335439 0.821579 -1.560705 -2.439663 1.398813 0.374043 -0.171252 0.612197 0.040253 -3.013665 1.802023 -0.350660 -2.331649 0.755976 0.666650 1.570976 -0.269443 1.393485 2.622765 -1.563081 2.050329 -2.451756 -1.382797 3.390421 -0.648899 0.772593 -4.430418 -2.650120 -0.514424 -0.534419 1.950022 -0.471077 -1.666523 -0.539759 -3.060383 2.439794 0.277662 -1.007007 -0.622211 -1.026825 -1.955995 -0.927320 -2.660226 0.388794 0.543988 -1.356300 -0.356627 -1.009255 0.523294 0.669464 0.964231 0.073510 1.503383 1.406173 1.955911 -1.318329 -0.357113 0.452757 1.413551 -2.147373 -0.404100 0.284715 1.046486 1.423959 1.222982 0.233707 0.428880 -1.704884 1.834659 0.589937 0.309682 0.055042 0.245419 -0.820614 0.027331 0.481294 0.079190 -0.294923 1.502508 -0.476235 -0.914150 1.362226 -0.558864 -0.758127 0.080000 
0.394949 0.567810 -4.459620 -2.096819 -1.119757 -0.564434 0.431263 -3.255061 -0.379323 -1.403217 2.068210 -3.311046 2.936469 0.292639 -1.237102 -0.259714 1.127936 -0.861184 0.255772 1.210713 -3.329296 -1.237555 -2.119968 0.881189 0.913513 2.489998 0.291063 -0.021962 2.230672 -0.717995 -1.170436 -2.851984 -4.281371 0.099012 -0.228350 -3.800376 0.635927 0.766852 -1.570686 -0.489950 -1.583442 0.564365 2.960267 1.951750 2.587585 -1.271999 -2.040685 1.176698 -0.896821 0.485620 1.563236 0.645256 0.222030 0.182184 2.801238 3.467579 -3.383998 -0.645977 0.663215 1.459014 0.230487 2.072797 -2.928978 1.144189 -0.379586 -1.429409 -1.015690 2.460539 -0.253613 0.102631 1.832588 0.286908 -0.951108 -1.965805 3.692668 1.019511 0.633250 1.229924 1.926386 -2.240658 -0.335439 0.821579 -1.560705 -2.439663 2.311374 0.374043 -0.171252 1.105202 -1.081175 -3.013665 0.728932 0.110415 -2.331649 1.922436 0.666650 1.570976 -0.269443 -0.768620 2.622765 -1.563081 2.050329 -2.451756 -2.277373 3.390421 -0.648899 0.599168 -2.196684 -3.321229 -0.514424 -0.534419 1.950022 -0.471077 -1.666523 -0.539759 -3.060383 2.439794 0.277662 -0.533034 -0.622211 -1.026825 -0.290509 -1.160605 -0.164145 0.388794 0.899776 -1.356300 0.005636 0.267744 -0.698129 0.669464 -0.911529 0.073510 1.503383 1.406173 1.955911 -0.794260 -0.357113 0.452757 1.413551 -2.147373 -0.404100 -0.516045 1.046486 1.423959 1.222982 0.233707 0.428880 -1.704884 1.834659 -0.209551 0.309682 0.439178 -0.638381 0.200429 0.027331 0.481294 0.079190 -0.294923 1.502508 -0.476235 -0.914150 1.362226 -0.558864 -0.758127 0.303333 
0.394949 0.567810 -4.459620 -1.326237 -1.119757 -0.564434 0.431263 -3.255061 -0.379323 -1.403217 2.068210 -1.309242 1.843488 -1.595246 -0.875056 -1.768682 0.106204 -1.960747 -0.193423 1.590182 -2.387345 -0.997581 -2.119968 0.229600 0.530390 -0.022451 0.861359 -0.168212 2.230672 0.883209 -1.170436 -2.851984 -3.346061 0.099012 1.104324 -3.789881 0.635927 0.766852 -1.570686 0.013430 -1.583442 -0.166812 2.960267 1.951750 2.928210 -1.262049 -1.780057 0.927788 0.097369 -0.346572 1.563236 -0.276903 1.598733 0.182184 2.801238 3.467579 -3.383998 -0.645977 0.663215 1.459014 0.787869 3.650064 -3.575263 -0.027749 0.185295 -1.429409 -1.015690 2.460539 -0.883134 0.102631 1.832588 0.286908 -0.062131 -1.192343 3.157299 1.019511 0.633250 1.229924 1.926386 -2.240658 -0.335439 0.821579 -1.560705 -2.439663 1.398813 0.374043 -0.171252 0.612197 -1.081175 -3.013665 0.728932 0.110415 -2.331649 0.755976 0.666650 1.570976 -0.269443 0.102052 0.811816 -1.563081 3.187505 -2.088846 -0.387141 2.809670 -0.648899 0.599168 -2.196684 -2.650120 -0.514424 -0.534419 1.950022 -0.471077 -1.666523 -1.772097 1.245076 0.593044 0.694805 -0.852008 -0.622211 -1.026825 -0.508544 -1.160605 -0.164145 0.388794 0.724944 -1.356300 0.005636 0.267744 -0.698129 0.669464 -0.911529 0.073510 1.503383 1.406173 0.233805 -0.794260 -0.357113 0.452757 1.413551 -2.147373 -0.404100 -0.516045 1.046486 1.423959 0.186702 0.233707 0.428880 -1.704884 1.834659 0.589937 0.309682 0.439178 0.245419 -0.820614 0.027331 0.481294 0.079190 -0.294923 1.502508 -0.476235 -0.914150 1.362226 -0.558864 -0.758127 0.283333 
