Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.330336,-0.141845,-0.206766,0.256246,0.466987,0.0470796,-0.44465,0.456499,-0.368522,-0.512453,0.328083,0.491971,0.443709,0.373418,-0.47224,-0.422136,-0.300394,-0.507848,0.286202,0.260382,0.406239,-0.408804,0.130091,-0.484104,0.2772,-0.494521,0.474513,-0.518531,-0.0558821,-0.0496372,0.357425,0.460952,0.0565758,0.190938,-0.0131283,-0.530081,-0.314684,-0.133186,-0.531108,0.0901201,-0.403759,0.327723,-0.289326,0.360297,-0.102927,-0.454671,0.352079,-0.0454717,0.207151,-0.384239;-3.49651,-4.62216,-6.86658,3.05688
1;0.141836,0.19574,-0.0571594,0.0654812,0.442299,-0.0996841,-0.540594,0.419086,-0.430135,-0.429533,0.585336,0.364628,0.806348,-0.284974,-0.660726,0.00391391,-0.185011,-0.836118,0.240751,0.206843,0.235931,-0.627838,-0.192028,-0.432686,0.257927,-0.510785,0.603674,-0.715567,-0.0303225,0.474705,0.454202,0.413726,-0.124215,0.16947,-0.477304,-0.380556,-0.36323,-0.175403,-0.717581,-0.190185,-0.202337,0.079154,-0.495015,0.543164,-0.0638143,-0.615976,0.0938337,0.253728,0.420132,-0.818123;-4.13301,1.03282,-7.98748,4.05135
2;-0.189516,0.235955,-0.0843081,-0.277145,0.0665002,-0.418129,-0.714414,0.38012,-0.309999,-0.290927,0.549152,0.434588,0.836427,-0.456524,-0.636737,0.0384537,-0.43245,-0.901861,0.0974938,0.268393,0.388175,-0.524609,-0.273145,-0.464126,0.250514,-0.0970607,0.714604,-0.754423,0.0947399,0.474599,0.256119,0.382818,-0.342453,0.145565,-0.503178,-0.076728,-0.354658,-0.297137,-0.719867,-0.130524,-0.317884,0.300289,-0.494673,0.632051,-0.0330017,-0.564915,0.158211,0.41603,-0.273194,-0.927635;-4.52213,4.08564,-7.54333,2.95706
3;-0.316055,0.255576,-0.021734,0.0789086,0.254584,-0.436071,-0.652093,0.17866,-0.694947,-0.278436,0.48381,0.572489,0.61344,-0.427497,-0.625092,-0.308756,-0.606852,-0.940207,0.153375,0.25593,0.652422,-0.508233,-0.0510403,-0.523771,0.223542,0.115074,0.618986,-0.833314,0.111328,0.308236,0.15696,0.485389,-0.436914,0.159952,-0.415479,-0.306603,-0.39435,-0.369665,-0.720737,-0.176199,-0.501954,-0.0615371,-0.591395,0.678344,-0.0373408,-0.48831,-0.030217,0.429694,-0.35191,-0.92854;-3.59473,1.83016,-9.69411,5.84052
4;-0.173946,0.210133,-0.0217681,0.11571,0.323413,-0.520997,-0.693382,0.296101,-0.679318,-0.361153,0.477627,0.624017,0.694349,-0.440712,-0.723969,-0.384428,-0.696052,-0.924874,0.0726111,0.231448,0.434796,-0.515858,0.000116159,-0.535,0.154245,0.188663,0.544215,-0.897274,0.153674,0.146379,0.252082,0.490216,-0.575472,0.194308,-0.39788,-0.346209,-0.406252,-0.390802,-0.711168,-0.0349257,-0.504462,0.0174159,-0.756542,0.748538,-0.0451728,-0.411312,-0.140894,0.404979,-0.298669,-0.934119;-2.95428,1.19755,-10.0919,4.89181
5;-0.0451759,0.194293,-0.163898,0.100861,0.352252,-0.550731,-0.687865,0.3182,-0.670724,-0.363377,0.517669,0.603042,0.746725,-0.594447,-0.744918,-0.469018,-0.697861,-0.928578,0.0884504,0.227224,0.415549,-0.570713,-0.0137956,-0.553669,0.148125,0.320199,0.515282,-0.889238,0.241058,0.0868751,0.265386,0.478217,-0.541678,0.262457,-0.48614,-0.32793,-0.3897,-0.379428,-0.627578,0.0361004,-0.515162,-0.0129294,-0.74348,0.717884,-0.0459136,-0.454086,-0.193167,0.534803,-0.23914,-0.938056;-2.52918,1.80186,-10.6811,4.82307
6;-0.0538341,-0.196722,0.0170041,0.170689,0.0415851,-0.387412,-0.53698,0.484697,-0.459105,-0.691425,0.000583416,0.498613,0.897708,-0.719948,-0.543673,-0.791302,-0.470311,-0.856345,0.523615,0.143976,0.702904,-0.730326,0.0790772,-0.473764,-0.156956,0.38082,0.700918,-0.833685,-0.295291,0.14034,-0.040592,-0.0749968,-0.147318,0.488905,-0.705396,-0.420864,-0.701263,-0.581975,-0.768191,-0.161255,-0.766613,0.131832,-0.586561,0.74991,-0.231632,-0.741443,-0.387981,0.0747342,-0.567013,-0.904114;-1.45087,0.120482,-13.1033,3.34968
7;-0.148321,-0.0368,0.257042,0.672213,0.295054,-0.417981,-0.555556,0.477993,-0.420154,-0.689041,0.208637,0.428164,0.883321,-0.759702,-0.453824,-0.804006,-0.431774,-0.883108,0.645254,0.163844,0.602521,-0.442602,0.374958,-0.445218,-0.0282473,0.204508,0.801901,-0.926589,-0.524059,0.111892,0.0974545,0.00370013,-0.443952,0.440391,-0.695347,-0.634277,-0.636258,-0.787371,-0.769754,-0.0203235,-0.803363,-0.0629134,-0.484144,0.781235,-0.28948,-0.874813,-0.265072,0.177321,-0.515974,-0.896928;-1.56252,-1.01434,-12.7322,5.11906
8;0.416578,0.530654,0.477916,0.744753,0.603593,-0.33706,-0.55813,0.843433,0.182007,-0.786637,0.336195,0.241135,0.936288,-0.818765,-0.0669193,-0.819152,-0.319407,-0.776533,0.792678,-0.316456,-0.191594,-0.731087,0.174158,-0.623218,-0.420151,0.122488,0.831874,-0.695834,-0.509274,-0.364077,-0.250733,-0.0758649,-0.234312,0.107394,-0.298716,-0.711176,-0.216909,-0.684411,-0.832177,-0.23688,-0.737659,-0.397189,-0.650822,0.73956,-0.612496,-0.929029,-0.691778,0.410391,-0.733377,-0.825343;-4.28051,2.95491,-8.05917,8.28815
9;0.562597,-0.0903455,0.556374,0.68045,0.770151,-0.192454,-0.746127,0.752859,0.292806,-0.614273,0.796149,0.176297,0.965568,-0.602718,0.321895,-0.765816,-0.243328,0.173939,0.908398,0.168686,-0.197292,-0.886192,0.0806915,-0.118459,-0.482178,0.28268,0.919733,-0.568871,-0.00761983,-0.379963,0.442242,-0.429375,-0.0847713,0.798196,-0.307536,-0.76615,0.516887,-0.564806,-0.523011,0.534414,-0.906036,0.400783,-0.640754,0.237063,-0.0378594,-0.776228,0.306183,-0.24602,-0.59221,-0.490826;-6.06608,-2.89371,-6.05663,-4.53726
