Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.330336,-0.141845,-0.206766,0.256246,0.466987,0.0470796,-0.44465,0.456499,-0.368522,-0.512453,0.328083,0.491971,0.443709,0.373418,-0.47224,-0.422136,-0.300394,-0.507848,0.286202,0.260382,0.406239,-0.408804,0.130091,-0.484104,0.2772,-0.494521,0.474513,-0.518531,-0.0558821,-0.0496372,0.357425,0.460952,0.0565758,0.190938,-0.0131283,-0.530081,-0.314684,-0.133186,-0.531108,0.0901201,-0.403759,0.327723,-0.289326,0.360297,-0.102927,-0.454671,0.352079,-0.0454717,0.207151,-0.384239;-6.61443,-2.69486,5.24714,4.19953
1;0.141836,0.19574,-0.0571594,0.0654812,0.442299,-0.0996841,-0.540594,0.419086,-0.430135,-0.429533,0.585336,0.364628,0.806348,-0.284974,-0.660726,0.00391391,-0.185011,-0.836118,0.240751,0.206843,0.235931,-0.627838,-0.192028,-0.432686,0.257927,-0.510785,0.603674,-0.715567,-0.0303225,0.474705,0.454202,0.413726,-0.124215,0.16947,-0.477304,-0.380556,-0.36323,-0.175403,-0.717581,-0.190185,-0.202337,0.079154,-0.495015,0.543164,-0.0638143,-0.615976,0.0938337,0.253728,0.420132,-0.818123;-6.67612,5.51304,6.12103,9.77987
2;-0.189516,0.235955,-0.0843081,-0.277145,0.0665002,-0.418129,-0.714414,0.38012,-0.309999,-0.290927,0.549152,0.434588,0.836427,-0.456524,-0.636737,0.0384537,-0.43245,-0.901861,0.0974938,0.268393,0.388175,-0.524609,-0.273145,-0.464126,0.250514,-0.0970607,0.714604,-0.754423,0.0947399,0.474599,0.256119,0.382818,-0.342453,0.145565,-0.503178,-0.076728,-0.354658,-0.297137,-0.719867,-0.130524,-0.317884,0.300289,-0.494673,0.632051,-0.0330017,-0.564915,0.158211,0.41603,-0.273194,-0.927635;-11.3888,8.34153,4.15539,9.00854
3;-0.210516,0.686885,0.365494,0.15596,0.635893,-0.396003,-0.432624,0.570167,-0.330261,-0.371149,0.583354,0.326907,0.731001,-0.472925,-0.276216,-0.527104,-0.526312,-0.897086,0.484926,-0.258905,0.334473,-0.754196,-0.0134179,-0.609373,-0.065666,-0.198718,0.754264,-0.542073,0.196703,-0.215006,-0.19842,0.428865,-0.308612,-0.172685,0.0902269,-0.40392,0.145292,0.117303,-0.715461,-0.579912,-0.455121,-0.544962,-0.475073,0.599209,-0.444035,-0.723917,-0.554263,0.562686,-0.645591,-0.872202;-4.15816,9.39439,2.49394,10.3889
4;0.46098,0.705948,-0.098842,0.294417,0.567996,-0.6339,-0.169091,0.697457,0.453356,-0.582233,0.616395,0.367915,0.830892,-0.542418,-0.202446,0.044371,-0.577196,-0.644005,0.311884,-0.261423,-0.0300563,-0.865324,0.517734,-0.717236,-0.200722,-0.415461,0.716985,-0.469162,0.15339,-0.229175,-0.0983643,0.484371,-0.588461,0.140308,0.0509503,-0.728713,0.280391,0.154428,-0.738565,-0.0403252,-0.374698,-0.48901,-0.848336,0.753758,-0.440732,-0.641759,-0.601946,0.178228,-0.431705,-0.905671;-2.52548,10.5335,4.06318,7.70144
5;0.752623,-0.198354,-0.309999,-0.377598,0.582008,-0.0802473,-0.59764,0.189554,-0.138049,-0.619507,0.699108,0.742161,0.814133,0.0713224,-0.103787,-0.00963664,-0.582429,-0.431313,0.468454,0.21136,0.227261,-0.932855,0.529797,-0.396571,0.17493,0.00361907,0.447844,-0.404532,0.554718,-0.276948,0.631426,0.396921,-0.256919,0.78357,-0.269572,-0.145504,0.106302,-0.339285,-0.663405,0.583362,-0.764222,0.0776894,-0.773245,0.36176,0.167522,-0.6307,0.388377,-0.303537,-0.350403,-0.86001;-5.33152,0.0838844,9.19557,4.55985
6;0.524237,-0.171166,-0.1651,0.344524,0.453436,0.202991,-0.547746,0.477785,-0.37286,-0.635837,0.163959,0.157719,0.920787,-0.402351,-0.458954,-0.324163,0.0896047,-0.874358,0.703514,0.0325183,0.711289,-0.788602,0.346646,-0.523284,-0.0430794,-0.415466,0.830129,-0.684746,-0.0316212,0.365119,0.0914835,-0.0462504,0.250995,0.506595,-0.686674,-0.35714,-0.687455,-0.685045,-0.843265,-0.34607,-0.698151,-0.0963691,-0.177836,0.413892,-0.210915,-0.922706,-0.308502,-0.269545,0.00551902,-0.839336;-9.7287,2.11401,9.71862,13.8489
7;0.207028,0.531537,0.531827,0.311344,0.448348,-0.354137,-0.491178,0.809836,0.698732,-0.77051,0.305477,-0.181516,0.964128,-0.617813,0.110547,-0.494857,0.330494,-0.843932,0.806565,-0.282102,0.0189716,-0.770563,0.161795,-0.441185,-0.284565,-0.525011,0.944686,-0.405033,-0.619337,0.0793161,-0.299052,-0.151662,-0.16337,0.0231264,-0.243188,-0.547968,-0.139652,-0.47768,-0.856225,-0.466049,-0.63533,-0.393219,-0.231209,0.739735,-0.615836,-0.963327,-0.45013,0.146696,-0.603032,-0.778481;-4.43707,11.4735,6.34495,13.1455
8;0.398505,0.45338,0.307354,0.843927,0.26954,-0.594986,-0.58791,0.802143,0.724255,-0.56185,0.72944,-0.234544,0.926414,-0.601993,0.31357,-0.372238,0.0516609,-0.172545,0.832171,0.258589,0.0944483,-0.667451,-0.0246846,-0.543513,-0.509855,-0.306435,0.975852,-0.491456,-0.48268,0.209647,0.0557771,-0.305558,-0.216456,0.5479,-0.519306,-0.909204,0.284724,-0.734313,-0.753394,0.352364,-0.688461,0.192637,-0.665574,0.655773,-0.235464,-0.831837,0.216624,-0.0842158,-0.616615,-0.697085;-4.48503,10.8723,6.46083,13.7411
9;0.401892,0.760645,0.425903,0.876544,0.428788,-0.296528,-0.850575,0.716661,-0.215189,-0.364516,0.25191,-0.660709,0.901082,-0.143817,-0.30446,-0.284592,-0.0880056,-0.430837,0.598202,-0.210678,-0.447215,-0.0895037,-0.352864,-0.502387,-0.753845,-0.188551,0.908562,-0.364645,0.523085,0.125063,-0.270962,-0.388611,0.322295,0.639172,-0.744751,-0.666479,0.0404169,-0.135584,-0.914095,-0.119526,-0.863523,0.206334,-0.773979,0.563459,-0.237281,-0.942061,-0.295076,0.224814,-0.301966,-0.00962198;-10.7451,11.0186,-0.0842908,14.1211
