Passo;A  o
0;3
1;3
2;3
3;0
4;3
5;3
6;3
7;3
8;0
9;3
10;3
11;1
12;1
13;3
14;1
15;1
16;3
17;0
18;3
19;3
20;3
21;4
22;4
23;4
24;1
25;3
26;1
27;3
28;3
29;0
30;3
31;0
32;3
33;3
34;4
35;4
36;1
37;3
38;1
39;3
40;1
41;3
42;1
43;3
44;3
45;0
46;3
47;0
48;3
49;3
50;4
51;4
52;4
53;1
54;3
55;1
56;3
57;3
58;0
59;3
60;0
61;3
62;3
63;4
64;4
65;4
66;1
67;3
68;1
69;3
70;3
71;0
72;3
73;0
74;3
75;3
76;4
77;4
78;1
79;3
80;3
81;4
82;4
83;1
84;3
85;1
86;3
87;1
88;3
89;3
90;0
91;3
92;0
93;3
94;3
95;4
96;4
97;4
98;1
99;3
100;1
101;3
102;3
103;0
104;3
105;4
106;4
107;1
108;3
109;4
110;4
111;4
112;1
113;3
114;1
115;3
116;3
117;0
118;3
119;0
120;3
121;3
122;4
123;4
124;4
125;1
126;3
127;1
128;3
129;3
130;0
131;3
132;0
133;3
134;3
135;4
136;4
137;4
138;1
139;3
140;1
141;3
142;3
143;0
144;3
145;3
146;3
147;1
148;3
149;4
150;4
151;4
152;1
153;3
154;1
155;3
156;3
157;0
158;3
159;0
160;3
161;3
162;4
163;4
164;1
165;3
166;3
167;1
168;3
169;1
170;3
171;1
172;3
173;3
174;0
175;3
176;0
177;3
178;3
179;4
180;4
181;4
182;1
183;3
184;1
185;3
186;3
187;0
188;3
189;0
190;3
191;3
192;4
193;4
194;4
195;1
196;3
197;1
198;3
199;3
200;0
201;3
202;0
203;3
204;3
205;4
206;4
207;1
208;3
209;3
210;4
211;4
212;1
213;3
214;1
215;3
216;1
217;3
218;3
219;0
220;3
221;0
222;3
223;3
224;4
225;4
226;4
227;1
228;3
229;1
230;3
231;3
232;0
233;3
234;4
235;4
236;1
237;3
238;4
239;4
240;4
241;1
242;3
243;1
244;3
245;3
246;0
247;3
248;0
249;3
250;3
251;4
252;4
253;4
254;1
255;3
256;1
257;3
258;3
259;0
260;3
261;0
262;3
263;3
264;4
265;4
266;4
267;1
268;3
269;1
270;3
271;3
272;0
273;3
274;3
275;3
276;1
277;3
278;4
279;4
280;4
281;1
282;3
283;1
284;3
285;3
286;0
287;3
288;0
289;3
290;3
291;4
292;4
293;1
294;3
295;3
296;1
297;3
298;1
299;3
300;0
