Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.330336,-0.141845,-0.206766,0.256246,0.466987,0.0470796,-0.44465,0.456499,-0.368522,-0.512453,0.328083,0.491971,0.443709,0.373418,-0.47224,-0.422136,-0.300394,-0.507848,0.286202,0.260382,0.406239,-0.408804,0.130091,-0.484104,0.2772,-0.494521,0.474513,-0.518531,-0.0558821,-0.0496372,0.357425,0.460952,0.0565758,0.190938,-0.0131283,-0.530081,-0.314684,-0.133186,-0.531108,0.0901201,-0.403759,0.327723,-0.289326,0.360297,-0.102927,-0.454671,0.352079,-0.0454717,0.207151,-0.384239;-7.74107,5.22477,3.41317,5.05511
1;0.141836,0.19574,-0.0571594,0.0654812,0.442299,-0.0996841,-0.540594,0.419086,-0.430135,-0.429533,0.585336,0.364628,0.806348,-0.284974,-0.660726,0.00391391,-0.185011,-0.836118,0.240751,0.206843,0.235931,-0.627838,-0.192028,-0.432686,0.257927,-0.510785,0.603674,-0.715567,-0.0303225,0.474705,0.454202,0.413726,-0.124215,0.16947,-0.477304,-0.380556,-0.36323,-0.175403,-0.717581,-0.190185,-0.202337,0.079154,-0.495015,0.543164,-0.0638143,-0.615976,0.0938337,0.253728,0.420132,-0.818123;-10.1122,5.54965,-0.17398,8.54904
2;-0.189516,0.235955,-0.0843081,-0.277145,0.0665002,-0.418129,-0.714414,0.38012,-0.309999,-0.290927,0.549152,0.434588,0.836427,-0.456524,-0.636737,0.0384537,-0.43245,-0.901861,0.0974938,0.268393,0.388175,-0.524609,-0.273145,-0.464126,0.250514,-0.0970607,0.714604,-0.754423,0.0947399,0.474599,0.256119,0.382818,-0.342453,0.145565,-0.503178,-0.076728,-0.354658,-0.297137,-0.719867,-0.130524,-0.317884,0.300289,-0.494673,0.632051,-0.0330017,-0.564915,0.158211,0.41603,-0.273194,-0.927635;-4.8506,5.40292,-0.616135,10.0916
3;-0.316055,0.255576,-0.021734,0.0789086,0.254584,-0.436071,-0.652093,0.17866,-0.694947,-0.278436,0.48381,0.572489,0.61344,-0.427497,-0.625092,-0.308756,-0.606852,-0.940207,0.153375,0.25593,0.652422,-0.508233,-0.0510403,-0.523771,0.223542,0.115074,0.618986,-0.833314,0.111328,0.308236,0.15696,0.485389,-0.436914,0.159952,-0.415479,-0.306603,-0.39435,-0.369665,-0.720737,-0.176199,-0.501954,-0.0615371,-0.591395,0.678344,-0.0373408,-0.48831,-0.030217,0.429694,-0.35191,-0.92854;-6.91267,8.49241,-1.69199,9.36662
4;-0.172223,-0.168021,0.160257,0.24381,0.0689003,-0.324049,-0.576773,0.470982,-0.468362,-0.715363,-0.0540399,0.572052,0.877953,-0.553207,-0.490149,-0.701745,-0.538276,-0.852887,0.509048,0.143873,0.710257,-0.747264,0.043285,-0.456151,-0.114592,0.207574,0.691729,-0.829428,-0.373459,0.195025,-0.0310659,-0.0472861,-0.185941,0.45476,-0.634107,-0.460576,-0.704567,-0.640677,-0.832211,-0.38714,-0.738773,0.240978,-0.649506,0.790736,-0.235476,-0.751629,-0.343483,-0.069403,-0.596833,-0.894819;-8.72752,12.3994,-3.60536,15.4536
5;-0.209106,-0.0356937,0.251601,0.696922,0.416244,-0.395569,-0.603598,0.507893,-0.394861,-0.696001,0.223326,0.479442,0.897566,-0.732592,-0.391382,-0.744539,-0.517231,-0.891959,0.638566,0.143409,0.559007,-0.547408,0.367682,-0.469128,0.0278557,0.133337,0.786929,-0.921324,-0.498453,0.177614,0.122073,0.00599587,-0.506574,0.467618,-0.687298,-0.64709,-0.634329,-0.797037,-0.764092,-0.270099,-0.762854,0.0244284,-0.558296,0.775798,-0.295477,-0.89653,-0.308267,0.228891,-0.486268,-0.905412;-14.0119,13.4755,-6.60069,15.6941
6;0.35855,0.526696,0.445221,0.712669,0.65593,-0.360392,-0.566772,0.851195,0.264482,-0.778719,0.340163,0.277913,0.952264,-0.815586,0.0250146,-0.794091,-0.390759,-0.778565,0.793455,-0.329857,-0.230835,-0.765125,0.228325,-0.639831,-0.431885,0.0914679,0.83936,-0.694609,-0.477507,-0.326044,-0.252965,-0.0865021,-0.355326,0.135698,-0.270051,-0.704848,-0.230724,-0.670567,-0.819034,-0.328603,-0.710473,-0.403098,-0.651437,0.73271,-0.611392,-0.92466,-0.721185,0.43736,-0.73866,-0.843505;-18.8468,11.2925,-9.52419,16.549
7;0.328957,0.414483,0.134983,0.860077,0.54314,-0.645437,-0.585072,0.827338,0.485588,-0.532926,0.731902,-0.263241,0.94647,-0.819674,0.0608274,-0.696312,-0.13188,-0.291448,0.806581,0.17998,-0.259885,-0.763005,0.0603836,-0.559352,-0.588563,0.196541,0.950454,-0.69491,-0.293844,0.113606,0.0667329,-0.316593,-0.351175,0.589566,-0.542322,-0.915224,0.272812,-0.677519,-0.527516,0.412003,-0.731441,0.0208291,-0.81232,0.647126,-0.231527,-0.756016,-0.271457,0.255494,-0.483982,-0.776577;-14.9068,10.5077,-11.1729,16.0664
8;0.40231,0.752696,0.122777,0.800169,0.258616,-0.55663,-0.829105,0.744009,-0.120124,-0.37383,0.234393,-0.628527,0.941178,-0.541577,-0.444227,-0.586562,-0.253232,-0.223865,0.570617,-0.173118,-0.482725,-0.0774849,-0.216789,-0.519717,-0.805848,0.0637428,0.904268,-0.509473,0.582384,-0.186452,-0.296953,-0.4195,0.250968,0.65984,-0.796238,-0.607789,0.0128834,-0.0786119,-0.874081,0.164501,-0.907129,0.151742,-0.713163,0.665539,-0.237001,-0.90718,-0.406293,0.364992,-0.388149,-0.122439;-16.3623,14.9834,-0.296913,17.0312
9;-0.0552138,0.726401,0.308085,0.684356,0.226051,-0.566387,-0.459979,0.701138,-0.123141,-0.311829,0.135583,-0.720142,0.944853,-0.48398,-0.498143,-0.308962,-0.194401,-0.138794,0.37164,-0.101979,-0.214262,-0.359142,-0.647891,-0.404094,-0.791664,0.323231,0.705705,0.265509,0.479738,-0.125296,-0.385076,-0.440736,0.20598,0.773409,-0.828542,-0.74388,0.117263,0.74381,-0.726297,-0.0402914,-0.889699,0.212122,-0.785155,0.667257,-0.292528,-0.889072,-0.471049,0.354972,-0.381749,-0.210432;-14.1346,13.2302,0.840756,15.6481
