Passo;A  o
0;3
1;3
2;3
3;3
4;3
5;3
6;0
7;3
8;3
9;3
10;3
11;4
12;2
13;2
14;3
15;3
16;3
17;3
18;3
19;3
20;3
21;3
22;2
23;3
24;3
25;3
26;4
27;0
28;3
29;3
30;3
31;4
32;2
33;2
34;3
35;3
36;3
37;0
38;0
39;4
40;0
41;0
42;3
43;3
44;3
45;4
46;2
47;2
48;3
49;3
50;3
51;0
52;0
53;4
54;0
55;0
56;3
57;3
58;3
59;4
60;2
61;2
62;3
63;3
64;3
65;0
66;0
67;4
68;0
69;0
70;3
71;3
72;3
73;4
74;2
75;2
76;3
77;3
78;3
79;0
80;0
81;4
82;0
83;0
84;3
85;3
86;3
87;4
88;2
89;2
90;3
91;3
92;3
93;0
94;0
95;4
96;0
97;0
98;3
99;3
100;3
101;4
102;2
103;2
104;3
105;3
106;3
107;0
108;0
109;4
110;0
111;0
112;3
113;3
114;3
115;4
116;2
117;2
118;3
119;3
120;3
121;0
122;0
123;4
124;0
125;0
126;3
127;3
128;3
129;4
130;2
131;2
132;3
133;3
134;3
135;0
136;0
137;4
138;0
139;0
140;3
141;3
142;3
143;4
144;2
145;2
146;3
147;3
148;3
149;0
150;0
151;4
152;0
153;0
154;3
155;3
156;3
157;4
158;2
159;2
160;3
161;3
162;3
163;0
164;0
165;4
166;0
167;0
168;3
169;3
170;3
171;4
172;2
173;2
174;3
175;3
176;3
177;0
178;0
179;4
180;0
181;0
182;3
183;3
184;3
185;4
186;2
187;2
188;3
189;3
190;3
191;0
192;0
193;4
194;0
195;0
196;3
197;3
198;3
199;4
200;2
201;2
202;3
203;3
204;3
205;0
206;0
207;4
208;0
209;0
210;3
211;3
212;3
213;4
214;2
215;2
216;3
217;3
218;3
219;0
220;0
221;4
222;0
223;0
224;3
225;3
226;3
227;4
228;2
229;2
230;3
231;3
232;3
233;0
234;0
235;4
236;0
237;0
238;3
239;3
240;3
241;4
242;2
243;2
244;3
245;3
246;3
247;0
248;0
249;4
250;0
251;0
252;3
253;3
254;3
255;4
256;2
257;2
258;3
259;3
260;3
261;0
262;0
263;4
264;0
265;0
266;3
267;3
268;3
269;4
270;2
271;2
272;3
273;3
274;3
275;0
276;0
277;4
278;0
279;0
280;3
281;3
282;3
283;4
284;2
285;2
286;3
287;3
288;3
289;0
290;0
291;4
292;0
293;0
294;3
295;3
296;3
297;4
298;2
299;2
300;-1.83255e-06
