Passo;A  o
0;1
1;2
2;3
3;3
4;3
5;3
6;3
7;3
8;3
9;4
10;1
11;3
12;3
13;3
14;3
15;4
16;1
17;4
18;1
19;3
20;3
21;1
22;3
23;3
24;3
25;2
26;3
27;3
28;3
29;4
30;1
31;3
32;3
33;3
34;4
35;1
36;3
37;4
38;1
39;3
40;3
41;1
42;3
43;3
44;3
45;2
46;3
47;3
48;3
49;4
50;1
51;3
52;3
53;1
54;3
55;3
56;3
57;2
58;3
59;3
60;3
61;4
62;1
63;3
64;3
65;3
66;3
67;4
68;1
69;3
70;4
71;1
72;3
73;3
74;1
75;3
76;3
77;3
78;2
79;3
80;3
81;3
82;4
83;1
84;3
85;3
86;3
87;4
88;1
89;1
90;1
91;3
92;2
93;3
94;4
95;1
96;3
97;3
98;1
99;3
100;3
101;3
102;2
103;3
104;3
105;3
106;4
107;1
108;3
109;3
110;1
111;3
112;3
113;3
114;2
115;3
116;3
117;3
118;4
119;1
120;3
121;3
122;3
123;3
124;4
125;1
126;4
127;1
128;3
129;3
130;1
131;3
132;3
133;3
134;2
135;3
136;3
137;3
138;4
139;1
140;3
141;3
142;3
143;4
144;1
145;3
146;4
147;1
148;3
149;3
150;1
151;3
152;3
153;3
154;2
155;3
156;3
157;3
158;4
159;1
160;3
161;3
162;1
163;3
164;3
165;3
166;2
167;3
168;3
169;3
170;4
171;1
172;3
173;3
174;3
175;3
176;4
177;1
178;3
179;4
180;1
181;3
182;3
183;1
184;3
185;3
186;3
187;2
188;3
189;3
190;3
191;4
192;1
193;3
194;3
195;3
196;4
197;1
198;1
199;1
200;3
201;2
202;3
203;4
204;1
205;3
206;3
207;1
208;3
209;3
210;3
211;2
212;3
213;3
214;3
215;4
216;1
217;3
218;3
219;1
220;3
221;3
222;3
223;2
224;3
225;3
226;3
227;4
228;1
229;3
230;3
231;3
232;3
233;4
234;1
235;4
236;1
237;3
238;3
239;1
240;3
241;3
242;3
243;2
244;3
245;3
246;3
247;4
248;1
249;3
250;3
251;3
252;4
253;1
254;3
255;4
256;1
257;3
258;3
259;1
260;3
261;3
262;3
263;2
264;3
265;3
266;3
267;4
268;1
269;3
270;3
271;1
272;3
273;3
274;3
275;2
276;3
277;3
278;3
279;4
280;1
281;3
282;3
283;3
284;3
285;4
286;1
287;3
288;4
289;1
290;3
291;3
292;1
293;3
294;3
295;3
296;2
297;3
298;3
299;3
300;-1.83255e-06
