Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.037851,0.12721,0.0805372,-0.135565,-0.491887,-0.347713,0.387171,0.0593451,-0.140157,-0.352713,-0.476959,-0.432524,0.383284,-0.399653,0.0541082,-0.231325,-0.504254,0.421183,0.521171,0.345282,0.12937,-0.0694791,0.104363,0.0263194,0.296292,0.0698369,0.426682,-0.225274,-0.481354,-0.322633,-0.337654,0.161128,-0.337605,-0.534949,-0.519318,-0.124994,0.5249,0.142787,-0.203127,-0.0206713,0.422923,0.200327,0.256077,0.128688,0.436947,-0.30086,-0.33578,-0.218996,-0.046087,0.199421;-2.2185,-3.13362,-1.6534,-0.584802
1;-0.00859718,0.0121768,0.0487768,-0.401749,-0.293009,-0.455,0.592837,-0.12186,-0.158118,-0.598584,-0.416729,-0.48805,0.344095,-0.51146,0.122067,-0.32604,-0.545637,0.668191,0.785539,0.378583,0.271565,-0.408822,0.86748,-0.387677,0.463655,-0.0512677,0.647728,-0.314606,-0.229309,-0.124061,-0.334555,0.311855,-0.154267,-0.604746,-0.495769,-0.15075,0.754112,0.224247,-0.435629,-0.395096,0.345317,0.727452,0.243774,0.317094,0.451657,-0.530528,-0.523417,0.160593,-0.386687,0.16625;-2.59578,-3.47992,-1.78719,0.992578
2;-0.322636,-0.1298,-0.0822529,-0.555669,-0.440181,-0.44883,0.616841,-0.0828896,-0.286931,-0.566075,-0.467458,-0.659427,-0.0548475,-0.443973,0.44365,-0.416966,-0.593629,0.708353,0.616519,0.427573,0.153792,-0.279169,0.877114,-0.345973,0.513536,-0.174666,0.758834,-0.284194,-0.202433,0.0354985,-0.411697,0.412016,-0.352759,-0.593911,-0.391134,0.446992,0.80388,0.0748883,-0.46907,-0.405225,0.439285,0.720092,0.157204,0.454293,0.455009,-0.479387,-0.461534,0.131719,-0.110953,0.211779;-2.39438,-4.02598,-2.18627,-0.0447417
3;-0.388256,-0.189996,-0.163056,-0.522722,-0.349609,-0.659979,0.6626,-0.0631844,-0.183219,-0.157653,-0.486304,-0.600332,0.247248,-0.405324,0.351391,-0.400288,-0.444785,0.679814,0.620357,0.54862,0.285526,-0.37641,0.87661,-0.418177,0.470023,-0.287628,0.75944,-0.262428,-0.205105,-0.000162908,-0.516338,0.361748,-0.226883,-0.575574,-0.418121,0.481934,0.883125,0.184301,-0.445789,-0.4924,0.427721,0.729899,0.296167,0.392751,0.451059,-0.590064,-0.515798,0.0537774,-0.0462205,0.169614;-1.57575,-4.89624,-2.18872,1.19938
4;-0.355341,-0.163271,-0.103661,-0.644166,-0.370417,-0.709796,0.652831,-0.0179679,-0.15817,-0.382079,-0.403281,-0.65826,0.33014,-0.34358,0.286098,-0.390791,-0.611645,0.693667,0.437444,0.580096,0.385159,-0.317383,0.896972,-0.427827,0.516703,-0.266162,0.798235,-0.285168,-0.201431,0.0768939,-0.536903,0.425514,-0.225667,-0.587725,-0.422416,0.472341,0.900715,0.121354,-0.488873,-0.346335,0.415405,0.672997,0.310581,0.406373,0.453208,-0.519375,-0.48445,-0.11659,-0.0299314,0.202724;-1.3881,-4.45709,-2.1626,0.575114
5;-0.396455,-0.168869,-0.10955,-0.653288,-0.346342,-0.716899,0.660452,-0.0469217,-0.151833,-0.371628,-0.386578,-0.625346,0.362807,-0.353426,0.337609,-0.374812,-0.644772,0.698434,0.525143,0.582613,0.353488,-0.331184,0.89495,-0.414583,0.578105,-0.387678,0.819215,-0.252268,-0.249642,0.0277257,-0.513298,0.382536,-0.133162,-0.525851,-0.47951,0.484708,0.889731,0.165613,-0.527053,-0.416076,0.388323,0.726845,0.356013,0.390295,0.451253,-0.529203,-0.491222,-0.0797498,-0.286827,0.227997;-2.20333,-4.53742,-1.67936,0.707336
6;-0.589683,-0.498558,0.393135,-0.790754,-0.671423,-0.607342,0.666284,-0.0189929,0.261831,-0.477421,-0.700043,-0.835931,0.732834,0.116712,0.267882,-0.18218,-0.826157,0.643047,-0.029938,0.627425,0.0868079,-0.458698,0.951304,0.0510145,0.592084,-0.672841,0.738258,-0.402927,-0.236583,0.287801,-0.258069,0.598942,-0.166149,-0.579788,-0.0471973,0.444222,0.938392,0.487082,-0.39059,-0.166647,0.54191,0.360525,0.453728,0.709196,0.664649,-0.718051,-0.0842481,-0.26062,0.144379,0.143596;-1.42825,-4.49127,-1.17218,-0.10678
7;-0.634985,-0.508873,0.149711,-0.776047,-0.837923,-0.788031,0.716498,0.0793184,0.413604,-0.559905,-0.70952,-0.838351,0.864857,0.206843,-0.312889,-0.177602,-0.777178,0.544047,0.24731,0.712056,0.0882885,-0.627101,0.945584,-0.404139,0.814545,-0.613648,0.573287,-0.158816,-0.134939,0.403572,-0.0632714,0.701733,0.334439,-0.730546,-0.214258,0.34668,0.883746,0.482946,-0.496333,-0.351747,0.530375,0.567205,0.333499,0.526991,0.653259,-0.715571,-0.211799,-0.500761,-0.527453,0.0547116;-1.35433,-4.81693,-0.877061,1.54243
8;-0.620215,-0.617529,0.683942,-0.869154,-0.952884,-0.925786,0.656879,0.543644,-0.196254,-0.905846,-0.604413,-0.876576,0.900437,0.834254,0.157435,0.290859,-0.905337,0.190942,-0.614482,0.775891,0.714476,-0.674164,0.758654,-0.897615,0.817743,-0.832885,0.0183014,-0.408845,-0.246764,0.707456,-0.62711,0.755403,-0.0895886,-0.980318,-0.71143,0.914718,0.769704,0.523991,-0.106097,0.206466,0.282571,0.852914,0.0197046,0.97202,0.946915,-0.472447,-0.53876,-0.73641,-0.168711,0.155941;1.57358,-2.50786,-2.18821,0.789128
9;-0.0578844,-0.79836,-0.376406,-0.895181,-0.611372,-0.8344,0.774283,0.378286,0.726757,-0.888512,-0.973301,-0.950927,0.925705,0.861169,-0.8383,0.31585,-0.827502,-0.423228,0.40233,0.699019,0.551353,-0.711859,0.938452,-0.4442,0.928538,-0.564125,0.468217,-0.0481083,-0.475241,0.236974,0.281067,0.0181903,-0.471973,-0.948094,-0.855966,0.122113,0.458396,-0.275834,-0.894609,-0.385512,-0.101327,0.798422,0.365212,0.646585,0.873923,-0.642104,-0.762838,0.0456796,-0.759733,-0.183061;-2.15933,-4.6172,-1.75931,0.25166
10;0.00151496,-0.85225,0.0553276,-0.933925,-0.740287,-0.58229,0.869956,0.198986,0.554381,-0.949491,-0.894686,-0.784496,0.627385,0.884916,0.0528366,0.521652,-0.700862,-0.19022,-0.575282,0.875179,0.338484,-0.463736,0.988527,-0.597165,0.653971,-0.1632,0.535805,-0.293026,-0.135558,-0.0131699,-0.633413,-0.1425,0.0736309,-0.988896,-0.55681,0.282807,0.0693844,-0.217763,-0.726103,0.0483052,0.239778,0.46579,0.366279,0.884612,0.94871,-0.694312,-0.866782,-0.537753,0.345209,0.130047;-0.152996,-3.4403,-1.47728,-1.56187
11;-0.144598,-0.628616,-0.692371,-0.685217,0.558943,-0.660368,0.746782,0.477604,0.539308,-0.852772,-0.669641,-0.75434,0.659533,0.485672,-0.727217,-0.0182411,-0.422681,-0.295283,0.614247,0.674499,0.558454,-0.510945,0.926804,-0.679228,0.280455,-0.128499,0.297424,0.202855,-0.12658,0.133951,-0.36103,-0.417294,-0.386328,-0.981905,-0.941531,0.136614,-0.260647,-0.526315,-0.8997,-0.592535,-0.013748,0.739608,0.244185,0.363107,0.785674,-0.225193,-0.870021,-0.450529,-0.826364,-0.185116;-1.6166,-4.00274,-1.4256,1.08721
12;0.240359,-0.654629,-0.49067,-0.710004,0.332161,-0.371074,0.752653,0.398207,0.135355,-0.89865,-0.649213,-0.748696,0.492404,0.641821,0.00102609,-0.0228499,-0.639822,-0.301757,-0.429931,0.749004,0.616466,0.379118,0.938689,0.293819,-0.431362,-0.108024,0.670362,-0.0572049,-0.366437,-0.190154,-0.577795,-0.635086,-0.53605,-0.954386,-0.931225,0.054901,-0.554519,-0.548854,-0.878278,-0.460993,-0.422866,0.432461,0.118153,0.404203,0.784826,-0.425375,-0.658198,-0.311147,-0.458037,-0.0930466;-3.49728,-2.1801,-2.00735,-0.100639
13;-0.0630543,-0.792065,-0.0102601,-0.567279,0.506813,0.0626593,0.757582,0.423205,0.667651,-0.847062,-0.894233,-0.747143,0.556695,0.80543,-0.128708,0.239522,-0.739326,-0.387534,-0.598327,0.804533,0.497862,0.0615034,0.964667,0.484183,-0.665351,-0.484667,0.595358,-0.0279015,-0.304154,0.205749,-0.240769,-0.373376,0.312065,-0.954015,-0.71213,0.040331,0.204628,0.201444,-0.851623,-0.326394,-0.100399,-0.247109,0.640437,0.611153,0.878331,-0.590659,-0.427254,-0.487183,-0.0357424,-0.0985277;-1.03436,-4.00896,-0.514311,-0.0882771
14;-0.456454,-0.784012,0.0893499,-0.364696,-0.425226,-0.765216,0.768371,0.75896,0.375243,-0.940836,-0.889662,-0.821477,0.886587,0.924795,-0.698914,-0.294345,-0.892134,-0.55457,-0.859392,0.735864,0.127223,-0.00352911,0.927062,0.350107,-0.270162,-0.384713,-0.130131,-0.241333,-0.564725,0.578202,0.04726,0.257896,0.0244948,-0.992491,-0.841946,0.46974,-0.104167,0.43116,-0.839394,0.0978007,-0.50332,0.212501,0.217115,0.809196,0.906417,-0.331123,0.21073,-0.723197,-0.826921,0.202818;-1.33961,-1.1487,-1.27209,2.13727
15;0.209065,-0.860981,-0.16722,-0.656579,-0.597293,-0.827174,0.832949,0.842633,-0.0619583,-0.981517,-0.974978,-0.56173,0.938135,0.892381,-0.304502,0.0181192,-0.517336,-0.721349,-0.747677,0.295318,0.761625,-0.652198,0.955688,-0.733225,0.537953,-0.715245,0.133925,-0.0863535,-0.289806,0.414458,-0.736473,0.702433,0.41404,-0.992955,-0.896839,0.177419,-0.342205,0.575916,-0.707652,0.553853,-0.0789308,0.295427,0.146362,0.805499,0.977971,0.0333097,-0.201277,-0.432038,-0.757334,0.746527;-0.524958,-0.635122,-2.1207,0.846683
16;0.0772199,-0.768725,-0.0330062,-0.802312,-0.763494,-0.515164,0.803774,0.871597,-0.0342867,-0.994359,-0.962859,-0.776843,0.688097,0.923412,-0.390298,-0.21463,-0.762315,-0.750754,-0.718484,0.300486,0.895659,-0.719524,0.965343,-0.546415,0.803391,-0.551803,0.370787,-0.408103,-0.40249,0.184612,-0.801897,0.66988,-0.529772,-0.995623,-0.864814,0.0969867,0.591413,0.257255,-0.822766,0.855798,0.088806,0.491983,-0.102307,0.863492,0.978775,0.0484508,-0.247986,-0.164322,-0.27358,0.783773;0.230306,-1.55457,-4.61897,-0.820362
17;0.425478,-0.718982,0.0887315,-0.908839,-0.709522,-0.439172,0.852059,0.231975,0.674233,-0.977623,-0.964535,-0.81463,0.374658,0.887013,-0.444973,0.409678,-0.680578,-0.219849,-0.21468,0.770577,0.63956,-0.547511,0.984396,-0.387757,0.971094,0.177689,0.844393,-0.434737,-0.390269,-0.458099,-0.543884,-0.178396,0.367907,-0.953429,-0.542516,0.0833316,0.829703,-0.266353,-0.812165,0.13644,0.00308367,0.458036,0.320763,0.824385,0.946734,-0.68458,-0.890258,0.0919703,0.31957,0.183822;0.290676,-2.40931,-1.33285,-2.35728
18;-0.101995,-0.634893,-0.678282,-0.643848,0.23035,-0.452479,0.751005,0.42008,0.532021,-0.80749,-0.51612,-0.722369,-0.0962945,0.332255,-0.651559,-0.0506466,-0.385014,-0.270618,0.668601,0.46618,0.0908429,-0.493899,0.92861,-0.689879,0.412169,0.122108,0.528667,0.137998,-0.0650679,0.127278,-0.322706,-0.451552,-0.310339,-0.9788,-0.879747,0.106089,-0.26278,-0.549956,-0.919297,-0.512693,-0.0817556,0.758478,-0.0316171,0.30643,0.788715,-0.126458,-0.869422,-0.352263,-0.65265,-0.0758021;-1.47474,-3.16775,-2.01486,0.103337
19;0.224375,-0.6645,-0.46536,-0.627682,0.476187,-0.197176,0.747196,0.408215,0.202591,-0.781468,-0.528395,-0.739008,0.404391,0.516126,0.148477,-0.0867729,-0.179908,-0.336642,-0.220188,0.652042,0.580123,0.154224,0.891299,0.151536,-0.402135,-0.129703,0.459217,-0.0527453,-0.407519,-0.255581,-0.557562,-0.658715,-0.633288,-0.942796,-0.943735,0.0780947,-0.447118,-0.549082,-0.821684,-0.592072,-0.379853,0.44866,0.0652993,0.407016,0.784857,-0.417104,-0.735669,-0.271838,-0.372367,-0.195455;-2.86828,-2.12312,-1.90927,0.377926
