Passo;A  o
0;3
1;3
2;3
3;3
4;3
5;3
6;3
7;3
8;4
9;2
10;2
11;2
12;3
13;3
14;3
15;3
16;4
17;2
18;3
19;4
20;2
21;3
22;2
23;2
24;3
25;4
26;2
27;4
28;2
29;3
30;2
31;2
32;3
33;4
34;2
35;4
36;2
37;3
38;2
39;2
40;3
41;4
42;2
43;4
44;2
45;3
46;2
47;2
48;3
49;4
50;2
51;4
52;2
53;3
54;2
55;2
56;3
57;4
58;2
59;4
60;2
61;3
62;2
63;2
64;3
65;4
66;2
67;4
68;2
69;3
70;2
71;2
72;3
73;4
74;2
75;4
76;2
77;3
78;2
79;2
80;3
81;4
82;2
83;4
84;2
85;3
86;2
87;2
88;3
89;4
90;2
91;4
92;2
93;3
94;2
95;2
96;3
97;4
98;2
99;4
100;2
101;3
102;2
103;2
104;3
105;4
106;2
107;4
108;2
109;3
110;2
111;2
112;3
113;4
114;2
115;4
116;2
117;3
118;2
119;2
120;3
121;4
122;2
123;4
124;2
125;3
126;2
127;2
128;3
129;4
130;2
131;4
132;2
133;3
134;2
135;2
136;3
137;4
138;2
139;4
140;2
141;3
142;2
143;2
144;3
145;4
146;2
147;4
148;2
149;3
150;2
151;2
152;3
153;4
154;2
155;4
156;2
157;3
158;2
159;2
160;3
161;4
162;2
163;4
164;2
165;3
166;2
167;2
168;3
169;4
170;2
171;4
172;2
173;3
174;2
175;2
176;3
177;4
178;2
179;4
180;2
181;3
182;2
183;2
184;3
185;4
186;2
187;4
188;2
189;3
190;2
191;2
192;3
193;4
194;2
195;4
196;2
197;3
198;2
199;2
200;3
201;4
202;2
203;4
204;2
205;3
206;2
207;2
208;3
209;4
210;2
211;4
212;2
213;3
214;2
215;2
216;3
217;4
218;2
219;4
220;2
221;3
222;2
223;2
224;3
225;4
226;2
227;4
228;2
229;3
230;2
231;2
232;3
233;4
234;2
235;4
236;2
237;3
238;2
239;2
240;3
241;4
242;2
243;4
244;2
245;3
246;2
247;2
248;3
249;4
250;2
251;4
252;2
253;3
254;2
255;2
256;3
257;4
258;2
259;4
260;2
261;3
262;2
263;2
264;3
265;4
266;2
267;4
268;2
269;3
270;2
271;2
272;3
273;4
274;2
275;4
276;2
277;3
278;2
279;2
280;3
281;4
282;2
283;4
284;2
285;3
286;2
287;2
288;3
289;4
290;2
291;4
292;2
293;3
294;2
295;2
296;3
297;4
298;2
299;4
300;-1.83255e-06
