Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.432718,-0.0276593,-0.468701,0.479735,-0.503277,-0.348919,0.261322,0.198829,0.362612,-0.511031,-0.434805,-0.0885695;-1.16725,1.93108,1.43827,2.1741
1;0.474529,-0.0276593,-0.144332,0.479735,-0.503277,-0.348919,0.219434,0.471754,0.458306,-0.811793,-0.772129,-0.351205;-1.90668,1.88701,1.61507,2.41506
2;0.474529,-0.0276593,-0.324031,0.479735,-0.503277,-0.348919,0.455879,0.471754,0.604868,-0.753444,-0.772129,-0.413798;-2.08583,1.82335,1.59524,2.40297
3;0.474529,-0.0276593,-0.217948,0.479735,-0.503277,-0.348919,0.446427,0.471754,0.676327,-0.737417,-0.772129,-0.502433;-2.12833,1.68772,1.5928,2.41407
4;0.474529,-0.0276593,-0.230976,0.479735,-0.503277,-0.348919,0.53407,0.471754,0.712915,-0.713218,-0.772129,-0.542254;-2.2003,1.6486,1.61149,2.41757
5;0.474529,-0.0276593,-0.23132,0.479735,-0.503277,-0.348919,0.546099,0.471754,0.740653,-0.701755,-0.772129,-0.561756;-2.21305,1.61922,1.597,2.4163
6;0.214803,-0.529359,-0.674977,0.541075,-0.654149,-0.0352652,0.486795,0.758283,0.636431,-0.729659,-0.913471,-0.816962;-2.52569,3.05788,1.84303,2.66135
7;0.193261,0.495838,-0.461935,0.799377,-0.280133,-0.691636,0.17245,0.677843,0.69861,-0.395444,-0.774927,-0.32738;-2.3265,0.75103,0.76401,1.6335
8;0.155319,0.495838,0.165605,0.799377,-0.280133,-0.691636,0.336755,0.887451,0.931259,-0.235764,-0.548717,-0.369257;-2.60531,-0.347898,0.20028,2.17414
9;-0.140182,-0.0178134,-0.176907,0.827426,-0.475116,-0.479359,0.66614,0.955341,0.910664,-0.277189,-0.814099,-0.78447;-3.13841,1.3324,0.938233,2.54088
10;0.616515,0.240845,-0.691931,0.787397,-0.249693,0.192581,0.673717,0.919841,0.966128,-0.75667,-0.909811,-0.78075;-3.5653,-0.591737,1.45686,2.37258
11;0.849087,0.568097,-0.744189,0.903023,-0.414482,0.619942,0.017475,0.418162,0.994253,-0.611657,-0.593329,-0.927022;-2.79598,-2.18116,2.19752,1.69847
12;0.592046,0.00383907,-0.856343,0.906219,-0.904321,0.792134,0.119528,-0.634037,0.985778,-0.680352,-0.943411,-0.891718;-2.06786,0.0388669,3.66843,2.80509
13;0.506391,-0.0276593,-0.292382,0.479735,-0.503277,-0.348919,0.387181,-0.46534,0.821022,-0.821925,-0.89989,-0.688237;-1.52716,1.99437,2.75862,2.17848
14;0.178018,0.495838,-0.106341,0.799377,-0.280133,-0.691636,0.493605,0.802113,0.877686,-0.297538,-0.69869,-0.447377;-2.73382,0.0946497,0.580149,1.99339
15;-0.140182,-0.0178134,-0.328977,0.827426,-0.475116,-0.479359,0.534582,0.955341,0.927805,-0.235123,-0.814099,-0.768156;-2.95441,1.46175,0.801694,2.3899
16;0.231334,-0.112333,-0.483876,0.781009,-0.00710631,-0.3041,0.691382,0.949305,0.93472,-0.553164,-0.741686,-0.912377;-3.2483,1.11392,0.970584,2.01553
17;0.631388,0.27866,-0.70452,0.899914,-0.19067,0.212572,0.238188,0.809163,0.98036,0.0376047,0.15791,-0.970089;-2.28608,-1.19015,0.883019,0.95772
18;0.642799,0.27866,-0.709562,0.899914,-0.19067,0.212572,0.135128,0.581256,0.991321,-0.153725,-0.044897,-0.972083;-2.26407,-0.978294,1.28102,1.05264
