Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.432718,-0.0276593,-0.468701,0.479735,-0.503277,-0.348919,0.261322,0.198829,0.362612,-0.511031,-0.434805,-0.0885695;2.68149,-6.25357,-2.10297,8.24785
1;0.474529,-0.0276593,-0.144332,0.479735,-0.503277,-0.348919,0.219434,0.471754,0.458306,-0.811793,-0.772129,-0.351205;2.70831,-8.63108,-2.31666,10.0185
2;0.474529,-0.0276593,-0.324031,0.479735,-0.503277,-0.348919,0.455879,0.471754,0.604868,-0.753444,-0.772129,-0.413798;3.38728,-9.15273,-2.76183,9.17242
3;0.474529,-0.0276593,-0.217948,0.479735,-0.503277,-0.348919,0.446427,0.471754,0.676327,-0.737417,-0.772129,-0.502433;3.62188,-9.50408,-2.94447,9.02183
4;0.474529,-0.0276593,-0.230976,0.479735,-0.503277,-0.348919,0.53407,0.471754,0.712915,-0.713218,-0.772129,-0.542254;3.90405,-9.64256,-3.01008,8.78138
5;0.474529,-0.0276593,-0.23132,0.479735,-0.503277,-0.348919,0.546099,0.471754,0.740653,-0.701755,-0.772129,-0.561756;4.00609,-9.75196,-3.0908,8.67222
6;0.214803,-0.529359,-0.674977,0.541075,-0.654149,-0.0352652,0.486795,0.758283,0.636431,-0.729659,-0.913471,-0.816962;2.84033,-10.8005,-0.814978,9.16743
7;0.22981,-0.529359,-0.851169,0.541075,-0.654149,-0.0352652,0.180215,0.612408,0.299827,-0.747167,-0.937368,-0.788596;0.152994,-9.34936,-0.0120467,8.46725
8;0.73471,0.628965,-0.961419,0.924672,-0.740037,0.475218,-0.716009,0.48099,0.881312,-0.704569,-0.911169,-0.563977;-0.347799,-12.9067,-5.95668,0.0313837
9;0.738819,0.628965,-0.736566,0.924672,-0.740037,0.475218,-0.514488,0.0694292,0.983757,-0.804579,-0.926047,-0.794851;-2.16229,-13.264,-6.86145,-2.3354
10;0.156485,-0.375833,-0.739942,0.793992,-0.864152,0.498448,0.560182,-0.0751014,0.937152,-0.863796,-0.991414,-0.704021;-1.34144,-12.6177,-3.71965,1.79217
11;0.621757,0.00383907,-0.795493,0.906219,-0.904321,0.792134,0.0833214,-0.564841,0.84697,-0.907214,-0.978809,-0.882392;-5.28909,-12.9089,-4.97214,-4.82694
12;0.624328,0.00383907,-0.88888,0.906219,-0.904321,0.792134,-0.0132795,-0.717039,0.939669,-0.897293,-0.980603,-0.866119;-6.1305,-13.0695,-5.63973,-5.85196
