Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.432718,-0.0276593,-0.468701,0.479735,-0.503277,-0.348919,0.261322,0.198829,0.362612,-0.511031,-0.434805,-0.0885695;-1.5357,-0.788654,-1.59608,1.80448
1;0.474529,-0.0276593,-0.144332,0.479735,-0.503277,-0.348919,0.219434,0.471754,0.458306,-0.811793,-0.772129,-0.351205;-0.952159,-1.91078,-2.24038,1.91416
2;0.474529,-0.0276593,-0.324031,0.479735,-0.503277,-0.348919,0.455879,0.471754,0.604868,-0.753444,-0.772129,-0.413798;-0.935475,-1.61839,-1.49102,2.18505
3;0.474529,-0.0276593,-0.217948,0.479735,-0.503277,-0.348919,0.446427,0.471754,0.676327,-0.737417,-0.772129,-0.502433;-0.810132,-1.58017,-1.30704,2.03709
4;0.474529,-0.0276593,-0.230976,0.479735,-0.503277,-0.348919,0.53407,0.471754,0.712915,-0.713218,-0.772129,-0.542254;-0.680721,-1.52246,-1.02431,2.09943
5;0.474529,-0.0276593,-0.23132,0.479735,-0.503277,-0.348919,0.546099,0.471754,0.740653,-0.701755,-0.772129,-0.561756;-0.676717,-1.47565,-0.936282,2.09357
6;0.214803,-0.529359,-0.674977,0.541075,-0.654149,-0.0352652,0.486795,0.758283,0.636431,-0.729659,-0.913471,-0.816962;-0.574696,-0.761711,-1.27455,3.56043
7;0.22981,-0.529359,-0.851169,0.541075,-0.654149,-0.0352652,0.180215,0.612408,0.299827,-0.747167,-0.937368,-0.788596;-1.18182,-0.567568,-2.85203,3.21034
8;0.73471,0.628965,-0.961419,0.924672,-0.740037,0.475218,-0.716009,0.48099,0.881312,-0.704569,-0.911169,-0.563977;-4.01638,0.63244,-5.47713,0.50076
9;0.257398,-0.112333,-0.330691,0.781009,-0.00710631,-0.3041,0.398893,0.75062,0.962474,-0.788162,-0.847968,-0.906206;-0.68913,-1.02511,-1.06399,2.47799
10;0.631388,0.27866,-0.682039,0.899914,-0.19067,0.212572,0.343381,0.809163,0.976477,0.034052,0.15791,-0.971318;-1.83864,1.86047,1.40186,2.15933
11;0.642799,0.27866,-0.712772,0.899914,-0.19067,0.212572,0.14632,0.581256,0.991856,-0.153034,-0.044897,-0.971918;-2.28066,1.53619,0.190273,1.42807
12;0.46489,0.420894,-0.0922125,0.746463,0.218161,-0.566914,0.637487,0.622145,0.981807,-0.0868052,-0.11481,-0.800386;-0.687906,0.388618,1.38422,1.75543
13;0.430697,0.420894,0.0996681,0.746463,0.218161,-0.566914,0.813024,0.890192,0.987344,0.306878,0.326946,-0.797599;-0.0691649,1.21186,3.44941,2.49455
14;0.561455,0.446471,-0.683937,0.960182,-0.616927,0.663131,0.714074,0.77207,0.996486,0.025428,-0.463668,-0.932259;-0.179845,1.51781,0.279345,2.37121
15;0.618355,0.446471,-0.755631,0.960182,-0.616927,0.663131,0.389065,-0.0701563,0.997208,-0.72796,-0.891831,-0.933171;-1.29681,0.189631,-2.67233,-0.00301381
16;0.668227,0.27866,-0.675222,0.899914,-0.19067,0.212572,0.115001,0.257106,0.994478,-0.604792,-0.476954,-0.972785;-2.25259,0.282737,-1.44503,0.51641
17;0.642799,0.27866,-0.702016,0.899914,-0.19067,0.212572,0.162568,0.581256,0.990713,-0.152208,-0.044897,-0.972672;-2.22661,1.51348,0.234758,1.4352
18;0.46489,0.420894,-0.0945746,0.746463,0.218161,-0.566914,0.641008,0.622145,0.982001,-0.0863737,-0.11481,-0.80007;-0.685391,0.389497,1.39172,1.76047
19;0.161625,-0.112333,-0.459079,0.781009,-0.00710631,-0.3041,0.7758,0.956467,0.980466,0.243436,-0.181096,-0.919082;0.0128019,1.58903,2.37867,3.6617
20;0.585238,0.240845,-0.72712,0.787397,-0.249693,0.192581,0.597133,0.89205,0.967686,-0.32299,-0.764054,-0.800788;-0.781784,-0.120925,-0.476911,2.7096
21;0.594056,0.446471,-0.699196,0.960182,-0.616927,0.663131,0.348594,0.335388,0.993738,-0.499275,-0.77082,-0.930259;-1.11837,0.597844,-2.04144,0.919549
22;0.618355,0.446471,-0.756128,0.960182,-0.616927,0.663131,0.379304,-0.0701563,0.996527,-0.728502,-0.891831,-0.932898;-1.31653,0.195524,-2.69739,-0.0111771
23;0.668227,0.27866,-0.675523,0.899914,-0.19067,0.212572,0.114232,0.257106,0.994444,-0.604892,-0.476954,-0.972757;-2.25471,0.28342,-1.44723,0.515941
24;0.642799,0.27866,-0.702021,0.899914,-0.19067,0.212572,0.162361,0.581256,0.990708,-0.152224,-0.044897,-0.972671;-2.22704,1.5136,0.234243,1.43502
