0.00000000, 0.00057678, 0.00033387, 0.00035829, 0.00046263, 0.00034810, 0.00097353, 0.00044548, 0.00037166, 0.00034820, 0.00137200, 0.00024072, 0.00032275, 0.00036609, 0.00032914, 0.00068998, 0.00047397, 0.00037496, 0.00036521, 0.00032593, 0.00190047, 0.00032260, 0.00038279, 0.00030591, 0.00050414, 0.00043461, 0.00033215, 0.00056124, 0.00034881, 0.00031338, 0.00046957, 0.00039178, 0.00136363, 0.00132480, 0.00036925, 0.00031152, 0.00040635, 0.00044580, 0.00051603, 0.00033517, 0.00032007, 0.00034742, 0.00034470, 0.00043286
0.00057678, 0.00000000, 0.00267595, 0.00038585, 0.00031935, 0.00068177, 0.00034614, 0.00038774, 0.00071331, 0.00039638, 0.00048517, 0.00045639, 0.00052315, 0.00039291, 0.00045299, 0.00046886, 0.00036388, 0.00024675, 0.00049306, 0.00061617, 0.00050695, 0.00031646, 0.00037712, 0.00026933, 0.00042888, 0.00022792, 0.00049557, 0.00032390, 0.00036895, 0.00035962, 0.00037686, 0.00067972, 0.00031316, 0.00034667, 0.00054200, 0.00129147, 0.00056076, 0.00053971, 0.00038125, 0.00050059, 0.00044994, 0.00043205, 0.00045175, 0.00227465
0.00033387, 0.00267595, 0.00000000, 0.00042301, 0.00032727, 0.00028002, 0.00027947, 0.00047400, 0.00056108, 0.00029177, 0.00037881, 0.00256694, 0.00034157, 0.00034614, 0.00028415, 0.00028288, 0.00046970, 0.00473196, 0.00165834, 0.00026185, 0.00035989, 0.00034972, 0.00046938, 0.00022794, 0.00036875, 0.00039096, 0.00053207, 0.00381712, 0.00031504, 0.00237774, 0.00042877, 0.00466074, 0.00034213, 0.00035610, 0.00030483, 0.00039069, 0.00022232, 0.00025647, 0.00037535, 0.00042466, 0.00268259, 0.00054284, 0.00027203, 0.00042159
0.00035829, 0.00038585, 0.00042301, 0.00000000, 0.00065375, 0.00027244, 0.00055694, 0.00044114, 0.00066961, 0.00040134, 0.00044419, 0.00035811, 0.00030956, 0.00036322, 0.00029618, 0.00032727, 0.00042938, 0.00036759, 0.00024204, 0.00039873, 0.00027563, 0.00027232, 0.00027149, 0.00048128, 0.00035054, 0.00025207, 0.00034351, 0.00271029, 0.00036284, 0.00046994, 0.00030508, 0.00051366, 0.00042183, 0.00039943, 0.00033756, 0.00051975, 0.00041418, 0.00061470, 0.00029714, 0.00035153, 0.00032605, 0.00041670, 0.00051633, 0.00034730
0.00046263, 0.00031935, 0.00032727, 0.00065375, 0.00000000, 0.00025685, 0.00039857, 0.00057891, 0.00044840, 0.00027649, 0.00026445, 0.00058886, 0.00145307, 0.00026828, 0.00027905, 0.00157464, 0.00028505, 0.00042859, 0.00034894, 0.00068211, 0.00032737, 0.00027787, 0.00042871, 0.00038960, 0.00031569, 0.00033468, 0.00028660, 0.00054655, 0.00049104, 0.00028484, 0.00037691, 0.00049935, 0.00033958, 0.00026059, 0.00038606, 0.00085690, 0.00046551, 0.00035975, 0.00048805, 0.00028820, 0.00209027, 0.00028539, 0.00027826, 0.00028746
0.00034810, 0.00068177, 0.00028002, 0.00027244, 0.00025685, 0.00000000, 0.00052900, 0.00039228, 0.00045045, 0.00057211, 0.00031100, 0.00116844, 0.00044774, 0.00069274, 0.00056265, 0.00024806, 0.00039739, 0.00040295, 0.00047267, 0.00050346, 0.00042608, 0.00027279, 0.00027075, 0.00033039, 0.00131689, 0.00030296, 0.00197557, 0.00035320, 0.00032118, 0.00040282, 0.00251189, 0.00059405, 0.00048241, 0.00032086, 0.00065944, 0.00033158, 0.00035209, 0.00037799, 0.00045087, 0.00033855, 0.00039809, 0.00043437, 0.00046321, 0.00034582
0.00097353, 0.00034614, 0.00027947, 0.00055694, 0.00039857, 0.00052900, 0.00000000, 0.00040295, 0.00055509, 0.00041035, 0.00034360, 0.00056569, 0.00052279, 0.00035563, 0.00069373, 0.00031002, 0.00067565, 0.00030824, 0.00037168, 0.00043555, 0.00037629, 0.00033311, 0.00049177, 0.00037578, 0.00113201, 0.00044604, 0.00150420, 0.00041704, 0.00036876, 0.00055046, 0.00042441, 0.00037599, 0.00049418, 0.00045887, 0.00043082, 0.00038557, 0.00023997, 0.00066747, 0.00048108, 0.00050789, 0.00105181, 0.00044847, 0.00051301, 0.00044841
0.00044548, 0.00038774, 0.00047400, 0.00044114, 0.00057891, 0.00039228, 0.00040295, 0.00000000, 0.00052375, 0.00045839, 0.00038498, 0.00040654, 0.00037919, 0.00040737, 0.00048802, 0.00024371, 0.00028165, 0.00094814, 0.00039430, 0.00036441, 0.00040861, 0.00032116, 0.00048300, 0.00372372, 0.00048973, 0.00034892, 0.00036213, 0.00036013, 0.00069713, 0.00029465, 0.00046028, 0.00040738, 0.00140489, 0.00109320, 0.00570159, 0.00037070, 0.00052704, 0.00055234, 0.00038613, 0.00045597, 0.00168092, 0.00049444, 0.00052018, 0.00048349
0.00037166, 0.00071331, 0.00056108, 0.00066961, 0.00044840, 0.00045045, 0.00055509, 0.00052375, 0.00000000, 0.00035843, 0.00049157, 0.00067120, 0.00057981, 0.00040535, 0.00056149, 0.00053393, 0.00039567, 0.00040340, 0.00037254, 0.00026695, 0.00038187, 0.00036277, 0.00047807, 0.00389544, 0.00046444, 0.00033073, 0.00032064, 0.00035589, 0.00033109, 0.00034472, 0.00020406, 0.00037426, 0.00038742, 0.00050350, 0.00026787, 0.00040262, 0.00046163, 0.00042887, 0.00043491, 0.00051451, 0.00063140, 0.00046694, 0.00033671, 0.00088780
0.00034820, 0.00039638, 0.00029177, 0.00040134, 0.00027649, 0.00057211, 0.00041035, 0.00045839, 0.00035843, 0.00000000, 0.00059260, 0.00035279, 0.00044531, 0.00038729, 0.00038935, 0.00024742, 0.00059943, 0.00028215, 0.00148157, 0.00028766, 0.00034318, 0.00188099, 0.00035868, 0.00430962, 0.00037193, 0.00028073, 0.00028178, 0.00033880, 0.00092919, 0.00033410, 0.00035616, 0.00033881, 0.00046818, 0.00027901, 0.00033929, 0.00035135, 0.00033680, 0.00032744, 0.00032949, 0.00047116, 0.00069582, 0.00036792, 0.00053287, 0.00032373
