Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.372725,-0.0802927,0.0702716,-0.0884931,-0.415001,0.324177,-0.421939,0.314551,-0.108282,-0.397648,0.392521,0.216064,-0.213697,-0.515408,0.428899,-0.484518,0.223693,-0.416237,-0.0880725,-0.251605,-0.254096,-0.0225936,0.36678,-0.228645,0.411647,-0.499805,0.391813,-0.249855,0.236478,-0.424174,-0.230176,0.245087,-0.534735,-0.069062,-0.133303,0.372121,0.500455,-0.0252179,-0.205356,-0.531286,0.0577244,0.248402,0.0351555,-0.338354,-0.367558,-0.231058,0.476371,0.115143,0.0116725,0.188183;-1.95762,2.35528,-0.366354,2.80538
1;-0.320546,-0.0105453,0.131036,0.216989,-0.0126232,0.492279,0.149976,0.683449,0.231685,-0.550204,0.667374,0.0780289,0.0140981,-0.634394,0.196871,-0.49625,-0.277807,-0.384595,0.422272,-0.154989,0.167416,-0.0884073,0.319331,0.0470718,0.455739,-0.514222,0.241852,-0.0106634,0.320057,-0.531423,-0.701069,0.229952,-0.802679,-0.039805,-0.0329908,0.40497,0.618914,-0.13223,0.167881,-0.0268073,0.159513,-0.0872179,0.303115,0.117579,-0.136158,-0.254114,0.486389,-0.120905,-0.244773,-0.042285;-3.09284,0.952021,-5.92208,4.55326
2;-0.432103,-0.173226,0.406799,0.366595,-0.122648,0.389234,-0.575965,0.570047,-0.250756,-0.321368,0.383376,-0.0390668,-0.260211,-0.672844,0.156471,-0.528747,-0.320458,-0.489612,0.556791,-0.328631,-0.118982,-0.29737,0.0586409,-0.0322738,0.539224,-0.650533,0.197035,0.0704522,0.362977,-0.463695,-0.780572,0.0419101,-0.706259,0.274218,-0.0390064,0.228888,0.849685,-0.213375,-0.476259,-0.345931,-0.108849,-0.143277,0.14419,0.206571,-0.345702,0.149572,0.564084,0.197329,-0.503821,-0.203358;-4.73793,2.4657,-3.52537,5.3056
3;-0.437283,-0.145957,0.391629,0.206176,0.301286,0.388163,-0.491878,0.795826,0.170614,-0.0668321,0.666267,0.233993,-0.537125,-0.449363,-0.0444628,-0.563637,-0.361767,-0.536529,0.550014,-0.0213063,-0.0739679,-0.358209,0.0899513,-0.144101,0.552397,-0.486392,0.189034,0.102096,0.411979,-0.764606,-0.830748,0.557968,-0.704878,0.149106,0.169471,0.215955,0.780127,-0.335751,-0.550624,-0.293811,-0.0327834,-0.241338,0.0768398,-0.156957,-0.228394,0.0470918,0.584351,-0.205119,-0.348561,-0.167037;-5.15417,1.65107,-3.10589,4.3584
4;-0.340749,-0.24975,0.519913,0.518108,0.205595,0.496624,-0.708458,0.796133,0.198196,-0.157371,0.564695,0.328997,-0.447533,-0.537793,-0.00842676,-0.542551,-0.559047,-0.486103,0.666405,-0.0184799,-0.0941536,-0.368801,0.222461,-0.13464,0.560572,-0.461285,0.273916,0.149403,0.376165,-0.714584,-0.80804,0.312701,-0.779463,0.144439,0.13591,0.226584,0.884874,-0.333277,-0.647799,-0.33988,-0.0244596,-0.295453,0.406826,0.259542,-0.26196,0.0424712,0.60301,-0.159437,0.017741,-0.305508;-6.18148,0.959145,-3.99956,5.56427
5;-0.438473,-0.318475,0.547768,0.416977,0.340738,0.314048,-0.679295,0.828254,0.226137,-0.056004,0.528352,0.266262,-0.528118,-0.501029,0.188219,-0.455219,-0.548886,-0.580888,0.582915,0.068319,-0.186835,-0.388122,0.0804039,-0.1047,0.556886,-0.451079,0.238902,0.272341,0.427466,-0.634493,-0.708074,0.263884,-0.765221,0.0609232,0.124586,0.133301,0.892225,-0.323739,-0.750653,-0.454607,-0.133766,-0.327691,0.198926,0.131794,-0.241851,0.115357,0.624988,-0.275255,-0.242789,-0.262555;-5.86702,0.850104,-3.81929,4.98685
6;0.0790251,-0.130153,0.847916,0.356915,0.611019,-0.172851,-0.814047,0.940144,0.0660324,-0.222517,0.167717,0.762809,-0.473139,-0.072614,-0.439011,-0.17862,-0.228349,-0.790117,0.693574,-0.409147,-0.522133,-0.1222,0.178437,-0.36481,0.357401,-0.0765046,-0.326807,-0.274562,0.034911,-0.427236,-0.615957,-0.0138962,-0.507196,0.381331,-0.183772,-0.0282731,0.957355,0.0952943,-0.661408,-0.0715754,-0.56474,-0.681083,0.565867,-0.288981,-0.392594,0.465662,0.873832,0.170442,-0.126829,-0.222325;-7.38249,1.95536,-2.89037,5.00352
7;0.174197,0.11159,0.91912,0.27309,0.689953,-0.435948,-0.848198,0.952971,0.0790729,0.202032,0.203595,0.65521,-0.432445,0.00184447,-0.536034,-0.143095,-0.34428,-0.78031,0.359486,-0.368604,-0.580003,-0.0352449,0.184304,-0.313127,0.338291,-0.187085,-0.238942,-0.0420202,0.0476071,-0.438243,-0.495528,0.401748,-0.682985,0.676645,-0.136778,0.210876,0.923297,0.434898,-0.716722,-0.558585,-0.630402,-0.800568,0.602753,-0.663771,-0.548872,-0.0739861,0.823471,0.0960858,0.0795224,-0.0664948;-6.08613,2.29606,-3.69211,5.24994
8;-0.130869,-0.174973,0.959905,0.0359657,0.908809,-0.531242,-0.742396,0.796046,0.746197,0.249892,0.479438,0.833224,0.102847,-0.928462,-0.0708499,-0.663118,0.547895,-0.959618,-0.0340477,-0.0845697,0.0841016,0.557993,0.438635,0.66405,-0.723524,-0.798894,0.566443,-0.11698,0.131411,0.576115,-0.010908,0.155494,-0.528827,0.904676,-0.0812382,0.56408,0.921207,0.902849,-0.842156,-0.717064,0.119933,-0.921547,0.82573,-0.434148,-0.732428,-0.452839,0.841991,-0.398707,-0.64937,0.19294;-6.74248,3.30816,-3.32761,-1.83992
9;0.595786,0.569158,0.810038,-0.390515,0.484334,-0.764357,0.659326,0.912136,0.698315,-0.287548,0.430392,0.895731,0.0323787,-0.894909,0.023258,-0.390411,0.216179,-0.909872,-0.154374,-0.807481,0.775787,0.582169,0.465478,0.409318,-0.583185,-0.783859,0.105878,-0.154082,0.299436,-0.674207,-0.919212,0.214654,-0.768732,0.775338,0.265993,0.532783,0.985038,0.885493,-0.282791,-0.561115,-0.699839,-0.841469,0.861213,-0.923234,-0.357105,-0.396312,0.834052,-0.0804913,-0.22261,0.831966;-5.11693,1.22083,-5.41094,5.38527
