Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.372725,-0.0802927,0.0702716,-0.0884931,-0.415001,0.324177,-0.421939,0.314551,-0.108282,-0.397648,0.392521,0.216064,-0.213697,-0.515408,0.428899,-0.484518,0.223693,-0.416237,-0.0880725,-0.251605,-0.254096,-0.0225936,0.36678,-0.228645,0.411647,-0.499805,0.391813,-0.249855,0.236478,-0.424174,-0.230176,0.245087,-0.534735,-0.069062,-0.133303,0.372121,0.500455,-0.0252179,-0.205356,-0.531286,0.0577244,0.248402,0.0351555,-0.338354,-0.367558,-0.231058,0.476371,0.115143,0.0116725,0.188183;-1.92759,-6.6344,-0.315127,-0.415424
1;-0.320546,-0.0105453,0.131036,0.216989,-0.0126232,0.492279,0.149976,0.683449,0.231685,-0.550204,0.667374,0.0780289,0.0140981,-0.634394,0.196871,-0.49625,-0.277807,-0.384595,0.422272,-0.154989,0.167416,-0.0884073,0.319331,0.0470718,0.455739,-0.514222,0.241852,-0.0106634,0.320057,-0.531423,-0.701069,0.229952,-0.802679,-0.039805,-0.0329908,0.40497,0.618914,-0.13223,0.167881,-0.0268073,0.159513,-0.0872179,0.303115,0.117579,-0.136158,-0.254114,0.486389,-0.120905,-0.244773,-0.042285;-4.28491,-6.67652,0.450048,1.8687
2;-0.432103,-0.173226,0.406799,0.366595,-0.122648,0.389234,-0.575965,0.570047,-0.250756,-0.321368,0.383376,-0.0390668,-0.260211,-0.672844,0.156471,-0.528747,-0.320458,-0.489612,0.556791,-0.328631,-0.118982,-0.29737,0.0586409,-0.0322738,0.539224,-0.650533,0.197035,0.0704522,0.362977,-0.463695,-0.780572,0.0419101,-0.706259,0.274218,-0.0390064,0.228888,0.849685,-0.213375,-0.476259,-0.345931,-0.108849,-0.143277,0.14419,0.206571,-0.345702,0.149572,0.564084,0.197329,-0.503821,-0.203358;-3.52828,-6.89027,-0.628521,0.829341
3;0.0400026,0.073846,0.754523,0.159927,0.59067,-0.164695,-0.758257,0.927301,-0.0603301,-0.105984,0.306831,0.678575,-0.426511,0.0121275,-0.511698,-0.2473,0.0296732,-0.781917,0.68297,-0.475047,-0.474565,-0.102816,0.126888,-0.339278,0.372234,-0.143515,-0.386777,-0.401685,0.012978,-0.447362,-0.724797,0.258773,-0.381415,0.486594,-0.136081,0.0817561,0.908276,0.14931,-0.427306,0.184613,-0.54688,-0.645483,0.425709,-0.449867,-0.431485,0.418765,0.823557,0.226218,-0.37565,-0.336107;-4.82913,-1.69545,-2.79346,0.698627
4;0.222908,0.0729309,0.906801,0.394909,0.665912,-0.40286,-0.899273,0.949125,-0.117571,0.195417,0.328797,0.624713,-0.307111,0.13157,-0.609107,-0.196067,-0.325735,-0.745284,0.504807,-0.378055,-0.606302,-0.0463736,0.263997,-0.303828,0.360839,-0.19006,-0.211825,-0.121281,0.0123881,-0.462465,-0.654458,0.432177,-0.625512,0.758409,-0.129442,0.331159,0.920575,0.469827,-0.646467,-0.464424,-0.622937,-0.787196,0.635527,-0.55658,-0.621268,-0.178276,0.810414,0.12705,0.160688,-0.265967;-5.7333,-3.48406,-2.7401,1.07398
5;-0.158721,-0.260128,0.949279,0.0520033,0.912691,-0.577608,-0.799608,0.799349,0.678173,0.311925,0.571558,0.81105,0.0349848,-0.897726,-0.0177027,-0.636579,0.531522,-0.963526,0.0349149,-0.0518862,-0.0111619,0.517682,0.382098,0.686626,-0.70516,-0.773888,0.59361,-0.0955804,0.139362,0.616961,-0.0423717,0.160891,-0.441819,0.909737,-0.10828,0.577269,0.936073,0.909885,-0.877696,-0.740367,0.106205,-0.927175,0.79173,-0.366271,-0.752109,-0.524031,0.829726,-0.422571,-0.714572,0.0738993;-13.9184,-5.16538,1.47999,1.00157
6;-0.485355,-0.167597,0.423845,0.198757,-0.139556,-0.733512,0.549619,0.740892,0.653101,0.0230201,-0.0765604,0.493612,-0.371141,-0.904438,0.422552,-0.703608,0.379973,-0.537348,0.316712,0.524098,0.496103,-0.179486,0.818447,0.488151,0.230316,-0.797738,-0.0973386,0.716939,0.647455,-0.641676,-0.969276,-0.390908,-0.841859,0.24064,-0.088203,0.705033,0.937109,0.657556,-0.586841,-0.749381,0.167995,0.347806,0.550022,-0.521816,-0.166282,-0.232875,0.894701,-0.615084,-0.542575,-0.196958;-9.81377,-8.25738,0.762219,1.31215
7;-0.470771,-0.539474,0.635893,-0.107737,-0.561611,-0.334356,0.309279,0.138852,0.077839,0.416558,-0.454504,0.72864,-0.286211,-0.874335,0.419147,-0.661645,0.0588816,-0.580306,0.372579,0.0482942,0.172811,-0.329852,0.701372,0.555285,0.424601,-0.574475,-0.0249279,0.629967,0.555363,-0.318796,-0.950747,-0.434642,-0.603031,0.23489,0.0821309,0.62976,0.941134,0.230848,-0.327887,-0.238528,0.583029,0.100825,0.59072,-0.285098,-0.131966,-0.165128,0.733429,0.0412639,-0.364233,0.0775145;-6.74114,-5.79762,-0.152832,0.232564
8;-0.495265,-0.451342,0.30062,-0.403122,-0.579758,-0.413456,-0.284764,0.300962,0.190125,0.647796,0.109932,0.629005,-0.564686,-0.857111,0.55889,-0.656702,0.37273,-0.487201,0.237294,0.190818,0.271898,-0.331457,0.788856,0.530087,0.42101,-0.742611,-0.0197787,0.604514,0.589926,0.0910008,-0.936085,-0.172893,-0.789068,0.404118,0.0964195,0.532277,0.833387,0.191975,0.0309049,0.413015,0.554853,0.219509,0.711988,-0.4304,-0.329792,-0.0281424,0.802466,-0.0935237,-0.565828,-0.441477;-6.93492,-4.74935,-0.726544,0.922607
9;-0.452598,-0.627804,0.296398,-0.227178,-0.500778,-0.679832,-0.477656,0.353748,-0.106529,0.343366,0.0973422,0.327743,-0.422949,-0.758125,0.449713,-0.651681,0.50473,-0.385561,0.358935,0.412094,0.0961618,-0.309881,0.791268,0.565201,0.418159,-0.760467,-0.0123218,0.516076,0.553404,0.0782503,-0.934234,-0.14426,-0.660933,0.525268,0.159627,0.615143,0.896974,0.180845,0.18684,0.567983,0.417189,0.187551,0.752018,-0.500493,-0.537025,-0.120322,0.805049,-0.403386,-0.211682,-0.440145;-8.30993,-3.60662,-1.98261,0.778426
10;-0.456367,-0.594401,0.217504,-0.163388,-0.455846,-0.665244,-0.563388,0.366525,-0.122725,0.443822,0.329141,0.125765,-0.557432,-0.707216,0.599427,-0.59494,0.40706,-0.447454,0.345419,0.451933,0.223109,-0.346724,0.748109,0.571753,0.417798,-0.718766,0.0151629,0.522286,0.518669,0.227673,-0.900531,-0.0412418,-0.583043,0.455413,0.113581,0.66096,0.932785,0.240458,0.0314722,0.458987,0.391203,0.160197,0.729861,-0.462423,-0.58586,-0.202621,0.804612,-0.490032,-0.214381,-0.16605;-7.50039,-2.72512,-1.48734,0.911283
11;-0.458305,-0.487091,0.224986,-0.110022,-0.405008,-0.628481,-0.569337,0.355702,0.142049,0.241105,0.3456,0.19567,-0.54811,-0.76661,0.600156,-0.615658,0.510212,-0.468917,0.390902,0.48668,0.405191,-0.352446,0.797337,0.558036,0.41121,-0.64276,0.0279492,0.47641,0.53749,0.154268,-0.904556,-0.0803834,-0.622977,0.479396,0.0491392,0.621164,0.947801,0.265576,0.016649,0.351587,0.349563,0.16121,0.656396,-0.413349,-0.548293,-0.191403,0.828864,-0.525776,-0.144669,-0.132193;-8.3148,-3.11924,-1.33777,0.771141
