-0.430426 -0.076150 -0.676855 -0.167017 0.103579 0.067720 -0.127769 0.818223 -0.397975 0.790603 -0.767004 0.591663 -0.358460 -0.585713 -0.035533 -0.845997 0.076926 0.579617 -0.146707 -0.383514 0.236937 0.009832 0.165238 -0.758727 0.732781 0.971584 -0.848443 0.838209 0.272520 -0.197893 0.847028 0.373171 -0.399012 -0.144163 -0.273228 -0.008008 0.998086 0.193734 -0.945725 -0.615936 -0.688820 0.938811 -0.398992 -0.034191 2.456416 -0.115011 -0.328075 0.298882 0.554521 -0.643598 0.040270 -0.804496 0.839705 -0.390294 -0.738536 0.504385 -0.337133 -0.295056 0.573350 -0.089503 -0.165306 -0.643031 -0.201661 -0.991515 0.242455 0.138171 0.828395 -0.840716 0.088795 -0.228125 -0.860068 -0.586602 0.933808 0.216315 -0.140142 0.615008 -0.015265 -0.581034 -0.344994 -0.901872 0.892449 -0.311150 0.231807 0.498191 
-0.430426 -0.076150 -0.676855 -0.167017 0.103579 0.067720 -0.127769 0.818223 -0.397975 0.790603 -0.767004 0.591663 -0.358460 -0.585713 -0.035533 -0.845997 0.076926 0.579617 -0.146707 -0.383514 0.236937 0.009832 0.165238 -0.758727 0.732781 0.971584 -0.848443 0.838209 0.272520 -0.197893 0.847028 0.373171 -0.399012 -0.144163 -0.273228 -0.008008 0.998086 0.193734 -0.945725 -0.615936 -0.688820 0.938811 -0.398992 -0.034191 2.456416 -0.115011 -0.328075 0.298882 0.554521 -0.643598 0.040270 -0.804496 0.839705 -0.390294 -0.738536 0.504385 -0.337133 -0.295056 0.573350 -0.089503 -0.165306 -0.643031 -0.201661 -0.991515 0.242455 0.138171 0.828395 -0.840716 0.088795 -0.228125 -0.860068 -0.586602 0.933808 0.216315 -0.140142 0.615008 -0.015265 -0.581034 -0.344994 -0.901872 0.892449 -0.311150 0.231807 0.498191 
-0.368314 -0.008026 -0.787538 0.545370 -0.892475 0.153622 0.579794 -0.491285 0.257185 0.212337 0.146096 0.272897 0.689445 0.499374 0.583481 0.231448 -0.499028 0.558023 -0.363365 -0.189780 0.427102 0.297432 -0.743361 0.191992 -0.795712 0.669699 0.108395 -0.157792 0.993291 0.898865 -0.010190 0.375003 -0.169438 -0.637153 0.739851 0.324178 -0.775063 -0.588184 0.967467 -0.570562 0.563649 0.146611 0.385974 0.163487 -0.587909 -0.328453 0.502202 -0.448601 -0.312577 -0.426529 -0.422044 0.726743 0.153792 -0.443656 0.733923 0.772752 0.899608 -0.692573 0.164489 0.458744 -0.701114 0.043957 0.168706 0.841510 0.978034 -0.688852 -0.421578 0.096055 0.776424 0.713141 -0.956247 -0.885888 0.933808 0.216315 -0.140142 0.615008 -0.015265 -0.581034 -0.344994 -0.901872 0.892449 -0.311150 0.231807 -0.240454 
-0.627169 -0.847891 -0.445523 0.205404 0.111071 0.590969 0.013261 0.590169 0.425584 0.169895 2.316364 -0.976824 -0.391021 -0.965132 0.903642 0.778539 0.788889 0.655278 -0.927573 0.766707 -0.742781 -0.078714 -0.105520 -0.662033 0.286223 0.877051 -0.438588 -0.203516 0.998018 0.071506 0.011568 0.796648 -0.121034 0.043336 0.135098 -0.566027 0.973111 0.454841 -0.313191 0.085655 0.514264 0.168671 -0.823337 0.413382 0.653742 0.078197 -0.264588 0.553210 -0.923111 0.265120 0.796591 0.119104 0.141590 0.291285 -0.549544 -0.722352 -0.218996 -0.549863 0.920639 0.299749 -0.284827 -0.298612 0.979907 -0.998265 0.691352 0.778255 -0.183955 -0.160339 0.938272 -0.703648 -0.825448 -0.566884 -0.379306 -0.487018 -0.113319 -0.226799 0.700195 -0.384569 -0.582019 -0.879668 -0.345603 -0.846211 -0.938352 -0.204343 
-0.368314 -0.008026 -0.787538 0.545370 -0.892475 0.153622 0.579794 -0.491285 0.257185 0.212337 0.146096 0.272897 0.689445 0.499374 0.583481 0.231448 -0.499028 0.558023 -0.363365 -0.189780 0.427102 0.297432 -0.743361 0.191992 -0.795712 0.669699 0.108395 -0.157792 0.993291 0.898865 -0.010190 0.375003 -0.169438 -0.637153 0.739851 0.324178 -0.775063 -0.588184 0.967467 -0.570562 0.563649 0.146611 0.385974 0.163487 -0.587909 -0.328453 0.502202 -0.448601 -0.312577 -0.426529 -0.422044 0.726743 0.153792 -0.443656 0.733923 0.772752 0.899608 -0.692573 0.164489 0.458744 -0.701114 0.043957 0.168706 0.841510 0.978034 -0.688852 -0.421578 0.096055 0.776424 0.713141 -0.956247 -0.885888 0.933808 0.216315 -0.140142 0.615008 -0.015265 -0.581034 -0.344994 -0.901872 0.892449 -0.311150 0.231807 -0.240454 
-0.368314 -0.008026 -0.787538 0.545370 -0.892475 0.153622 0.579794 -0.491285 0.257185 0.212337 0.146096 0.272897 0.689445 0.499374 0.583481 0.231448 -0.499028 0.558023 -0.363365 -0.189780 0.427102 0.297432 -0.743361 0.191992 -0.795712 0.669699 0.108395 -0.157792 0.993291 0.898865 -0.010190 0.375003 -0.169438 -0.637153 0.739851 0.324178 -0.775063 -0.588184 0.967467 -0.570562 0.563649 0.146611 0.385974 0.163487 -0.587909 -0.328453 0.502202 -0.448601 -0.312577 -0.426529 -0.422044 0.726743 0.153792 -0.443656 0.733923 0.772752 0.899608 -0.692573 0.164489 0.458744 -1.140350 0.043957 0.168706 0.841510 0.978034 -0.688852 -0.421578 0.096055 0.776424 0.713141 -0.956247 -0.885888 0.933808 0.216315 -0.140142 0.615008 -0.015265 -0.581034 -0.344994 -0.901872 0.892449 -0.311150 0.231807 -0.240454 
-0.368314 -0.008026 -0.787538 0.545370 -0.892475 0.153622 0.579794 -0.491285 0.257185 0.212337 0.146096 0.272897 0.689445 0.499374 0.583481 0.231448 -0.499028 0.558023 -0.363365 -0.189780 0.427102 0.297432 -0.743361 0.191992 -0.795712 0.669699 0.108395 -0.157792 0.993291 0.898865 -0.010190 0.375003 -0.169438 -0.637153 0.739851 0.324178 -0.775063 -0.588184 0.967467 -0.570562 0.563649 0.146611 0.385974 0.163487 -0.587909 -0.328453 0.502202 -0.448601 -0.312577 -0.426529 -0.422044 0.726743 0.153792 -0.443656 0.733923 0.772752 0.899608 -0.692573 0.164489 0.458744 -1.140350 0.043957 0.168706 0.841510 0.978034 -0.688852 -0.421578 0.096055 0.776424 0.713141 -0.956247 -0.885888 0.933808 0.216315 -0.140142 0.615008 -0.015265 -0.581034 -0.344994 -0.901872 0.892449 -0.311150 0.231807 -0.240454 
-0.368314 -0.008026 -0.787538 0.545370 -0.892475 0.153622 0.579794 -0.491285 0.257185 0.212337 0.146096 0.272897 0.689445 0.499374 0.583481 0.231448 -0.499028 0.558023 -0.363365 -0.189780 0.427102 0.297432 -0.743361 0.191992 -0.795712 0.669699 0.108395 -0.157792 0.993291 0.898865 -0.010190 0.375003 -0.169438 -0.637153 0.739851 0.324178 0.131579 -0.588184 0.967467 -0.570562 0.563649 0.146611 0.385974 0.163487 -0.587909 -0.328453 0.502202 -0.448601 -0.312577 -0.426529 -0.422044 0.726743 0.153792 -0.443656 0.733923 0.772752 0.899608 -0.692573 0.164489 0.458744 -0.701114 0.043957 0.168706 0.841510 0.978034 -0.688852 -0.421578 0.096055 0.776424 0.713141 -0.956247 -0.885888 0.933808 0.216315 -0.140142 0.615008 -0.015265 -0.581034 -0.344994 -0.901872 0.892449 -0.311150 0.231807 -0.240454 
-0.368314 -0.008026 -0.787538 0.545370 -0.892475 0.153622 0.579794 -0.491285 0.257185 0.212337 0.146096 0.272897 0.689445 0.499374 0.583481 0.231448 -0.499028 0.558023 -0.363365 -0.189780 0.427102 0.297432 -0.743361 0.191992 -0.795712 0.877051 -0.438588 -1.049558 0.164962 0.071506 -0.768384 0.796648 -0.121034 0.043336 -0.106707 -0.566027 0.973111 0.454841 -0.313191 0.085655 0.514264 0.146611 0.385974 0.163487 -0.587909 -0.328453 -0.833492 0.925158 0.365712 0.867161 0.754372 0.726743 0.153792 -0.443656 0.733923 0.772752 0.899608 -0.692573 0.164489 0.458744 -0.701114 0.043957 0.168706 0.841510 0.978034 -0.688852 -0.421578 0.096055 0.776424 0.713141 -0.956247 -0.885888 0.933808 0.216315 -0.140142 0.615008 -0.015265 -0.581034 -0.344994 -0.901872 0.892449 -0.311150 0.231807 -0.240454 
-0.368314 -0.008026 -0.787538 0.545370 -0.892475 0.153622 0.579794 -0.491285 0.257185 0.212337 0.146096 0.272897 0.689445 0.499374 0.583481 0.231448 -0.499028 0.558023 -0.363365 -0.189780 0.427102 0.297432 -0.743361 0.191992 -0.795712 0.669699 0.108395 -0.157792 0.993291 0.898865 -0.010190 0.375003 0.992409 -0.637153 0.314086 -0.660085 0.281976 -0.226034 -0.477607 -0.570562 0.563649 0.168671 -0.823337 0.413382 0.653742 0.078197 0.502202 -0.448601 -0.312577 -0.426529 -0.422044 0.726743 0.153792 -0.443656 0.733923 0.772752 0.899608 -0.692573 0.164489 0.458744 -0.701114 0.191120 0.168706 0.841510 0.978034 -0.688852 -0.421578 0.096055 0.776424 0.713141 -0.956247 -0.885888 0.933808 0.216315 -0.140142 0.615008 -0.015265 -0.581034 -0.344994 -0.901872 0.892449 -0.311150 0.231807 -0.240454 
-0.368314 -0.008026 -0.787538 0.545370 -0.892475 0.153622 0.579794 -0.491285 0.257185 0.212337 0.146096 0.272897 0.689445 0.499374 0.583481 0.231448 -0.499028 0.558023 -0.363365 -0.189780 0.427102 0.297432 -0.743361 0.191992 -0.795712 0.877051 -0.438588 -1.049558 0.164962 0.071506 -0.768384 0.796648 -0.121034 0.043336 -0.106707 -0.566027 0.973111 0.454841 -0.313191 0.085655 0.514264 0.146611 0.385974 0.163487 -0.587909 -0.328453 -0.833492 0.925158 0.365712 0.867161 0.754372 0.726743 0.153792 -0.443656 0.733923 0.772752 0.899608 -0.692573 0.164489 0.458744 -0.701114 0.043957 0.168706 0.841510 0.978034 -0.688852 -0.421578 0.096055 0.776424 0.713141 -0.956247 -0.885888 0.933808 0.216315 -0.140142 0.615008 -0.015265 -0.581034 -0.344994 -0.901872 0.892449 -0.311150 0.231807 -0.240454 
-0.368314 -0.008026 -0.787538 0.545370 -0.892475 0.153622 0.579794 -0.491285 0.257185 0.212337 0.146096 0.272897 0.689445 0.499374 0.583481 0.231448 -0.499028 0.558023 -0.363365 -0.189780 0.427102 0.297432 -0.743361 0.191992 -0.795712 0.669699 0.108395 -0.157792 0.993291 1.936470 -0.010190 0.375003 -0.169438 -0.637153 0.739851 0.324178 0.131579 -0.588184 0.967467 -0.570562 0.563649 0.146611 0.385974 0.163487 -0.587909 -0.328453 0.502202 -0.448601 -0.923111 0.265120 0.796591 0.119104 0.141590 0.291285 -0.549544 -0.722352 -0.218996 -0.549863 2.848427 0.299749 -0.284827 -0.298612 0.831085 0.841510 0.978034 -0.688852 -0.421578 -0.039188 0.776424 0.713141 -0.956247 -0.885888 0.933808 0.216315 -0.140142 0.615008 -0.015265 -0.581034 -0.344994 -0.901872 0.892449 -0.311150 0.231807 -0.240454 
-0.368314 -0.008026 -0.787538 0.545370 -0.892475 0.153622 0.579794 -0.491285 0.257185 0.212337 0.146096 0.272897 0.689445 0.499374 0.583481 0.231448 -0.499028 0.558023 -0.363365 -0.189780 0.427102 0.297432 -0.743361 0.191992 -0.795712 0.669699 0.108395 -0.157792 0.993291 1.936470 -0.010190 0.375003 -0.169438 -0.637153 0.739851 0.324178 0.131579 -0.588184 0.967467 -0.570562 0.563649 0.146611 0.385974 0.163487 -0.587909 -0.328453 0.502202 -0.448601 -0.923111 0.265120 0.796591 0.119104 0.141590 0.291285 -0.549544 -0.722352 -0.218996 -0.549863 2.848427 0.299749 -0.284827 -0.298612 0.831085 0.841510 0.978034 -0.688852 -0.421578 -0.039188 0.776424 0.713141 -0.956247 -0.885888 0.933808 0.216315 -0.140142 0.615008 -0.015265 -0.581034 -0.344994 -0.901872 0.892449 -0.311150 0.231807 -0.240454 
-0.368314 -0.008026 -0.787538 0.545370 -0.892475 0.153622 0.579794 -0.491285 0.257185 0.212337 0.146096 0.272897 0.689445 0.499374 0.583481 0.231448 -0.499028 0.558023 -0.363365 -0.189780 0.427102 0.297432 -0.743361 0.191992 -0.795712 0.669699 0.108395 -0.157792 0.568257 0.898865 -0.010190 0.375003 0.421309 -0.637153 0.739851 0.324178 -0.775063 -0.588184 0.967467 -0.570562 0.563649 0.146611 0.385974 0.163487 -0.587909 -0.328453 0.502202 -0.448601 -0.312577 -0.426529 -0.422044 0.726743 0.153792 0.841135 -0.549544 -0.722352 -0.218996 -0.549863 0.920639 0.280457 -0.284827 0.043957 0.168706 0.841510 0.978034 -0.688852 -0.421578 0.096055 0.776424 0.713141 -0.956247 -0.885888 0.933808 0.216315 -0.140142 0.615008 -0.015265 -0.581034 -0.344994 -0.901872 0.892449 -0.311150 0.231807 -0.240454 
