Passo;A  o
0;3
1;3
2;3
3;3
4;3
5;3
6;3
7;3
8;1
9;3
10;4
11;1
12;3
13;3
14;3
15;3
16;1
17;1
18;3
19;1
20;3
21;1
22;3
23;1
24;3
25;3
26;3
27;1
28;4
29;1
30;4
31;4
32;1
33;3
34;3
35;3
36;3
37;1
38;1
39;3
40;1
41;3
42;1
43;3
44;1
45;3
46;3
47;1
48;4
49;1
50;4
51;1
52;3
53;3
54;3
55;1
56;1
57;3
58;1
59;3
60;1
61;3
62;1
63;3
64;3
65;3
66;1
67;4
68;1
69;4
70;4
71;1
72;3
73;3
74;3
75;3
76;1
77;1
78;3
79;1
80;3
81;1
82;3
83;1
84;3
85;3
86;1
87;4
88;1
89;4
90;1
91;3
92;3
93;3
94;1
95;1
96;3
97;1
98;3
99;1
100;3
101;1
102;3
103;3
104;1
105;1
106;4
107;4
108;1
109;3
110;3
111;3
112;1
113;1
114;3
115;1
116;3
117;1
118;3
119;1
120;3
121;3
122;3
123;1
124;4
125;1
126;4
127;4
128;1
129;3
130;3
131;3
132;3
133;1
134;1
135;3
136;1
137;3
138;1
139;3
140;1
141;3
142;3
143;1
144;4
145;1
146;4
147;1
148;3
149;3
150;3
151;1
152;1
153;3
154;1
155;3
156;1
157;3
158;1
159;3
160;3
161;3
162;1
163;4
164;1
165;4
166;4
167;1
168;3
169;3
170;3
171;3
172;1
173;1
174;3
175;1
176;3
177;1
178;3
179;1
180;3
181;3
182;1
183;4
184;1
185;4
186;1
187;3
188;3
189;3
190;1
191;1
192;3
193;1
194;3
195;1
196;3
197;1
198;3
199;3
200;1
201;1
202;4
203;4
204;1
205;3
206;3
207;3
208;1
209;1
210;3
211;1
212;3
213;1
214;3
215;1
216;3
217;3
218;3
219;1
220;4
221;1
222;4
223;4
224;1
225;3
226;3
227;3
228;3
229;1
230;1
231;3
232;1
233;3
234;1
235;3
236;1
237;3
238;3
239;1
240;4
241;1
242;4
243;1
244;3
245;3
246;3
247;1
248;1
249;3
250;1
251;3
252;1
253;3
254;1
255;3
256;3
257;3
258;1
259;4
260;1
261;4
262;4
263;1
264;3
265;3
266;3
267;3
268;1
269;1
270;3
271;1
272;3
273;1
274;3
275;1
276;3
277;3
278;1
279;4
280;1
281;4
282;1
283;3
284;3
285;3
286;1
287;1
288;3
289;1
290;3
291;1
292;3
293;1
294;3
295;3
296;3
297;1
298;4
299;1
300;0
