Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.350581,0.497304,0.199112,0.338555,-0.0466246,0.127686,-0.37916,0.443955,-0.200063,0.383336,-0.410458,0.206015,0.180708,-0.348894,-0.485518,-0.0211075,-0.0273988,0.145959,-0.284233,-0.52583,-0.45968,-0.0253654,-0.435982,0.371227,0.0376267;-5.22521,-4.66284,-1.10056,0.372809
1;-0.438741,0.497304,0.444069,0.522409,-0.213013,0.127686,-0.240397,0.443955,-0.14618,0.382135,-0.39986,0.285546,0.366731,0.0894623,-0.14787,0.00415487,-0.0277795,-0.194199,-0.541888,-0.52583,-0.400162,-0.352218,-0.565856,0.757422,0.34233;-5.93095,-5.45491,-0.924121,0.680386
2;-0.512016,0.497304,0.643993,0.655904,-0.559381,0.127686,-0.103483,0.443955,-0.137664,0.382291,-0.18842,0.264459,0.717855,0.200266,-0.155166,0.432682,-0.310722,-0.314787,-0.679426,-0.52583,-0.377532,-0.344446,-0.0914152,0.828301,0.498488;-6.89818,-4.06164,0.205455,2.68999
3;-0.548376,0.497304,0.566436,0.714112,-0.670168,0.127686,0.188106,0.443955,0.116403,0.38235,-0.508937,0.261103,0.838783,0.249459,-0.153233,0.0988132,-0.32154,0.14493,-0.765466,-0.52583,-0.310571,-0.180638,-0.362797,0.871639,0.724976;-7.10541,-5.37992,-0.196091,1.42279
4;-0.570125,0.497304,0.550532,0.746188,-0.70912,0.127686,0.277049,0.443955,0.144207,0.382525,-0.40855,0.158378,0.882975,0.276608,-0.152925,0.317862,-0.143223,-0.123287,-0.734785,-0.52583,-0.283332,-0.422041,0.143856,0.85619,0.699292;-7.05167,-4.08238,-1.39739,2.30502
5;-0.562458,0.497304,0.521973,0.735119,-0.710455,0.127686,0.307309,0.443955,-0.067217,0.382596,-0.412758,0.146881,0.873255,0.247298,-0.143492,-0.0770986,-0.337678,0.362641,-0.728134,-0.52583,-0.267572,-0.350822,-0.122329,0.852817,0.615712;-7.05732,-3.81603,0.559537,1.31132
6;-0.836569,0.644121,0.579178,0.832138,-0.803871,0.200464,0.708445,0.427266,-0.0892457,0.524459,-0.330282,-0.298316,0.681912,-0.102569,-0.628612,-0.375712,-0.357899,0.547178,-0.58081,-0.785056,-0.0267191,-0.666331,0.222935,0.937122,0.24729;-6.83624,-1.82631,0.0452141,2.94353
7;-0.819546,0.644121,0.692348,0.792193,-0.732059,0.200464,0.744571,0.427266,-0.0908881,0.524993,0.0931725,-0.289796,0.447903,-0.0700823,-0.521983,-0.799032,-0.184413,0.765311,-0.632656,-0.785056,0.0929241,-0.626281,-0.133748,0.940478,0.349997;-5.88262,-1.6124,0.457133,1.97583
8;-0.86293,0.799203,0.705319,0.925289,-0.560591,-0.52701,-0.00967235,0.68115,0.059411,0.853657,0.963059,-0.22514,0.344202,0.473961,-0.440858,-0.767152,0.566916,0.859458,-0.351556,-0.940647,-0.543887,-0.491764,-0.00889271,0.815043,0.527005;-3.87911,-1.99486,-4.54232,-1.73008
9;-0.83405,0.799203,0.66867,0.885334,-0.469895,-0.52701,0.590447,0.68115,-0.609094,0.853127,0.952653,-0.284617,0.513204,0.537797,-0.340319,-0.628173,0.798317,0.717989,-0.810182,-0.940647,-0.331991,0.185524,0.499371,0.886609,0.146796;-6.65582,-1.12537,-2.1149,-2.89219
10;-0.949733,0.812308,0.775595,0.923626,-0.58237,0.687764,0.894294,0.642441,-0.609031,0.347535,-0.258094,-0.62667,-0.02281,-0.178281,-0.782731,-0.640688,0.826213,0.833028,-0.877315,-0.903294,0.361792,0.660729,0.636246,0.895178,0.553706;-11.7034,-6.06215,0.280428,0.661812
11;-0.975297,0.839408,0.785492,0.873627,-0.0834436,0.301232,-0.0383468,0.728406,-0.74871,0.713653,-0.111896,-0.562029,0.624661,0.148604,-0.894405,-0.83468,0.850643,0.975066,0.242599,-0.857467,-0.0827374,-0.494033,-0.0317924,0.92154,0.643371;-9.57808,-4.13645,-1.90201,-2.43393
12;-0.892369,0.647889,0.307991,0.459334,-0.525818,-0.620314,0.385479,-0.272595,-0.904275,0.785713,0.896954,-0.13346,0.766156,0.765493,-0.641035,-0.688408,0.767118,0.879848,-0.328633,-0.94533,-0.407825,-0.348575,0.166619,0.985337,-0.592396;-4.0943,1.00088,-1.65999,-3.16609
13;-0.977267,0.814496,0.416936,0.863154,-0.488627,-0.0848274,0.918276,0.0261016,-0.693196,0.685543,0.840457,-0.620652,-0.837227,0.758687,-0.914012,-0.438457,0.954759,0.874046,-0.412102,-0.976561,-0.0886097,0.733741,0.146238,0.429491,-0.0181808;-6.79807,-4.53846,-1.10586,-3.13124
14;-0.642018,0.435607,0.680415,0.792385,0.334829,-0.261315,0.713563,-0.398674,-0.817896,0.337226,0.0360937,0.279577,0.142145,0.728962,0.249647,-0.402401,0.871267,0.655113,-0.762565,-0.908352,0.0351622,0.830644,0.14509,0.709441,-0.62543;-4.958,-3.9476,-1.4319,-5.85531
15;-0.569405,0.497304,0.68622,0.745159,-0.504687,0.127686,-0.192844,0.443955,-0.797684,0.383428,-0.599944,0.504476,0.0931571,0.349827,-0.202716,0.465146,0.727158,0.106987,-0.864182,-0.52583,-0.271795,0.00475592,0.346632,0.482479,0.0312203;-7.38592,-4.31767,-1.5739,-0.902381
16;-0.59413,0.497304,0.563744,0.77915,-0.27596,0.127686,0.142927,0.443955,-0.744065,0.382626,-0.702434,0.498069,0.63881,0.396956,-0.17516,-0.224112,0.112633,0.523809,-0.781117,-0.52583,-0.188137,-0.482421,-0.419383,0.879387,0.161124;-7.46469,-3.77184,0.498281,-2.2212
17;-0.590437,0.702915,0.717016,0.878715,-0.734541,0.305063,-0.457163,0.763192,0.0732854,0.0721438,0.494793,0.326888,0.227533,0.109408,-0.186511,0.0164196,0.678314,0.202204,-0.675892,-0.750067,-0.486605,-0.510235,0.0982366,0.693572,0.806517;-6.68129,-4.81813,-4.22364,2.4313
18;-0.564644,0.702915,0.735782,0.858073,-0.560703,0.305063,-0.184366,0.763192,-0.486242,0.0712347,0.373806,-0.00671615,0.771165,0.0470446,-0.00703428,-0.421674,0.635454,0.688239,-0.564339,-0.750067,-0.625639,0.410539,-0.120984,0.860275,0.598223;-10.0661,-6.66452,-1.24907,0.738779
19;-0.825627,0.797791,0.710933,0.89715,-0.847074,0.371292,0.22715,0.754456,-0.610322,0.245158,-0.00297327,-0.304938,0.400379,-0.446397,-0.516402,-0.623543,0.66281,0.809552,-0.397273,-0.89513,-0.561396,-0.0986265,0.0480276,0.944597,0.145064;-9.64909,-5.70683,-2.53965,3.13904
20;-0.706958,0.766181,0.830083,0.941951,-0.700099,-0.0531206,0.297374,0.583829,-0.524328,0.627723,0.777395,-0.108857,-0.0889329,0.133164,0.0855107,-0.925983,0.237087,0.920932,-0.515844,-0.960302,-0.492568,-0.285573,-0.356959,0.880312,-0.392771;-5.08501,-2.58239,-0.587509,0.519225
21;-0.980163,0.814496,0.670238,0.896721,-0.297148,-0.0848274,0.832065,0.0261016,-0.277684,0.685406,0.883186,-0.709874,-0.520692,0.697046,-0.897343,0.0753473,0.934153,0.842128,-0.368506,-0.976561,-0.782093,0.684211,-0.021594,0.938553,0.62436;-7.86856,-9.04647,-5.00386,-0.748417
22;-0.977917,0.814496,0.803761,0.87106,0.0971104,-0.0848274,0.720893,0.0261016,-0.766084,0.684935,-0.100174,-0.75794,0.37689,0.667684,-0.877101,-0.465425,0.923947,0.91206,-0.291857,-0.976561,0.0364738,0.728391,-0.287539,0.778916,0.0991036;-8.99,-6.51923,-1.59119,-4.62395
23;-0.866258,0.767241,0.638194,0.926852,-0.650046,-0.00598451,0.476818,0.0838047,-0.746062,0.196941,0.441016,-0.389954,-0.343559,0.186759,-0.327582,-0.775619,0.685606,0.84465,-0.762411,-0.983042,-0.127037,0.0194902,-0.196683,0.844916,-0.394893;-5.76613,-4.27932,-0.773971,0.772756
24;-0.983427,0.814496,0.724166,0.929173,-0.0547923,-0.0848274,0.801858,0.0261016,-0.634256,0.685999,0.791887,-0.660133,-0.626242,0.696287,-0.891904,-0.283403,0.914676,0.889808,0.0820296,-0.976561,-0.609374,0.505167,-0.246241,0.791374,0.0806906;-7.31179,-7.54932,-3.96575,-2.87967
25;-0.96937,0.814496,0.769337,0.751913,0.242127,-0.0848274,0.606666,0.0261016,-0.75165,0.685216,0.314453,-0.686014,-0.126132,0.682339,-0.878174,-0.310594,0.940826,0.865845,-0.336211,-0.976561,0.0319294,0.690592,-0.187269,0.795047,0.155178;-7.66943,-6.2893,-1.51873,-4.39091
26;-0.625311,0.435607,0.667359,0.768702,-0.213727,-0.261315,0.267023,-0.398674,-0.805831,0.337553,-0.0502472,0.30223,0.575443,0.71044,0.255393,-0.172612,0.80593,0.42399,-0.867136,-0.908352,-0.040205,0.635842,0.0118857,0.822041,-0.4211;-5.46093,-3.81587,-0.608409,-3.14978
27;-0.854971,0.723195,0.693275,0.884939,-0.531476,0.646273,0.200279,0.654378,-0.420473,0.182151,-0.646157,-0.107071,-0.212284,0.225875,-0.666621,0.55426,0.795154,0.380819,-0.795591,-0.768143,-0.178251,0.372414,0.321254,-0.102587,0.76798;-10.4187,-7.49315,-2.08239,0.68594
28;-0.847728,0.723195,0.340825,0.87189,0.572259,0.646273,-0.316846,0.654378,-0.427773,0.181742,-0.848012,-0.264219,0.784972,0.252843,-0.488863,-0.463769,0.547317,0.87343,-0.317931,-0.768143,0.160038,-0.105777,-0.359855,0.748724,0.755517;-10.6272,-6.80333,-0.489507,-3.55545
29;-0.977089,0.814496,0.191795,0.860957,-0.39003,-0.0848274,-0.561344,0.0261016,-0.53589,0.686464,0.701819,-0.729571,0.299392,0.716491,-0.901176,-0.289523,0.719314,0.937592,0.693448,-0.976561,-0.492435,-0.477478,0.152038,0.88785,-0.0511932;-6.01798,-2.81989,-2.70742,-1.27602
30;-0.952383,0.814496,0.539744,0.453132,-0.196661,-0.0848274,0.75668,0.0261016,-0.666745,0.685406,0.733857,-0.707437,-0.619003,0.660884,-0.876673,-0.561803,0.9373,0.93693,0.131501,-0.976561,0.05169,0.649196,-0.259878,0.582676,-0.10897;-5.56977,-5.00067,-0.80379,-4.07232
31;-0.821736,0.767241,0.803356,0.860997,-0.227787,-0.00598451,0.646002,0.0838047,-0.75275,0.196985,0.540964,-0.425022,-0.671047,0.189558,-0.331809,-0.781222,0.83151,0.852351,-0.642849,-0.983042,-0.131608,0.614205,-0.193122,0.774135,-0.560196;-5.96318,-5.95081,-1.42759,-1.24111
32;-0.981917,0.814496,0.772328,0.914891,0.121967,-0.0848274,0.632217,0.0261016,-0.714404,0.685991,0.610143,-0.658533,-0.63752,0.666995,-0.891229,-0.268086,0.922999,0.890544,-0.0673583,-0.976561,-0.606257,0.564657,-0.334597,0.835153,0.0982693;-7.56512,-8.36109,-3.74416,-3.15883
33;-0.972514,0.814496,0.789172,0.799328,0.215842,-0.0848274,0.503123,0.0261016,-0.752846,0.685221,0.267819,-0.667629,-0.0593182,0.682071,-0.878208,-0.257758,0.934465,0.842107,-0.374328,-0.976561,0.0127853,0.602707,-0.217369,0.808562,0.185441;-7.72977,-6.26144,-1.63317,-4.04855
34;-0.633776,0.435607,0.654223,0.780877,-0.248225,-0.261315,0.287633,-0.398674,-0.802883,0.337501,-0.0391727,0.30269,0.606222,0.716135,0.253779,-0.150372,0.790844,0.39913,-0.871526,-0.908352,-0.0403498,0.612079,-0.0211776,0.827033,-0.404275;-5.52209,-3.74819,-0.546874,-2.95079
35;-0.855404,0.723195,0.686995,0.885698,-0.541593,0.646273,0.228237,0.654378,-0.406083,0.18215,-0.646936,-0.108305,-0.20715,0.23288,-0.666645,0.57144,0.788308,0.352361,-0.791169,-0.768143,-0.173568,0.380348,0.312622,-0.112793,0.76848;-10.44,-7.50036,-2.09479,0.718268
36;-0.84727,0.723195,0.329135,0.87104,0.575902,0.646273,-0.309093,0.654378,-0.421652,0.181756,-0.852458,-0.269877,0.782984,0.252626,-0.488775,-0.455549,0.525378,0.87138,-0.312806,-0.768143,0.164398,-0.10642,-0.370845,0.746546,0.755652;-10.6037,-6.80182,-0.416346,-3.53074
37;-0.977003,0.814496,0.190734,0.859894,-0.388087,-0.0848274,-0.563459,0.0261016,-0.519392,0.686471,0.698427,-0.730781,0.290894,0.714962,-0.901076,-0.281208,0.716404,0.936257,0.698902,-0.976561,-0.49259,-0.480338,0.141046,0.885888,-0.0436327;-5.9615,-2.87249,-2.76348,-1.25002
