0.303341 0.349096 -0.148669 -0.281125 0.040402 0.963051 -0.875050 -0.960699 0.463655 -0.735453 -0.290457 -0.339609 -0.708212 -0.355641 0.554568 0.154338 -0.020834 0.683147 -0.627162 -0.463576 0.370110 -0.434546 -0.758762 -0.353756 -0.886361 -0.303897 0.748293 0.964651 0.234408 0.578465 -0.918727 -0.359325 0.364946 0.405202 0.561868 0.924739 -0.546813 0.264254 0.430985 -0.792139 0.375461 -0.462262 -0.267602 0.830974 0.436496 -0.446972 -0.264496 0.623755 -0.879841 0.518374 0.526852 -0.518044 0.093675 0.934622 0.807407 -0.690071 0.627662 -0.379379 0.235995 -0.697857 0.823675 -0.541601 -0.368047 0.315363 0.307801 0.403257 -0.686162 -0.227302 -0.507440 0.856325 0.603609 0.986849 -0.161403 0.581761 -0.235480 0.974452 0.282867 -0.648140 0.809007 -0.877443 -0.024306 -0.225167 0.727273 0.180510 0.094233 0.234657 0.033659 0.189697 0.620098 0.038480 -0.019970 0.304802 -0.852844 0.387494 0.707967 0.163390 0.097482 0.387614 0.724108 0.085334 -0.626348 0.250864 0.944759 -0.720227 
0.303341 0.349096 -0.148669 -0.281125 0.040402 0.963051 -0.875050 -0.960699 0.463655 -0.735453 -0.290457 -0.339609 -0.708212 -0.355641 0.554568 0.154338 -0.020834 0.683147 -0.627162 -0.463576 0.370110 -0.434546 -0.758762 -0.353756 -0.886361 -0.303897 0.748293 0.964651 0.234408 0.578465 -0.918727 -0.359325 0.364946 0.405202 0.561868 0.924739 -0.546813 0.264254 0.430985 -0.792139 0.375461 -0.462262 -0.267602 0.830974 0.436496 -0.446972 -0.264496 0.623755 -0.879841 0.518374 0.526852 -0.518044 0.093675 0.934622 0.807407 -0.690071 0.627662 -0.379379 0.235995 -0.697857 0.823675 -0.541601 -0.368047 0.315363 0.307801 0.403257 -0.686162 -0.227302 -0.507440 0.856325 0.603609 0.986849 -0.161403 0.581761 -0.235480 0.974452 0.282867 -0.648140 0.809007 -0.735425 -0.024306 -0.225167 0.727273 0.180510 0.094233 0.234657 0.033659 0.189697 0.620098 0.038480 -0.019970 0.304802 -0.852844 0.387494 0.707967 0.163390 0.097482 0.387614 0.724108 0.085334 -0.626348 0.250864 0.944759 -0.720227 
0.303341 0.349096 -0.148669 -0.281125 0.040402 0.963051 -0.875050 -0.960699 0.463655 -0.735453 -0.290457 -0.339609 -0.708212 -0.355641 0.554568 0.154338 -0.020834 0.683147 -0.627162 -0.463576 0.370110 -0.434546 -0.758762 -0.353756 -0.886361 -0.303897 0.748293 0.964651 0.234408 0.578465 -0.918727 -0.359325 0.364946 0.405202 0.561868 0.924739 -0.546813 0.264254 0.430985 -0.792139 0.375461 -0.462262 -0.267602 0.830974 0.436496 -0.446972 -0.264496 0.623755 -0.879841 0.518374 0.526852 -0.518044 0.093675 0.934622 0.807407 -0.690071 0.627662 -0.379379 0.235995 -0.697857 0.823675 -0.541601 -0.368047 0.315363 0.307801 0.403257 -0.686162 -0.227302 -0.507440 0.856325 0.603609 0.986849 -0.161403 0.581761 -0.235480 0.974452 0.282867 -0.648140 0.809007 -0.735425 -0.024306 -0.225167 0.727273 0.180510 0.094233 0.234657 0.033659 0.189697 0.620098 0.038480 -0.019970 0.304802 -0.852844 0.387494 0.707967 0.163390 0.097482 0.387614 0.724108 0.085334 -0.626348 0.250864 0.944759 -0.720227 
-0.799190 0.227806 -0.393854 -0.678539 0.770958 0.973547 -1.706305 -0.642955 0.780655 0.647303 0.437945 0.766571 0.723274 -0.217436 0.321944 0.344425 -0.181562 0.198543 0.912352 -0.041395 -0.519084 0.487051 0.905237 0.219502 -0.664115 0.732165 0.907522 -0.147874 -0.141409 -0.446958 -0.111091 0.569771 0.426843 -0.497134 0.066728 0.138113 -0.732492 0.764181 0.974061 -0.773715 -0.427074 0.819059 -0.442910 -0.618835 -0.044184 0.209711 0.666535 -0.601204 -0.663516 0.177558 0.112590 -0.764794 0.042069 0.751677 0.393076 0.599749 -0.941715 0.653879 0.078938 -0.603139 -0.588465 0.056118 0.453531 -0.441016 0.726489 0.922873 0.518344 -0.243815 0.224554 0.684921 0.389392 0.210069 -0.116226 0.957082 0.917893 -0.073409 0.384678 -0.637425 0.481651 0.027443 -0.397409 0.587876 0.652639 -0.561635 -0.308595 -0.862066 -0.102733 0.950628 -0.710306 0.589176 0.189887 0.423656 -0.803135 0.474753 -0.119716 0.834864 -0.633160 -0.291433 -0.999962 0.595977 0.495680 0.674622 -0.576456 -0.495133 
0.303341 0.349096 -0.148669 -0.281125 0.040402 0.963051 -0.875050 -0.960699 0.463655 -0.735453 -0.290457 -0.339609 -0.708212 -0.355641 0.554568 0.154338 -0.020834 0.683147 -0.627162 -0.463576 0.370110 -0.434546 -0.758762 -0.353756 -0.886361 -0.303897 0.748293 0.964651 0.234408 0.578465 -0.918727 -0.359325 0.364946 0.405202 0.561868 0.924739 -0.546813 0.264254 0.430985 -0.792139 0.375461 -0.462262 -0.267602 0.830974 0.436496 -0.446972 -0.264496 0.623755 -0.879841 0.518374 0.526852 -0.518044 0.093675 0.934622 0.807407 -0.690071 0.627662 -0.379379 0.235995 -0.697857 0.823675 -0.541601 -0.368047 0.315363 0.307801 0.403257 -0.686162 -0.227302 -0.507440 0.856325 0.603609 0.986849 -0.161403 0.581761 -0.235480 0.974452 0.282867 -0.648140 0.809007 -0.877443 -0.024306 -0.225167 0.727273 0.180510 0.094233 0.234657 0.033659 0.189697 0.620098 0.038480 -0.019970 0.304802 -0.852844 0.387494 0.707967 0.163390 0.097482 0.387614 0.724108 0.085334 -0.626348 0.250864 0.944759 -0.720227 
-0.799190 0.227806 -0.393854 -0.678539 0.770958 0.973547 -1.706305 -0.642955 0.780655 0.647303 0.437945 0.766571 0.723274 -0.217436 0.321944 0.344425 -0.181562 0.198543 0.912352 -0.041395 -0.519084 0.487051 0.905237 0.219502 -0.664115 0.732165 0.907522 -0.147874 -0.141409 -0.446958 -0.111091 0.569771 0.426843 -0.497134 0.066728 0.138113 -0.732492 0.764181 0.974061 -0.773715 -0.427074 0.819059 -0.442910 -0.618835 -0.044184 0.209711 0.666535 -0.601204 -0.663516 0.177558 0.112590 -0.764794 0.042069 0.751677 0.393076 0.599749 -0.941715 0.653879 0.078938 -0.603139 -0.588465 0.056118 0.453531 -0.441016 0.726489 0.922873 0.518344 -0.243815 0.224554 0.684921 0.389392 0.210069 -0.116226 0.957082 0.917893 -0.073409 0.384678 -0.637425 0.481651 0.027443 -0.397409 0.587876 0.652639 -0.561635 -0.308595 -0.862066 -0.102733 0.950628 -0.710306 0.589176 0.189887 0.423656 -0.803135 0.474753 -0.119716 0.834864 -0.633160 -0.291433 -0.999962 0.595977 0.495680 0.674622 -0.576456 -0.495133 
-0.799190 0.227806 -0.393854 -0.678539 0.770958 0.973547 -1.706305 -0.642955 0.780655 0.647303 0.437945 0.766571 0.723274 -0.217436 0.321944 0.344425 -0.181562 0.198543 0.912352 -0.041395 -0.519084 0.487051 0.905237 0.219502 -0.664115 0.732165 0.907522 -0.147874 -0.141409 -0.446958 -0.111091 0.569771 0.426843 -0.497134 0.066728 0.138113 -0.732492 0.764181 0.974061 -0.773715 -0.427074 0.819059 -0.442910 -0.618835 -0.044184 0.209711 0.666535 -0.601204 -0.663516 0.177558 0.112590 -0.764794 0.042069 0.751677 0.393076 0.599749 -0.941715 0.653879 0.078938 -0.603139 -0.588465 0.056118 0.453531 -0.441016 0.726489 0.922873 0.518344 -0.243815 0.224554 0.684921 0.389392 0.210069 -0.116226 0.957082 0.917893 -0.073409 0.384678 -0.637425 0.481651 0.027443 -0.397409 0.587876 0.652639 -0.561635 -0.308595 -0.862066 -0.102733 0.950628 -0.710306 0.589176 0.189887 0.423656 -0.803135 0.474753 -0.119716 0.834864 -0.633160 -0.291433 -0.999962 0.595977 0.495680 0.674622 -0.576456 -0.495133 
-0.799190 0.227806 -0.393854 -0.678539 0.770958 0.973547 -1.706305 -0.642955 0.780655 0.647303 0.437945 0.766571 0.723274 -0.217436 0.321944 0.344425 -0.181562 0.198543 0.912352 -0.041395 -0.519084 0.487051 0.905237 0.219502 -0.664115 0.732165 0.907522 -0.147874 -0.141409 -0.446958 -0.111091 0.569771 0.426843 -0.497134 0.066728 0.138113 -0.732492 0.764181 0.974061 -0.773715 -0.427074 0.819059 -0.442910 -0.618835 -0.044184 0.209711 0.666535 -0.601204 -0.663516 0.177558 0.112590 -0.764794 0.042069 0.751677 0.393076 0.599749 -0.941715 0.653879 0.078938 -0.603139 -0.588465 0.056118 0.453531 -0.441016 0.726489 0.922873 0.518344 -0.243815 0.224554 0.684921 0.389392 0.210069 -0.116226 0.957082 0.917893 -0.073409 0.384678 -0.637425 0.481651 0.027443 -0.397409 0.587876 0.652639 -0.561635 -0.308595 -0.862066 -0.102733 0.950628 -0.710306 0.589176 0.189887 0.423656 -0.803135 0.474753 -0.119716 0.834864 -0.633160 -0.291433 -0.999962 0.595977 0.495680 0.674622 -0.576456 -0.495133 
-0.799190 0.227806 -0.393854 -0.678539 0.770958 0.973547 -1.706305 -0.642955 0.780655 0.647303 0.437945 0.766571 0.723274 -0.217436 0.321944 0.344425 -0.181562 0.198543 0.912352 -0.041395 -0.519084 0.487051 0.905237 0.219502 -0.664115 0.732165 0.907522 -0.147874 -0.141409 -0.446958 -0.111091 0.569771 0.426843 -0.497134 0.066728 0.138113 -0.732492 0.764181 0.974061 -0.773715 -0.427074 0.819059 -0.442910 -0.618835 -0.044184 0.209711 0.666535 -0.601204 -0.663516 0.177558 0.112590 -0.764794 0.042069 0.751677 0.393076 0.599749 -0.941715 0.653879 0.078938 -0.603139 -0.588465 0.056118 0.453531 -0.441016 0.726489 0.922873 0.518344 -0.243815 0.224554 0.684921 0.389392 0.210069 -0.116226 0.957082 0.917893 -0.073409 0.384678 -0.637425 0.481651 0.027443 -0.397409 0.587876 0.652639 -0.561635 -0.308595 -0.862066 -0.102733 0.950628 -0.710306 0.589176 0.189887 0.423656 -0.803135 0.474753 -0.119716 0.834864 -0.633160 -0.291433 -0.999962 0.595977 0.495680 0.674622 -0.576456 -0.495133 
-0.799190 0.227806 -0.393854 -0.678539 0.770958 0.973547 -1.706305 -0.642955 0.780655 0.647303 0.437945 0.766571 0.723274 -0.217436 0.321944 0.344425 -0.181562 0.198543 0.912352 -0.041395 -0.519084 0.487051 0.905237 0.219502 -0.664115 0.732165 0.907522 -0.147874 -0.141409 -0.446958 -0.111091 0.569771 0.426843 -0.497134 0.066728 0.138113 -0.732492 0.764181 0.974061 -0.773715 -0.427074 0.819059 -0.442910 -0.618835 -0.044184 0.209711 0.666535 -0.601204 -0.663516 0.177558 0.112590 -0.764794 0.042069 0.751677 0.393076 0.599749 -0.941715 0.653879 0.078938 -0.603139 -0.588465 0.056118 0.453531 -0.441016 0.726489 0.922873 0.518344 -0.243815 0.224554 0.684921 0.389392 0.210069 -0.116226 0.957082 0.917893 -0.073409 0.384678 -0.637425 0.481651 0.027443 -0.397409 0.587876 0.652639 -0.561635 -0.308595 -0.862066 -0.102733 0.950628 -0.710306 0.589176 0.189887 0.423656 -0.803135 0.474753 -0.119716 0.834864 -0.633160 -0.291433 -0.999962 0.595977 0.495680 0.674622 -0.576456 -0.495133 
