Passo;A  o
0;3
1;3
2;3
3;3
4;3
5;3
6;3
7;3
8;4
9;0
10;3
11;4
12;0
13;3
14;3
15;3
16;3
17;4
18;0
19;0
20;3
21;3
22;0
23;0
24;0
25;3
26;3
27;3
28;4
29;0
30;4
31;4
32;0
33;0
34;3
35;3
36;4
37;0
38;3
39;4
40;0
41;3
42;3
43;0
44;0
45;0
46;3
47;3
48;3
49;3
50;4
51;0
52;4
53;4
54;0
55;0
56;3
57;3
58;4
59;0
60;3
61;4
62;0
63;3
64;3
65;0
66;0
67;0
68;3
69;3
70;3
71;3
72;4
73;0
74;4
75;4
76;0
77;0
78;3
79;3
80;4
81;0
82;3
83;4
84;0
85;3
86;3
87;0
88;0
89;0
90;3
91;3
92;3
93;3
94;4
95;0
96;4
97;4
98;0
99;0
100;3
101;3
102;4
103;0
104;3
105;4
106;0
107;3
108;3
109;0
110;0
111;0
112;3
113;3
114;3
115;4
116;0
117;4
118;4
119;0
120;0
121;3
122;3
123;4
124;0
125;0
126;3
127;3
128;0
129;0
130;0
131;3
132;3
133;3
134;4
135;0
136;4
137;4
138;0
139;0
140;3
141;3
142;4
143;0
144;0
145;3
146;3
147;0
148;0
149;0
150;3
151;3
152;3
153;4
154;0
155;4
156;4
157;0
158;0
159;3
160;3
161;4
162;0
163;3
164;4
165;0
166;3
167;3
168;0
169;0
170;0
171;3
172;3
173;3
174;3
175;4
176;0
177;4
178;4
179;0
180;0
181;3
182;3
183;4
184;0
185;3
186;4
187;0
188;3
189;3
190;0
191;0
192;0
193;3
194;3
195;3
196;3
197;4
198;0
199;4
200;4
201;0
202;0
203;3
204;3
205;4
206;0
207;3
208;4
209;0
210;3
211;3
212;0
213;0
214;0
215;3
216;3
217;3
218;3
219;4
220;0
221;4
222;4
223;0
224;0
225;3
226;3
227;4
228;0
229;3
230;4
231;0
232;3
233;3
234;0
235;0
236;0
237;3
238;3
239;3
240;4
241;0
242;4
243;4
244;0
245;0
246;3
247;3
248;4
249;0
250;0
251;3
252;3
253;0
254;0
255;0
256;3
257;3
258;3
259;4
260;0
261;4
262;4
263;0
264;0
265;3
266;3
267;4
268;0
269;0
270;3
271;3
272;0
273;0
274;0
275;3
276;3
277;3
278;4
279;0
280;4
281;4
282;0
283;0
284;3
285;3
286;4
287;0
288;3
289;4
290;0
291;3
292;3
293;0
294;0
295;0
296;3
297;3
298;3
299;3
300;-1.83255e-06
