Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.439286,0.277333,-0.511875,0.208484,0.258447,0.128287,-0.00723985,-0.4258,-0.151335,0.203649,-0.290069,-0.244409,-0.0916891,-0.463661,0.260727,-0.147395,-0.253454,0.256913,-0.477825,0.377567,0.459526,0.336645,0.199618,0.164225,-0.103457;3.92525,-0.56937,-4.37416,6.16231
1;0.439286,0.148622,-0.538223,0.169942,0.743816,0.128287,0.262428,-0.0541097,-0.667984,0.593514,-0.487216,0.147061,-0.548866,-0.587464,0.226555,-0.151718,0.116543,0.0931654,-0.595436,0.54472,0.520039,0.354335,0.537981,0.216555,-0.142359;4.68595,-1.76328,-4.4882,7.61187
2;0.439286,0.234638,-0.534827,-0.162939,0.917065,0.128287,0.333801,0.052751,-0.554311,0.426357,-0.763308,-0.0196831,-0.682072,-0.610424,0.224743,0.011779,0.135597,0.129196,-0.427836,0.345016,0.649556,0.151138,0.375983,0.174338,-0.12367;5.90103,-2.26558,-6.89989,7.1934
3;0.439286,0.198123,-0.534647,0.240189,0.957765,0.128287,0.321071,0.0725092,-0.610157,-0.0660619,-0.687307,-0.264198,-0.674398,-0.476816,0.245461,0.0553083,0.133147,0.392968,-0.50375,0.366163,0.682338,0.29868,0.330076,0.0771467,-0.0210285;2.19755,-3.64147,-9.0807,8.87121
4;0.439286,0.0876849,-0.536708,0.608609,0.926626,0.128287,0.221912,-0.0427709,-0.747043,0.445105,-0.733295,0.0217963,-0.514746,-0.569308,0.230439,0.0475555,0.133016,0.0664077,-0.593534,0.338162,0.682168,0.226478,0.322961,0.107439,-0.0300415;4.21998,-3.63601,-6.44194,7.74929
5;0.439286,0.202248,-0.535214,0.223582,0.908512,0.128287,0.272299,0.0370966,-0.60493,0.713059,-0.777342,0.28295,-0.653037,-0.527566,0.237804,-0.0129612,0.134504,-0.246564,-0.471851,0.314987,0.641043,0.376005,0.399223,0.104242,-0.0229251;7.53404,-1.73314,-5.07003,5.86376
6;0.439286,0.260359,-0.535947,-0.00373173,0.936155,0.128287,0.255165,0.00105002,-0.507776,0.488875,-0.741318,0.0229177,-0.663064,-0.619228,0.222521,0.017806,0.133426,0.07998,-0.339785,0.366111,0.676439,0.409326,0.339889,0.078023,-0.0690415;7.34768,-1.04094,-5.97227,7.62611
7;0.439286,0.21185,-0.534425,0.205113,0.942936,0.128287,0.275621,0.080072,-0.589835,0.318197,-0.704042,-0.134885,-0.686885,-0.643279,0.219101,0.00734406,0.133955,0.267888,-0.476778,0.409057,0.677617,0.325203,0.370409,0.0736404,-0.0574177;5.45805,-2.39661,-6.61684,8.32422
8;0.182427,0.114083,-0.696003,-0.22958,0.899696,-0.394262,0.603736,-0.066636,-0.750744,0.129379,-0.75457,-0.487857,-0.478318,-0.582725,0.630159,-0.305047,0.597402,0.15522,-0.123801,0.552585,0.842471,-0.240851,0.540038,0.349193,-0.0875167;5.70231,-1.7545,-9.19037,12.4905
9;-0.380918,-0.44778,-0.733302,-0.319304,0.978294,-0.401792,0.695023,-0.313133,-0.635242,-0.731588,-0.846575,-0.71435,0.0519676,-0.431974,0.787622,-0.548934,0.670878,0.53075,-0.0275132,0.699534,0.933486,-0.646004,0.631611,0.440134,-0.17011;-1.75626,0.977544,-16.3298,14.3933
