Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.16222,-0.433794,0.168871,0.199758,0.279737;-3.71959,0.19059,-3.83184,0.391509
1;-0.16222,-0.433794,0.168871,0.199758,0.279737;-3.71959,0.19059,-3.83184,0.391509
2;-0.16222,-0.433794,0.168871,0.199758,0.279737;-3.71959,0.19059,-3.83184,0.391509
3;-0.16222,-0.433794,0.168871,0.199758,0.279737;-3.71959,0.19059,-3.83184,0.391509
4;-0.16222,-0.433794,0.168871,0.199758,0.279737;-3.71959,0.19059,-3.83184,0.391509
5;-0.16222,-0.433794,0.168871,0.199758,0.279737;-3.71959,0.19059,-3.83184,0.391509
6;0.238915,-0.216879,0.52731,0.527198,-0.211385;-4.33331,0.575132,-4.1348,0.191805
7;0.303733,-0.584911,0.365908,-0.275543,-0.0728062;-4.89884,-0.506036,-3.3274,0.386162
8;0.303733,-0.584911,0.365908,-0.275543,-0.0728062;-4.89884,-0.506036,-3.3274,0.386162
9;0.617476,-0.401733,0.663812,0.100582,-0.518987;-5.41441,-0.0827314,-3.5379,0.205781
10;0.258798,-0.269149,0.416493,0.368215,-0.865022;-4.49466,0.403228,-3.56223,0.312776
11;0.617476,-0.401733,0.663812,0.100582,-0.518987;-5.41441,-0.0827314,-3.5379,0.205781
12;0.617476,-0.401733,0.663812,0.100582,-0.518987;-5.41441,-0.0827314,-3.5379,0.205781
13;0.770332,-0.027706,0.767742,0.68669,-0.221647;-4.68694,0.6226,-4.02712,-0.223656
14;0.487358,-0.220653,0.615071,0.224038,-0.822287;-4.87366,0.257511,-3.89475,0.268152
15;0.80071,0.221528,0.835428,0.669696,-0.581783;-4.3042,0.854689,-4.62944,-0.181181
16;0.12465,-0.437006,0.292348,-0.154622,-0.579574;-4.43927,-0.155383,-3.57765,0.526203
17;0.12465,-0.437006,0.292348,-0.154622,-0.579574;-4.43927,-0.155383,-3.57765,0.526203
18;0.12465,-0.437006,0.292348,-0.154622,-0.579574;-4.43927,-0.155383,-3.57765,0.526203
19;0.12465,-0.437006,0.292348,-0.154622,-0.579574;-4.43927,-0.155383,-3.57765,0.526203
20;0.12465,-0.437006,0.292348,-0.154622,-0.579574;-4.43927,-0.155383,-3.57765,0.526203
21;0.12465,-0.437006,0.292348,-0.154622,-0.579574;-4.43927,-0.155383,-3.57765,0.526203
