-0.365275 -0.538268 0.256722 0.269152 0.854737 -0.480549 0.233775 -0.830560 0.818866 0.416542 0.879070 -0.092031 -0.707877 0.684157 -0.081162 -0.205342 -0.162712 0.968355 0.188591 -0.872142 -0.084553 0.549117 -0.395495 -0.206489 
-0.365275 -0.538268 0.256722 0.269152 0.854737 -0.480549 0.233775 -0.830560 0.818866 0.416542 0.879070 -0.092031 -0.707877 0.684157 -0.081162 -0.205342 -0.162712 0.968355 0.188591 -0.872142 -0.084553 0.549117 -0.395495 -0.206489 
-0.365275 -0.538268 0.256722 0.269152 0.854737 -0.480549 0.233775 -0.830560 0.818866 0.416542 0.879070 -0.092031 -0.707877 0.684157 -0.081162 -0.205342 -0.162712 0.968355 0.188591 -0.872142 -0.084553 0.549117 -0.395495 -0.206489 
-1.472138 -0.538268 1.853018 0.269152 0.854737 -0.480549 0.233775 -0.830560 0.818866 0.416542 0.879070 -0.092031 -0.707877 0.684157 -0.081162 -0.205342 -0.162712 0.968355 0.188591 -0.872142 -0.084553 0.549117 -0.395495 -0.206489 
-0.365275 -0.538268 0.256722 0.269152 0.854737 -0.480549 0.233775 -0.830560 0.818866 0.416542 0.879070 -0.092031 -0.707877 0.684157 -0.081162 -0.205342 -0.162712 0.968355 0.188591 -0.872142 -0.489801 0.549117 -0.395495 -0.206489 
-0.365275 -0.538268 0.256722 0.269152 0.854737 -0.480549 0.233775 -0.830560 0.818866 0.416542 0.879070 -0.092031 -0.707877 0.684157 -0.081162 -0.205342 -0.162712 0.968355 0.188591 -0.872142 -0.489801 0.549117 -0.395495 -0.206489 
-1.472138 -0.582521 0.256722 0.232817 -1.498635 -0.480549 0.233775 -0.830560 0.818866 0.219165 0.879070 -0.092031 -0.707877 0.241710 -0.081162 -0.205342 -0.162712 0.968355 0.188591 -0.872142 -0.084553 0.549117 -0.395495 -0.206489 
-1.472138 -0.538268 2.886730 0.269152 0.854737 -0.480549 0.233775 -0.830560 0.818866 0.219165 0.879070 -0.092031 -0.707877 0.241710 -0.081162 -0.205342 -0.162712 0.968355 0.188591 -0.872142 -0.084553 0.549117 -0.395495 -0.206489 
-0.365482 -0.538268 0.256722 0.269152 0.854737 -0.480549 0.233775 -0.830560 0.818866 0.416542 0.879070 -0.092031 -0.707877 0.684157 1.682577 -0.205342 0.121903 0.968355 0.188591 -0.872142 -0.084553 0.549117 -0.395495 -0.206489 
-1.472138 -0.538268 0.256722 0.269152 0.854737 -0.480549 0.233775 -0.830560 0.818866 0.219165 0.879070 -0.092031 -0.707877 0.684157 -0.081162 -0.205342 -0.162712 0.968355 0.188591 -0.872142 -0.084553 0.549117 -0.395495 -0.206489 
-1.472138 -0.538268 0.256722 -0.202252 0.854737 -0.480549 0.233775 -0.830560 0.818866 0.416542 0.879070 -0.092031 -1.581947 0.684157 -0.081162 -0.205342 -0.386538 0.968355 0.188591 -0.872142 -0.027150 0.549117 -0.395495 -0.206489 
-0.365275 -0.538268 0.256722 0.311694 0.854737 -0.480549 0.233775 -0.830560 0.818866 0.416542 0.879070 -0.092031 -0.707877 0.684157 1.328800 -0.205342 -1.832513 0.968355 0.188591 -0.872142 -0.084553 0.549117 -0.395495 -0.206489 
-0.365275 -0.128424 0.256722 0.232817 -1.498635 -0.480549 0.233775 -1.606756 0.818866 0.416542 0.879070 -0.092031 -0.707877 0.684157 -0.081162 -0.205342 -0.162712 0.968355 0.188591 -0.872142 -0.635413 0.549117 -1.159171 -0.206489 
-1.472138 -0.538268 0.868155 0.269152 0.854737 -0.480549 0.233775 -0.830560 0.818866 0.416542 0.879070 -0.092031 -0.707877 0.786872 -0.081162 0.749162 -0.162712 0.968355 0.188591 -0.872142 -0.084553 0.549117 -0.395495 -0.206489 
-0.365275 -0.538268 0.256722 0.311694 0.854737 -0.480549 0.233775 -0.830560 0.818866 0.219165 0.879070 -0.092031 -0.707877 0.684157 1.328800 -0.205342 -1.832513 0.968355 0.188591 -0.872142 -0.084553 0.549117 -0.395495 -0.206489 
-2.439814 -0.259215 0.256722 0.269152 0.077257 -0.480549 0.233775 -1.606756 0.818866 0.416542 0.879070 -0.092031 -0.707877 -0.553355 -0.081162 -0.205342 -0.162712 0.097893 0.815021 -0.872142 -0.084553 0.549117 -1.524249 0.467449 
-1.472138 -0.538268 0.256722 -0.202252 0.854737 -0.480549 0.233775 -0.830560 0.818866 0.416542 0.879070 -0.092031 -1.581947 1.810103 -0.255728 -0.510052 -0.011486 0.097893 0.815021 -0.872142 -0.084553 0.549117 -0.754538 0.467449 
-2.027906 -0.538268 2.187220 0.544392 -0.044789 -0.856320 0.233775 -0.830560 0.818866 0.416542 0.879070 -0.092031 -0.322386 -0.553355 1.328800 -0.205342 -0.162712 0.968355 0.188591 -0.872142 -0.084553 0.549117 -0.395495 -0.265829 
-1.472138 -0.625452 1.814380 -0.202252 0.854737 -0.601005 0.233775 -0.830560 0.818866 0.219165 0.627009 -0.092031 -1.211567 1.178127 -0.293632 -0.205342 -0.162712 1.707142 0.815021 -0.872142 -0.084553 0.549117 -0.754538 0.467449 
-0.365275 -0.538268 0.256722 0.311694 0.854737 -0.480549 0.233775 -0.830560 0.818866 0.219165 2.053143 -0.092031 -0.707877 0.684157 0.284961 -0.510052 -0.162712 1.531907 0.188591 -0.872142 -1.807232 0.549117 -0.395495 -0.206489 
-1.472138 -1.510863 0.217293 -0.202252 0.854737 -0.601005 0.233775 -0.830560 0.818866 0.416542 0.879070 -0.092031 -2.931685 1.810103 -0.255728 -0.510052 -0.011486 0.097893 1.094474 -0.872142 0.577158 0.549117 -0.754538 0.467449 
-1.472138 -0.538268 -0.154891 -0.202252 0.854737 -0.480549 0.233775 -0.830560 0.818866 0.416542 0.879070 -0.092031 -0.707877 0.684157 0.811396 -0.510052 -0.011486 0.097893 0.815021 -0.872142 -0.084553 0.549117 -0.754538 0.264407 
-1.472138 0.272906 0.217293 -0.202252 0.854737 -0.384569 0.233775 -0.830560 0.818866 0.416542 0.879070 -0.092031 -0.770915 0.684157 3.545769 -0.205342 0.304046 0.968355 0.188591 -0.872142 -0.027150 0.549117 -0.395495 -0.206489 
-1.472138 -1.606411 0.256722 -0.202252 0.854737 -0.384569 0.233775 -1.095192 0.818866 0.416542 0.879070 -0.092031 -0.707877 0.684157 -0.081162 -0.748098 -0.162712 0.968355 0.188591 -0.872142 -0.084553 0.549117 -0.395495 -0.206489 
-1.574140 -0.538268 0.256722 -0.202252 0.845042 -0.794397 0.233775 -0.830560 0.818866 0.416542 0.879070 -0.092031 -0.518153 0.684157 3.126887 -0.205342 -0.386538 1.144097 0.189978 -0.872142 -0.027150 0.549117 -0.414459 -0.325730 
-1.472138 0.272906 0.217293 -0.202252 0.854737 -1.306697 0.233775 -0.830560 0.818866 0.416542 0.879070 -0.092031 -0.770915 0.684157 3.545769 -0.205342 0.304046 0.968355 0.188591 -0.872142 -0.027150 0.549117 -0.395495 -0.206489 
-1.472138 -0.625452 1.331306 -0.202252 0.845042 -0.480549 0.233775 -1.193497 0.818866 0.416542 0.879070 -0.092031 -0.707877 -0.553355 -0.081162 -0.205342 -0.162712 0.097893 0.815021 -0.872142 -0.084553 0.632304 -1.827159 0.467449 
-1.201109 -0.603247 0.217293 -0.202252 0.854737 -0.384569 0.233775 -0.830560 0.818866 0.416542 0.879070 -0.092031 -0.770915 0.684157 3.545769 -0.205342 0.304046 1.608407 0.188591 -0.872142 -0.027150 0.549117 -0.395495 -0.206489 
-0.726800 -0.538268 0.256722 0.269152 1.899221 -0.480549 0.233775 -0.830560 0.818866 0.416542 0.879070 -0.092031 -1.121046 0.897420 -0.237754 0.201883 0.552884 3.004511 0.815021 -0.872142 -0.084553 0.549117 -0.754538 0.467449 
