Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.350679,-0.482752,0.143353,-0.148805,0.514268,0.383953,0.288457,0.223705,0.314897,0.389984,0.0937348,0.212494;1.16881,0.671581,-2.55791,2.13101
1;0.350679,-0.518578,-0.111175,-0.0585202,0.315414,0.383953,0.190227,0.495666,0.420236,0.214572,0.140612,0.397625;-0.0862005,0.39746,-2.33826,2.18738
2;0.350679,-0.530178,-0.0522733,0.0528612,0.275088,0.383953,0.25042,0.409906,0.534414,-0.0176714,-0.216356,0.328851;-1.35787,0.651653,-2.09236,1.88737
3;0.350679,-0.54253,-0.0884364,0.0175022,0.233619,0.383953,0.322054,0.131275,0.500169,0.0565704,-0.3486,0.314437;-1.05951,0.298829,-2.54238,2.19287
4;0.350679,-0.538849,-0.131164,-0.0965497,0.245673,0.383953,0.299665,0.133928,0.377867,0.28952,-0.0998105,0.299461;0.0439145,0.0476058,-2.90501,2.44934
5;0.350679,-0.525536,-0.117854,-0.0952673,0.291022,0.383953,0.225272,0.377631,0.379106,0.287412,0.1031,0.30383;0.153228,0.263937,-2.61676,2.26076
6;0.0957683,-0.539516,-0.351944,0.328151,-0.147395,0.566352,0.0195236,0.603647,0.460232,0.388584,-0.0387853,0.548675;-2.4667,0.728342,-2.41037,3.33066
7;0.0957683,-0.548193,-0.181912,0.408181,-0.089397,0.566352,0.306189,0.615183,0.551735,0.211085,-0.258885,0.415039;-3.30196,1.0538,-2.23325,2.74909
8;0.418846,-0.851606,0.700641,-0.274381,0.191409,0.761116,-0.285092,0.499145,0.713424,-0.598028,-0.356757,0.0450092;-5.41706,2.24037,0.24317,-1.10877
9;0.791698,-0.141301,0.026374,0.276755,0.105108,0.853381,-0.15401,-0.123241,0.7102,0.548273,-0.647567,0.328432;-0.132965,0.0369189,-2.91562,3.75064
10;0.843822,-0.550398,0.429725,-0.281196,0.241323,0.881643,0.0212069,0.486251,0.807518,0.64463,0.156927,0.048301;0.0694,0.792176,-1.7837,2.16925
11;0.843822,-0.560618,0.328902,-0.0388511,0.0370278,0.881643,-0.353907,0.720322,0.896139,0.233588,-0.139711,0.102289;-2.55894,1.35522,-0.926315,1.65258
12;0.843822,-0.569778,0.513968,0.0570343,0.0435081,0.881643,-0.197398,0.461743,0.91859,0.0351626,-0.595823,0.0211913;-3.69502,1.67898,-0.819122,1.20643
13;0.873135,-0.152879,0.166897,-0.0676774,0.468354,0.774315,0.279967,0.013998,0.717033,0.312017,-0.337431,-0.00256872;1.39332,-0.389909,-3.08823,2.19163
14;0.873135,-0.122851,-0.125947,-0.246139,0.540679,0.774315,0.197593,0.302043,0.576575,0.611123,0.306286,0.16529;3.63735,-1.07988,-3.62266,2.77527
15;0.843822,-0.536093,0.224367,-0.113631,0.192626,0.881643,-0.332226,0.735876,0.874477,0.377878,0.0635677,0.218427;-0.946882,1.11651,-1.21368,2.18248
16;0.843822,-0.567551,0.50427,0.0634339,0.0378522,0.881643,-0.247214,0.592155,0.919904,0.0216978,-0.510787,0.083041;-3.83152,1.75875,-0.640622,1.15043
17;0.873135,-0.153074,0.195985,-0.0142316,0.469004,0.774315,0.284097,0.0368635,0.749861,0.206762,-0.427545,-0.00482374;0.897443,-0.234917,-2.90938,1.99769
18;0.791698,-0.146721,-0.399699,0.0940007,0.149167,0.853381,0.0271084,0.402877,0.561803,0.768412,0.235203,0.423336;2.07193,-1.08793,-3.76149,3.85468
