Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.142527,-0.392697,0.403054,0.494355,-0.138722,0.102637,0.0958564,0.00338754,-0.438518,0.475335,0.325957,0.471357,-0.367319,-0.180082,0.322122,0.510912,0.0318323,0.210794,-0.176465,-0.144572,-0.0994474,-0.00913699,0.486539,-0.12757,-0.191255,-0.0957475,-0.194253,0.3965,0.439582,-0.509802,0.518745,-0.100934,-0.454874,-0.485365,0.127895,0.529818,0.506379,-0.30807,-0.210059,0.355027,0.447788,0.0429497,0.324155,-0.280847,0.121694,-0.445002,0.175791,0.518531,-0.471585,0.142455;-0.111367,-3.62937,4.91643,5.23331
1;0.38937,-0.623031,0.543396,-0.466535,-0.00504821,0.162958,-0.270987,-0.0187372,-0.158272,0.690322,0.476008,0.531854,-0.491376,-0.2089,0.7552,0.660647,0.194884,0.0862867,0.0384332,-0.185892,-0.724826,0.147929,0.56647,-0.464462,0.167136,0.245411,-0.188298,0.339145,0.530138,-0.569131,0.757586,-0.441022,-0.134391,-0.0330197,-0.423411,0.594778,0.359932,-0.357175,-0.138163,0.654861,0.650423,0.25297,0.0812726,-0.097224,0.501758,-0.666226,0.26446,0.307459,-0.351312,-0.0553871;-3.59359,2.67701,1.35448,7.11831
2;0.377657,-0.766732,0.607164,-0.681169,0.103758,0.0893829,0.0383583,-0.126261,-0.106104,0.763468,0.000424141,0.685983,-0.225455,0.120614,0.351243,0.616608,0.283118,0.154485,0.164452,-0.0821955,-0.787909,0.161388,0.599551,-0.462723,0.50425,-0.0927022,0.0901176,0.277722,0.56386,-0.766905,0.863853,-0.50372,-0.195606,0.251796,-0.783813,0.438251,0.537718,-0.486728,-0.390699,0.521333,0.596199,0.215573,0.0669028,-0.374176,0.539541,-0.481036,0.38002,0.219635,-0.342579,-0.300798;2.8824,0.90981,-0.89183,5.79503
3;0.396508,-0.772251,0.615907,-0.716128,-0.0511816,0.0457253,0.258183,-0.107258,0.0692517,0.725388,-0.0926833,0.705067,-0.101292,0.0802742,0.325646,0.764426,0.292107,0.329652,0.174287,-0.0235346,-0.875439,0.129375,0.590888,-0.409854,0.491559,0.0762579,-0.0611251,0.397403,0.64519,-0.849734,0.819452,-0.440641,-0.158037,0.0231223,-0.651225,0.28755,0.700653,-0.423838,-0.587806,0.467433,0.521789,0.514635,-0.0389107,-0.528411,0.317622,-0.368884,0.218918,0.227785,-0.43906,-0.188014;4.90906,-3.39541,-0.770909,5.84654
4;0.419334,-0.76221,0.591767,-0.739615,-0.197121,0.0423088,0.0577372,-0.255926,0.0814684,0.720721,-0.0733418,0.692789,-0.240148,-0.0487704,0.205108,0.719868,0.148926,0.153345,0.0963883,-0.00439291,-0.896643,0.117345,0.578775,-0.423273,0.379978,-0.0387628,-0.184224,0.412148,0.691261,-0.822789,0.827268,-0.325191,-0.356264,-0.00852561,-0.63068,0.388911,0.633864,-0.376451,-0.674163,0.490258,0.326862,0.52968,-0.0291939,-0.654325,0.343476,-0.355416,0.246019,0.356823,-0.55814,-0.173182;5.59627,1.49237,0.37079,6.36847
5;0.403343,-0.709405,0.589826,-0.782922,-0.28047,0.0693376,-0.0613613,-0.263155,0.181097,0.701664,-0.0963789,0.66341,-0.164839,-0.0226761,0.146295,0.750022,0.176718,0.168717,0.117791,-0.0374868,-0.890093,0.100413,0.545807,-0.399124,0.286222,-0.0162529,-0.00592948,0.255752,0.736257,-0.817065,0.79965,-0.426586,-0.474729,0.115409,-0.589683,0.455772,0.546517,-0.371674,-0.60487,0.420917,0.402515,0.493122,-0.0162226,-0.592587,0.374811,-0.395397,0.241254,0.297426,-0.538073,-0.0791193;5.14025,1.62306,0.337233,6.94617
6;0.397218,-0.728682,0.584279,-0.746404,-0.262964,0.0619198,0.0963579,-0.24554,0.130842,0.684897,-0.163458,0.662966,-0.19366,-0.0466554,0.140457,0.789042,0.188036,0.142468,0.126613,-0.0399936,-0.876047,0.0714473,0.558815,-0.321641,0.341632,-0.0834561,-0.00915467,0.312104,0.717974,-0.802181,0.800679,-0.431789,-0.445827,0.0303594,-0.525642,0.489274,0.604851,-0.393664,-0.596179,0.398059,0.510735,0.549445,-0.000147406,-0.563108,0.263052,-0.449134,0.218252,0.247698,-0.409868,-0.0510128;5.2872,2.25289,0.695717,6.4149
7;0.406416,-0.766939,0.581252,-0.755092,-0.23623,0.0588604,0.0580491,-0.272607,0.0557359,0.687162,-0.0370574,0.642316,-0.207923,-0.0344603,0.185978,0.786861,0.133243,0.102595,0.157524,-0.0424421,-0.8724,0.0775438,0.576953,-0.319332,0.349766,-0.0373535,-0.129355,0.324185,0.717546,-0.789274,0.800641,-0.368756,-0.439957,-0.0521037,-0.507173,0.510895,0.611751,-0.415038,-0.61578,0.478135,0.498471,0.550184,0.00547095,-0.570863,0.309914,-0.444801,0.215403,0.31252,-0.483173,-0.0713223;4.46032,3.15464,0.57584,6.10231
8;0.400126,-0.751891,0.582675,-0.762531,-0.218648,0.0481318,-0.0231895,-0.272959,0.112458,0.697235,-0.0313806,0.627546,-0.195326,-0.00281244,0.197254,0.769714,0.166098,0.0976919,0.170232,-0.081941,-0.87849,0.0972904,0.574926,-0.381293,0.367639,0.0143353,-0.083887,0.319426,0.729383,-0.788221,0.8049,-0.393831,-0.454156,0.0118296,-0.549972,0.515877,0.571569,-0.400647,-0.601419,0.489442,0.489017,0.492494,0.0196281,-0.561594,0.369345,-0.449126,0.231876,0.300569,-0.503154,-0.0711012;4.12446,3.26116,0.246483,6.07821
9;0.395042,-0.747344,0.586866,-0.746029,-0.224326,0.0437174,0.0443683,-0.245236,0.123497,0.697917,-0.0840846,0.655069,-0.175155,-0.0111058,0.198871,0.781287,0.199774,0.133221,0.177252,-0.0585872,-0.871066,0.107103,0.573357,-0.360415,0.386145,-0.0332826,-0.0501981,0.329366,0.725296,-0.797247,0.813139,-0.412052,-0.437786,0.0492237,-0.556937,0.49553,0.590866,-0.407009,-0.588447,0.457539,0.5154,0.504166,0.0223245,-0.574103,0.322257,-0.423863,0.239293,0.273845,-0.466732,-0.0725119;4.65694,2.38079,0.153196,6.06328
10;0.287412,-0.756974,0.673357,-0.777023,0.341576,0.398806,0.121996,-0.244709,0.0579483,0.752251,0.345189,0.743452,-0.077151,0.357356,-0.29214,0.831082,-0.39852,0.179582,0.547927,0.337756,-0.666151,0.249832,0.794104,-0.328906,-0.138846,-0.0227313,0.421645,0.720289,0.442083,-0.791079,0.704233,-0.00549531,-0.776816,0.135141,-0.188004,0.637315,0.456505,-0.400625,-0.212227,0.58532,0.614117,0.591631,0.151872,-0.732766,0.690492,-0.00878643,0.461273,0.584054,0.0456275,-0.375335;-4.02846,-2.19788,-5.65744,10.0993
11;-0.0824366,-0.776589,0.826298,-0.420333,0.756995,0.41633,0.605767,0.0775643,-0.476725,0.481941,0.870114,0.186128,0.452506,0.256102,-0.633871,0.315251,-0.0416212,-0.555218,0.550853,-0.0140563,-0.296507,0.679064,0.916686,-0.866155,-0.405693,0.0361377,0.265847,0.779916,0.710477,-0.901391,0.695813,0.0992221,-0.165786,0.651746,-0.469983,0.551287,0.652724,-0.739276,0.387447,0.337953,0.576148,0.53214,-0.407849,-0.523057,-0.145421,0.0412868,0.926097,0.92194,0.495765,-0.421978;-11.873,11.9917,-7.53202,13.9891
