Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.244346,-0.214136,-0.497019,0.228618,-0.200098,0.198556,-0.468408,0.193631,0.432304,0.491318,-0.522618,-0.483907,-0.0269509,0.26785,-0.217192,-0.527331,0.501171,-0.0289151,0.370046,0.528141,0.133616,-0.0836723,0.148317,-0.430662,0.0195523,0.00908972,0.044055,0.086954,-0.423635,-0.254879,-0.401475,-0.00870509,0.480322,0.390762,0.0817145,-0.358788,0.347672,-0.14527,0.215088,0.348376,-0.458583,0.433288,-0.0157052,0.33447,-0.527257,-0.269425,-0.53301,0.159878,0.534525,-0.361356;-9.68562,-35.7182,-42.0465,-38.2525
1;0.516533,-0.353649,-0.555006,0.519916,0.113747,0.151829,-0.803812,-0.0363562,0.152333,0.578162,-0.494004,-0.479504,-0.306719,0.396898,-0.240154,-0.824248,0.560945,0.326763,0.0924364,0.64041,0.73778,-0.00485183,0.509763,-0.680165,0.00877796,0.045825,-0.331123,-0.0382792,-0.31262,-0.182564,-0.597597,0.426788,0.487265,0.466982,-0.31177,-0.230666,-0.258835,0.236287,-0.470891,0.507649,-0.387528,-0.237498,0.136386,0.0815452,-0.485301,0.0927555,-0.18568,0.163224,0.352968,-0.168156;-49.377,-47.2236,-103.388,-13.9843
2;0.24899,0.0590936,-0.484341,0.663146,0.218269,-0.136181,-0.755333,-0.160521,0.566191,0.518023,-0.534857,-0.521104,-0.354536,0.674044,0.292757,-0.788813,0.420825,0.0826082,-0.180256,0.682319,0.830655,-0.115643,0.365076,-0.854383,-0.553614,0.519164,0.317595,-0.302081,-0.173106,-0.20775,-0.720472,0.107621,0.625431,0.286551,-0.124049,-0.105558,-0.25531,0.558156,-0.634536,-0.327341,-0.333585,-0.201813,-0.438379,-0.0670558,-0.512732,-0.272315,-0.553149,-0.180326,0.420936,0.22689;-93.1432,-39.1395,-114.643,-11.5288
3;0.284461,-0.137192,-0.490216,0.541394,-0.197021,-0.185734,-0.664461,0.143901,0.624217,0.433714,-0.613181,-0.352298,-0.323916,0.663143,0.342474,-0.758808,0.607848,0.0342046,-0.259822,0.76615,0.734693,-0.0218627,0.407281,-0.740189,-0.46706,0.209757,0.241045,-0.551023,-0.126314,-0.200098,-0.816817,0.103512,0.688453,0.41309,-0.246369,0.192348,0.0761699,0.481449,-0.563999,-0.377822,-0.341529,-0.264754,-0.599161,0.121034,-0.535386,-0.458296,-0.408771,-0.286717,0.122539,0.249082;-70.6258,-72.7761,-100.778,24.3505
4;0.793788,-0.439138,-0.307518,0.707809,0.169537,0.333561,-0.537001,0.352098,0.3958,0.681,-0.822927,-0.670971,-0.216215,0.508302,0.221811,-0.335632,0.793162,0.392161,-0.131807,0.141428,0.454891,-0.244937,0.604169,-0.889225,-0.194258,0.41476,0.22834,-0.199937,0.184066,0.0437004,-0.518477,0.466952,0.79874,0.834649,-0.327209,0.484893,0.276029,0.228383,0.0801013,-0.0325472,-0.215713,-0.049996,-0.611753,0.163963,0.018155,-0.602712,0.0943734,-0.662041,0.0739195,0.331095;-42.045,-79.8949,-52.5534,-14.7309
5;0.879187,-0.323191,-0.227491,0.815844,0.317292,0.0451712,-0.600228,0.069918,0.235191,0.616942,-0.765763,-0.668436,-0.128781,-0.0596537,-0.17682,-0.581766,0.803257,0.269481,0.162989,0.254037,0.547289,-0.45224,0.444794,-0.927248,0.0991005,0.334401,-0.0257552,0.235627,-0.0331193,0.207483,-0.218471,0.49869,0.75059,0.723334,-0.345357,0.315505,0.153069,0.0518086,-0.31133,0.12232,-0.238072,-0.0318613,-0.23852,0.141281,0.0792312,-0.561864,-0.133986,-0.388042,0.557307,0.470976;-63.9911,-46.6779,-96.6504,8.63575
6;0.579722,0.266576,-0.16014,0.637559,0.637377,-0.306063,-0.0335945,0.0526402,-0.219143,0.710535,-0.486024,-0.808144,-0.46126,0.0975204,-0.331631,-0.447148,0.838182,0.0229586,-0.37687,0.428592,0.641227,-0.59548,0.128541,-0.786712,-0.444036,0.483134,0.693515,-0.316437,-0.396897,-0.0778993,-0.410345,0.633323,0.728961,0.838953,-0.776362,0.377821,-0.109942,0.259117,0.18391,0.143039,0.260213,0.34749,-0.676727,0.358046,0.276283,-0.706282,-0.0319657,-0.480484,0.630416,0.620591;-17.2551,-4.63702,-144.077,10.3873
7;0.614533,0.750333,-0.022717,0.686798,-0.0657551,0.520029,-0.279535,0.312265,-0.466022,0.732003,-0.852113,-0.600338,-0.565118,0.528562,-0.452009,-0.684129,0.835974,-0.47717,-0.691899,0.0515416,0.60987,-0.543811,0.237049,-0.839514,-0.622288,0.527126,0.425577,0.078599,-0.363706,0.266659,0.158058,0.305298,0.276785,0.67775,-0.762704,0.762648,0.630114,-0.0949155,-0.122215,0.73343,0.557239,0.125937,-0.826461,0.645909,-0.246262,-0.920663,0.0259317,-0.466205,0.105731,0.231067;40.4353,-10.8863,-108.639,64.3603
8;0.893476,0.531532,0.137415,0.807213,0.599854,0.497002,-0.788676,-0.334837,-0.733187,0.577386,-0.762243,-0.177342,-0.121515,0.790376,-0.435093,-0.626346,0.939278,-0.69667,-0.862151,0.60965,0.70848,0.529706,0.784504,-0.960607,-0.721481,0.790891,0.865975,-0.635743,-0.0546535,0.139337,0.541976,-0.0158016,0.404076,0.848809,-0.694283,0.367595,0.658298,0.0449146,0.213308,0.744175,0.517173,0.471017,-0.688496,0.632024,-0.458115,-0.936954,0.691186,-0.799262,0.0555378,-0.795019;58.3638,-65.9069,-135.738,-15.6624
9;0.972075,0.7839,0.0331855,0.8853,-0.252135,0.215842,-0.857777,-0.275505,-0.610584,0.0196635,-0.662983,-0.482045,0.574934,0.825928,-0.341426,-0.503902,0.973591,-0.113108,-0.967215,0.818197,0.671076,0.393928,0.821181,-0.929359,-0.849529,0.806934,0.781213,-0.888174,0.0692599,-0.374482,0.661666,0.125842,0.418163,0.74884,-0.522334,0.148234,-0.406429,0.228265,-0.242868,0.820929,0.521831,0.376572,0.25646,-0.139864,-0.474529,-0.940534,0.913561,-0.102149,-0.391946,-0.912592;-15.1603,-42.386,-155.317,-10.7573
