Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.170861,0.248745,-0.042616,-0.480135,0.52021,0.280368,0.378049,0.144609,-0.533014,-0.490603,0.423008,-0.178227,0.0256548,-0.259763,-0.0984346,-0.497595,-0.0988289,-0.496472,0.260083,-0.103255;-19.6414,-4.27978,-2.68179,15.9278
1;-0.170861,0.667995,-0.350371,-0.480135,0.312577,-0.144857,0.580662,0.185243,0.203959,-0.651503,0.880674,-0.180477,-0.357941,-0.259763,-0.78991,-0.384082,-0.182262,-0.483744,0.224926,-0.453859;-34.5012,-2.14094,5.47523,23.5701
2;-0.170861,0.647139,-0.614161,-0.480135,0.269402,-0.37976,0.582881,0.36707,0.26855,-0.964742,-0.246609,-0.234663,-0.900179,-0.259763,-0.906394,-0.939305,-0.218107,-0.743146,0.186221,-0.453859;-15.1539,-4.11128,2.51348,-4.45347
3;-0.170861,0.666545,0.14477,-0.480135,0.380032,-0.386126,0.633708,0.728526,-0.0934614,-0.349718,-0.246001,-0.328383,-0.928348,-0.259763,-0.95129,-0.96817,-0.379534,-0.791466,0.280272,-0.453859;-15.3909,-7.51665,-3.7663,2.84451
4;-0.170861,0.780527,0.144316,-0.480135,0.057874,-0.428754,0.710055,0.737501,-0.0714316,-0.0979989,0.252626,-0.314094,-0.938296,-0.259763,-0.958959,-0.990239,-0.10552,-0.794421,0.280222,-0.453859;-24.2428,-5.23115,-1.74162,13.2792
5;-0.646843,0.808571,-0.390883,-0.459259,-0.200819,-0.4953,0.485188,0.811787,-0.101373,-0.615793,0.271622,-0.546959,-0.939291,-0.648386,-0.957291,-0.994091,0.526952,-0.608384,-0.176987,-0.509305;-25.5167,5.17646,-1.59342,19.0771
6;-0.646843,0.734607,-0.40311,-0.459259,0.318886,-0.3112,0.70485,0.81817,-0.150401,-0.619741,0.027326,-0.96647,-0.949541,-0.648386,-0.893592,-0.995886,0.434084,-0.839719,-0.178612,-0.814131;-24.3764,3.22773,-4.75627,17.9875
7;-0.631707,0.974091,-0.713244,0.0845866,0.557402,-0.559245,0.505666,0.7413,0.330261,-0.387131,-0.628191,-0.971824,-0.923805,-0.690579,-0.975119,-0.999867,0.42424,-0.794668,0.197057,-0.808144;-8.56077,6.09083,-0.47281,6.06398
8;-0.61822,0.992826,-0.29381,-0.609337,0.281883,-0.64995,0.828262,0.939516,0.373529,0.338213,-0.678014,-0.63997,-0.973561,-0.890988,-0.973448,-0.999677,0.885936,-0.863462,-0.546656,-0.679163;-7.06214,4.88347,-9.36685,12.1794
9;-0.675005,0.780263,-0.652291,-0.178152,0.850804,-0.887841,0.260137,0.974261,0.295119,0.0880579,-0.777685,-0.948937,-0.928848,-0.7726,-0.995826,-0.999887,0.753246,-0.787585,-0.267211,-0.834731;-4.56736,7.43673,-7.5257,8.27573
10;-0.675005,0.947804,-0.606342,-0.178152,0.790478,-0.589975,0.621119,0.964295,-0.361038,0.287602,-0.741777,-0.917232,-0.958468,-0.7726,-0.939723,-0.999972,0.762229,-0.798544,-0.259018,-0.772966;-4.77009,5.80423,-4.86356,8.86164
11;-0.675005,0.943971,-0.623404,-0.178152,0.794034,-0.80803,0.591235,0.973542,0.30702,0.621398,0.0280522,-0.915088,-0.946783,-0.7726,-0.983455,-0.999944,0.802328,-0.772893,-0.261974,-0.772966;-19.3254,7.82482,-6.27171,29.7416
12;-0.675005,0.943264,-0.866483,-0.178152,0.797112,-0.795,0.589153,0.943448,-0.000293683,-0.727235,-0.74941,-0.91613,-0.955715,-0.7726,-0.980478,-0.999979,0.844574,-0.781196,-0.324094,-0.772966;-5.91169,7.28155,-3.83783,0.291554
13;-0.124176,0.966961,-0.0329279,-0.625905,0.782679,-0.740269,0.892849,0.894301,0.157852,0.560368,-0.431644,-0.853876,-0.983005,-0.725919,-0.985958,-0.9996,0.565657,-0.966644,-0.178213,-0.705001;-12.1171,-0.660503,-7.89833,10.7733
14;-0.124176,0.971562,-0.268966,-0.625905,0.589543,-0.863613,0.872391,0.863952,0.268757,0.0392023,-0.489502,-0.12462,-0.979372,-0.725919,-0.996829,-0.999878,0.822956,-0.953809,-0.205243,-0.668387;-8.26468,-0.180245,-4.20184,-0.026608
15;-0.124176,0.776528,-0.227488,-0.625905,0.664436,-0.85794,0.250468,0.872206,0.106408,0.0440609,-0.611088,-0.149919,-0.979988,-0.725919,-0.997125,-0.997756,0.591058,-0.890303,-0.200344,-0.668387;-5.79765,-0.634395,-5.13904,-2.47757
16;-0.170861,0.237787,0.400544,-0.480135,0.439092,-0.0449098,0.552006,0.845047,-0.513911,0.29326,-0.179284,-0.716592,-0.979967,-0.259763,-0.84949,-0.996341,0.158249,-0.887974,0.309657,-0.828115;-16.5687,-4.28907,-7.31171,8.31717
17;-0.170861,0.927505,0.0940724,-0.480135,-0.246164,-0.340034,0.89881,0.443357,-0.268525,0.111963,0.765082,-0.310535,-0.943075,-0.259763,-0.954472,-0.996775,0.448451,-0.874474,0.274784,-0.453859;-33.0041,-2.58771,6.54771,22.3157
