Passo;A  o
0;2
1;3
2;3
3;3
4;1
5;3
6;3
7;3
8;4
9;1
10;3
11;0
12;4
13;1
14;3
15;3
16;0
17;4
18;1
19;3
20;3
21;3
22;4
23;1
24;3
25;4
26;1
27;1
28;3
29;1
30;3
31;1
32;3
33;1
34;4
35;1
36;3
37;4
38;1
39;3
40;4
41;1
42;3
43;4
44;1
45;1
46;3
47;1
48;3
49;1
50;3
51;1
52;4
53;1
54;3
55;4
56;1
57;3
58;4
59;1
60;3
61;4
62;1
63;1
64;3
65;1
66;3
67;1
68;3
69;1
70;4
71;1
72;3
73;4
74;1
75;3
76;4
77;1
78;3
79;4
80;1
81;1
82;3
83;1
84;3
85;1
86;3
87;1
88;4
89;1
90;3
91;4
92;1
93;3
94;4
95;1
96;3
97;4
98;1
99;1
100;3
101;1
102;3
103;1
104;3
105;1
106;4
107;1
108;3
109;4
110;1
111;3
112;4
113;1
114;3
115;4
116;1
117;1
118;3
119;1
120;3
121;1
122;3
123;1
124;4
125;1
126;3
127;4
128;1
129;3
130;4
131;1
132;3
133;4
134;1
135;1
136;3
137;1
138;3
139;1
140;3
141;1
142;4
143;1
144;3
145;4
146;1
147;3
148;4
149;1
150;3
151;4
152;1
153;1
154;3
155;1
156;3
157;1
158;3
159;1
160;4
161;1
162;3
163;4
164;1
165;3
166;4
167;1
168;3
169;4
170;1
171;1
172;3
173;1
174;3
175;1
176;3
177;1
178;4
179;1
180;3
181;4
182;1
183;3
184;4
185;1
186;3
187;4
188;1
189;1
190;3
191;1
192;3
193;1
194;3
195;1
196;4
197;1
198;3
199;4
200;1
201;3
202;4
203;1
204;3
205;4
206;1
207;1
208;3
209;1
210;3
211;1
212;3
213;1
214;4
215;1
216;3
217;4
218;1
219;3
220;4
221;1
222;3
223;4
224;1
225;1
226;3
227;1
228;3
229;1
230;3
231;1
232;4
233;1
234;3
235;4
236;1
237;3
238;4
239;1
240;3
241;4
242;1
243;1
244;3
245;1
246;3
247;1
248;3
249;1
250;4
251;1
252;3
253;4
254;1
255;3
256;4
257;1
258;3
259;4
260;1
261;1
262;3
263;1
264;3
265;1
266;3
267;1
268;4
269;1
270;3
271;4
272;1
273;3
274;4
275;1
276;3
277;4
278;1
279;1
280;3
281;1
282;3
283;1
284;3
285;1
286;4
287;1
288;3
289;4
290;1
291;3
292;4
293;1
294;3
295;4
296;1
297;1
298;3
299;1
300;-1.83255e-06
