Passo;A  o
0;3
1;2
2;3
3;2
4;3
5;3
6;3
7;3
8;3
9;3
10;3
11;3
12;3
13;3
14;0
15;0
16;3
17;0
18;3
19;2
20;3
21;3
22;3
23;3
24;3
25;2
26;3
27;3
28;3
29;0
30;3
31;3
32;0
33;0
34;3
35;0
36;3
37;2
38;3
39;3
40;2
41;0
42;3
43;3
44;0
45;0
46;3
47;0
48;3
49;2
50;3
51;3
52;3
53;2
54;0
55;3
56;3
57;3
58;0
59;0
60;3
61;0
62;3
63;2
64;3
65;3
66;2
67;0
68;3
69;3
70;0
71;0
72;3
73;0
74;3
75;2
76;3
77;3
78;3
79;2
80;0
81;3
82;3
83;3
84;0
85;0
86;3
87;0
88;3
89;2
90;3
91;3
92;2
93;0
94;3
95;3
96;0
97;0
98;3
99;0
100;3
101;2
102;3
103;3
104;2
105;0
106;3
107;3
108;0
109;0
110;3
111;0
112;3
113;2
114;3
115;3
116;3
117;2
118;0
119;3
120;3
121;3
122;0
123;0
124;3
125;0
126;3
127;2
128;3
129;3
130;2
131;0
132;3
133;3
134;0
135;0
136;3
137;0
138;3
139;2
140;3
141;3
142;3
143;2
144;0
145;3
146;3
147;3
148;0
149;0
150;3
151;0
152;3
153;2
154;3
155;3
156;2
157;0
158;3
159;3
160;0
161;0
162;3
163;0
164;3
165;2
166;3
167;3
168;3
169;2
170;0
171;3
172;3
173;0
174;3
175;0
176;3
177;0
178;3
179;2
180;3
181;3
182;3
183;2
184;0
185;3
186;3
187;3
188;0
189;0
190;3
191;0
192;3
193;2
194;3
195;3
196;2
197;0
198;3
199;3
200;0
201;0
202;3
203;0
204;3
205;2
206;3
207;3
208;3
209;2
210;0
211;3
212;3
213;3
214;0
215;0
216;3
217;0
218;3
219;2
220;3
221;3
222;2
223;0
224;3
225;3
226;0
227;0
228;3
229;0
230;3
231;2
232;3
233;3
234;3
235;2
236;0
237;3
238;3
239;3
240;0
241;0
242;3
243;0
244;3
245;2
246;3
247;3
248;2
249;0
250;3
251;3
252;0
253;0
254;3
255;0
256;3
257;2
258;3
259;3
260;2
261;0
262;3
263;3
264;0
265;0
266;3
267;0
268;3
269;2
270;3
271;3
272;3
273;2
274;0
275;3
276;3
277;3
278;0
279;0
280;3
281;0
282;3
283;2
284;3
285;3
286;2
287;0
288;3
289;3
290;0
291;0
292;3
293;0
294;3
295;2
296;3
297;3
298;3
299;2
300;-1.83255e-06
