Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.504446,-0.0392968,0.463867,-0.169006,-0.336126,0.329378,-0.429411,-0.0185894,0.0979623,0.214618,-0.221691,0.277051;0.00323139,-8.33344,4.20218,5.00498
1;0.504446,0.121295,0.258549,-0.0426299,-0.336126,-0.0672719,0.273444,-0.275552,-0.172292,0.151491,-0.221691,0.0615039;0.138254,-9.38648,3.42684,1.6509
2;0.504446,0.296836,0.322524,-0.0426299,-0.336126,0.175872,0.498599,-0.202301,-0.247575,0.253936,-0.221691,0.0615039;-0.414084,-10.0385,2.93219,1.15211
3;0.504446,0.504824,0.217482,-0.0426299,-0.336126,0.199216,0.601299,-0.319667,-0.49471,0.285699,-0.221691,0.0615039;-0.737905,-11.4487,2.54054,2.46072
4;0.504446,0.569236,0.183726,-0.0426299,-0.336126,0.36566,0.750244,-0.35433,-0.639745,0.299986,-0.221691,0.0615039;-1.08555,-12.0841,2.53305,2.33395
5;0.504446,0.622103,0.168395,-0.0426299,-0.336126,0.414178,0.802113,-0.369617,-0.677028,0.320468,-0.221691,0.0615039;-1.19912,-12.3847,2.40758,2.41034
6;0.504446,0.653341,0.146276,-0.0426299,-0.336126,0.443972,0.820569,-0.391186,-0.709605,0.327532,-0.221691,0.0615039;-1.26492,-12.6236,2.36748,2.59348
7;0.504446,0.663758,0.138611,-0.0426299,-0.336126,0.469778,0.832858,-0.398528,-0.723179,0.330036,-0.221691,0.0615039;-1.30733,-12.719,2.37096,2.62257
8;0.504446,0.668669,0.13589,-0.0426299,-0.336126,0.478399,0.837313,-0.401119,-0.72749,0.331702,-0.221691,0.0615039;-1.32173,-12.7556,2.36653,2.63719
9;0.504446,0.671083,0.134079,-0.0426299,-0.336126,0.481853,0.838972,-0.402839,-0.729796,0.332305,-0.221691,0.0615039;-1.32784,-12.7747,2.36442,2.6494
10;0.0766568,0.840795,0.586149,-0.432301,0.0842355,0.534639,0.886103,-0.0668113,-0.671552,0.0675197,-0.498364,0.00974527;-2.61365,-9.24239,1.75244,2.96257
11;0.0766568,0.681082,0.746503,-0.832673,0.0842355,0.282376,0.64123,0.253484,-0.878348,0.0746552,-0.498364,-0.262173;-2.3265,-6.66586,1.35292,6.37571
12;0.323094,0.440148,0.9186,-0.939279,0.0716729,0.71645,0.780738,-0.47543,-0.850836,0.429877,-0.75197,-0.346807;-0.444469,-6.2303,5.20978,4.29562
13;0.0867564,0.54803,0.531225,-0.707583,-0.138417,0.226021,0.71087,-0.792128,-0.941871,0.238782,-0.505508,-0.454112;1.11968,-7.63767,4.25778,5.31553
14;0.0867564,0.282493,0.665974,-0.635345,-0.138417,0.540904,0.552578,-0.686769,-0.926269,0.228732,-0.505508,-0.237438;0.978419,-7.31504,5.34738,4.53379
15;0.504446,0.491664,0.243906,-0.651444,-0.336126,-0.0944237,0.419551,-0.291533,-0.643678,0.293224,-0.221691,-0.220125;-0.04683,-8.72059,1.75484,7.19378
16;0.504446,0.526358,0.175661,-0.0426299,-0.336126,0.340985,0.787019,-0.362407,-0.639927,0.274615,-0.221691,0.0615039;-1.05095,-11.9103,2.59975,1.90831
17;0.504446,0.606745,0.195559,-0.0426299,-0.336126,0.403936,0.793409,-0.342338,-0.640036,0.32548,-0.221691,0.0615039;-1.16101,-12.1901,2.39797,2.22144
18;0.0766568,0.832114,0.591088,-0.432301,0.0842355,0.474594,0.863942,-0.0584403,-0.645385,0.0606152,-0.498364,0.00974527;-2.54426,-9.10839,1.70117,2.96954
19;0.323094,0.493016,0.920994,-0.939279,0.0716729,0.800131,0.752917,-0.46194,-0.876357,0.457096,-0.75197,-0.346807;-0.592771,-6.54281,5.18133,4.80729
20;0.0867564,0.569449,0.509243,-0.707583,-0.138417,0.246364,0.733054,-0.804287,-0.949792,0.234786,-0.505508,-0.454112;1.04135,-7.77638,4.20789,5.34156
21;-0.372627,0.60605,0.872976,-0.824399,0.286586,0.605747,0.676276,-0.443058,-0.910248,-0.0417959,-0.705602,-0.285715;-0.517998,-5.62943,3.93497,4.77789
22;-0.372627,0.244754,0.929097,-0.949638,0.286586,0.389427,0.0647103,-0.134637,-0.950442,-0.0504172,-0.705602,-0.458241;0.0816613,-3.77388,4.42842,8.12887
23;0.323094,0.0463636,0.937682,-0.983369,0.0716729,0.501641,0.113505,-0.347902,-0.653013,0.355757,-0.75197,-0.515493;0.569621,-4.30926,6.38937,6.43296
24;0.323094,0.602782,0.853442,-0.953136,0.0716729,0.426654,0.738504,-0.697902,-0.47028,0.362225,-0.75197,-0.548899;0.270882,-5.72469,5.16178,3.73699
25;0.0867564,0.456922,0.582851,-0.707583,-0.138417,0.343059,0.623877,-0.758984,-0.959121,0.232713,-0.505508,-0.454112;1.14239,-7.40781,4.7905,5.37302
26;0.0867564,0.241167,0.669698,-0.635345,-0.138417,0.478618,0.524292,-0.6828,-0.912294,0.21615,-0.505508,-0.237438;1.10128,-7.1029,5.39196,4.48466
27;0.504446,0.467861,0.256966,-0.651444,-0.336126,-0.115755,0.392554,-0.277293,-0.610381,0.289285,-0.221691,-0.220125;0.0171622,-8.54067,1.78927,7.12401
28;0.504446,0.513982,0.179886,-0.0426299,-0.336126,0.321716,0.773273,-0.358186,-0.625582,0.270812,-0.221691,0.0615039;-1.01028,-11.8216,2.61318,1.8843
29;0.0766568,0.801176,0.629071,-0.432301,0.0842355,0.452528,0.84749,0.00880743,-0.556105,0.0575619,-0.498364,0.00974527;-2.54092,-8.70937,1.62548,2.58192
