Passo;A  o
0;0
1;3
2;3
3;3
4;3
5;0
6;0
7;3
8;3
9;3
10;4
11;4
12;0
13;3
14;3
15;3
16;3
17;3
18;3
19;3
20;3
21;3
22;4
23;0
24;0
25;3
26;3
27;2
28;0
29;3
30;3
31;3
32;4
33;0
34;0
35;0
36;3
37;3
38;4
39;0
40;0
41;3
42;3
43;2
44;0
45;3
46;3
47;3
48;4
49;0
50;0
51;0
52;3
53;3
54;4
55;0
56;0
57;3
58;3
59;2
60;3
61;0
62;0
63;3
64;4
65;0
66;0
67;3
68;4
69;4
70;0
71;3
72;4
73;4
74;4
75;0
76;3
77;3
78;3
79;3
80;3
81;3
82;3
83;3
84;4
85;0
86;0
87;3
88;3
89;2
90;0
91;3
92;3
93;3
94;4
95;0
96;0
97;0
98;3
99;3
100;4
101;0
102;0
103;3
104;3
105;2
106;0
107;3
108;3
109;3
110;4
111;0
112;0
113;0
114;3
115;3
116;4
117;0
118;0
119;3
120;3
121;2
122;0
123;3
124;3
125;3
126;4
127;0
128;0
129;0
130;3
131;3
132;4
133;0
134;0
135;3
136;3
137;2
138;0
139;3
140;0
141;3
142;4
143;0
144;4
145;0
146;3
147;4
148;4
149;0
150;0
151;3
152;3
153;2
154;0
155;3
156;3
157;3
158;4
159;0
160;0
161;0
162;3
163;3
164;4
165;0
166;0
167;3
168;3
169;2
170;0
171;3
172;3
173;3
174;4
175;0
176;0
177;0
178;3
179;3
180;4
181;0
182;0
183;3
184;3
185;2
186;0
187;3
188;3
189;3
190;4
191;0
192;0
193;0
194;3
195;3
196;4
197;0
198;0
199;3
200;3
201;2
202;3
203;0
204;0
205;3
206;4
207;0
208;0
209;3
210;4
211;4
212;0
213;3
214;4
215;4
216;4
217;0
218;3
219;3
220;3
221;3
222;3
223;3
224;3
225;3
226;3
227;3
228;3
229;3
230;3
231;3
232;3
233;3
234;4
235;0
236;0
237;3
238;3
239;2
240;0
241;3
242;3
243;3
244;4
245;0
246;0
247;0
248;3
249;3
250;4
251;0
252;0
253;3
254;3
255;2
256;0
257;3
258;3
259;3
260;4
261;0
262;0
263;0
264;3
265;3
266;4
267;0
268;0
269;3
270;3
271;2
272;0
273;3
274;3
275;3
276;4
277;0
278;0
279;0
280;3
281;3
282;4
283;0
284;0
285;3
286;3
287;2
288;0
289;3
290;0
291;3
292;4
293;0
294;4
295;0
296;3
297;4
298;4
299;0
300;-0.446583
