Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.11419,0.311,0.363056,-0.49522,-0.202799,-0.163117,0.00647443,0.00245714,-0.0253763,0.185436,-0.442793,-0.115187,0.341145,0.0266037,-0.228888,0.164655,0.471493,-0.199653,0.238397,-0.177573,0.457997,-0.406799,0.507915,-0.0232761,-0.480856;-1.47812,0.387001,0.256211,-0.455926
1;-0.225918,-0.0439452,0.280002,-0.542037,0.00559584,0.068999,-0.168425,-0.518802,-0.390888,-0.0256681,-0.358253,-0.151739,0.431173,0.0509173,-0.208572,0.184114,0.542336,-0.0730788,-0.203857,-0.719477,0.144559,-0.746264,0.206539,-0.203442,-0.349661;-0.846962,0.0122836,0.586247,-0.124409
2;-0.260308,-0.0919216,0.337384,-0.709999,-0.18336,0.18561,-0.111572,-0.0708552,-0.194089,-0.127864,0.114519,-0.119224,0.423486,0.432851,-0.189845,0.516552,0.498976,0.318283,0.0169526,-0.719972,0.217112,-0.451611,0.11656,-0.229653,-0.395617;-0.235868,0.212037,-0.139356,0.645473
3;-0.229746,-0.208824,0.324304,-0.272193,-0.272698,0.281639,0.00708343,0.0736194,-0.229288,0.232836,0.0736725,-0.217585,0.416346,0.219181,0.113668,0.614057,0.528445,0.396452,0.0601092,-0.793393,0.188091,-0.600172,0.12434,-0.213648,-0.252965;-0.670901,1.12191,0.211136,1.79451
4;-0.320575,0.120377,0.329551,-0.15352,-0.0229236,-0.018905,-0.084991,-0.000482592,-0.320321,0.145725,0.113787,-0.135195,0.293847,0.236383,-0.0571547,0.434093,0.237014,0.501576,-0.129125,-0.527843,0.209465,-0.62213,0.131552,-0.224538,-0.518039;-1.17095,0.870682,-0.0518316,1.2961
5;-0.266841,0.609546,-0.191854,0.0542153,0.0224792,-0.455537,-0.432169,0.0652334,-0.290802,0.20051,0.362063,-0.371336,0.182102,0.677679,0.35371,-0.239731,0.0496497,0.692989,-0.0150387,-0.0958624,0.284909,-0.191556,0.123321,-0.395498,-0.354407;-3.20889,1.52013,0.815093,1.24121
6;-0.451073,0.31685,0.311968,-0.585868,-0.100591,-0.273723,0.364034,0.287598,0.387362,0.653702,-0.373259,-0.390314,0.189347,0.292738,0.300921,-0.366276,0.307393,-0.33692,0.301716,-0.317424,0.522047,-0.58159,0.35652,-0.0425294,-0.570246;-2.14699,0.891422,-0.187821,-0.51407
7;-0.466061,-0.0830075,0.268009,-0.688095,0.30144,0.116708,-0.143831,-0.525571,-0.503255,0.0343775,-0.233399,-0.251787,0.212793,-0.363693,0.00178124,0.173822,0.0927309,-0.364972,-0.376251,-0.767182,0.161194,-0.756102,0.350008,-0.141656,-0.507454;-0.276837,-0.902055,1.18879,-0.0539536
8;-0.37141,0.298982,-0.182425,-0.43419,-0.0879815,-0.0922118,-0.538011,0.0433032,-0.488852,-0.179313,0.569516,-0.17286,0.155601,0.785858,-0.111165,0.418718,0.337273,0.643664,0.126664,-0.54962,0.338928,0.0656951,0.204282,-0.347228,-0.225436;-0.786482,0.241711,0.516904,0.955847
9;-0.301462,0.43454,-0.216966,0.0837133,-0.2488,-0.31311,-0.188017,0.160834,-0.275471,0.581738,0.36511,-0.521362,0.206159,0.754573,0.669809,-0.0667409,0.418016,0.378273,0.51743,-0.222858,0.616257,-0.377069,0.259837,-0.427818,-0.112726;-4.07019,1.85637,1.25863,1.50444
