Passo;A  o
0;0
1;3
2;0
3;0
4;3
5;3
6;2
7;0
8;0
9;0
10;3
11;2
12;3
13;0
14;2
15;3
16;2
17;0
18;0
19;3
20;3
21;3
22;1
23;3
24;3
25;1
26;3
27;0
28;0
29;3
30;3
31;4
32;4
33;1
34;1
35;3
36;3
37;3
38;3
39;4
40;4
41;4
42;1
43;1
44;3
45;3
46;3
47;2
48;3
49;3
50;3
51;1
52;3
53;3
54;1
55;3
56;3
57;4
58;1
59;1
60;3
61;3
62;3
63;2
64;3
65;3
66;3
67;4
68;4
69;1
70;1
71;3
72;3
73;3
74;2
75;3
76;3
77;3
78;4
79;4
80;1
81;1
82;3
83;3
84;3
85;2
86;3
87;3
88;3
89;4
90;4
91;1
92;1
93;3
94;3
95;1
96;3
97;3
98;0
99;3
100;3
101;3
102;4
103;4
104;1
105;1
106;3
107;3
108;0
109;3
110;3
111;1
112;3
113;3
114;4
115;1
116;1
117;3
118;3
119;3
120;2
121;3
122;3
123;3
124;4
125;4
126;1
127;1
128;3
129;3
130;3
131;2
132;3
133;3
134;3
135;4
136;4
137;1
138;1
139;3
140;3
141;3
142;2
143;3
144;3
145;3
146;1
147;3
148;1
149;3
150;3
151;4
152;4
153;1
154;3
155;3
156;3
157;3
158;1
159;3
160;3
161;0
162;3
163;3
164;1
165;3
166;3
167;4
168;1
169;1
170;3
171;3
172;3
173;2
174;3
175;3
176;3
177;4
178;4
179;1
180;1
181;3
182;3
183;3
184;2
185;3
186;3
187;3
188;4
189;4
190;1
191;1
192;3
193;3
194;3
195;2
196;3
197;3
198;3
199;1
200;3
201;1
202;3
203;3
204;4
205;4
206;1
207;3
208;3
209;3
210;3
211;1
212;3
213;3
214;0
215;3
216;3
217;1
218;3
219;3
220;4
221;1
222;1
223;3
224;3
225;3
226;2
227;3
228;3
229;3
230;4
231;4
232;1
233;1
234;3
235;3
236;3
237;2
238;3
239;3
240;3
241;4
242;4
243;1
244;1
245;3
246;3
247;3
248;2
249;3
250;3
251;3
252;1
253;3
254;1
255;3
256;3
257;4
258;4
259;1
260;3
261;3
262;3
263;3
264;1
265;3
266;3
267;0
268;3
269;3
270;1
271;3
272;3
273;4
274;1
275;1
276;3
277;3
278;3
279;2
280;3
281;3
282;3
283;4
284;4
285;1
286;1
287;3
288;3
289;3
290;2
291;3
292;3
293;3
294;4
295;4
296;1
297;1
298;3
299;3
300;-0.446583
