Passo;A  o
0;1
1;3
2;3
3;1
4;1
5;3
6;3
7;3
8;3
9;3
10;1
11;3
12;3
13;3
14;3
15;3
16;3
17;4
18;1
19;3
20;4
21;4
22;1
23;1
24;3
25;3
26;1
27;1
28;3
29;3
30;3
31;4
32;1
33;1
34;1
35;3
36;3
37;3
38;1
39;3
40;4
41;1
42;1
43;3
44;3
45;3
46;1
47;1
48;3
49;1
50;3
51;3
52;4
53;1
54;1
55;3
56;3
57;1
58;1
59;3
60;3
61;1
62;1
63;1
64;3
65;3
66;3
67;1
68;1
69;1
70;3
71;3
72;4
73;1
74;3
75;4
76;4
77;1
78;1
79;3
80;3
81;1
82;1
83;3
84;3
85;3
86;4
87;1
88;1
89;1
90;3
91;3
92;3
93;1
94;3
95;4
96;1
97;1
98;3
99;3
100;3
101;1
102;1
103;3
104;1
105;3
106;3
107;4
108;1
109;1
110;3
111;3
112;4
113;1
114;3
115;4
116;4
117;1
118;1
119;3
120;3
121;1
122;1
123;3
124;3
125;3
126;4
127;1
128;1
129;1
130;3
131;3
132;3
133;1
134;3
135;4
136;1
137;1
138;3
139;3
140;3
141;1
142;1
143;3
144;3
145;3
146;3
147;4
148;1
149;1
150;1
151;3
152;3
153;3
154;3
155;4
156;1
157;3
158;4
159;4
160;1
161;1
162;3
163;3
164;1
165;1
166;3
167;3
168;3
169;4
170;1
171;1
172;1
173;3
174;3
175;3
176;1
177;3
178;4
179;1
180;1
181;3
182;3
183;3
184;1
185;1
186;3
187;3
188;3
189;3
190;4
191;1
192;1
193;1
194;3
195;3
196;3
197;3
198;3
199;1
200;1
201;3
202;3
203;3
204;3
205;3
206;3
207;3
208;3
209;3
210;1
211;3
212;4
213;4
214;1
215;1
216;3
217;3
218;1
219;1
220;3
221;3
222;3
223;4
224;1
225;1
226;1
227;3
228;3
229;3
230;1
231;3
232;4
233;1
234;1
235;3
236;3
237;3
238;1
239;1
240;3
241;1
242;3
243;3
244;4
245;1
246;1
247;3
248;3
249;1
250;1
251;3
252;3
253;1
254;1
255;1
256;3
257;3
258;3
259;1
260;1
261;1
262;3
263;3
264;4
265;1
266;3
267;4
268;4
269;1
270;1
271;3
272;3
273;1
274;1
275;3
276;3
277;3
278;4
279;1
280;1
281;1
282;3
283;3
284;3
285;1
286;3
287;4
288;1
289;1
290;3
291;3
292;3
293;1
294;1
295;3
296;1
297;3
298;3
299;4
300;-1.83255e-06
