Passo;A  o
0;3
1;1
2;1
3;1
4;3
5;3
6;3
7;3
8;3
9;3
10;3
11;4
12;1
13;3
14;3
15;3
16;3
17;3
18;4
19;1
20;4
21;4
22;1
23;1
24;3
25;1
26;1
27;3
28;4
29;4
30;1
31;1
32;4
33;1
34;3
35;4
36;1
37;3
38;4
39;1
40;1
41;3
42;1
43;1
44;3
45;3
46;4
47;1
48;1
49;4
50;1
51;3
52;4
53;1
54;3
55;4
56;1
57;1
58;3
59;1
60;1
61;3
62;3
63;4
64;1
65;1
66;4
67;1
68;3
69;3
70;4
71;1
72;4
73;1
74;1
75;3
76;1
77;1
78;3
79;4
80;4
81;1
82;1
83;4
84;1
85;3
86;4
87;1
88;3
89;4
90;1
91;1
92;3
93;1
94;1
95;3
96;3
97;4
98;1
99;1
100;4
101;1
102;3
103;3
104;4
105;1
106;4
107;1
108;1
109;3
110;1
111;1
112;3
113;4
114;4
115;1
116;1
117;4
118;1
119;3
120;4
121;1
122;3
123;4
124;1
125;1
126;3
127;1
128;1
129;3
130;3
131;4
132;1
133;1
134;4
135;1
136;3
137;4
138;1
139;3
140;4
141;1
142;1
143;3
144;1
145;1
146;3
147;3
148;4
149;1
150;1
151;4
152;1
153;3
154;3
155;4
156;1
157;4
158;1
159;1
160;3
161;1
162;1
163;3
164;4
165;4
166;1
167;1
168;4
169;1
170;3
171;4
172;1
173;3
174;4
175;1
176;1
177;3
178;1
179;1
180;3
181;3
182;4
183;1
184;1
185;4
186;1
187;3
188;3
189;4
190;1
191;4
192;1
193;1
194;3
195;1
196;1
197;3
198;4
199;4
200;1
201;1
202;4
203;1
204;3
205;4
206;1
207;3
208;4
209;1
210;1
211;3
212;1
213;1
214;3
215;3
216;4
217;1
218;1
219;4
220;1
221;3
222;3
223;4
224;1
225;4
226;1
227;1
228;3
229;1
230;1
231;3
232;4
233;4
234;1
235;1
236;4
237;1
238;3
239;4
240;1
241;3
242;4
243;1
244;1
245;3
246;1
247;1
248;3
249;3
250;4
251;1
252;1
253;4
254;1
255;3
256;4
257;1
258;3
259;4
260;1
261;1
262;3
263;1
264;1
265;3
266;3
267;4
268;1
269;1
270;4
271;1
272;3
273;3
274;4
275;1
276;4
277;1
278;1
279;3
280;1
281;1
282;3
283;4
284;4
285;1
286;1
287;4
288;1
289;3
290;4
291;1
292;3
293;4
294;1
295;1
296;3
297;1
298;1
299;3
300;-1.83255e-06
