Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.275865,0.358422,0.244947,0.109595,0.533861,-0.0290368,-0.0336244,0.127935,0.50606,-0.345208,0.329363,-0.230865,0.186278,-0.314922,0.0443099,0.529958,0.298479,0.322649,0.0460387,-0.444603,0.428853,-0.249796,-0.251133,0.0177892,0.0506307;4.70011,4.21068,0.0634257,3.04296
1;-0.491579,0.368603,0.0298137,-0.329732,0.365655,0.829899,-0.521236,-0.545614,0.0669611,-0.542796,0.468965,0.588001,0.163679,-0.479625,0.251792,0.626425,0.25466,0.322649,-0.0195901,-0.602829,0.561148,0.573045,-0.689639,-0.103206,0.0276029;1.75815,-0.417499,3.02474,3.4814
2;-0.908843,0.297719,-0.0102751,-0.841611,0.0917811,0.915847,-0.423529,-0.754186,0.370438,-0.934647,0.74105,0.108687,-0.171215,-0.676787,0.352868,0.761304,0.231306,0.322649,0.238921,0.562307,0.541694,0.473469,-0.773696,0.287842,0.451369;-2.91764,-3.11599,1.79489,3.40565
3;-0.884162,0.511597,0.111298,-0.938648,-0.363277,0.981359,-0.144317,-0.863197,0.675028,-0.933109,0.632441,0.0641366,-0.104787,-0.703255,0.463735,0.802792,0.202997,0.322649,0.50076,0.116612,0.783903,0.307631,-0.762717,0.242879,-0.0183991;-1.38842,-2.73489,2.66895,3.82546
4;-0.910318,0.207188,0.613042,-0.974093,0.204029,0.99066,-0.697358,-0.963014,0.37303,-0.658542,0.524632,-0.713881,0.185105,-0.817144,0.547558,0.738635,-0.341605,0.251683,0.450496,0.148582,0.379042,-0.697529,-0.694401,0.396281,-0.596052;-2.3356,-1.12347,2.93629,4.41231
5;-0.534035,0.301702,0.509155,-0.976734,0.0249982,0.982018,-0.12716,-0.892516,0.709259,-0.877652,0.400223,-0.643949,-0.193705,-0.706039,0.599209,0.904754,-0.356675,0.251683,0.467259,-0.482318,0.203398,-0.175585,-0.290218,-0.0690302,-0.665304;1.39695,-1.68539,2.91151,3.70518
6;-0.0121216,-0.26867,0.804553,-0.98127,0.429567,0.950612,0.133791,-0.967145,0.86012,-0.155133,0.662895,-0.557316,0.352448,-0.173015,0.802903,0.889577,-0.323335,0.160995,0.563314,0.465097,0.733313,-0.23947,-0.536127,-0.0868163,-0.52357;1.84236,-4.09101,5.24748,6.97046
7;0.194785,-0.180188,0.922094,-0.871598,0.820643,0.913123,0.071685,-0.872448,0.980088,0.0355402,0.646226,-0.505418,0.601224,-0.10188,0.487435,0.906932,-0.34408,-0.404477,0.130062,0.357502,0.0595439,-0.0692037,-0.734803,0.0217596,0.388033;3.02668,-3.58059,4.77398,8.61703
8;0.650075,0.0739931,0.962899,-0.934141,0.878533,0.86235,-0.529909,-0.648782,0.969699,-0.664686,0.829121,-0.262198,0.284184,0.726595,-0.0334483,0.751462,-0.513343,-0.280218,0.112195,0.467706,0.105976,-0.0569837,-0.000512887,-0.137905,0.175548;0.974163,-5.64683,4.50117,7.06354
9;0.734184,-0.0311516,0.956016,-0.615685,0.986897,0.934484,-0.383098,-0.868255,0.963598,-0.523472,0.813996,0.580911,-0.124239,0.624341,-0.532601,0.695925,-0.415637,-0.280218,0.149023,0.146634,0.49712,0.130291,-0.0643726,-0.132076,-0.609692;3.69314,-5.31341,9.38504,6.32383
